Gene = NAA35
Position 80124: 0.009378241666566188
Position 36581: 0.009030946406719923
Position 77139: 0.008992939665140464
Position 78902: 0.008922322848426803
Position 460: 0.008473267202957479
Position 75251: 0.008457185521653286
Position 34710: 0.007891868889335544
Position 68284: 0.007557906528354983
Position 80905: 0.007321044865227276
Position 36533: 0.006879184493058618
Position 35809: 0.006294748264270691
Position 37660: 0.0062851744903167795
Position 77617: 0.006145434249842685
Position 76902: 0.006097283499311308
Position 72498: 0.005578842544082856
Position 77693: 0.005550018243725894
Position 76706: 0.005539268021632602
Position 73952: 0.0052758888770622
Position 9531: 0.005269882283046632
Position 74417: 0.004578317773002702
Position 9629: 0.004568069764090749
Position 75893: 0.004563940399637869
Position 73108: 0.004441887116865052
Position 34601: 0.004368042166139191
Position 76836: 0.004331858750834309
Position 854: 0.004247493268421576
Position 109: 0.004093574064901231
Position 74636: 0.0030554670168930218
Position 223: 0.0026783533538491506
Position 77371: 0.002644202052157962
Position 38109: 0.0025407893985070823
Position 70035: 0.002534338593227352
Position 38219: 0.002399507220180389
Position 569: 0.00238848753735127
Position 72724: 0.0023190898294324597
Position 80531: 0.0022102468466112216
Position 74782: 0.0021982220702722473
Position 17402: 0.0021441827668759405
Position 38243: 0.0019491702231329041
Position 75500: 0.0018697416122181783
Position 73807: 0.0018493562995934051
Position 74995: 0.0017839948702506382
Position 74950: 0.0017647687821902931
Position 76856: 0.0016046725974197436
Position 80442: 0.0015145959018989731
Position 37817: 0.001498227517232341
Position 38104: 0.0014199554733382936
Position 39164: 0.0013624910770139074
Position 808: 0.0013428463613908738
Position 76774: 0.0013341263736849356
Position 72010: 0.0013178673150125084
Position 76107: 0.00128252101534374
Position 761: 0.0011531659295618579
Position 79517: 0.00112728574563702
Position 72827: 0.001104626896999808
Position 37786: 0.0010563812242926328
Position 76434: 0.0010191710024513045
Position 77868: 0.0009367642940162154
Position 531: 0.000936622234311791
Position 75876: 0.0009317536849365166
Position 38045: 0.0009301070429280267
Position 23: 0.0009104322712294345
Position 1676: 0.0008964058576918335
Position 76690: 0.000822071589605328
Position 37322: 0.0006848649998735791
Position 74455: 0.0006623147678987679
Position 75565: 0.0006511505055965515
Position 38102: 0.0006245963313087045
Position 396: 0.0006065494990605282
Position 77211: 0.0005791887859419364
Position 77603: 0.0005710644099198225
Position 169: 0.0005598633440239261
Position 77775: 0.0005290680005622708
Position 77747: 0.000518291793507563
Position 542: 0.0005156443942141816
Position 2446: 0.0004961686196552202
Position 38768: 0.00048341030723182563
Position 78082: 0.0004815007033717835
Position 78369: 0.0004791105480120632
Position 1663: 0.00046429875262419856
Position 76401: 0.00045584890583838316
Position 77243: 0.00043046715946419903
Position 70375: 0.0004194262005708735
Position 1374: 0.0004130794965516746
Position 76852: 0.0004063129988628478
Position 76095: 0.00036266554509251775
Position 39916: 0.0003625461454445127
Position 74731: 0.0003471470534024916
Position 36988: 0.00033632634427911397
Position 1241: 0.00032920577250165434
Position 80076: 0.00032589760254266183
Position 797: 0.00032568995766252295
Position 37090: 0.00030816102800340124
Position 78963: 0.00029471958442736196
Position 910: 0.0002892029848486169
Position 5994: 0.0002438301544166866
Position 79672: 0.00023604347442199254
Position 171: 0.00023046743747344176
Position 9376: 0.00022981432981813676
Position 632: 0.0002240541828903838
Position 38359: 0.0002236188491000564
Position 1272: 0.00019586976023283902
Position 84: 0.00018889815337054774
Position 38642: 0.00017765657231675206
Position 2743: 0.00017185396891865006
Position 3188: 0.000169274304294209
Position 2728: 0.00016652445084562226
Position 38612: 0.0001635558896455813
Position 8292: 0.00015747751161975153
Position 1631: 0.0001557712478933679
Position 77175: 0.00014674192611577604
Position 38303: 0.0001463979862504111
Position 6070: 0.00014232214800897797
Position 76787: 0.00013888497188755197
Position 173: 0.0001377608167195832
Position 3807: 0.00013689788407884553
Position 1759: 0.00013554203851268826
Position 77209: 0.00012059192041909923
Position 77450: 0.00010696059831687308
Position 1180: 9.238883817345246e-05
Position 76604: 9.110016040672731e-05
Position 6214: 8.55502685425353e-05
Position 905: 8.468575691594185e-05
Position 77312: 8.244727825912846e-05
Position 255: 8.15642863906578e-05
Position 1579: 7.530798837322901e-05
Position 74531: 7.437185478232684e-05
Position 75817: 7.392968754432858e-05
Position 77143: 7.228886159392683e-05
Position 77271: 6.800462485736524e-05
Position 833: 6.59099059854278e-05
Position 79828: 6.453682700335064e-05
Position 76653: 6.083536934320524e-05
Position 347: 5.881583590737402e-05
Position 80301: 4.766358513060053e-05
Position 499: 4.373758135991515e-05
Position 72734: 4.08829202024294e-05
Position 794: 4.042797315059355e-05
Position 670: 3.6010359273280325e-05
Position 145: 3.178027865868646e-05
Position 1162: 2.9909721812313697e-05
Position 693: 2.9046079743909466e-05
Position 2984: 2.6739389555338548e-05
Position 1063: 2.6131234683889737e-05
Position 867: 2.6085455705663738e-05
Position 76666: 2.5059287707363208e-05
Position 3169: 2.1708971634365145e-05
Position 37242: 1.832343780697923e-05
Position 77316: 1.7528228388893696e-05
Position 76723: 1.7200501115426547e-05
Position 316: 1.3036055056459565e-05
Position 1238: 9.22805441790184e-06
Position 741: 8.126267256885206e-06
Position 445: 8.057035282796334e-06
Position 36260: 6.932207898926143e-06
Position 3347: 6.384370005945101e-06
Position 3386: 4.874893953323526e-06
Position 1250: 4.104835184804802e-06
Position 1101: 2.709822669432429e-06
Position 1971: 1.7708185295763416e-06
Position 68817: 1.6010669146115271e-06
Position 1458: 1.5441615142187277e-06
Position 1441: 1.4687164344466347e-06
Position 2082: 1.3187231787491782e-06
Position 2475: 1.2684458270373056e-06
Position 37781: 1.226677816657849e-06
Position 1648: 1.2247008722084951e-06
Position 37648: 1.2047464172350093e-06
Position 2976: 1.1519997338218787e-06
Position 2286: 1.0908421127588594e-06
Position 198: 9.277455462035142e-07
Position 36731: 7.997568870707536e-07
Position 68892: 7.143667492928093e-07
Position 1302: 5.896584665630604e-07
Position 37722: 3.568770321212912e-07
Position 10: 3.34361815663785e-07
Position 37578: 3.0868296885575135e-07
Position 81: 2.3301131682145772e-07
Position 377: 1.8342476881730378e-07
Position 200: 1.765714775340188e-07
Position 1387: 1.5537356754578056e-07
Position 290: 1.0960962701698432e-07
Position 281: 4.6812495128759985e-08
Position 447: 4.5924639978913115e-08
Position 36537: 2.7417915621369752e-08
Position 318: 1.2448124902868305e-08
Position 72: 1.0462429557546538e-08
Position 662: 2.831724585995362e-09
Position 97: 1.2432719885481574e-09
Position 69: 2.2683512058860716e-10
Position 462: 3.923466198406777e-11
Position 1132: 1.2074576289298493e-11
Position 994: 1.1147520489749399e-11
Position 1194: 9.25778892958612e-12
Position 1142: 3.637699007564604e-12
Position 1245: 3.2965643360816695e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 60879: 1.0000000000000004
Position 55252: 0.9999999999999993
Position 17325: 0.9999999999999974
Position 66211: 0.9717081768408056
Position 33967: 0.9482852564569967
Position 33820: 0.9397249823984042
Position 77108: 0.9219935624937651
Position 75392: 0.9015804339281146
Position 20866: 0.8871608719275804
Position 80754: 0.8618614390669098
Position 77552: 0.8475470536536927
Position 35538: 0.822614992213298
Position 1008: 0.8189215493053827
Position 18646: 0.8019435779242509
Position 68085: 0.7677899569761875
Position 36216: 0.7194633195198954
Position 79742: 0.7145143888401702
Position 72572: 0.6853851097530375
Position 76351: 0.6686468581603333
Position 71899: 0.6644749362180734
Position 37520: 0.5767044480928681
Position 68718: 0.5645066829346449
Position 75646: 0.5153766985887024
Position 37078: 0.42693958425730844
Position 37120: 0.3912853331614243
Position 80516: 0.38077508219683254
Position 38890: 0.37711379053857025
Position 68648: 0.3565260785092033
Position 75739: 0.28568663131658245
Position 76292: 0.26012893232547
Position 36197: 0.24556295913009837
Position 35988: 0.23583418029220504
Position 80257: 0.22664850425965852
Position 73572: 0.22470943210923108
Position 36064: 0.22235947937702183
Position 34497: 0.19232966733027135
Position 37494: 0.16441996632385805
Position 1373: 0.16342486454561825
Position 36851: 0.15235438058504586
Position 35776: 0.1401477495110478
Position 35504: 0.13383711962136424
Position 35945: 0.11594174350531686
Position 76702: 0.11211685810608392
Position 994: 0.1108664101530566
Position 71819: 0.10948539482204525
Position 35836: 0.10855562991014531
Position 35796: 0.10171746540444308
Position 2884: 0.09981779762008744
Position 79223: 0.08706812936110433
Position 71316: 0.08515624853632403
Position 72617: 0.08378843790133071
Position 68141: 0.08243685626660845
Position 77899: 0.07740402869478341
Position 8721: 0.0693567933250581
Position 20801: 0.06657907049260711
Position 80415: 0.0661115043799296
Position 20027: 0.05707713539672608
Position 76549: 0.05474536493183085
Position 36966: 0.05284607924934229
Position 74454: 0.05054895209223084
Position 6198: 0.04972460012764506
Position 66397: 0.042438084630890625
Position 476: 0.042170040074493244
Position 70994: 0.039880428006841696
Position 71920: 0.039465394108260235
Position 72648: 0.03829885090358321
Position 74635: 0.03827892253270157
Position 71874: 0.038057229458084534
Position 72495: 0.03690545334176576
Position 79181: 0.03677737030559217
Position 41651: 0.036010480241469564
Position 37049: 0.03490160052204579
Position 79160: 0.03410420482511348
Position 34193: 0.03402858426461769
Position 71856: 0.03393227815182885
Position 40685: 0.03370515168711059
Position 34687: 0.03311883856186029
Position 19526: 0.029929633864748405
Position 71937: 0.029367955435901545
Position 68600: 0.028586127912538107
Position 20933: 0.02846272630982889
Position 76666: 0.02806189071063605
Position 10178: 0.02723127537138537
Position 3485: 0.022800165258136433
Position 72513: 0.02268266181674805
Position 8698: 0.021251945879224476
Position 76278: 0.02074622565877856
Position 6488: 0.020030466579304546
Position 37136: 0.019788652515300143
Position 75582: 0.019109320162948064
Position 77578: 0.018804243621345133
Position 8583: 0.018724377059463546
Position 25449: 0.018639525999836332
Position 1035: 0.017611631925868176
Position 73085: 0.017508072635999218
Position 34650: 0.017359533141707843
Position 36390: 0.017303124514867884
Position 1218: 0.01693987133043791
Position 38833: 0.016483663540192692
Position 6349: 0.01621141012916864
Position 80592: 0.01593117212215957
Position 3635: 0.015760590251433348
Position 80996: 0.015431592590172506
Position 459: 0.015377024688517805
Position 77613: 0.0148080682119538
Position 66481: 0.014797665386470631
Position 73124: 0.014247379492672728
Position 37448: 0.01423211283224171
Position 34580: 0.013958590108192798
Position 38510: 0.01381188512639847
Position 76193: 0.01356957415390991
Position 73806: 0.013557143892641545
Position 8752: 0.013370788197163867
Position 35750: 0.013065722775475904
Position 1050: 0.01278678804520971
Position 76954: 0.012593994858299833
Position 37125: 0.012541925779793387
Position 38458: 0.012249575904377096
Position 80520: 0.012210537732951929
Position 971: 0.012166474739079816
Position 20750: 0.011968883121058841
Position 77591: 0.010265293332988118
Position 38010: 0.01012050316642905
Position 79254: 0.009947097301249012
Position 9453: 0.009837952047137381
Position 81069: 0.009465343833187497
Position 73066: 0.009248177551331744
Position 71798: 0.009171052993120474
Position 68689: 0.008923338502068875
Position 74219: 0.008814107509509493
Position 80721: 0.008707672058654305
Position 206: 0.008553671616000664
Position 8494: 0.008052368274027872
Position 75627: 0.007782613290999282
Position 867: 0.0076178999234431735
Position 76224: 0.00757986678553088
Position 20056: 0.007228718737991735
Position 78810: 0.007192697878690136
Position 76633: 0.006657634732423876
Position 37139: 0.006530021586527106
Position 19506: 0.0063528233664437665
Position 72291: 0.005990757874135604
Position 80194: 0.005663380942413667
Position 72465: 0.005652374582053852
Position 36337: 0.005597201588243588
Position 3675: 0.005579798665872304
Position 19529: 0.005561261700308828
Position 38660: 0.0054459053006299645
Position 74409: 0.005356209880012524
Position 75029: 0.005101117320096251
Position 71018: 0.00506082651239374
Position 72132: 0.005030504469599111
Position 72576: 0.004913134008437198
Position 76673: 0.004897835259662996
Position 853: 0.00476251687801593
Position 38561: 0.004415028407306704
Position 6250: 0.004410807368151414
Position 619: 0.004319338503687529
Position 72212: 0.0041928427727996485
Position 40688: 0.0040776527363609195
Position 79950: 0.00396252593609906
Position 764: 0.003946362056307043
Position 80859: 0.003797043430657589
Position 2942: 0.003729938068131031
Position 76743: 0.0036957042305645615
Position 77816: 0.0036046857938933324
Position 72531: 0.0035851088843469906
Position 72371: 0.003462683983988374
Position 75095: 0.0033560682015570356
Position 3438: 0.003291789130860901
Position 79907: 0.003127387933917709
Position 73004: 0.0030289759702682344
Position 76033: 0.003021452871794054
Position 71157: 0.002978746947419834
Position 3441: 0.0029381841843349084
Position 79990: 0.002830561848202566
Position 76994: 0.0027905206830992823
Position 35812: 0.002650536284057103
Position 80262: 0.0024365917652072995
Position 72309: 0.002313996157357106
Position 81019: 0.0023060403150644074
Position 761: 0.002249382429914357
Position 37525: 0.002191577842691011
Position 19484: 0.0021772731574558704
Position 41841: 0.002154496300045779
Position 73027: 0.0021486848796550993
Position 73524: 0.002093038347785976
Position 76248: 0.0020295553345234174
Position 80660: 0.0019992696307222792
Position 37396: 0.001983952791883102
Position 73588: 0.0019822730533965134
Position 3559: 0.001966560316455067
Position 77808: 0.0019287230842349814
Position 79034: 0.0019003153555887113
Position 76929: 0.0018412551904456102
Position 1489: 0.0017883113894866833
Position 37020: 0.0017535854868639008
Position 72306: 0.0017520229053128243
Position 74840: 0.0017456945096449366
Position 6174: 0.0017218338487123
Position 38692: 0.001715631733385708
Position 38527: 0.0017100113917403455
Position 72689: 0.001644806190781924
Position 71607: 0.0016120327883705505
Position 77843: 0.0016098786859518295
Position 1026: 0.0016070114110796991
Position 36405: 0.0015919943357895372
Position 2872: 0.0015826629498711517
Position 879: 0.0015407742240662672
Position 78779: 0.001425330620206661
Position 37160: 0.0014148374792284357
Position 37743: 0.0013953904133890628
Position 79427: 0.001388697981009822
Position 38605: 0.001368996066685914
Position 71068: 0.0013330931721573815
Position 903: 0.0012982571882251188
Position 69851: 0.0012780788605188235
Position 74415: 0.0012654037350560247
Position 69848: 0.0012562597327085284
Position 41766: 0.0012523675146840782
Position 259: 0.0012432012089577866
Position 18668: 0.001218034712724091
Position 38813: 0.0011932550886754358
Position 77902: 0.0011695537734462392
Position 75463: 0.0011654367885225324
Position 40766: 0.0011463695690347182
Position 80872: 0.0011378175871050672
Position 36631: 0.0010710512324618052
Position 71561: 0.0010710156431917358
Position 77209: 0.0010310034793837063
Position 1296: 0.0010224298909026052
Position 74895: 0.0009552177773840306
Position 1116: 0.0009345831722624192
Position 222: 0.0009323023931858223
Position 75343: 0.0009160413936667486
Position 79039: 0.0009021003278528055
Position 793: 0.0008913534523702587
Position 568: 0.0008865098243244541
Position 75356: 0.0008841120820761378
Position 35613: 0.0008489376203898768
Position 74804: 0.0008478513654119652
Position 71564: 0.0008091296627560653
Position 37163: 0.0007885326212821477
Position 76679: 0.0007431064001004469
Position 35373: 0.0007343878637991162
Position 530: 0.0006676253693345201
Position 77773: 0.000643409265508768
Position 72724: 0.0006301131203933083
Position 77633: 0.000619053232895762
Position 71604: 0.000613310084738376
Position 3253: 0.0006125252372723597
Position 77442: 0.0006114096985456551
Position 1458: 0.0006014286425075607
Position 72858: 0.0005697115149686973
Position 1159: 0.0005382625288476198
Position 38641: 0.0005252006212656511
Position 72917: 0.0005215902956009544
Position 662: 0.0005072235743412605
Position 76883: 0.00048413020142164037
Position 1514: 0.00046521668095554137
Position 77191: 0.00046452315667314326
Position 36926: 0.0004635603011317878
Position 1426: 0.0004531824882961731
Position 1316: 0.0004352452161553327
Position 70262: 0.00041942620057087326
Position 75741: 0.0004191828663556967
Position 79099: 0.0004167844307099302
Position 281: 0.0004063011344654348
Position 78885: 0.0003889011867240439
Position 726: 0.000378362788536029
Position 79790: 0.00037532969149479213
Position 693: 0.0003649799980094034
Position 39057: 0.00036425159299854974
Position 80174: 0.0003602524892392686
Position 73496: 0.00035003347136000325
Position 1451: 0.0003442809544502527
Position 81124: 0.0003338170965183161
Position 1578: 0.0003334783376240987
Position 78201: 0.0003226289098036322
Position 2344: 0.0002727778827638411
Position 78597: 0.00026979338182646904
Position 72244: 0.0002454738479236843
Position 36823: 0.0002356743887378214
Position 36441: 0.000232090094489117
Position 36235: 0.00023033489683749444
Position 9144: 0.00022981432981813676
Position 78995: 0.0002200615025188214
Position 2626: 0.00021734574084337986
Position 77139: 0.00020719644021248058
Position 39119: 0.00020339499726244282
Position 5876: 0.00020310349093251954
Position 78541: 0.0001982047726280292
Position 910: 0.0001938804319337027
Position 80624: 0.00019002591719697307
Position 372: 0.00018924870244828524
Position 77861: 0.0001866443752545089
Position 78286: 0.00018560536807851538
Position 39751: 0.00018553743336039496
Position 5838: 0.00018304881149314528
Position 36274: 0.00017799918548767386
Position 396: 0.0001711906386373776
Position 589: 0.00016348533974515394
Position 1162: 0.00015823892576888714
Position 8172: 0.00015747751161975158
Position 430: 0.00015621791842504782
Position 2421: 0.0001523402438340444
Position 77503: 0.00014706174371712758
Position 37084: 0.00014565987121195227
Position 187: 0.00014489615255739154
Position 1608: 0.0001394993730983423
Position 37166: 0.0001324496321489012
Position 36988: 0.00012975230804864086
Position 73192: 0.00012767505754746945
Position 299: 0.00011659243341044895
Position 38014: 0.00011363935831681131
Position 37502: 0.00011009154809217488
Position 2285: 0.00010995494213613881
Position 77747: 0.000108004376313118
Position 38707: 0.00010708461705886773
Position 37354: 0.0001057919839780817
Position 36536: 0.0001045717839546125
Position 39839: 0.0001009876866548259
Position 37543: 0.00010082050745710837
Position 76997: 9.529352055141778e-05
Position 77489: 8.736810627214613e-05
Position 76608: 8.588387058874632e-05
Position 37210: 8.492427623467728e-05
Position 76782: 8.385857975662381e-05
Position 37546: 8.281992038935491e-05
Position 326: 8.238851745156801e-05
Position 78731: 7.164395085083041e-05
Position 37416: 7.132648216586035e-05
Position 76151: 7.1236155064583e-05
Position 78825: 6.479743367073516e-05
Position 79750: 6.113724117734579e-05
Position 79655: 6.098787407454559e-05
Position 77153: 5.983049581863936e-05
Position 6103: 5.735854761334871e-05
Position 37529: 5.71176827254063e-05
Position 3035: 5.648637837989319e-05
Position 80153: 5.553415810746485e-05
Position 3092: 4.96392866792994e-05
Position 39716: 4.77411208289822e-05
Position 566: 4.7461266508317766e-05
Position 38767: 4.649084674851069e-05
Position 3072: 4.596146135238908e-05
Position 2489: 4.3340472891612325e-05
Position 2888: 4.300024712758865e-05
Position 77118: 4.1400207751283106e-05
Position 1125: 4.1037260238652575e-05
Position 78418: 4.101431833231338e-05
Position 2760: 3.952637178690972e-05
Position 78064: 3.907197197765733e-05
Position 78016: 3.771815205408119e-05
Position 37761: 3.5301374398439524e-05
Position 36932: 3.430700105770614e-05
Position 77343: 3.336425558176542e-05
Position 575: 3.297940488959572e-05
Position 6069: 3.295225595336016e-05
Position 77243: 3.2809820765970126e-05
Position 646: 3.2073076198869374e-05
Position 78019: 3.161999993883208e-05
Position 595: 3.0737458599374825e-05
Position 39622: 2.8279904600309906e-05
Position 37573: 2.740647650530228e-05
Position 76116: 2.7117726423574893e-05
Position 77406: 2.5993945950720227e-05
Position 76706: 2.542757668949513e-05
Position 179: 2.4203861735677832e-05
Position 1087: 2.3347575549586057e-05
Position 728: 2.1865010180197764e-05
Position 36517: 2.1116045435395324e-05
Position 1063: 2.0358446425304337e-05
Position 39075: 1.9981716789397257e-05
Position 76623: 1.9955585672423304e-05
Position 2265: 1.934658912942889e-05
Position 72890: 1.773347244953896e-05
Position 77229: 1.709035439795358e-05
Position 77977: 1.5437700294715888e-05
Position 78728: 1.4646962537195786e-05
Position 38857: 1.4431213439920717e-05
Position 73937: 1.352001065707994e-05
Position 263: 1.2722752037166394e-05
Position 700: 1.1696170998713705e-05
Position 2600: 1.148278549126058e-05
Position 36076: 1.0107588474674907e-05
Position 1328: 1.0105488158319118e-05
Position 2818: 9.772952473098169e-06
Position 2668: 9.445127094714002e-06
Position 181: 9.153576888117417e-06
Position 3106: 8.471274021268156e-06
Position 78673: 7.959265608064901e-06
Position 2304: 7.121520422491852e-06
Position 1231: 6.463980446370581e-06
Position 76092: 6.034490774468021e-06
Position 438: 4.885740416846538e-06
Position 1889: 4.6854610432413245e-06
Position 905: 4.249897671676303e-06
Position 37625: 3.898107821017496e-06
Position 2289: 3.1104891421935478e-06
Position 93: 2.769934685974897e-06
Position 2641: 2.765909820487724e-06
Position 72076: 2.723977281266228e-06
Position 2262: 2.7043448502775443e-06
Position 1378: 2.610593263373452e-06
Position 1128: 2.3561815841562396e-06
Position 1518: 2.0969504009168264e-06
Position 1250: 1.7536933849443123e-06
Position 77702: 1.6718327075607557e-06
Position 73770: 1.6569535186680216e-06
Position 77675: 1.598974532807728e-06
Position 579: 1.4111345155319876e-06
Position 885: 1.3871421801313714e-06
Position 1624: 1.3679784069485129e-06
Position 2947: 1.3189975925391745e-06
Position 1838: 1.2208472367965727e-06
Position 1258: 1.1401464973729765e-06
Position 3187: 9.042546306657964e-07
Position 1630: 8.757932192848359e-07
Position 1071: 7.341923539447855e-07
Position 1433: 7.175616174120521e-07
Position 1945: 6.056560198028386e-07
Position 3200: 5.406433720692956e-07
Position 3233: 4.864857972952115e-07
Position 80022: 2.867654035221572e-07
Position 77851: 2.735190400885182e-07
Position 79233: 2.143630058366079e-07
Position 808: 1.287060858209674e-07
Position 77010: 8.701797163305897e-08
Position 37356: 2.8993324298401532e-08
Position 37618: 1.9088570498662373e-08
Position 768: 1.289893396711997e-08
Position 815: 7.664202953426714e-09
Position 148: 6.122031777539297e-09
Position 1340: 5.547006444393039e-09
Position 443: 5.318663700222242e-09
Position 127: 2.6666870803896697e-09
Position 124: 3.44238184865609e-11
Position 266: 2.4004606722447043e-11
Position 708: 6.448620287712368e-12
Position 648: 5.418256189097731e-12
Position 121: 3.1349626721127407e-12
Position 131: 5.694979309495108e-14
