Gene = SPDYE5
Position 7553: 0.01600116023008922
Position 4092: 0.012337769356176604
Position 9167: 0.01199185592233605
Position 8050: 0.010233667034909192
Position 8262: 0.010222031764391109
Position 503: 0.010129662519215023
Position 3952: 0.008143995324996349
Position 461: 0.008052478006861792
Position 7434: 0.007757270226532285
Position 9132: 0.007314928605384721
Position 1529: 0.00642356802499748
Position 8080: 0.006238363543676294
Position 5631: 0.0057238072947042905
Position 8034: 0.0056610170569008755
Position 6291: 0.005309706816168981
Position 8028: 0.005027758507121685
Position 3100: 0.004857830783274098
Position 548: 0.004840925708469008
Position 4106: 0.003914072766268299
Position 8448: 0.00381101744664056
Position 4334: 0.0030502989150234094
Position 5520: 0.00304612107421651
Position 3212: 0.0030356610161138974
Position 5369: 0.0029303433221265908
Position 7676: 0.002791357718365195
Position 6939: 0.0027582403561369905
Position 442: 0.002377328146050772
Position 8983: 0.0023716781809822313
Position 5856: 0.002102126765441602
Position 9013: 0.0019868004204375974
Position 5897: 0.001972255773166131
Position 5190: 0.001765514816275144
Position 2379: 0.0015122320140567819
Position 4077: 0.001300415037343914
Position 5531: 0.0012032928845280475
Position 1797: 0.0010528960045601173
Position 3002: 0.0010377345977611394
Position 416: 0.0009560808484097816
Position 1799: 0.0009158637311571533
Position 430: 0.0008790405662907458
Position 1578: 0.0007593350596577
Position 4219: 0.0007499668726813536
Position 3937: 0.0006918291974181075
Position 3063: 0.0006584506142220628
Position 3104: 0.0006414924917240497
Position 4001: 0.0006075054920983757
Position 9185: 0.0005883791929738062
Position 4584: 0.0005376771998042757
Position 1678: 0.0004339376679188973
Position 8275: 0.00037902133095771154
Position 9225: 0.0003619900882667731
Position 3176: 0.0003434126166390477
Position 1541: 0.0003388139021929027
Position 8980: 0.00033208947865702215
Position 8768: 0.0003288959101419255
Position 8122: 0.0003071722570733101
Position 4172: 0.00030129630815264787
Position 7623: 0.0002953201258990282
Position 8613: 0.000285054692296978
Position 419: 0.00026394595022606875
Position 4474: 0.00020649625566074775
Position 338: 0.0002035906281936035
Position 3155: 0.00020187097414748798
Position 8539: 0.0001988823567239915
Position 1612: 0.00019144850867807336
Position 3274: 0.00017699110821240644
Position 452: 0.00016908630494919257
Position 7716: 0.00016410956604355454
Position 8715: 0.00015684016503016265
Position 3218: 0.00013530422051543853
Position 473: 0.00012380777487922378
Position 4354: 0.00011644612741204029
Position 1618: 0.00010888498420420946
Position 3146: 9.753928212646306e-05
Position 8387: 8.321971339028965e-05
Position 512: 6.984642511291595e-05
Position 4528: 6.529801375578373e-05
Position 1729: 6.469860186178244e-05
Position 8933: 5.590679481556945e-05
Position 413: 5.3732138978543524e-05
Position 8625: 5.3554478319468203e-05
Position 8722: 5.284959322530058e-05
Position 3140: 4.624992544876349e-05
Position 1835: 4.583605891307328e-05
Position 3380: 4.541255422782087e-05
Position 808: 4.5331968704328744e-05
Position 484: 3.665758080788062e-05
Position 1582: 3.617861597702088e-05
Position 4622: 3.460181166902667e-05
Position 1976: 3.3833883633069404e-05
Position 4056: 3.3180211294388044e-05
Position 9063: 3.2002677758701155e-05
Position 316: 3.104865500548371e-05
Position 1012: 2.8715280950726614e-05
Position 2600: 2.734225636824116e-05
Position 1867: 2.6500890377055048e-05
Position 1621: 2.2826004607469345e-05
Position 437: 2.106416936231748e-05
Position 3017: 2.0868834724069837e-05
Position 8697: 2.057704645743709e-05
Position 3170: 2.0302311186168867e-05
Position 8421: 1.9950958176115498e-05
Position 2044: 1.8003092000434957e-05
Position 2330: 1.7326156948135555e-05
Position 1740: 1.716448984662912e-05
Position 286: 1.615534721830894e-05
Position 2513: 1.601989078923755e-05
Position 2089: 1.4055630356296573e-05
Position 2529: 1.0213320453189844e-05
Position 3070: 7.011851883833978e-06
Position 582: 6.911827231791087e-06
Position 1339: 6.8079269032894705e-06
Position 8496: 6.790780795206021e-06
Position 672: 6.45917816057036e-06
Position 2060: 5.354498876484741e-06
Position 92: 4.940011557679112e-06
Position 2290: 4.6692744695944045e-06
Position 1548: 4.4515364989584175e-06
Position 1103: 4.136630378324499e-06
Position 262: 3.478890115948419e-06
Position 763: 3.434087258801444e-06
Position 1595: 3.300587540751439e-06
Position 1642: 3.078887694717801e-06
Position 1720: 2.8333085189011145e-06
Position 264: 2.7821060685519834e-06
Position 1584: 2.7428402784441807e-06
Position 1684: 2.669125743962937e-06
Position 311: 2.3335414299725696e-06
Position 1481: 2.293817809618567e-06
Position 816: 2.0235238364138313e-06
Position 1609: 1.9169883964135946e-06
Position 1744: 1.8092401458445626e-06
Position 340: 1.6439252919255514e-06
Position 374: 1.3362224622982005e-06
Position 6246: 1.238580854578452e-06
Position 509: 1.1448720842068473e-06
Position 551: 9.559966911919313e-07
Position 454: 9.071914521855645e-07
Position 1388: 8.690939274219545e-07
Position 689: 7.59634553786522e-07
Position 1131: 6.349011925247611e-07
Position 120: 6.17537433682145e-07
Position 186: 6.017411811903944e-07
Position 5300: 5.912722669184306e-07
Position 1147: 5.708695480153685e-07
Position 2857: 4.936273128227865e-07
Position 829: 4.239927861702928e-07
Position 177: 3.9361910779755594e-07
Position 1322: 3.1971792229951354e-07
Position 843: 3.0666940641057523e-07
Position 1232: 3.0496401892161744e-07
Position 1187: 2.7905714619675647e-07
Position 153: 2.73177267808572e-07
Position 1282: 2.5640511412913167e-07
Position 8318: 2.5240041253525444e-07
Position 1029: 2.1764398278562804e-07
Position 659: 1.7156691896821418e-07
Position 857: 1.689250985543352e-07
Position 864: 1.5048361085040078e-07
Position 99: 1.371165364595809e-07
Position 1203: 1.3351947239230152e-07
Position 1624: 1.1395123020492452e-07
Position 521: 1.0791620057961462e-07
Position 4605: 1.0194862937076738e-07
Position 775: 9.476205272094838e-08
Position 1047: 9.05820978072979e-08
Position 683: 7.664000878028817e-08
Position 207: 5.885862026319553e-08
Position 159: 4.889045712408587e-08
Position 1052: 4.785186237421999e-08
Position 327: 4.269232913785892e-08
Position 143: 3.899179643760479e-08
Position 526: 3.839687462393459e-08
Position 855: 3.7837666120859754e-08
Position 250: 2.3847384783316828e-08
Position 2103: 1.1944924044443565e-08
Position 2122: 1.0087787868005914e-08
Position 1645: 7.667405590833243e-09
Position 1588: 7.102299288221157e-09
Position 1870: 5.402014638285117e-09
Position 101: 3.2723796319975295e-09
Position 192: 3.2399525228207887e-09
Position 907: 2.5567418582759066e-09
Position 567: 2.5532531374612466e-09
Position 111: 2.4419027944435392e-09
Position 514: 2.0305362066373468e-09
Position 194: 1.4176689972479418e-09
Position 199: 1.2461471383783603e-09
Position 1636: 8.689166479535898e-10
Position 1655: 8.38186889640599e-10
Position 162: 3.2808263898532747e-10
Position 1765: 2.86252808962079e-10
Position 644: 2.0395926169771766e-11
Position 615: 1.0675433661650079e-11
Position 626: 8.847721465329066e-12
Position 632: 4.9567595053717805e-12
Position 604: 2.3305482332626593e-12
