Gene = PUSL1
Position 1668: 6.876598002500095e-05
Position 2421: 6.634952754430574e-05
Position 1717: 5.8150868224469184e-05
Position 1684: 5.798988875575206e-05
Position 2597: 5.699856292717457e-05
Position 2615: 4.8796281279747444e-05
Position 727: 4.7848721122052446e-05
Position 1961: 4.4650720244925395e-05
Position 2873: 4.2655078281743234e-05
Position 267: 4.133560958744955e-05
Position 365: 3.805331719013692e-05
Position 2517: 3.158448076852473e-05
Position 2827: 3.003525774523694e-05
Position 2581: 2.910479332998428e-05
Position 671: 2.3776065993599478e-05
Position 807: 2.3614307550588357e-05
Position 1276: 2.067112499707194e-05
Position 530: 1.782827825205373e-05
Position 2869: 1.6671837687903673e-05
Position 375: 1.6013312726450635e-05
Position 1838: 1.4389818468895044e-05
Position 1801: 1.4054674589523105e-05
Position 2172: 1.1348800499272031e-05
Position 227: 1.0390962195460907e-05
Position 1729: 9.300111866946008e-06
Position 1385: 8.58008339803027e-06
Position 1253: 7.53703032082537e-06
Position 1279: 6.593929100409527e-06
Position 820: 6.1903071434701855e-06
Position 1055: 6.174027806851051e-06
Position 787: 6.112285645847533e-06
Position 310: 4.589809087990423e-06
Position 3015: 4.5014504499641735e-06
Position 1322: 4.160008104731527e-06
Position 1284: 2.253558587473216e-06
Position 201: 1.5337291784136104e-06
Position 823: 1.443166535886362e-06
Position 777: 1.3987174904312268e-06
Position 2121: 1.149295792608632e-06
Position 415: 1.0350964147702924e-06
Position 298: 9.629990316022598e-07
Position 1345: 8.67684886705305e-07
Position 724: 7.369845662764454e-07
Position 825: 6.55972508470965e-07
Position 1209: 6.423384209049108e-07
Position 445: 5.779915955477468e-07
Position 1420: 5.463764901537214e-07
Position 1073: 5.089745021274274e-07
Position 1257: 4.2903849679521103e-07
Position 1037: 3.824344522010191e-07
Position 1381: 2.761547803336586e-07
Position 1389: 2.632736263960785e-07
Position 1281: 2.4537016762709354e-07
Position 212: 1.6656519822513163e-07
Position 209: 1.5628171591834115e-07
Position 405: 9.90112517180452e-08
Position 992: 8.675589083556248e-08
Position 1041: 7.186773362575185e-08
Position 438: 4.305402168669428e-08
Position 451: 3.463017674047631e-08
Position 1482: 2.0667692210630622e-08
Position 157: 7.757519097989383e-09
Position 166: 5.703731765647969e-09
Position 172: 4.869766567654629e-09
Position 711: 4.34320657202074e-09
Position 133: 3.5448746734311687e-09
Position 154: 1.719889409037831e-09
Position 98: 4.050634445940302e-10
Position 1062: 2.032186345542323e-10
Position 81: 1.0520415982649483e-10
