Gene = MEGF9
Position 16024: 0.3245462303050525
Position 26136: 0.2533372218739113
Position 8666: 0.2528505020839285
Position 11422: 0.2341273533159103
Position 20387: 0.15450960249665058
Position 15434: 0.12551434997520036
Position 23682: 0.10250557584116472
Position 6941: 0.09340865550160517
Position 18260: 0.08343470087316238
Position 22413: 0.06501202430723335
Position 989: 0.04945507405434454
Position 20547: 0.04886692822881615
Position 16618: 0.048209607113545466
Position 7642: 0.04711778716078604
Position 462: 0.04621091508170604
Position 18580: 0.0430171868038943
Position 18869: 0.04226128187198277
Position 3534: 0.04055094441677415
Position 3674: 0.03420679507534291
Position 6979: 0.03295850082821081
Position 8553: 0.028431380146851773
Position 3566: 0.026872710761987086
Position 2860: 0.024187898043427938
Position 13358: 0.02285059074728759
Position 9931: 0.019985301002073297
Position 17834: 0.018249647301542056
Position 8320: 0.015699862167031106
Position 19713: 0.015629320885323504
Position 16643: 0.015432764303128382
Position 7368: 0.015059883232838708
Position 3608: 0.014278189206630817
Position 3654: 0.014164015565920696
Position 19673: 0.013263802619349285
Position 4806: 0.010697129933732077
Position 12902: 0.010329116287721476
Position 4440: 0.0096877238807504
Position 3677: 0.008789962938619918
Position 9554: 0.007032910471148326
Position 8291: 0.006948449778244919
Position 4259: 0.006298949462519092
Position 4831: 0.005804341272944184
Position 8599: 0.0050284855555399865
Position 6859: 0.004769694587531926
Position 11617: 0.004677835247419453
Position 4073: 0.004652197894954912
Position 6839: 0.00457868776626526
Position 813: 0.0044990448697813925
Position 6806: 0.00442611052312461
Position 17930: 0.004405596687459053
Position 13223: 0.0037624733758924024
Position 525: 0.003695188923294931
Position 1602: 0.0034882653778350193
Position 5334: 0.0034170471477755035
Position 5473: 0.0032151484071774217
Position 647: 0.0031187782399647343
Position 5060: 0.002604384676773486
Position 11304: 0.002602035956041236
Position 592: 0.0025078230303062763
Position 6842: 0.002489533971956705
Position 3900: 0.0024196299963185597
Position 4234: 0.002273291095994654
Position 4465: 0.002188015895954747
Position 7638: 0.0021661452731314822
Position 6109: 0.002142238152560742
Position 12849: 0.0020584922001806723
Position 4048: 0.0019445243947529497
Position 1469: 0.001884528097086033
Position 9091: 0.001866640248343296
Position 6948: 0.0018397954539759052
Position 4301: 0.0016379165987376208
Position 3420: 0.0014439958325155504
Position 12454: 0.0014156091054375864
Position 2219: 0.0014036779730157013
Position 991: 0.0013612266455544626
Position 11131: 0.001267186353113201
Position 15227: 0.0012436684034301513
Position 8701: 0.0011178209887208214
Position 11798: 0.0010929962465914638
Position 8622: 0.0010847151159164119
Position 1192: 0.001049886189916328
Position 3174: 0.0010259547157191338
Position 317: 0.0009625716211430403
Position 3924: 0.0009496376301804674
Position 3722: 0.0008268223222040647
Position 339: 0.0007431085437355363
Position 650: 0.0007281388724111026
Position 7994: 0.0007151732153337948
Position 3581: 0.0007027916307666154
Position 4871: 0.0006988963339396556
Position 1364: 0.0006302741679422762
Position 1473: 0.0006111456062569057
Position 4901: 0.0006041691747209254
Position 9011: 0.0005487455309642627
Position 10504: 0.0005406389955945746
Position 5217: 0.0005112498243554286
Position 4287: 0.000500265455861483
Position 13354: 0.00047887537814531966
Position 11635: 0.00046405372803992546
Position 14578: 0.0004176726840110768
Position 1409: 0.00040983401807605306
Position 9040: 0.0003860399860149361
Position 10213: 0.00038380801276534745
Position 1721: 0.00036738739956702416
Position 3048: 0.00036515360373337927
Position 10163: 0.0003601942007495952
Position 3700: 0.0003568576733342254
Position 11667: 0.00034720223295162366
Position 1745: 0.0003376637217618846
Position 2942: 0.00033693926870126054
Position 1034: 0.00032950842954534927
Position 1549: 0.0003126195800632483
Position 12428: 0.0003009468761390173
Position 6132: 0.00030059644838215387
Position 822: 0.00028445685523198017
Position 4639: 0.0002826370360704773
Position 10139: 0.00025116667618811753
Position 4205: 0.00025098536820659744
Position 2215: 0.00024408984676026454
Position 3033: 0.00023350450314167502
Position 10904: 0.00022952218504152037
Position 11274: 0.00021806603932060872
Position 13111: 0.00021761083552386526
Position 3588: 0.00021391981254735015
Position 1175: 0.0002109888210614926
Position 3591: 0.0001991667913316523
Position 8870: 0.0001985055809290808
Position 10524: 0.00019433327320990103
Position 5029: 0.00018715859412027616
Position 10574: 0.0001711493126035244
Position 849: 0.0001509712634575891
Position 6432: 0.00015041417543070162
Position 1648: 0.00014526387279206973
Position 1528: 0.0001273195485503635
Position 5693: 0.00011855006431742192
Position 5884: 0.00010710638834432783
Position 1231: 0.0001061137426844796
Position 1687: 7.749595707745287e-05
Position 10715: 7.164608877313594e-05
Position 8799: 7.164186838993705e-05
Position 9267: 6.984651190878632e-05
Position 1234: 6.64221565645193e-05
Position 2693: 6.466887131597901e-05
Position 653: 6.176253928326729e-05
Position 5757: 6.126981800263233e-05
Position 7115: 6.0590402264600584e-05
Position 9131: 5.848095659899711e-05
Position 7327: 5.7133046251997915e-05
Position 4792: 5.652204643664697e-05
Position 8971: 5.437109232895219e-05
Position 4738: 5.3398238996913825e-05
Position 400: 5.146521076685422e-05
Position 2289: 4.796196588027402e-05
Position 8181: 4.4190474834126386e-05
Position 712: 4.404834901892899e-05
Position 5084: 4.27859458976548e-05
Position 536: 3.519202341169804e-05
Position 3240: 3.178736822078887e-05
Position 5681: 3.1587405250077854e-05
Position 9104: 2.9029898332196702e-05
Position 2239: 2.882152591097931e-05
Position 405: 2.796904211363636e-05
Position 3824: 2.593801842382779e-05
Position 946: 2.424894845381652e-05
Position 2078: 2.2892396038556452e-05
Position 1918: 2.1568077403174915e-05
Position 2049: 2.0975872984500764e-05
Position 1978: 2.0299917734954657e-05
Position 890: 1.9498312679096636e-05
Position 7972: 1.8851242246137547e-05
Position 5140: 1.720468620008797e-05
Position 6663: 1.6362602525561925e-05
Position 996: 1.276678575612229e-05
Position 5581: 1.2697695397172008e-05
Position 7828: 1.1877964223602155e-05
Position 5944: 1.1324750944976553e-05
Position 1611: 1.021081100678355e-05
Position 3989: 1.0071740468499557e-05
Position 3904: 9.71771985453138e-06
Position 2380: 9.607386430714289e-06
Position 5630: 8.700739234649503e-06
Position 2998: 8.62606114827722e-06
Position 4910: 8.50534420794444e-06
Position 5761: 7.854519111669728e-06
Position 6115: 7.752917102143947e-06
Position 5394: 7.596609181941015e-06
Position 6059: 7.29702586400063e-06
Position 3187: 6.957041581631521e-06
Position 3875: 6.607724748650897e-06
Position 5700: 6.585806420117095e-06
Position 1061: 6.504850781721045e-06
Position 2459: 6.4143202665613145e-06
Position 1519: 5.945945978195324e-06
Position 5222: 5.7672665879605335e-06
Position 3150: 5.209937975249178e-06
Position 2641: 4.991836524338555e-06
Position 690: 4.2818416316507815e-06
Position 2540: 3.831186413273308e-06
Position 1837: 3.7804255037228043e-06
Position 3219: 2.6698752592369234e-06
Position 3538: 2.4548628677025703e-06
Position 3746: 2.3356498578674355e-06
Position 3270: 1.8305119342557582e-06
Position 2062: 1.8260940414326967e-06
Position 2465: 1.709498579037354e-06
Position 739: 1.643456486874384e-06
Position 1557: 1.43292336554281e-06
Position 4331: 1.098804899363858e-06
Position 347: 1.0281571856326205e-06
Position 414: 9.804403402543428e-07
Position 1664: 8.59371257699014e-07
Position 659: 7.165285348298512e-07
Position 1441: 6.503591785681105e-07
Position 925: 5.857804691187633e-07
Position 2948: 3.840099501527013e-07
Position 837: 3.7098171431944506e-07
Position 2492: 3.508225669522844e-07
Position 1105: 2.827939717821589e-07
Position 214: 1.8040902900967172e-07
Position 855: 1.5494667527713608e-07
Position 2573: 1.0055946265831958e-07
Position 662: 1.0029331560265345e-07
Position 771: 8.797454368720152e-08
Position 757: 8.600222160347827e-08
Position 1131: 7.762793636240542e-08
Position 83: 4.975973351740099e-08
Position 2473: 3.9449532436964275e-08
Position 2406: 3.82267051144491e-08
Position 1698: 3.622253208821736e-08
Position 1342: 3.607361761516447e-08
Position 1330: 3.394776489260438e-08
Position 1078: 3.0388982305087645e-08
Position 859: 2.2254907008364913e-08
Position 1533: 1.860623178929063e-08
Position 1445: 1.856835812281245e-08
Position 1562: 1.851827317751644e-08
Position 1137: 1.2739384123923914e-08
Position 1069: 1.1142653662450472e-08
Position 297: 1.0722081575957113e-08
Position 302: 1.0602521741842619e-08
Position 124: 1.013276972134056e-08
Position 1304: 8.517543129430716e-09
Position 261: 7.063818296542569e-09
Position 1635: 5.6458700225800625e-09
Position 717: 3.671318286763363e-09
Position 1249: 2.193051628609849e-09
Position 140: 1.257561628741656e-09
Position 80: 1.2282847336267333e-09
Position 143: 9.475084929936455e-10
Position 1272: 4.302292202215544e-10
Position 77: 2.9332420561955527e-10
Position 129: 1.83546403432803e-10
Position 1110: 2.4434449960845664e-11
Position 152: 2.2381648088682826e-14
