Gene = AK6
Position 17399: 0.0013520494742738486
Position 14481: 0.0013186835707417774
Position 13873: 0.0012926203888377556
Position 16752: 0.001286661164427598
Position 1749: 0.001159015392944987
Position 14684: 0.0009646146706086284
Position 418: 0.0008340842111861339
Position 718: 0.0007513411299527995
Position 1282: 0.00071249377907561
Position 2625: 0.0006061758170654132
Position 1914: 0.0005922025505659853
Position 16580: 0.0005030864949430024
Position 14641: 0.00048244451351564017
Position 16667: 0.00045284362072379715
Position 16849: 0.000429044811565444
Position 210: 0.0004172039720371343
Position 2947: 0.0004105912535179188
Position 2346: 0.00039125119812528865
Position 17593: 0.0003725811677462173
Position 1721: 0.0003701246945112294
Position 891: 0.00036401389861878415
Position 16169: 0.00035039494416763846
Position 1269: 0.00035034042608893067
Position 11332: 0.0003143729124001187
Position 12146: 0.00028428522619407997
Position 11394: 0.00027010965207855515
Position 12238: 0.0002672517771632511
Position 13210: 0.00025334070691136854
Position 3599: 0.00022975701146659384
Position 1743: 0.0002200079259877328
Position 15393: 0.000202092675682172
Position 4616: 0.00017634440424379
Position 675: 0.000153290523697267
Position 3018: 0.00015062427738751614
Position 16534: 0.0001478036147437592
Position 812: 0.00012455925709278678
Position 389: 0.00012293459731555102
Position 591: 0.00011391207711433554
Position 6612: 0.00011017542502281804
Position 398: 9.707683977000834e-05
Position 14513: 9.578458151299907e-05
Position 16046: 8.235216233321671e-05
Position 582: 8.197177666036091e-05
Position 7051: 7.112556644674846e-05
Position 574: 7.03334116745597e-05
Position 842: 6.437953376311265e-05
Position 207: 5.41503318245423e-05
Position 3085: 5.4079606003197874e-05
Position 1310: 5.361329602356344e-05
Position 1083: 4.500507444193468e-05
Position 14465: 4.094614139785461e-05
Position 5166: 3.507403623969255e-05
Position 484: 3.298893681672391e-05
Position 697: 2.8962062253466737e-05
Position 510: 2.543979296617076e-05
Position 385: 2.4054332860426983e-05
Position 1055: 2.362044884666179e-05
Position 731: 1.7855742861999542e-05
Position 13868: 1.7589522329704246e-05
Position 14629: 1.2948668568597254e-05
Position 944: 1.1080898905994738e-05
Position 13782: 5.7288808320223585e-06
Position 14089: 5.498485154443543e-06
Position 3022: 3.972634739472827e-06
Position 315: 3.7476869690740114e-06
Position 3350: 2.205881203978315e-06
Position 16435: 1.5571081748127252e-06
Position 14348: 1.1674025991707763e-06
Position 13931: 1.0470209912832047e-06
Position 615: 9.845658304304522e-07
Position 15418: 9.193601945721744e-07
Position 16157: 9.133037066155846e-07
Position 16921: 9.011126970521382e-07
Position 3382: 8.906487319797367e-07
Position 363: 8.437642044294661e-07
Position 13748: 7.780426280090768e-07
Position 4015: 6.73266622686588e-07
Position 132: 5.617400276260733e-07
Position 54: 5.290132876781966e-07
Position 4139: 4.2620242232632266e-07
Position 3305: 3.9060241519042845e-07
Position 401: 3.5757115539346644e-07
Position 3426: 3.4808540042800504e-07
Position 281: 1.8170973862575963e-07
Position 5115: 2.961029212741461e-08
Position 4967: 2.6124987885652776e-08
Position 474: 2.163225613320712e-08
Position 241: 1.0584365001119936e-08
Position 37: 5.669904306615792e-09
Position 517: 3.754971990438393e-09
Position 586: 4.771108697877385e-10
Position 620: 6.57714351093487e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13747: 0.9954363914008747
Position 13588: 0.9349285935324307
Position 2946: 0.9290840044657678
Position 9565: 0.6890299731247228
Position 17288: 0.5169410783817402
Position 1550: 0.37639633650773974
Position 14020: 0.2846599935185248
Position 15227: 0.17302484528653844
Position 12020: 0.14871456356142898
Position 14016: 0.09161993283229505
Position 6802: 0.08480354076764528
Position 16651: 0.06704606307631561
Position 9795: 0.06397587826646976
Position 182: 0.04157838092119559
Position 18158: 0.03827463448753467
Position 9199: 0.0302871306915623
Position 9792: 0.028821892363930044
Position 12366: 0.025600692416772097
Position 815: 0.02527062995076321
Position 12039: 0.02120544660222811
Position 17848: 0.021204873451834614
Position 472: 0.019108230126738374
Position 12420: 0.01881351859852517
Position 16876: 0.018097771080107
Position 781: 0.017480091088303885
Position 2816: 0.017099712535634044
Position 9932: 0.01664212681837863
Position 14176: 0.016611485576412073
Position 11959: 0.016196050154372404
Position 15980: 0.015427284154401302
Position 9521: 0.015298157074653044
Position 12898: 0.013506747276718103
Position 17144: 0.012358957293043578
Position 1281: 0.012155685625060551
Position 9738: 0.011295053759008914
Position 690: 0.008896229728905924
Position 14447: 0.008131311159205413
Position 18373: 0.008053734889526975
Position 18487: 0.008021695308666966
Position 16912: 0.007825237568169982
Position 1218: 0.007543346465772343
Position 17583: 0.006557025520267521
Position 1138: 0.006467350286191621
Position 6822: 0.006234599549145065
Position 16299: 0.005761826814651837
Position 9493: 0.005720828202920876
Position 17165: 0.005484873229759118
Position 1570: 0.005463477651003986
Position 155: 0.005431909184925267
Position 6945: 0.005369976020158628
Position 18004: 0.005143732275871313
Position 16709: 0.005060734187545428
Position 4354: 0.004982547689206766
Position 17106: 0.004842069280973675
Position 5481: 0.004674439963928993
Position 6965: 0.0045017573927179765
Position 1829: 0.004484053302149293
Position 1546: 0.004458332148209157
Position 8517: 0.004326033275194639
Position 6864: 0.004134920765656219
Position 503: 0.00413157762564033
Position 554: 0.003976939045725112
Position 16816: 0.003966077971338416
Position 12894: 0.003960055858137102
Position 416: 0.0039485476338356525
Position 7669: 0.003582449032017475
Position 13636: 0.0035709787922637874
Position 2040: 0.003466866531794194
Position 1207: 0.0034240424324818754
Position 1858: 0.003419105277233007
Position 2335: 0.0032865271864725393
Position 9421: 0.003271948161857164
Position 16422: 0.0030202842335085136
Position 11983: 0.0030148451008711235
Position 17045: 0.0026806069933689274
Position 16789: 0.002658515935727991
Position 18053: 0.0025443501189555693
Position 8554: 0.0023210990971523127
Position 7629: 0.002161830829214459
Position 1115: 0.0021052903456118834
Position 15231: 0.00207681692811521
Position 13841: 0.0020290559413857377
Position 652: 0.0018793482546208048
Position 16533: 0.0018740866927476876
Position 6508: 0.0018681301629317273
Position 16723: 0.0018328384072777812
Position 4817: 0.0017600627907443842
Position 15154: 0.0017051510883025651
Position 6548: 0.0016905362104125243
Position 999: 0.0015836815897446459
Position 2275: 0.0015408077646631658
Position 5461: 0.0015338779593510354
Position 845: 0.0015076931989575402
Position 17084: 0.0015030626614523012
Position 2652: 0.0012344521201443552
Position 3084: 0.0012084066898295014
Position 6721: 0.0011890771814357663
Position 14831: 0.0011783150867802894
Position 2338: 0.0011453790645891849
Position 14038: 0.001141161647879402
Position 437: 0.0010162086294794818
Position 17353: 0.0009700951844912518
Position 6651: 0.0009383259559979799
Position 991: 0.0009215078024125388
Position 184: 0.0008603757116042735
Position 18204: 0.0008204704764213117
Position 17944: 0.0008035385645937316
Position 14178: 0.0007579161411837415
Position 474: 0.0007556852453946317
Position 14994: 0.0007419382834716893
Position 915: 0.0007297467485160977
Position 14880: 0.0007268152001963031
Position 16434: 0.000694553185274749
Position 2921: 0.0006670323353316421
Position 2872: 0.0006630023774809288
Position 1237: 0.0006482504624910926
Position 2289: 0.000641661240253823
Position 858: 0.0006299736023222248
Position 16359: 0.0006080833676096856
Position 1083: 0.0005985255370423114
Position 14914: 0.0005890433450478859
Position 11238: 0.0005844825644786741
Position 14201: 0.0005819550577958099
Position 6798: 0.0005757997394815614
Position 1407: 0.0005608715519474676
Position 1337: 0.0005519336251882685
Position 16456: 0.0005437717575960833
Position 18249: 0.0005222759041705554
Position 4857: 0.00046630772744706104
Position 16156: 0.0004539165167231334
Position 14411: 0.0004529035531616732
Position 17341: 0.0004447201291742016
Position 18116: 0.000443678403786078
Position 1110: 0.000440616702298468
Position 17760: 0.00043751238154011844
Position 14398: 0.00043288357173692973
Position 17968: 0.00042496923245900753
Position 891: 0.00042299654948440814
Position 14757: 0.000418429386860969
Position 16066: 0.00040260547601820863
Position 2517: 0.00036938840632008143
Position 2198: 0.0003517050973483989
Position 1511: 0.00035136250882104034
Position 15505: 0.00034056980414510807
Position 14095: 0.0003283354835530989
Position 2976: 0.0003279606468114108
Position 18452: 0.0003256523646382331
Position 789: 0.00030817138901762474
Position 15350: 0.0002938254103981706
Position 1596: 0.0002751780282712485
Position 15305: 0.00027484612171875625
Position 4747: 0.000267175606336643
Position 864: 0.0002597405285318515
Position 964: 0.00025453178519740455
Position 13061: 0.0002533407069113686
Position 1748: 0.00024703398906851103
Position 14890: 0.00023747793620577468
Position 2457: 0.00023678741074533222
Position 716: 0.00021363047583072787
Position 3578: 0.00018844556442384523
Position 1552: 0.00018608301238137932
Position 656: 0.00018217375194509237
Position 1731: 0.00017800251422051675
Position 15259: 0.00017357990149718852
Position 4541: 0.00017318158326764296
Position 14022: 0.00016231411593065585
Position 17770: 0.00014461317772520926
Position 16253: 0.00013478924920135222
Position 16386: 0.0001308890523550612
Position 15103: 0.00012976890168773025
Position 14425: 0.00012294808178562705
Position 1063: 0.00010916220993370574
Position 18449: 0.00010697341366277527
Position 15417: 8.76369729860306e-05
Position 620: 8.652960045795338e-05
Position 15997: 8.494228800840971e-05
Position 1366: 8.229254607194171e-05
Position 731: 8.214548862020297e-05
Position 14227: 6.732385082613628e-05
Position 1451: 6.049230435296325e-05
Position 14870: 5.224538300842484e-05
Position 3457: 4.145754935446646e-05
Position 14127: 3.8843058164132026e-05
Position 14112: 3.868244132860159e-05
Position 15936: 3.795441922422347e-05
Position 931: 3.614006807945662e-05
Position 5000: 3.5103646531819956e-05
Position 5214: 3.465358652166301e-05
Position 1869: 3.284683404094697e-05
Position 4917: 2.828593055788897e-05
Position 579: 2.5065089909649934e-05
Position 14936: 2.3678596248055553e-05
Position 956: 2.3506025406934513e-05
Position 958: 2.2914929726204164e-05
Position 1438: 2.2214793909278712e-05
Position 4832: 2.0268828976644548e-05
Position 214: 2.0120186228849057e-05
Position 15017: 1.9605769498201493e-05
Position 14464: 1.7494950037729085e-05
Position 5531: 1.5301617823754262e-05
Position 1423: 1.2934913455222952e-05
Position 559: 1.2682676199588526e-05
Position 631: 1.229154124341945e-05
Position 194: 1.075627372065205e-05
Position 363: 1.0247033471968819e-05
Position 14922: 1.00882636587733e-05
Position 14567: 7.837639617065954e-06
Position 1122: 7.315156392384807e-06
Position 14337: 6.229164307883295e-06
Position 706: 5.780246621711028e-06
Position 203: 4.01583319523615e-06
Position 798: 3.7749119070991284e-06
Position 736: 3.70378537214269e-06
Position 14551: 1.939468761681504e-06
Position 3787: 1.8947827368340188e-06
Position 2799: 1.121904215240651e-06
Position 3266: 8.767274073132358e-07
Position 4940: 6.462974202292111e-07
Position 3748: 5.026959188991891e-07
Position 2352: 4.880791331065245e-07
Position 574: 3.745530751361444e-07
Position 3123: 3.425761452036802e-07
Position 338: 2.7259153716666024e-07
Position 3958: 2.3377685151338742e-07
Position 3169: 2.3233630533177896e-07
Position 1047: 2.0496238403915486e-07
Position 3180: 1.660076209110173e-07
Position 3686: 1.1204788506078404e-07
Position 3304: 1.0733996598586155e-07
Position 225: 9.404285876032248e-08
Position 4009: 8.175166628274968e-08
Position 291: 7.53649580231062e-08
Position 346: 7.430486722150749e-08
Position 451: 4.866095052362705e-08
Position 3425: 4.330836066667502e-08
Position 3496: 3.4729823557590785e-08
Position 324: 3.383039012213462e-08
Position 693: 3.161460262355639e-08
Position 332: 1.9228913648409844e-08
Position 320: 1.07531770397038e-08
Position 255: 9.626744721561954e-09
Position 250: 8.607310120518946e-09
Position 322: 8.097984249050464e-09
Position 896: 7.326937059431573e-09
Position 84: 4.058547009083018e-09
Position 3152: 3.95472877030931e-09
Position 664: 2.4722006287764616e-09
Position 130: 1.9902640338532493e-09
Position 117: 5.946244283474377e-10
Position 259: 4.735179648981634e-10
Position 132: 8.316494083337291e-11
Position 100: 4.789552446802348e-11
