Gene = TRNT1
Position 300: 0.0037722550323480166
Position 19533: 0.003739105669677713
Position 17917: 0.0035219933470589607
Position 6676: 0.00347495264693001
Position 4305: 0.0034534741796289924
Position 21355: 0.003403678494654173
Position 17875: 0.003028813965256155
Position 6901: 0.002827200009728478
Position 21579: 0.0027963270109749383
Position 8230: 0.0027574190147730297
Position 2481: 0.002706818415582809
Position 580: 0.002596190808086585
Position 11889: 0.002573192666021851
Position 10690: 0.0025562219601340096
Position 20994: 0.002155798770426663
Position 17988: 0.002128816979956178
Position 617: 0.0020285818196667882
Position 1736: 0.0020225252649471795
Position 11274: 0.0019315753502838033
Position 3002: 0.0018505939856086318
Position 3423: 0.0018274930336308595
Position 12832: 0.001735167858703533
Position 985: 0.0015940078901776848
Position 17636: 0.0015920737445736571
Position 4238: 0.0015737936967724917
Position 893: 0.0015698870847081219
Position 801: 0.0014022418482445907
Position 17521: 0.001313903830969395
Position 19801: 0.0011292622591475155
Position 19417: 0.0010336097393878808
Position 12000: 0.0010188691718696415
Position 4310: 0.0010044421928031236
Position 12382: 0.0009003184837784166
Position 12600: 0.0008697811770481148
Position 17872: 0.0008674276192579603
Position 10674: 0.0008315775184872072
Position 14773: 0.0008065966405954051
Position 3467: 0.0007963142676488921
Position 950: 0.0007095843827203903
Position 5930: 0.0006499733179938157
Position 3872: 0.0006223721765982429
Position 1000: 0.0005395683409196676
Position 814: 0.0005254915139974473
Position 13847: 0.0005024183721401762
Position 882: 0.0005022177086068555
Position 1432: 0.0004979640091858916
Position 11229: 0.0004889552581520903
Position 2196: 0.0004673644446058805
Position 2105: 0.0004620316662404573
Position 13542: 0.00045519056851457435
Position 2180: 0.00044211683132936797
Position 3426: 0.00041700224832479305
Position 3295: 0.0003764894590887076
Position 11422: 0.0003426854368732313
Position 4208: 0.00032619712855623957
Position 3139: 0.00032252744975641286
Position 5980: 0.00031672975646813517
Position 727: 0.00031393519431986775
Position 15124: 0.00030079315324353726
Position 18916: 0.00030037006031206437
Position 1846: 0.00030030396644947045
Position 4253: 0.0002659033161915441
Position 153: 0.00025493252807856095
Position 1126: 0.0002346383568983758
Position 4136: 0.0002247850168747816
Position 14818: 0.00022248492623347285
Position 1060: 0.0002032823687025594
Position 739: 0.00020263482646647564
Position 483: 0.00020088630645055566
Position 18183: 0.00019660809656195518
Position 4343: 0.00018752052915442657
Position 1900: 0.00018308423342498314
Position 4337: 0.00017882218731071515
Position 1521: 0.00017613309573393448
Position 5907: 0.00017547427679975112
Position 14922: 0.00017165723452896816
Position 1410: 0.00016852916182906095
Position 242: 0.00016779827849870593
Position 14641: 0.00016773235334902777
Position 4270: 0.00014498840210489712
Position 835: 0.00011915420337736157
Position 1609: 0.00011878947618976236
Position 1300: 0.00011592677837161853
Position 3228: 0.00011357492057470732
Position 3318: 0.00011337449909876724
Position 1742: 0.00011092855118467671
Position 1344: 0.0001075228701895913
Position 7607: 0.00010002667314037091
Position 408: 9.92631179047227e-05
Position 2814: 8.955534141743888e-05
Position 1143: 8.930527410357586e-05
Position 3480: 8.870124419892001e-05
Position 217: 8.823804863069697e-05
Position 1009: 8.345701246245729e-05
Position 358: 8.310997365190344e-05
Position 5346: 7.792541135190661e-05
Position 3916: 7.539823634528897e-05
Position 1070: 7.356050152669796e-05
Position 1524: 7.251975946693288e-05
Position 1078: 6.348894501824232e-05
Position 1880: 6.338510782026916e-05
Position 11022: 6.096167061773809e-05
Position 4046: 6.059166139034222e-05
Position 1107: 5.520494638305239e-05
Position 10958: 5.44736887125505e-05
Position 1612: 5.253839465105139e-05
Position 422: 4.965081143068952e-05
Position 1975: 4.2869762955808176e-05
Position 1387: 3.971625911216825e-05
Position 2238: 3.9433588688875764e-05
Position 1235: 3.919954406690407e-05
Position 2217: 3.769747894242161e-05
Position 1861: 3.633288387463499e-05
Position 1042: 3.59323131107259e-05
Position 14874: 3.447363583314111e-05
Position 13788: 2.887136611602745e-05
Position 3278: 2.819287311736109e-05
Position 392: 2.75116103370658e-05
Position 2158: 2.7097236506720646e-05
Position 3249: 2.5289462501235143e-05
Position 214: 2.4699943608438184e-05
Position 640: 2.3636315041324935e-05
Position 620: 2.3425470836525198e-05
Position 3357: 2.310509980280654e-05
Position 4217: 2.264613368032905e-05
Position 1325: 2.2480987972764378e-05
Position 10887: 2.2185786713190566e-05
Position 229: 1.4976859951694195e-05
Position 1005: 1.4729449472949715e-05
Position 1012: 1.2672615108594698e-05
Position 603: 1.2568510615739604e-05
Position 330: 1.2549542278523861e-05
Position 773: 1.2352098727778058e-05
Position 3252: 1.1039917695727908e-05
Position 1904: 1.0141134417582577e-05
Position 4020: 9.52399573649663e-06
Position 880: 9.509523615094573e-06
Position 809: 9.392653102140268e-06
Position 2251: 8.309726004828224e-06
Position 3839: 6.840000163331353e-06
Position 11199: 5.776808380173537e-06
Position 10762: 5.773062874693552e-06
Position 2525: 4.246322219793443e-06
Position 556: 4.016690075404939e-06
Position 2529: 3.452128834753143e-06
Position 647: 3.351944242678926e-06
Position 826: 2.6979123738386506e-06
Position 3406: 2.537920774515916e-06
Position 911: 2.1931830315581363e-06
Position 2399: 1.597701131134295e-06
Position 2223: 1.1488447886520773e-06
Position 5433: 8.596162140692666e-07
Position 693: 8.14794900899886e-07
Position 554: 7.47808000034711e-07
Position 427: 7.146688528595916e-07
Position 188: 6.863137558135322e-07
Position 1926: 4.339735024938306e-07
Position 625: 4.201860464476998e-07
Position 2402: 3.6789619298148414e-07
Position 433: 3.315117724696609e-07
Position 2254: 3.0533483950682695e-07
Position 204: 2.7862880740265793e-07
Position 770: 2.3475475360625075e-07
Position 756: 1.7691802435344528e-07
Position 673: 1.665277196802845e-07
Position 667: 1.4603415254411953e-07
Position 597: 1.4579940192282418e-07
Position 378: 1.2143273342138853e-07
Position 828: 1.0676879963425718e-07
Position 2344: 9.798439002962175e-08
Position 730: 9.191622175974818e-08
Position 2637: 9.027474134552912e-08
Position 202: 6.682512128793885e-08
Position 660: 6.669251446454262e-08
Position 2348: 6.49272962528833e-08
Position 410: 6.017942140823594e-08
Position 679: 5.0698591590080634e-08
Position 2726: 4.669021503414914e-08
Position 649: 3.7784249891506206e-08
Position 2549: 3.5341046506379265e-08
Position 2927: 1.2433463791628127e-08
Position 2876: 1.1773138052404287e-08
Position 2963: 1.001294577073417e-08
Position 2795: 5.94301809615e-09
Position 1088: 5.846861618057349e-09
Position 1150: 2.5357490458300276e-09
Position 449: 2.530247511042651e-09
Position 2952: 2.2383820567485085e-09
Position 2869: 2.1406153731799067e-09
Position 1179: 1.6134952376863307e-09
Position 652: 1.5441868459583619e-09
Position 1187: 7.755188030354619e-10
Position 1201: 5.296575181521331e-10
Position 97: 4.0025065172927503e-10
Position 440: 3.791929412816546e-10
Position 66: 1.210970718612264e-10
Position 105: 5.4145997802843173e-11
Position 99: 1.9074758402718648e-11
Position 107: 5.092217453150274e-13
Position 120: 3.3660232802187857e-13
Position 79: 5.398361228101051e-14
