Gene = RSRC1
Position 670: 1.4590017902619017e-07
Position 1732: 1.43537916445722e-07
Position 548: 1.2380364040981974e-07
Position 1821: 1.1663804786427714e-07
Position 1476: 1.0927598841463725e-07
Position 19726: 1.0775732633441057e-07
Position 362: 1.0716648074708032e-07
Position 1027: 7.512874270387746e-08
Position 347: 5.697305969110126e-08
Position 16548: 5.609167234908444e-08
Position 16525: 4.83572058472272e-08
Position 371: 2.730904213018485e-08
Position 623: 2.232336980578702e-08
Position 1046: 1.4456429671815849e-08
Position 353: 1.3964129520809748e-08
Position 650: 1.2430513854400512e-08
Position 472: 1.2345027942845843e-08
Position 581: 1.2160034376389404e-08
Position 852: 1.1993758834623556e-08
Position 1515: 9.74014463544369e-09
Position 350: 8.507920184188676e-09
Position 1004: 7.964682819080946e-09
Position 1053: 6.819683507879756e-09
Position 1104: 4.025783898624132e-09
Position 374: 4.023409011837938e-09
Position 815: 3.0724362268614275e-09
Position 392: 2.989019184235345e-09
Position 146: 2.9824227508417135e-09
Position 654: 2.5619351744476097e-09
Position 928: 2.443813323487926e-09
Position 1039: 2.2638542447651043e-09
Position 7345: 1.9222081842616592e-09
Position 849: 9.429342100320898e-10
Position 1347: 8.196125709616423e-10
Position 564: 3.455720621144084e-10
Position 707: 2.24079229381671e-10
Position 365: 1.9926533775746892e-10
Position 416: 1.5934709135137537e-10
Position 5410: 1.3092535864513362e-10
Position 396: 1.162038027954626e-10
Position 378: 8.822631536342815e-11
Position 718: 2.6153627245812993e-11
Position 399: 1.5530530976523444e-11
Position 389: 9.506328416783785e-12
Position 381: 8.372778430953771e-12
Position 443: 6.5159598799992005e-12
Position 386: 4.234266909149683e-12
Position 437: 2.880354217014898e-12
Position 401: 1.525027539347508e-12
Position 85: 8.362598704367754e-13
Position 699: 6.87281549875931e-13
Position 710: 2.027623379643968e-15
