Gene = APOA2
Position 1000: 2.2020547923668835e-05
Position 606: 2.1667331015368423e-05
Position 155: 1.9344840794541622e-05
Position 787: 1.8262795479404314e-05
Position 461: 1.59489108898123e-05
Position 678: 1.3685010318421704e-05
Position 784: 1.2474445347864737e-05
Position 428: 1.0881002758171014e-05
Position 484: 1.0404043801308654e-05
Position 842: 8.240202139321895e-06
Position 123: 8.173388980910671e-06
Position 618: 7.452111212055307e-06
Position 885: 7.309915090893619e-06
Position 883: 6.556151333998172e-06
Position 836: 5.64222020786582e-06
Position 924: 3.1858907994679824e-06
Position 1002: 3.02806612066768e-06
Position 1016: 2.8612276155983955e-06
Position 278: 1.8227352054317236e-06
Position 417: 1.7196543443231666e-06
Position 149: 1.5095206745013179e-06
Position 495: 1.1639336813933815e-06
Position 684: 8.552106539403945e-07
Position 891: 6.347236501023224e-07
Position 675: 5.383517421258848e-07
Position 463: 3.1522992389222304e-07
Position 454: 2.976932694801161e-07
Position 109: 2.4929666444653296e-07
Position 103: 2.1341644398079904e-07
Position 503: 1.660851669745896e-07
Position 130: 1.6484337157199654e-07
Position 486: 1.645316241654876e-07
Position 101: 1.6400962119892907e-07
Position 705: 1.1790281688473421e-07
Position 308: 1.0846760482296269e-07
Position 532: 7.921236038975946e-08
Position 295: 6.37634381340196e-08
Position 297: 5.7877877289975894e-08
Position 498: 5.4522347753462883e-08
Position 105: 5.206252101211228e-08
Position 97: 5.0442657729548005e-08
Position 699: 3.088768768448969e-08
Position 134: 1.292277939729479e-08
Position 312: 1.042076735680794e-08
Position 465: 7.1453791137953035e-09
Position 146: 6.064712957023742e-09
Position 691: 7.980417855944722e-10
Position 686: 7.264565480997552e-10
