Gene = DAP
Position 2001: 0.014545067636515474
Position 5250: 0.011406403769281594
Position 13551: 0.010961207828158131
Position 514: 0.010224632173795371
Position 3527: 0.00995127276498481
Position 11497: 0.009897795269285574
Position 14118: 0.00942445133903588
Position 12803: 0.009083303225995359
Position 7457: 0.007942097450147224
Position 1102: 0.007902269077391224
Position 4701: 0.00785620574690581
Position 22824: 0.007674220283463422
Position 6650: 0.007620163996081153
Position 4134: 0.006944669755399692
Position 11597: 0.006568611901894145
Position 3543: 0.006405230587761247
Position 7470: 0.006011478186687663
Position 6361: 0.005808870834823885
Position 11177: 0.005706723134577033
Position 15367: 0.005639301440089695
Position 3750: 0.005637279157238388
Position 2029: 0.005182427857285487
Position 11474: 0.004757738192385575
Position 642: 0.004544388584572147
Position 15024: 0.004314921554669405
Position 2304: 0.0042869524852879775
Position 6993: 0.004067813176101523
Position 5005: 0.003496456128960073
Position 2034: 0.003353562340314746
Position 7400: 0.0033351169307135596
Position 6890: 0.0030771402683063788
Position 18399: 0.002819314185554725
Position 5905: 0.0025229203363970488
Position 7121: 0.0023842840828393838
Position 5806: 0.0023244289570117
Position 4520: 0.002131052525071288
Position 4119: 0.0018859137134925592
Position 8201: 0.001607537069906404
Position 663: 0.0015959646516953733
Position 413: 0.0014957415983970928
Position 8177: 0.001455767047479944
Position 292: 0.0011533381548969877
Position 8189: 0.00114113068151288
Position 2743: 0.001019710484591836
Position 11949: 0.0010179557798897444
Position 2211: 0.0009898300354884506
Position 6323: 0.000921296615432863
Position 8351: 0.000862043256949859
Position 3511: 0.0008032164800512849
Position 6457: 0.0004672146734248451
Position 8172: 0.00042183858752395826
Position 8120: 0.00038584665747486277
Position 13400: 0.00038362447304390575
Position 5596: 0.0003512721480392585
Position 5082: 0.0003463164851568785
Position 971: 0.0003347788319269581
Position 5584: 0.0003011269427394094
Position 5449: 0.000297033581344492
Position 8001: 0.0002726469845488318
Position 1140: 0.00014317780404596292
Position 574: 0.00014295535314880764
Position 14046: 0.00011871890743463131
Position 1242: 8.823973562410324e-05
Position 1066: 6.396915772740325e-05
Position 508: 5.145491320527229e-05
Position 1319: 4.8581320504730145e-05
Position 1052: 4.102639082974481e-05
Position 848: 3.885475510016926e-05
Position 368: 3.8181598869489236e-05
Position 13591: 3.6695368678340095e-05
Position 5649: 3.327395978751533e-05
Position 5763: 2.51246501038918e-05
Position 1629: 2.242850829999888e-05
Position 623: 1.4640630011462179e-05
Position 2643: 1.4328254734253367e-05
Position 5781: 1.3357173518191829e-05
Position 2597: 1.0647760225045653e-05
Position 3020: 9.759745485499833e-06
Position 1649: 8.524447600028187e-06
Position 868: 6.86979293359952e-06
Position 11: 6.392303788443726e-06
Position 764: 6.243570709138722e-06
Position 5666: 4.3275161705556854e-06
Position 651: 3.505412355047375e-06
Position 800: 2.701873800654578e-06
Position 610: 2.391483633015179e-06
Position 649: 2.063344268099654e-06
Position 206: 1.489821120671279e-06
Position 1809: 1.3878569002374104e-06
Position 646: 1.1230481785810355e-06
Position 5299: 1.0769880600234267e-06
Position 1442: 1.0548783570662873e-06
Position 554: 9.90679431434667e-07
Position 1755: 6.373670832114142e-07
Position 1342: 5.561504847596672e-07
Position 1768: 4.970663150730417e-07
Position 1229: 4.852164985493679e-07
Position 1273: 3.396933802780767e-07
Position 1152: 2.2070416058119765e-07
Position 479: 8.647924588905567e-08
Position 937: 5.2484877155558786e-08
Position 201: 5.892797596005042e-09
Position 689: 2.983754485913364e-09
Position 45: 6.83279469579333e-10
Position 91: 6.699293442093706e-10
Position 94: 6.30978146277298e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13000: 0.9834563053664409
Position 27003: 0.8873498729999553
Position 4870: 0.8578991999364457
Position 10879: 0.6659367820887183
Position 15441: 0.6231734072883709
Position 1000: 0.4384439913492194
Position 10024: 0.3815282591548017
Position 7606: 0.29562081176199245
Position 16551: 0.24365244394060068
Position 13373: 0.21935728754227
Position 8507: 0.20162820602719944
Position 7105: 0.1956028230338687
Position 9500: 0.1859948703044259
Position 15889: 0.1840561436869257
Position 16280: 0.16494768669891782
Position 8854: 0.14746350582568846
Position 13437: 0.14711875031140864
Position 9115: 0.14321583659268386
Position 15392: 0.1409982252566706
Position 13399: 0.12648721043555106
Position 11678: 0.10641551710253265
Position 27607: 0.09199998183254432
Position 16187: 0.09026770454109928
Position 4940: 0.08406657985944765
Position 9118: 0.08402462812070599
Position 8042: 0.07231145203834609
Position 6790: 0.07215097637309324
Position 14202: 0.0675031281585454
Position 937: 0.06466005453318276
Position 21294: 0.059102793459566
Position 23013: 0.05766712514653876
Position 11308: 0.05136669713974503
Position 4432: 0.05042295257469188
Position 6830: 0.04933881739907863
Position 7399: 0.04713332696218362
Position 19926: 0.045214470494391694
Position 13240: 0.0442943504697604
Position 9472: 0.04332326515341719
Position 6262: 0.04249980744504109
Position 13441: 0.04210720671359743
Position 29506: 0.04114471392286541
Position 11901: 0.04068891626736509
Position 16258: 0.040548651111742745
Position 13346: 0.04039369937205504
Position 2096: 0.036106132246088864
Position 15265: 0.03603934025680581
Position 8697: 0.031053237664826438
Position 15802: 0.02911058086855971
Position 2162: 0.0255576026989638
Position 13308: 0.024675087619218244
Position 2429: 0.024231553442328125
Position 21037: 0.020375992416022646
Position 6849: 0.019354862624414267
Position 4269: 0.017703879691796966
Position 6010: 0.017517627500105968
Position 1877: 0.016409834233064465
Position 20775: 0.016336501029540856
Position 2643: 0.015957219919110747
Position 4087: 0.015082631664922323
Position 966: 0.014787880394161953
Position 2249: 0.014125904900794795
Position 27512: 0.014006709684492424
Position 16508: 0.013972553663717878
Position 29392: 0.013384931028800279
Position 13938: 0.012925083340631685
Position 3363: 0.012763651372487562
Position 16334: 0.012744035118518708
Position 21204: 0.012604628588557256
Position 11777: 0.010980598204822077
Position 4583: 0.010228614717435459
Position 7609: 0.00984512786125338
Position 6811: 0.009535749355660338
Position 13263: 0.009500546996416755
Position 15445: 0.009311728458676933
Position 4090: 0.00929862551320881
Position 22706: 0.009232146896123554
Position 12707: 0.009083303225995359
Position 12886: 0.00901970467654494
Position 13527: 0.008886234964519306
Position 14205: 0.008663628141896751
Position 15783: 0.008539587096045008
Position 3467: 0.008453907007190009
Position 11070: 0.007945357358069118
Position 2303: 0.007924374746893349
Position 13504: 0.007647573061966568
Position 9546: 0.007021412587868556
Position 5139: 0.005967794995506445
Position 1980: 0.005900802883808378
Position 1928: 0.005890038404475702
Position 2252: 0.005517386864742803
Position 5135: 0.005401324329758112
Position 20935: 0.0045661006510938915
Position 4385: 0.004535953230275946
Position 14234: 0.004339089712633514
Position 7885: 0.004007277871978372
Position 4118: 0.003674816631443807
Position 5727: 0.003477918822986669
Position 12953: 0.003408181791761445
Position 12866: 0.0032841171507347923
Position 4039: 0.0032717087469117303
Position 800: 0.00320138897874196
Position 13413: 0.0030823146993862157
Position 4680: 0.003052040469277338
Position 18747: 0.002920513565419229
Position 7434: 0.0026892978757250253
Position 11029: 0.0025842512009609125
Position 17305: 0.0024615940940670915
Position 4435: 0.002454386830256396
Position 10933: 0.0023543051314467334
Position 11032: 0.0023533354856833345
Position 1851: 0.0022824021136663114
Position 2278: 0.0022791935040938124
Position 14173: 0.002146199075738748
Position 878: 0.002091671980998912
Position 13417: 0.002074422253732816
Position 4677: 0.0019441851123963606
Position 6510: 0.0019330682517983242
Position 18179: 0.0018963828339264642
Position 4203: 0.0018029716430161022
Position 764: 0.0017597888627325139
Position 14987: 0.0016368691970617348
Position 9612: 0.0016316419672163897
Position 17096: 0.0016260005346389174
Position 15283: 0.00160704313272825
Position 780: 0.0014779715272575898
Position 15673: 0.0014733974103271115
Position 5522: 0.0014688291181867582
Position 14811: 0.0014017602060656265
Position 4874: 0.0013122802697070597
Position 2572: 0.001308293847020675
Position 22768: 0.001276378173292623
Position 15007: 0.0012762921515420413
Position 18319: 0.0012073957812931753
Position 9397: 0.0011953571304575278
Position 2665: 0.0011681090732250906
Position 7370: 0.0011283647677398818
Position 2596: 0.0010501346269473964
Position 2516: 0.000977381672060105
Position 13900: 0.0009684900585154181
Position 1006: 0.0009516983037190482
Position 4840: 0.0008873602380488871
Position 3518: 0.0008685695147404967
Position 8252: 0.0008620432569498591
Position 19632: 0.0008329816082388329
Position 13377: 0.0007236920691050422
Position 6568: 0.0006823170141978407
Position 2511: 0.0006802878957743185
Position 7037: 0.0006369494914464387
Position 7856: 0.0006019848743813028
Position 6413: 0.0005390753585454603
Position 2353: 0.0004974212694082051
Position 14090: 0.0004865011277476552
Position 5896: 0.00047427707106973506
Position 2696: 0.0004628113838823899
Position 16936: 0.0004602029092216446
Position 4341: 0.00044526991002119326
Position 2458: 0.00036940076361699687
Position 3614: 0.00036627591457111307
Position 17001: 0.00036324610368080934
Position 17870: 0.0003554963236738652
Position 2615: 0.0003510805675294729
Position 3548: 0.0003445951810465831
Position 2098: 0.00034159141133094633
Position 4701: 0.00031455710109988826
Position 820: 0.00030091679565374583
Position 1211: 0.00027190759509255076
Position 8069: 0.0002608600917669769
Position 14010: 0.000255836989232511
Position 7637: 0.00023220825580783737
Position 13267: 0.00023093837403997928
Position 5111: 0.0002261813158228128
Position 14079: 0.00021930407992596195
Position 14253: 0.00021314969839952963
Position 6530: 0.00020167171199289298
Position 17450: 0.00017771784771014528
Position 15049: 0.00016138457616350036
Position 6695: 0.0001592411404707606
Position 13736: 0.00015798030093106287
Position 16794: 0.00015692267916874713
Position 2536: 0.00015017474597302585
Position 1801: 0.00014250222612699305
Position 1143: 0.00013851786615438577
Position 15685: 0.0001350227541635983
Position 885: 0.00011683101632005279
Position 8159: 0.00010215123805062785
Position 2210: 9.982386348894797e-05
Position 393: 7.846192837378925e-05
Position 4743: 7.728938189378459e-05
Position 6617: 7.680701943203074e-05
Position 5474: 6.773475059679045e-05
Position 5291: 6.440408202094104e-05
Position 5549: 5.770639555709617e-05
Position 10767: 5.747085450003653e-05
Position 7640: 4.964401020600232e-05
Position 18466: 3.743605523832596e-05
Position 13761: 3.3334397837257065e-05
Position 5370: 3.1140803539813704e-05
Position 1564: 2.721172878666257e-05
Position 5761: 2.5350059754495093e-05
Position 1904: 2.0471947935429385e-05
Position 529: 1.7657620536574298e-05
Position 1101: 1.6457540229733698e-05
Position 6992: 1.4275588557037873e-05
Position 1622: 1.316245460771398e-05
Position 13609: 1.2617287486250703e-05
Position 13305: 1.1911892819625192e-05
Position 2021: 1.1808723445756347e-05
Position 425: 1.1642791605870206e-05
Position 677: 1.1476436033500434e-05
Position 5317: 9.942718239614967e-06
Position 2321: 9.759689757948712e-06
Position 706: 7.719786143804282e-06
Position 1940: 7.650190824545384e-06
Position 2186: 7.219635899686342e-06
Position 1251: 6.686140470920732e-06
Position 412: 6.669103953995948e-06
Position 5685: 6.1506477383058655e-06
Position 1149: 5.1165684932526905e-06
Position 1254: 4.571561379919742e-06
Position 1223: 3.7394443915050183e-06
Position 2124: 3.082645619988922e-06
Position 2878: 2.5076464721903867e-06
Position 363: 2.4000112397800798e-06
Position 2838: 2.3372396692499425e-06
Position 5803: 2.1451193423306775e-06
Position 897: 1.8533002195559153e-06
Position 5066: 1.8421759980018146e-06
Position 844: 1.8215679305616563e-06
Position 5753: 1.8198629174258632e-06
Position 2858: 1.7304807462252752e-06
Position 1135: 1.636816428174776e-06
Position 2483: 1.6067399799589132e-06
Position 2788: 1.5080209478000176e-06
Position 437: 1.4364841204987331e-06
Position 2898: 1.4129341276689274e-06
Position 1111: 1.3640717602151108e-06
Position 344: 1.3281915870886726e-06
Position 2052: 1.0889911401389571e-06
Position 2254: 1.0457811736742708e-06
Position 410: 9.554353741178386e-07
Position 2647: 8.355501262164222e-07
Position 2671: 8.299649302749402e-07
Position 7756: 8.131758019012076e-07
Position 679: 6.978921900758476e-07
Position 477: 5.871333666839121e-07
Position 1121: 4.1485800121569006e-07
Position 491: 3.809602705719822e-07
Position 4635: 2.896536010395542e-07
Position 2835: 2.6342352236526637e-07
Position 14218: 2.5512844347751726e-07
Position 1585: 1.9310244320852408e-07
Position 894: 1.479306393260087e-07
Position 434: 7.992582950083826e-08
Position 1058: 6.222631320936882e-08
Position 713: 6.177992097157399e-08
Position 554: 5.1935926527735115e-08
Position 1386: 5.066365604600705e-08
Position 5151: 2.5351737663935734e-08
Position 1345: 2.4590223899743317e-08
Position 598: 2.136527529074436e-08
Position 839: 1.9116265956277998e-08
Position 854: 1.781481216082499e-08
Position 356: 1.3331320307961949e-08
Position 5321: 1.1597964929482956e-08
Position 607: 9.641905184892209e-09
Position 574: 9.514640562884435e-09
Position 447: 6.833060380410348e-09
Position 619: 5.797817566519201e-10
Position 600: 5.175275843174026e-10
Position 626: 3.5303124959874767e-10
Position 642: 1.957455054602326e-10
Position 629: 1.8190351944195752e-10
Position 615: 1.518101166784435e-10
Position 632: 1.4685566870122016e-10
Position 646: 1.4234761851882576e-10
Position 687: 9.536972215580147e-11
Position 623: 6.747541106034706e-11
Position 222: 3.037821071588907e-11
Position 1061: 3.0110317518947314e-11
Position 161: 2.8504837477247786e-11
Position 1021: 1.976827685748709e-11
Position 1037: 1.8812714719343406e-11
Position 132: 1.5313439191895e-11
Position 848: 1.3963177994256793e-11
Position 858: 1.1847485958112901e-11
Position 1152: 9.00100705697796e-12
Position 1268: 6.790312834735839e-12
Position 1342: 6.13566806306769e-12
Position 191: 5.135340401799705e-12
Position 865: 6.266873586110571e-14
Position 231: 5.718104074192636e-16
