Gene = AGTRAP
Position 294: 5.098631752838448e-08
Position 363: 1.3889441538493498e-08
Position 486: 1.2704895122070294e-08
Position 976: 5.617522817084863e-09
Position 555: 8.211382081661305e-10
Position 716: 4.467506575615767e-10
Position 687: 6.791839445715619e-11
Position 569: 2.6412715796822553e-11
Position 377: 6.995381090982281e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11304: 0.6265544317481679
Position 12259: 0.6171036648287271
Position 2847: 0.5449031736200739
Position 13921: 0.5245680842064947
Position 8377: 0.5225831550043203
Position 340: 0.3440744569401988
Position 1660: 0.3058342858212352
Position 13941: 0.2924888820021142
Position 5152: 0.2805760807192899
Position 5215: 0.27700345832408135
Position 9523: 0.268070517158821
Position 11284: 0.25106144855438206
Position 1400: 0.2407355160156714
Position 2832: 0.23252065115514264
Position 12085: 0.20544814229413708
Position 1982: 0.18966375472544708
Position 8343: 0.16887185899776316
Position 9647: 0.14878348616305756
Position 13274: 0.1432073384896087
Position 10611: 0.1351142278684277
Position 13309: 0.12391111372356814
Position 8315: 0.10113200096417771
Position 1613: 0.09880589815468563
Position 8510: 0.08325477790211669
Position 1072: 0.06250915646601464
Position 12882: 0.05334602419955046
Position 9774: 0.04992732540002441
Position 4247: 0.04588822248509482
Position 4818: 0.04421963266596619
Position 13349: 0.042750456142588995
Position 147: 0.042445455552745384
Position 2400: 0.03970953565859445
Position 1346: 0.03755556892186233
Position 8205: 0.03616223972497802
Position 13167: 0.03512214756262391
Position 8229: 0.033875265631302845
Position 13538: 0.03278520859180035
Position 2216: 0.031212805816011872
Position 2593: 0.029844027122728847
Position 14386: 0.028525952288453393
Position 5126: 0.028487184056096498
Position 2113: 0.025193741433443457
Position 1039: 0.025067847243088595
Position 1216: 0.024764798040947108
Position 4948: 0.024224748221370357
Position 5171: 0.02397933032422402
Position 11819: 0.023575201432089594
Position 5003: 0.022390531808521213
Position 4746: 0.01962015802854183
Position 5076: 0.01793919334454551
Position 10001: 0.016440118157357114
Position 10411: 0.014092141951674306
Position 11728: 0.01332899028236467
Position 1087: 0.011699572087262175
Position 7741: 0.010623890694804872
Position 14249: 0.0104548887074076
Position 1593: 0.01005181354972772
Position 1817: 0.009753917254760417
Position 13117: 0.009243175363016136
Position 9832: 0.008181488042205616
Position 2495: 0.00799636288789024
Position 14132: 0.007979428559787505
Position 1364: 0.006604582404213123
Position 3751: 0.006190989170785383
Position 1094: 0.005731471675730532
Position 13685: 0.0050365518617963186
Position 12999: 0.004817071733988264
Position 2641: 0.004511072399396705
Position 3705: 0.004503298476709762
Position 2852: 0.004170778718047871
Position 1360: 0.004114897903156585
Position 1153: 0.0037826881735990273
Position 12600: 0.003277438958993677
Position 3804: 0.003249583134450571
Position 2178: 0.0031301154507207283
Position 11938: 0.0028616697290596454
Position 14149: 0.002853867781325225
Position 5823: 0.0026186267291232737
Position 350: 0.002598947727315217
Position 12635: 0.0023031811944666586
Position 5055: 0.0018719968619120046
Position 1630: 0.0017773252606707796
Position 4968: 0.0017763994148151387
Position 1283: 0.0017210825914335936
Position 2220: 0.0011582238303688755
Position 14268: 0.0010945145558815185
Position 5770: 0.0010532340234881109
Position 6400: 0.001021200817748583
Position 2008: 0.00101361702826211
Position 1176: 0.001006154162534147
Position 1961: 0.0009353991696697715
Position 5784: 0.0009084939292715511
Position 6420: 0.0008974260237045173
Position 307: 0.0008840435529075738
Position 13613: 0.0008750488419133038
Position 12803: 0.0008566187523169854
Position 1179: 0.0008347674494053734
Position 1780: 0.0007882247988400318
Position 2163: 0.0007771484764582615
Position 1482: 0.0007740750971662592
Position 2118: 0.0006681498687539839
Position 14583: 0.0006575248037295463
Position 1699: 0.0005770046654905338
Position 357: 0.0005724771742717375
Position 1100: 0.0005423462458167481
Position 11600: 0.0004572455313095549
Position 11522: 0.0004474654606044596
Position 1564: 0.0004368096258959002
Position 393: 0.00038490952540346814
Position 12242: 0.00030215510491864633
Position 369: 0.00029070010855277096
Position 1377: 0.0002863249483694823
Position 11780: 0.000254056914011155
Position 2089: 0.00024105631732974355
Position 603: 0.00021462619517979446
Position 868: 0.0002131935932603014
Position 569: 0.0001998374433074698
Position 178: 0.00018212988837128106
Position 1521: 0.00018051126206251712
Position 1722: 0.00017348323861331505
Position 1571: 0.0001665478249005399
Position 1256: 0.00016633904090410933
Position 223: 0.00013509182288234595
Position 957: 0.00012315094997971562
Position 555: 0.0001180647118456764
Position 582: 0.00011647751161164118
Position 760: 0.00010722738497253576
Position 12556: 0.00010059102075887396
Position 2360: 9.897584232524525e-05
Position 6724: 9.51948056308591e-05
Position 492: 8.465011470485732e-05
Position 1127: 8.100729876326199e-05
Position 922: 7.060337343645398e-05
Position 8721: 6.979083779096211e-05
Position 523: 6.909578274144909e-05
Position 300: 6.074415375654879e-05
Position 1619: 5.888706083980795e-05
Position 5416: 5.6412494888994274e-05
Position 3988: 5.0148337687288175e-05
Position 268: 4.0121664139620954e-05
Position 503: 3.677072936811847e-05
Position 220: 3.652649304338657e-05
Position 312: 3.283063610384444e-05
Position 873: 3.241565748863083e-05
Position 704: 2.8146213222747026e-05
Position 1791: 2.726937952139706e-05
Position 4194: 2.619723165872641e-05
Position 318: 2.52668555188836e-05
Position 226: 2.448330087005938e-05
Position 122: 2.0473249393220246e-05
Position 276: 1.948693625011689e-05
Position 1313: 1.901170925187764e-05
Position 1285: 1.7612375233888303e-05
Position 3641: 1.6905876170763365e-05
Position 180: 1.635606972088547e-05
Position 6692: 1.5962836472542592e-05
Position 895: 1.5835772079467085e-05
Position 4378: 1.4952893813069407e-05
Position 7111: 1.31505476245954e-05
Position 638: 1.3095634425924868e-05
Position 606: 1.2835832932724759e-05
Position 3964: 1.1050481050441591e-05
Position 3503: 1.070807186756343e-05
Position 262: 9.820272063298997e-06
Position 1291: 8.105901373107475e-06
Position 1123: 7.696515629762148e-06
Position 4000: 7.1681535037915614e-06
Position 1840: 6.798491949460938e-06
Position 2778: 6.272915879614304e-06
Position 972: 6.004262174631019e-06
Position 1438: 5.967097823101247e-06
Position 797: 5.098626485987037e-06
Position 621: 4.441190323464238e-06
Position 541: 4.195256966279764e-06
Position 158: 4.004111031611436e-06
Position 202: 3.993996408514482e-06
Position 675: 3.6837948575798577e-06
Position 3526: 3.5408443677652555e-06
Position 3056: 3.0766086280317225e-06
Position 245: 3.0125236024661644e-06
Position 189: 2.989343072334568e-06
Position 288: 2.793559668194754e-06
Position 635: 1.8819676407317967e-06
Position 1956: 1.739459445699942e-06
Position 154: 1.6974714860478425e-06
Position 234: 1.575643086358871e-06
Position 208: 1.3996457767683943e-06
Position 412: 1.3215378342985982e-06
Position 406: 1.1660750622590255e-06
Position 884: 1.0037246690058969e-06
Position 273: 7.607891513964493e-07
Position 248: 6.137761003239092e-07
Position 193: 5.851614258449328e-07
Position 238: 5.591217722927641e-07
Position 1990: 5.498400911565425e-07
Position 711: 5.058591600068534e-07
Position 1420: 4.6354919231194664e-07
Position 552: 4.5724003531082653e-07
Position 197: 3.6233637768167035e-07
Position 118: 3.0961441536413857e-07
Position 533: 1.9632006059556298e-07
Position 734: 1.3180382478575038e-07
Position 506: 7.163653059536409e-08
Position 465: 6.565319273208811e-08
Position 716: 3.6635813295988425e-08
Position 166: 2.8879107934726567e-08
Position 252: 2.675674631259995e-08
Position 409: 2.6502577836180526e-08
Position 437: 1.2783840564184905e-08
Position 254: 1.2605928539038418e-08
Position 101: 8.36021258641594e-09
Position 416: 3.4595479429092706e-12
Position 427: 1.0166391716694005e-17
