Gene = EIF2A
Position 8799: 0.002145238520363978
Position 1581: 0.0020894225440994
Position 36748: 0.0020072696399704693
Position 24466: 0.0020027406503464965
Position 24709: 0.001919630350043962
Position 35351: 0.0019094644274390805
Position 7695: 0.0018816319407168297
Position 36595: 0.0018320669910920223
Position 3260: 0.0017331355888389568
Position 21391: 0.0016010368673716037
Position 30310: 0.0015970865070439196
Position 5356: 0.0015546147895797956
Position 4285: 0.0015508731656215297
Position 36997: 0.0014537107756128161
Position 23047: 0.0013796347431418953
Position 21526: 0.0013687017472202457
Position 36382: 0.0012520838457804602
Position 384: 0.0012483658701417275
Position 37050: 0.0012389738206932167
Position 5536: 0.0011988546984250722
Position 10757: 0.0011976309620061513
Position 2324: 0.0011458150271701259
Position 25113: 0.001127522042353289
Position 6759: 0.0011263907346722715
Position 5497: 0.0010939240405010587
Position 36371: 0.0010676389869742875
Position 15015: 0.0010475222310915603
Position 5372: 0.000980534833676441
Position 11101: 0.0009409064053760575
Position 4418: 0.0009407207595119368
Position 37458: 0.0009240822809622663
Position 21430: 0.0008928910064717151
Position 28041: 0.0008634243966060642
Position 22856: 0.0008611086643599071
Position 17098: 0.0008372763259840826
Position 8827: 0.000820946350343141
Position 1620: 0.0008193131527969955
Position 22874: 0.0008078028790319376
Position 2546: 0.0007959024501754018
Position 7800: 0.0007698341027509946
Position 9271: 0.0007611251996396803
Position 15117: 0.000754342973783009
Position 3823: 0.0007345359581669235
Position 6166: 0.0007112075240313567
Position 30358: 0.0007007416637637524
Position 36949: 0.0006824301113698258
Position 10049: 0.0006315978160609064
Position 2550: 0.0006304774760777298
Position 13767: 0.0006260087629796438
Position 37434: 0.0006114056245143929
Position 24656: 0.0005425014970014478
Position 8418: 0.0005411952165524339
Position 37190: 0.0005270765691629431
Position 5712: 0.0005163774396185702
Position 1214: 0.0005101039727478196
Position 26947: 0.0004829586220155104
Position 35542: 0.00048025405199955787
Position 1005: 0.00046260822014997365
Position 2849: 0.00046189312884471105
Position 37347: 0.00045046574601375776
Position 11168: 0.0004408557472645283
Position 969: 0.0004102511269826686
Position 4527: 0.00040149217525380126
Position 3019: 0.00039317454719727836
Position 6809: 0.0003864583567994226
Position 7102: 0.0003859282721340803
Position 1784: 0.00038274845598445395
Position 21696: 0.000371014551580037
Position 2233: 0.00036551930488929146
Position 1037: 0.0003584266571983447
Position 3062: 0.0003281029488003407
Position 3326: 0.00030704770396927265
Position 2289: 0.00029424261201406075
Position 1355: 0.0002935013239567168
Position 4174: 0.00028744959004406467
Position 4576: 0.00028415907190784884
Position 2708: 0.00024036076108318327
Position 5411: 0.00023382146450637084
Position 35665: 0.00023229037870781284
Position 481: 0.00023220665601699205
Position 10890: 0.0002238734988184413
Position 2867: 0.0002185084333598523
Position 3881: 0.00020805398291470043
Position 1508: 0.00020164879701557725
Position 473: 0.0001880360054132172
Position 2265: 0.00018628729557152669
Position 2787: 0.00018158117460394637
Position 5908: 0.000174731107032269
Position 5762: 0.00017233442718463945
Position 7608: 0.00016667757119174153
Position 33978: 0.00016546630742443288
Position 4073: 0.0001622436464309523
Position 2359: 0.00016070060337096802
Position 24540: 0.00015767373608063676
Position 21824: 0.00015389813078139076
Position 8745: 0.0001399070891610607
Position 7871: 0.0001393294961190749
Position 8607: 0.00013019186199191094
Position 2340: 0.00012949177167953564
Position 13388: 0.00012739404832361566
Position 8841: 0.00012168894651708555
Position 3218: 0.00011634685016970261
Position 5278: 0.00011448957998080621
Position 7835: 0.0001132469999084182
Position 6898: 0.00010790897616938337
Position 767: 0.00010438556572380049
Position 1155: 0.00010169774713752017
Position 1624: 9.695420826651388e-05
Position 1895: 9.395020161447804e-05
Position 37292: 9.332770734757007e-05
Position 2705: 8.720749275141868e-05
Position 6215: 8.593231663585658e-05
Position 1600: 8.488015089924583e-05
Position 2129: 8.457428506247634e-05
Position 4068: 7.413656564155463e-05
Position 35641: 7.410426626269979e-05
Position 33955: 6.583444660887036e-05
Position 260: 5.953963544230313e-05
Position 30695: 5.773114181603394e-05
Position 22760: 4.943428695160986e-05
Position 732: 4.839367796302014e-05
Position 3842: 4.812180238253677e-05
Position 3703: 4.6600125165250215e-05
Position 22787: 4.558649387974036e-05
Position 600: 4.421068559598439e-05
Position 3892: 4.153118676795805e-05
Position 5873: 3.0399948273966727e-05
Position 7416: 2.830170035612334e-05
Position 7706: 2.8114467274375598e-05
Position 7297: 2.6632272575658644e-05
Position 2101: 2.6024756263461207e-05
Position 1418: 2.330338353975445e-05
Position 4091: 2.321057597680692e-05
Position 31217: 2.14724529493278e-05
Position 7424: 2.0871879553528182e-05
Position 30669: 2.0379217905481598e-05
Position 7736: 1.9786384814326004e-05
Position 6374: 1.9118853185622004e-05
Position 3904: 1.8894614232575056e-05
Position 567: 1.8690223743878055e-05
Position 35401: 1.7775482166524262e-05
Position 31880: 1.7770997036879443e-05
Position 2006: 1.7693739019759188e-05
Position 8748: 1.7232879579826343e-05
Position 4638: 1.663439610655986e-05
Position 836: 1.6246898477709977e-05
Position 205: 1.4297474174481827e-05
Position 3771: 1.4137702163290252e-05
Position 493: 1.3259180316985164e-05
Position 3915: 1.2698414862807176e-05
Position 1513: 1.2498343325219413e-05
Position 6734: 1.0063117747940721e-05
Position 5751: 9.723623779986936e-06
Position 2054: 9.250754486514158e-06
Position 5473: 8.897681209524198e-06
Position 3000: 8.652177166408854e-06
Position 3085: 8.235943507388458e-06
Position 31237: 7.950306801291849e-06
Position 1758: 6.353088631084485e-06
Position 6342: 6.1281476569966e-06
Position 7069: 5.752946048931695e-06
Position 29471: 5.707106681104305e-06
Position 773: 5.009617976282158e-06
Position 1752: 4.938790865202323e-06
Position 523: 4.4770525006789485e-06
Position 6952: 4.278729757926472e-06
Position 6927: 4.2006308518930695e-06
Position 7555: 3.6592459685331182e-06
Position 8582: 3.6049991649533044e-06
Position 2643: 3.313877247898571e-06
Position 6686: 3.093016249612691e-06
Position 3082: 2.811113856976458e-06
Position 2620: 2.3044440385637735e-06
Position 1693: 1.623258589666958e-06
Position 3299: 1.4317052023159238e-06
Position 1790: 1.377206546192177e-06
Position 2801: 1.1990459560610462e-06
Position 2197: 1.062403485909637e-06
Position 1983: 9.768367375708963e-07
Position 390: 8.240453499076907e-07
Position 21629: 7.53833342368976e-07
Position 6901: 7.468083250017077e-07
Position 515: 6.990293248102093e-07
Position 592: 6.345733390996508e-07
Position 22698: 3.770401761071643e-07
Position 873: 9.035510495792155e-08
Position 632: 8.933301383975522e-08
Position 738: 8.381599260203846e-08
Position 418: 6.997787397472165e-08
Position 824: 5.762771410276979e-08
Position 500: 5.225717491877537e-08
Position 746: 4.7032821739408896e-08
Position 648: 4.288100760835313e-08
Position 216: 3.495968719717061e-08
Position 929: 3.464973137204509e-08
Position 2175: 3.314309409411063e-08
Position 558: 3.291201068089177e-08
Position 1331: 2.960780036346412e-08
Position 804: 2.9311065115375087e-08
Position 972: 2.7963799500419075e-08
Position 1224: 2.502313791337346e-08
Position 1900: 1.9146500154276442e-08
Position 219: 1.7917611606362525e-08
Position 5920: 1.728132183187567e-08
Position 7660: 1.5512930635794814e-08
Position 932: 1.4637571029142474e-08
Position 696: 1.4000362511993298e-08
Position 610: 1.3307626116462829e-08
Position 848: 1.317983990765817e-08
Position 2364: 1.258049539025185e-08
Position 976: 1.2459706656368432e-08
Position 2401: 1.1929419197697429e-08
Position 136: 9.899314362208364e-09
Position 302: 9.462637382533089e-09
Position 2687: 9.089087266799188e-09
Position 724: 8.662361561576213e-09
Position 912: 8.138095927363284e-09
Position 6494: 7.784507209887444e-09
Position 1376: 5.426049234931246e-09
Position 1690: 5.2411659183578124e-09
Position 1482: 4.376160459695043e-09
Position 1334: 4.221765776593955e-09
Position 307: 3.819986159865759e-09
Position 879: 3.6013774909958225e-09
Position 1228: 2.8976778396108696e-09
Position 953: 2.5674609150309057e-09
Position 1360: 2.1153260912065837e-09
Position 670: 2.0698817552077724e-09
Position 1142: 2.029173500625232e-09
Position 663: 2.026121730965438e-09
Position 780: 2.0168971992896763e-09
Position 1167: 1.912254315395995e-09
Position 791: 1.7461922409403807e-09
Position 393: 1.52049696834483e-09
Position 3160: 1.3059789615862646e-09
Position 1381: 1.2008085700493884e-09
Position 3101: 1.1442474395087985e-09
Position 3023: 1.0832311218296534e-09
Position 265: 1.0084568955909593e-09
Position 673: 9.139517328043993e-10
Position 685: 6.18945495770167e-10
Position 227: 5.494708671113868e-10
Position 748: 4.149597754654057e-10
Position 661: 2.815458044451569e-10
Position 173: 2.282366488109418e-10
Position 6010: 7.398348898209219e-11
Position 6052: 6.769247789651906e-11
Position 396: 6.173345518755177e-11
Position 511: 2.966930255809264e-11
