Gene = TMEM167A
Position 249: 5.205395640993966e-06
Position 689: 4.87962972788622e-06
Position 448: 3.037966050019334e-06
Position 4479: 2.940490723082663e-06
Position 56: 2.2587767421586734e-06
Position 1571: 1.752932752924588e-06
Position 1492: 1.6362147938902523e-06
Position 245: 1.610130678551977e-06
Position 797: 1.5128075704110465e-06
Position 1312: 1.2544628543431578e-06
Position 2388: 9.822243758505e-07
Position 1057: 8.799073484372448e-07
Position 147: 8.446098304876052e-07
Position 1648: 8.31220698719165e-07
Position 8: 7.025852730805785e-07
Position 2496: 6.544985539067107e-07
Position 268: 6.027168696779213e-07
Position 496: 4.4531160868593037e-07
Position 624: 3.9346790985676417e-07
Position 402: 2.777231638141479e-07
Position 549: 2.0454288414474002e-07
Position 462: 1.8984748096821577e-07
Position 303: 7.691380328348465e-08
Position 457: 7.405339876212652e-08
Position 223: 6.757563424357972e-08
Position 300: 6.58500276217907e-08
Position 421: 6.471875655834285e-08
Position 266: 6.455304839155065e-08
Position 744: 3.8964803941252695e-08
Position 3329: 3.886970761812225e-08
Position 615: 2.6525238960359676e-08
Position 557: 2.5531027928862134e-08
Position 3316: 1.56800285721725e-08
Position 439: 1.4786298169678857e-08
Position 705: 1.4176416745282882e-08
Position 575: 1.2806075031544291e-08
Position 427: 9.804607645568698e-09
Position 28: 7.590799153387787e-09
Position 2482: 7.546313895604853e-09
Position 2341: 7.301018603539296e-09
Position 61: 6.308705504959616e-09
Position 551: 5.860915117831331e-09
Position 2650: 4.957259076375151e-09
Position 4201: 4.762412987189328e-09
Position 30: 2.4105632904393276e-09
Position 2950: 2.2592080706738283e-09
Position 506: 1.2805915187412608e-09
Position 459: 1.0213563286889618e-09
Position 4487: 5.381962483837338e-10
Position 2877: 5.083934715758762e-10
Position 4766: 4.746334772134375e-10
Position 3162: 4.134522796232555e-10
Position 2911: 3.0828384341053674e-10
Position 429: 3.265074869783074e-14
Position 43: 5.92530769725632e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 20341: 0.713510842095022
Position 12399: 0.6751921160367818
Position 15584: 0.4326295967090831
Position 12378: 0.3012146127206567
Position 11392: 0.2291549136885569
Position 15372: 0.16545268258315515
Position 8101: 0.1518331820088824
Position 7862: 0.12265835442016777
Position 22149: 0.10105365313320872
Position 16345: 0.09474807144391743
Position 2367: 0.09133114174642874
Position 19839: 0.07434375393610287
Position 22356: 0.06465895620367199
Position 796: 0.0585998959929457
Position 17319: 0.05306980172280727
Position 2257: 0.04629115422204852
Position 11217: 0.044831716024547046
Position 17354: 0.04254312771224963
Position 15375: 0.038527786986338144
Position 22667: 0.0377606955651163
Position 5972: 0.03578327818289345
Position 14022: 0.03527162795131651
Position 5935: 0.03344437444064659
Position 8164: 0.027773172331814602
Position 4023: 0.025524518467816493
Position 6065: 0.021942093995482675
Position 18518: 0.02173485184817479
Position 13974: 0.01733035016780084
Position 4061: 0.017278516358643848
Position 21296: 0.015467692374229715
Position 19088: 0.01525908804645739
Position 15272: 0.013360102868711421
Position 14137: 0.01147718679686306
Position 17269: 0.010778868777994033
Position 3060: 0.009776473784168616
Position 15715: 0.009079181616093947
Position 20063: 0.008410148435008312
Position 16267: 0.008355677864085913
Position 11220: 0.008191660483181006
Position 22920: 0.007967680456295555
Position 22985: 0.007769944389422817
Position 7705: 0.007153375251908259
Position 17167: 0.0070483497332239535
Position 19973: 0.006193439800297186
Position 8213: 0.005867907310238794
Position 2371: 0.00527982317487753
Position 3996: 0.004288396841725905
Position 16386: 0.0034137774989147045
Position 7734: 0.0033555792416279533
Position 11463: 0.003237554182631708
Position 3466: 0.0031743803340098034
Position 4036: 0.0030917648696495224
Position 18450: 0.0030837013781975166
Position 6003: 0.0028041669430439813
Position 3063: 0.002501206794244824
Position 4084: 0.00220838564534644
Position 6107: 0.0019372085439062475
Position 5974: 0.0019362659091524757
Position 2326: 0.0017803505876276345
Position 7763: 0.001654041583988337
Position 12798: 0.0015978081818649639
Position 3868: 0.0015713491795183198
Position 3430: 0.001550713797020822
Position 4039: 0.0013331407834190926
Position 18490: 0.0012133547279495071
Position 14457: 0.0011169865140145388
Position 3907: 0.0010923707640784269
Position 3227: 0.0010205720184483756
Position 2405: 0.0008797500948059705
Position 2298: 0.0008166893050659546
Position 14781: 0.0007773024780807601
Position 3825: 0.0007668296447468758
Position 18601: 0.0007489430517199769
Position 3807: 0.0007450026377234022
Position 12857: 0.0007285970001652687
Position 5858: 0.0005214997062378299
Position 12147: 0.00048361686233033797
Position 2149: 0.00047074774626480216
Position 834: 0.00044697045385291726
Position 2218: 0.0004211204749398043
Position 12830: 0.00036888278205122734
Position 1402: 0.0003581813544293834
Position 5294: 0.0003478826603504927
Position 13090: 0.00032635028647442165
Position 13150: 0.00031709088625263493
Position 14320: 0.0003013003938641222
Position 18381: 0.0002903315535557807
Position 13198: 0.00027419696589758234
Position 2267: 0.00026887817148092534
Position 2824: 0.0002546851403308907
Position 1534: 0.0002407630501867404
Position 1585: 0.00023838009862191739
Position 15720: 0.00023465754770649034
Position 2460: 0.00023330296356630914
Position 12671: 0.00022772418535966374
Position 9622: 0.0002266518276329658
Position 6211: 0.00022317043988511677
Position 14817: 0.000216694020645694
Position 3442: 0.00021527153775877987
Position 15122: 0.00021416696253856083
Position 13682: 0.00020950538123833555
Position 1257: 0.0002041745478300704
Position 2333: 0.00017967942192882757
Position 14491: 0.00017753757647026342
Position 3489: 0.0001623924706986017
Position 2309: 0.00016214161006575486
Position 10255: 0.00016020787465448802
Position 1238: 0.00015285741074649493
Position 322: 0.0001436840440722482
Position 15074: 0.00014048440716545472
Position 3298: 0.00013226609195211776
Position 853: 0.00011581747031190226
Position 13605: 0.00010661542244660235
Position 13538: 0.00010615467189200056
Position 5159: 0.00010372447679140689
Position 3510: 0.00010350630521045887
Position 8464: 9.962702267920147e-05
Position 2141: 9.126429356729028e-05
Position 15652: 8.46963278877289e-05
Position 6254: 7.69252986703798e-05
Position 14965: 7.278791276289332e-05
Position 5355: 7.022584281043083e-05
Position 14855: 5.622259769382854e-05
Position 1301: 4.395450478832683e-05
Position 8832: 4.0674580650962855e-05
Position 1492: 3.786431023287631e-05
Position 2279: 3.304586318826691e-05
Position 1778: 3.219899277467401e-05
Position 4261: 2.9293332755614345e-05
Position 1915: 2.7651578287143164e-05
Position 1754: 2.5898548330148128e-05
Position 1555: 2.552349561520431e-05
Position 1201: 2.4763920885505295e-05
Position 620: 2.306465761687903e-05
Position 7183: 2.186683762116382e-05
Position 734: 2.025505589123153e-05
Position 923: 1.9771272040595845e-05
Position 8347: 1.8750941656609054e-05
Position 279: 1.7810408730031453e-05
Position 535: 1.6785630114455848e-05
Position 1918: 1.5983060748163338e-05
Position 1510: 1.5802782343136613e-05
Position 407: 1.5403317558527578e-05
Position 11113: 1.4349707201574709e-05
Position 5316: 1.2730613960559184e-05
Position 1198: 1.263673903380645e-05
Position 5441: 1.2155392241007532e-05
Position 4686: 1.2021938131977799e-05
Position 257: 1.1454548035010834e-05
Position 3850: 1.1100580513629013e-05
Position 10890: 1.0933027313789217e-05
Position 2387: 8.843018721055838e-06
Position 6913: 8.30835718579407e-06
Position 8903: 8.264319783750338e-06
Position 4240: 7.897219064121595e-06
Position 479: 7.750068487206031e-06
Position 9489: 7.2191364706768695e-06
Position 8553: 6.686479388591152e-06
Position 5332: 6.537368651501495e-06
Position 1504: 6.022971002139516e-06
Position 9267: 5.644781927145985e-06
Position 1571: 5.279917150463839e-06
Position 7443: 5.0083438887818325e-06
Position 3506: 4.9760747290849665e-06
Position 8764: 4.789547115820554e-06
Position 451: 4.719204067033853e-06
Position 6559: 4.3610547316204794e-06
Position 1077: 3.824427758605211e-06
Position 1835: 3.6735983536941877e-06
Position 1433: 3.480197515604994e-06
Position 5119: 3.2023061198185444e-06
Position 6397: 3.1766054154481766e-06
Position 286: 2.931009571848369e-06
Position 4648: 2.9246685275296954e-06
Position 6574: 2.8954638620225404e-06
Position 1852: 2.8672786072239416e-06
Position 1117: 2.770575142988678e-06
Position 2098: 2.7485448847975834e-06
Position 7360: 2.4305793359140796e-06
Position 881: 2.2849441479724375e-06
Position 3389: 2.245857068086742e-06
Position 7186: 2.1927757345397805e-06
Position 1048: 2.189218818623401e-06
Position 3172: 1.8442325703087643e-06
Position 284: 1.8413542484587326e-06
Position 3233: 1.8171491456044533e-06
Position 766: 1.815052224063687e-06
Position 3592: 1.809476080592987e-06
Position 4310: 1.7589089797670475e-06
Position 2985: 1.663865832359472e-06
Position 5550: 1.6537369615403374e-06
Position 1361: 1.6483957509284076e-06
Position 1280: 1.4775010385326181e-06
Position 485: 1.3314946597878002e-06
Position 351: 1.295548131700896e-06
Position 4304: 1.2730933823273912e-06
Position 6704: 1.2571215166847936e-06
Position 688: 1.0080397337114227e-06
Position 6217: 8.966723972669685e-07
Position 1287: 8.533854966249488e-07
Position 4472: 7.917487086554838e-07
Position 947: 7.569506701803077e-07
Position 926: 7.117838911560491e-07
Position 3634: 6.368757049702745e-07
Position 1985: 6.245492310208906e-07
Position 1364: 6.243629476399936e-07
Position 4358: 5.37267475956628e-07
Position 4225: 4.858471362518968e-07
Position 4877: 4.852725670474789e-07
Position 935: 4.804760868761436e-07
Position 4167: 4.296328478267937e-07
Position 1153: 4.285787587825962e-07
Position 2679: 2.9071970894872243e-07
Position 324: 2.6360116302438993e-07
Position 2922: 2.1436075552190926e-07
Position 1760: 1.8010086602643052e-07
Position 1920: 1.625392153705972e-07
Position 4361: 1.2765485247562592e-07
Position 326: 6.002768839128984e-08
Position 717: 5.743500216514041e-08
Position 2439: 4.540237730993181e-09
Position 624: 1.5132626627684741e-09
Position 332: 1.3065676699820447e-09
Position 682: 1.2008909688332933e-09
Position 367: 9.231090029573382e-10
Position 2411: 7.428709998669754e-10
Position 575: 5.810041528314624e-10
Position 385: 5.653391974254371e-10
Position 347: 5.274080320538898e-10
Position 627: 4.3769819478536056e-10
Position 232: 1.594468962525928e-10
Position 698: 1.3070152510386764e-10
Position 295: 8.707282647236827e-11
Position 1675: 5.418832117450333e-11
Position 237: 5.104065988589887e-11
Position 756: 4.1581988364570967e-11
Position 772: 4.1011902401192964e-11
Position 887: 3.5051674002475326e-11
Position 245: 2.104045518251052e-11
Position 131: 1.736209637783216e-11
Position 140: 1.2125776590930051e-11
Position 217: 1.1633640774846432e-11
Position 703: 1.113641547646049e-11
Position 737: 1.0905105803585606e-11
Position 496: 8.229677389276046e-12
Position 116: 7.426146949637681e-12
Position 180: 3.188413413069627e-12
Position 195: 1.810179403219528e-12
Position 183: 1.7415897782949121e-12
