Gene = MINA
Position 11519: 0.003250746896075735
Position 422: 0.003219541578944678
Position 4676: 0.0031055764141822806
Position 3018: 0.003068357548324468
Position 2439: 0.00305859176201736
Position 26244: 0.0029399324139458864
Position 21934: 0.0028397435551894418
Position 2526: 0.002565605494972076
Position 557: 0.0025371957770010767
Position 1040: 0.0025130770807280734
Position 4647: 0.0023539204618082655
Position 22100: 0.002261408979220915
Position 14294: 0.0022444514233866944
Position 12869: 0.0022210575805544034
Position 25280: 0.0020680433622026037
Position 3707: 0.0020011662404729835
Position 22168: 0.0017467445326061009
Position 22196: 0.0017420972778568944
Position 5872: 0.0016466126224197516
Position 1295: 0.001624950326169021
Position 12272: 0.0016152399195156894
Position 21991: 0.001592540877802203
Position 26952: 0.001560148158946774
Position 26679: 0.0015087847502604612
Position 13537: 0.0014546829874655016
Position 4105: 0.001447723595111392
Position 12475: 0.0014379509462863452
Position 941: 0.001422555461582962
Position 1101: 0.001416039427721108
Position 25353: 0.0013926766969188551
Position 3526: 0.0013891912285564747
Position 5971: 0.001388255592341711
Position 26052: 0.001301419352839378
Position 3754: 0.0012902137122630195
Position 21692: 0.001284204216850963
Position 26155: 0.001235470649936836
Position 3426: 0.0012101561417115145
Position 25122: 0.001107630365665702
Position 12795: 0.0011002094536994148
Position 25011: 0.001083411482813553
Position 24006: 0.0010174365307749319
Position 2583: 0.0010128325649279826
Position 1519: 0.0010009772335885137
Position 11792: 0.0009807317236959134
Position 11243: 0.0009659484463824261
Position 400: 0.0009180513955909782
Position 2894: 0.0009020314890842185
Position 525: 0.0008999044311146092
Position 3458: 0.0008989920741380593
Position 12820: 0.0008955978539107981
Position 1607: 0.0008899128815848552
Position 13788: 0.0007883755047033988
Position 13656: 0.0007400635674846021
Position 1489: 0.0007339439198701497
Position 4047: 0.0007264973498283977
Position 27186: 0.0006549992456036448
Position 2618: 0.0006364001227250017
Position 4603: 0.0006281162250012798
Position 22050: 0.0006056889982395059
Position 26789: 0.0005316348216517448
Position 4114: 0.0005180982619735149
Position 463: 0.0005164412349952333
Position 25165: 0.0004971328539058674
Position 5741: 0.0004898134777020697
Position 3094: 0.0004856821546720791
Position 14062: 0.00040965562411438147
Position 25062: 0.0004031078060052819
Position 13878: 0.00038849455049281753
Position 22132: 0.00036956323455197
Position 26841: 0.00035861615766082837
Position 772: 0.0003435764779161528
Position 5521: 0.00033249735314849456
Position 626: 0.0002948057045930526
Position 1929: 0.00028741538922958065
Position 931: 0.0002565086356450759
Position 3495: 0.0002490429480090382
Position 405: 0.00022456298543496435
Position 25926: 0.00021950011527126386
Position 310: 0.00021319341625380224
Position 14180: 0.00021037902599543732
Position 26880: 0.00020078059577089257
Position 779: 0.00017300527245379377
Position 1367: 0.00017244213856163675
Position 1343: 0.00014601411908042166
Position 24887: 0.0001355703143863461
Position 2590: 0.00013333588481480692
Position 13513: 0.0001084187657197574
Position 652: 9.813246741506714e-05
Position 3110: 9.591400572491648e-05
Position 565: 9.138946661751964e-05
Position 13949: 8.970884830875037e-05
Position 25914: 8.875381975889162e-05
Position 1266: 8.837227966964142e-05
Position 24843: 7.259295123111613e-05
Position 288: 7.213458052367313e-05
Position 1175: 7.102864101188794e-05
Position 15055: 6.146668633020922e-05
Position 13823: 5.30094507659987e-05
Position 75: 4.833475787182851e-05
Position 873: 4.80133498140684e-05
Position 14022: 4.3017776681622694e-05
Position 10595: 4.286192043698122e-05
Position 24703: 3.668953597355564e-05
Position 5082: 2.926150813052297e-05
Position 740: 2.2117793777183925e-05
Position 968: 2.0127287036074477e-05
Position 229: 8.270951145692298e-06
Position 689: 6.686488928270261e-06
Position 10784: 3.875487194559163e-06
Position 1669: 2.3244930336564306e-06
Position 1211: 2.174408261835748e-06
Position 1116: 1.7475588330520759e-06
Position 2661: 1.5621602338463315e-06
Position 2750: 1.5407638229397614e-06
Position 1080: 1.5100779183873906e-06
Position 631: 1.197556055598568e-06
Position 3056: 1.0810438069906412e-06
Position 793: 8.859819381968742e-07
Position 2091: 6.872294205765329e-07
Position 813: 6.615007647121909e-07
Position 2658: 5.652104107541088e-07
Position 315: 4.4967531458390093e-07
Position 738: 4.3832920530960246e-07
Position 882: 3.120285259643669e-07
Position 329: 2.9422835191285896e-07
Position 1711: 2.8933245183939944e-07
Position 782: 2.3149313921248202e-07
Position 2172: 2.2109701534123814e-07
Position 283: 2.066203646058456e-07
Position 173: 1.8236342548833698e-07
Position 1642: 1.5515070374759977e-07
Position 188: 1.4417367246592263e-07
Position 327: 1.3496565915966333e-07
Position 2473: 1.2001947816759722e-07
Position 615: 1.0058870295531128e-07
Position 974: 9.853083260093213e-08
Position 806: 7.200312424655037e-08
Position 607: 3.944576815922631e-08
Position 168: 3.385440790003834e-08
Position 193: 2.3451447430886265e-08
Position 503: 1.6982750756424493e-08
Position 153: 1.2856517662788106e-08
Position 138: 1.2124134463063065e-08
Position 497: 1.159203249276921e-08
Position 140: 8.11155374410089e-09
Position 534: 4.814181498307933e-09
Position 574: 3.533961375507843e-09
Position 323: 1.6827247049243452e-09
Position 568: 5.312900845097318e-10
Position 1452: 5.583284767570589e-11
Position 1583: 5.3785219002419466e-11
Position 90: 1.5469086032600753e-11
Position 185: 3.058979064146583e-14
