Gene = ABHD10
Position 6074: 0.000328095783094317
Position 3047: 0.00032725689662400947
Position 8826: 0.0003088352877154174
Position 175: 0.00029682544148064633
Position 158: 0.0002774301429408478
Position 1160: 0.00024909194471016833
Position 323: 0.00020349217109938476
Position 262: 0.00019269205338640148
Position 2969: 0.00018935261267584487
Position 473: 0.00017187290842650866
Position 815: 0.00016338840411857616
Position 218: 0.00016297355732726118
Position 7617: 0.00016004501224216108
Position 7028: 0.00015541609916826205
Position 1575: 0.0001365950256125361
Position 400: 0.00013528018165714545
Position 4942: 0.0001344500861193748
Position 1489: 0.0001285348938983962
Position 2671: 0.00011785095428597192
Position 7583: 0.00011457764422357777
Position 2598: 0.00010841768606232724
Position 855: 0.00010705652789726964
Position 13113: 9.840572914382076e-05
Position 1246: 9.466901043307031e-05
Position 3537: 9.349853060089287e-05
Position 1716: 9.04308256423897e-05
Position 1887: 9.042895260870841e-05
Position 916: 9.019314114284745e-05
Position 3323: 8.689598392995964e-05
Position 2830: 8.46262650048648e-05
Position 2172: 8.38637838789296e-05
Position 1728: 8.008369276460545e-05
Position 2607: 6.839346960776983e-05
Position 4112: 6.482448659067048e-05
Position 1615: 5.895525119799299e-05
Position 7352: 5.138018654232671e-05
Position 8510: 5.075514048729819e-05
Position 1180: 5.032866693226533e-05
Position 33: 5.023401967077573e-05
Position 8505: 4.44597305355421e-05
Position 7945: 4.2253542388347265e-05
Position 103: 4.084664564401374e-05
Position 7706: 3.931611987823763e-05
Position 4151: 3.745114958626285e-05
Position 2136: 3.6938117925035796e-05
Position 1824: 3.5601229703117245e-05
Position 4209: 3.055384557264144e-05
Position 9057: 2.7822653082221266e-05
Position 8598: 2.7178812280073112e-05
Position 1464: 2.6450837047049467e-05
Position 2088: 2.5244913419432963e-05
Position 964: 2.2064229637108253e-05
Position 8529: 2.1782244429383495e-05
Position 1305: 2.0661507429969155e-05
Position 405: 1.982608760642859e-05
Position 1891: 1.674910191547951e-05
Position 8450: 1.6619066025179605e-05
Position 1851: 1.505911919550099e-05
Position 2013: 1.3541141557546961e-05
Position 4132: 1.3421360518008747e-05
Position 2552: 1.2883782142606368e-05
Position 8531: 1.1938098098759694e-05
Position 7302: 7.819648991769882e-06
Position 3627: 5.8723954163646775e-06
Position 957: 4.8358940906669835e-06
Position 70: 4.074404497820003e-06
Position 4435: 3.056900623741542e-06
Position 726: 2.1496456441308722e-06
Position 173: 1.9655574744102557e-06
Position 1208: 1.429790137870027e-06
Position 1427: 1.1210588697391107e-06
Position 989: 8.204330937372677e-07
Position 8627: 7.840435414491679e-07
Position 2543: 1.2867777998086304e-07
Position 51: 2.025567391900753e-08
Position 227: 1.852482253692331e-08
Position 239: 8.65102913257415e-09
Position 591: 4.095398932665868e-09
Position 556: 3.0636237588154025e-09
Position 123: 8.460696326481731e-10
Position 8011: 7.5051211910074e-10
Position 312: 6.799173179882144e-10
Position 800: 5.232158676301924e-10
Position 654: 4.5258096256320725e-10
Position 7995: 3.789211879588406e-10
Position 520: 3.7794028394014963e-10
Position 599: 3.244486309333441e-10
Position 298: 2.800438469041057e-10
Position 233: 3.3542330424366204e-11
Position 513: 3.178316010738357e-11
Position 93: 2.1474527872156517e-11
Position 597: 1.1591223908911433e-11
Position 1009: 9.847336970787977e-12
Position 112: 7.666562570139692e-12
Position 496: 3.849026122533835e-12
Position 199: 1.6606552763912924e-14
Position 248: 2.1509342419124566e-16
Position 390: 8.638516806037866e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 7878: 0.9862187659078723
Position 7228: 0.9508970643446788
Position 3487: 0.6389688266861313
Position 2748: 0.5147634109313485
Position 12341: 0.4255441565530972
Position 11603: 0.3998996603163032
Position 3074: 0.3919916417050351
Position 13427: 0.3358678539930807
Position 5325: 0.24668014813707612
Position 7421: 0.24435686020864933
Position 1691: 0.23963025482268482
Position 5728: 0.23851491773739988
Position 5340: 0.18226358811344148
Position 5221: 0.12682019316594398
Position 6914: 0.09754289315378342
Position 4592: 0.06826432005668544
Position 8637: 0.06280579267157314
Position 5309: 0.06262448108781557
Position 11567: 0.06132508647180589
Position 3499: 0.056825693957393196
Position 10180: 0.054482355184888066
Position 11664: 0.05374919309801778
Position 5655: 0.04789243315370794
Position 10082: 0.046243125870964345
Position 8776: 0.043961131709565684
Position 3502: 0.032411597868204675
Position 9250: 0.029644154585907564
Position 11958: 0.027086971709490197
Position 13043: 0.024680305195948323
Position 3528: 0.02396992367438713
Position 13678: 0.022835465714819925
Position 12542: 0.022101414155341146
Position 9226: 0.02193340846299653
Position 10236: 0.02100142355715776
Position 2790: 0.02076098563598086
Position 14144: 0.016261263103101574
Position 9335: 0.016182509065540026
Position 4350: 0.016022791695619275
Position 3514: 0.014947769584222918
Position 5724: 0.013643671971409338
Position 8573: 0.013001936156930868
Position 10025: 0.011858191775890654
Position 3114: 0.010364223460222794
Position 2022: 0.010056815724734644
Position 3557: 0.009928676574132102
Position 13003: 0.00959670751310972
Position 3554: 0.00921115010904286
Position 8413: 0.009076590967164568
Position 2127: 0.0088564844655524
Position 7848: 0.008140427486226844
Position 3531: 0.007606330502427615
Position 13892: 0.0070530246047871515
Position 1780: 0.00698420719927909
Position 8591: 0.0060713326725209925
Position 5770: 0.006007699180997146
Position 8459: 0.005712225055248031
Position 1409: 0.005372537906815811
Position 5620: 0.005327032720665416
Position 11766: 0.005113422108102333
Position 4986: 0.0050070578591418025
Position 7895: 0.0046757227081644665
Position 2703: 0.00454217284059217
Position 1972: 0.00448305737192993
Position 3533: 0.004217210298764536
Position 9581: 0.0041995589306710185
Position 2813: 0.004107031341275496
Position 2755: 0.0038616629086040016
Position 13644: 0.0035322778670906396
Position 10426: 0.003519717817096196
Position 8894: 0.003239414377738008
Position 12490: 0.0032035912670819247
Position 9976: 0.003153775685196622
Position 1569: 0.0030037902408682426
Position 11634: 0.0029049125004085886
Position 4628: 0.002830991240590227
Position 9013: 0.0023721912369768696
Position 10381: 0.002305781499598358
Position 8209: 0.0023050784804815303
Position 11815: 0.0022707401107343148
Position 9739: 0.0020543877464612274
Position 12463: 0.0020411839277873207
Position 8679: 0.0019427514251411087
Position 561: 0.0019002142343501804
Position 9784: 0.0018997588261641754
Position 797: 0.0017927225839449734
Position 9599: 0.0017561620023000583
Position 2723: 0.0015608029879656462
Position 8226: 0.0015260440070355543
Position 3088: 0.0014336239219664541
Position 13266: 0.001403791707711625
Position 8699: 0.0013948737383196257
Position 747: 0.0013828349952984941
Position 8501: 0.0013467471739909
Position 1727: 0.0013127118987550537
Position 11022: 0.0012096458896785
Position 8299: 0.0011705121867080707
Position 5028: 0.0011162635546777425
Position 4336: 0.001080270814571137
Position 2816: 0.0010639945613486205
Position 2916: 0.0010383457917865558
Position 8806: 0.0010114369650892107
Position 7427: 0.0009862024037029312
Position 298: 0.0009594000234271991
Position 13653: 0.0009450751403953911
Position 7583: 0.0009351246294457509
Position 2154: 0.0008590633692007923
Position 7586: 0.0008429484876112676
Position 8439: 0.0008171922463970859
Position 6661: 0.0008033845743649384
Position 11088: 0.0007336598633061188
Position 4052: 0.0007329654063260319
Position 735: 0.0007178116202921325
Position 4953: 0.0007079320516458547
Position 2149: 0.0007040953395944854
Position 3144: 0.0006299435646784549
Position 2640: 0.0005846633748563042
Position 8089: 0.0005675400624583718
Position 8152: 0.0005616712774887318
Position 3947: 0.0005351196403552892
Position 10512: 0.000495468464367136
Position 654: 0.0004682382673367587
Position 13714: 0.00045916783309940805
Position 5730: 0.0004494345836016036
Position 2464: 0.00044065620467930144
Position 1942: 0.0003937465910707241
Position 8962: 0.00038427373045276243
Position 7966: 0.0003233923324909545
Position 897: 0.0003182595175206665
Position 2515: 0.0003146166742296255
Position 1937: 0.00030913471324057513
Position 3101: 0.00029766493239765935
Position 5709: 0.0002954760699141523
Position 3912: 0.00029073621291966545
Position 7445: 0.00027612414413956984
Position 3274: 0.0002649949653982888
Position 1716: 0.0002599309640796447
Position 4395: 0.0002582783855611621
Position 1695: 0.0002580794039287235
Position 1386: 0.00024936669948479235
Position 7242: 0.0002333543171780403
Position 1805: 0.00022978124132538166
Position 1108: 0.00022759119595475288
Position 11403: 0.000222144921918453
Position 3007: 0.00021898195748544259
Position 2248: 0.00020167553902891784
Position 1860: 0.00019840870284322913
Position 2422: 0.00019703043308416166
Position 10109: 0.0001927605877174411
Position 2762: 0.00018702642888799247
Position 7612: 0.00018016815178796826
Position 1856: 0.00015383929417392124
Position 9765: 0.00014641153293653086
Position 10450: 0.00014639940048010943
Position 9994: 0.00013958310185675242
Position 1633: 0.0001207887728565205
Position 4252: 0.00011714664268123715
Position 5946: 0.00011686886834089613
Position 3590: 0.00010531470904411143
Position 602: 0.00010321698721600733
Position 1009: 0.00010273204102681751
Position 1383: 9.696374519687139e-05
Position 1618: 8.850266530354532e-05
Position 1609: 8.731512286525978e-05
Position 9635: 8.0766226635097e-05
Position 627: 7.810259059468411e-05
Position 597: 7.705242400215413e-05
Position 8474: 7.067033427278697e-05
Position 3562: 6.844256377233522e-05
Position 2088: 6.455278604210388e-05
Position 1908: 6.265856486205047e-05
Position 845: 6.161945447889502e-05
Position 10674: 6.156984205728358e-05
Position 1976: 6.11137205074511e-05
Position 4175: 5.453077740256377e-05
Position 2354: 5.277984718226885e-05
Position 5597: 5.270598349071861e-05
Position 1571: 5.1882823986066237e-05
Position 9193: 5.1136531987485835e-05
Position 7179: 5.082369790637604e-05
Position 8982: 4.865112940013518e-05
Position 684: 4.769398649377479e-05
Position 1069: 4.665548238442587e-05
Position 2709: 4.386620821538958e-05
Position 3463: 4.1909793226889116e-05
Position 4793: 3.8890978402570254e-05
Position 121: 3.7750840392673335e-05
Position 304: 3.506905124243159e-05
Position 4127: 3.4782826548730365e-05
Position 1157: 3.213597045500461e-05
Position 2171: 3.0028754653019e-05
Position 2588: 2.844572172699119e-05
Position 146: 2.8435618800733295e-05
Position 1312: 2.806575540349754e-05
Position 244: 2.7123566549252663e-05
Position 1324: 2.5914094215948556e-05
Position 1042: 2.5534899408190143e-05
Position 2370: 2.484813010540299e-05
Position 506: 2.3752168633602747e-05
Position 1259: 2.3374037492265077e-05
Position 516: 2.273268997925507e-05
Position 2662: 2.2649021728921477e-05
Position 1332: 2.194753299724862e-05
Position 7939: 2.184395002400821e-05
Position 2074: 2.077148539694068e-05
Position 2883: 1.960169602227799e-05
Position 804: 1.8420320753274506e-05
Position 1575: 1.6754841046975742e-05
Position 556: 1.56480278775527e-05
Position 539: 1.5574381926447323e-05
Position 1196: 1.5443742102032295e-05
Position 2522: 1.472587274435612e-05
Position 4318: 1.4177859284066673e-05
Position 496: 1.3973854068751888e-05
Position 1415: 1.3921605201308042e-05
Position 1297: 1.3328262153481826e-05
Position 876: 1.2483370049642286e-05
Position 8985: 1.1050942620484771e-05
Position 8284: 9.872618140229657e-06
Position 1615: 9.516365629452572e-06
Position 2897: 9.426365716698654e-06
Position 1458: 9.337929773636907e-06
Position 315: 8.57477751931446e-06
Position 711: 8.526758968022252e-06
Position 8389: 8.113296900127683e-06
Position 1736: 7.9392813618563e-06
Position 2195: 6.929844303169627e-06
Position 9032: 6.3450546724042655e-06
Position 8820: 4.998108692908979e-06
Position 7182: 4.57489388281134e-06
Position 987: 4.566168111819985e-06
Position 448: 4.561282476915181e-06
Position 4255: 4.115929935973417e-06
Position 8738: 3.908622733405454e-06
Position 1203: 3.592551006840122e-06
Position 3215: 3.308773090637993e-06
Position 3304: 2.6905339797020192e-06
Position 8534: 2.676522231853402e-06
Position 615: 2.5508306280495793e-06
Position 1979: 2.441039325520593e-06
Position 2667: 2.412962760023415e-06
Position 2037: 2.342655094478018e-06
Position 90: 2.3045377306667183e-06
Position 1418: 2.291520094155836e-06
Position 2543: 2.2204095416835464e-06
Position 4202: 2.1363128587114387e-06
Position 3239: 2.1300098407773726e-06
Position 2374: 1.938461002869681e-06
Position 4698: 1.920455451344691e-06
Position 8602: 1.8776453074468393e-06
Position 692: 1.849140666028179e-06
Position 847: 1.815150758909806e-06
Position 1518: 1.8018990430300894e-06
Position 1013: 1.7738000604396652e-06
Position 3323: 1.384302700530883e-06
Position 4762: 9.74854639133283e-07
Position 9426: 8.237116145267556e-07
Position 7972: 8.015091704333181e-07
Position 1173: 7.28855485064698e-07
Position 405: 5.13130346874852e-07
Position 1159: 4.916338703677006e-07
Position 930: 3.916037601783621e-07
Position 660: 3.802877830536912e-07
Position 1237: 3.1460267625771855e-07
Position 7519: 2.5774803659137634e-07
Position 957: 2.572016808763269e-07
Position 1427: 2.050411239515002e-07
Position 76: 1.8332327236225202e-07
Position 1477: 1.4462935949534772e-07
Position 579: 8.289355095579482e-08
Position 989: 8.220290437936382e-08
Position 1028: 7.982657414189607e-08
Position 328: 7.270641964281537e-08
Position 862: 7.226892280069787e-08
Position 1515: 6.140555291730793e-08
Position 1901: 3.7214730674263246e-08
Position 1580: 1.701060700304148e-08
Position 168: 8.570621619019768e-10
Position 713: 4.803898674268593e-10
Position 824: 1.1158858814590869e-11
Position 227: 8.806716409954015e-12
Position 173: 2.127574561067103e-12
Position 341: 3.9498257058274115e-13
Position 412: 3.929261311997142e-13
Position 336: 2.9125719601361116e-13
Position 193: 2.0924743374640738e-13
Position 183: 1.5806066247664365e-13
Position 459: 9.610944093789792e-14
Position 339: 5.0149022556019527e-14
Position 414: 1.6037304132966228e-15
Position 190: 1.2564697862340854e-15
