Gene = S100PBP
Position 528: 3.2857191090065355e-10
Position 310: 1.4272490480377795e-10
Position 561: 1.3708802426404684e-10
Position 278: 1.0166370012578485e-10
Position 421: 1.9096238233562246e-11
Position 2220: 4.9617685092698865e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10709: 0.8068515961444515
Position 9384: 0.6425424742385544
Position 10553: 0.6085763334905151
Position 12521: 0.4987661318877659
Position 4695: 0.40117324975111357
Position 16591: 0.31882399331960637
Position 8715: 0.24715864726990355
Position 10550: 0.2461703391436505
Position 15096: 0.20880871888901398
Position 8655: 0.19271106274278052
Position 22400: 0.18039806492207253
Position 12546: 0.1536408709931886
Position 25173: 0.14581340879596033
Position 21971: 0.10001211014720707
Position 10868: 0.09305969962151107
Position 9120: 0.049865266681011274
Position 14891: 0.04621423243173122
Position 14389: 0.04592091213364868
Position 7870: 0.04258874342021132
Position 13013: 0.042446588774283686
Position 10720: 0.03898007812648416
Position 16933: 0.03888139086587441
Position 8631: 0.03862147689042357
Position 16532: 0.03270476747117835
Position 14850: 0.031500619123448
Position 19251: 0.029990565849936448
Position 20228: 0.029466256958248123
Position 19870: 0.028289447783333806
Position 13128: 0.028095891953848737
Position 9320: 0.027651635513759584
Position 18363: 0.025932484297203823
Position 15950: 0.025175711418322866
Position 17422: 0.021191381128719065
Position 8388: 0.02038193241681408
Position 15068: 0.019898698157325104
Position 8130: 0.018036311833658645
Position 13095: 0.017848493062011972
Position 12424: 0.017591840340039393
Position 10368: 0.017571083905462796
Position 10725: 0.017408870250843998
Position 18131: 0.01719491804961152
Position 15039: 0.017154630103050447
Position 18012: 0.016739032914136167
Position 13167: 0.016650194302956358
Position 14089: 0.01518788619827586
Position 4676: 0.014786155145038712
Position 15296: 0.014554531419621826
Position 10746: 0.011815338964989801
Position 15021: 0.011046832326024788
Position 9143: 0.01042339136344347
Position 8687: 0.008028428140456033
Position 4616: 0.00720960172572732
Position 11310: 0.007201855026469238
Position 11277: 0.006817504038642443
Position 19147: 0.006104085280389482
Position 11589: 0.005576638335675559
Position 1274: 0.005499726566813009
Position 7705: 0.0052627033330642425
Position 14023: 0.004670809147254824
Position 1569: 0.004429316026643731
Position 5905: 0.004247687975135681
Position 5309: 0.0041346627930493925
Position 13068: 0.0040601578397659755
Position 322: 0.004032724462038964
Position 8427: 0.003866433927208856
Position 18066: 0.0036720270303333066
Position 12039: 0.003298731671910074
Position 14796: 0.003236808938995905
Position 3104: 0.002706280559747802
Position 1530: 0.0026977576007775526
Position 16512: 0.002596195423468569
Position 3019: 0.0025814352302546578
Position 16235: 0.0025340003345503993
Position 13684: 0.0024567690903635345
Position 16840: 0.002436110117449042
Position 11625: 0.0023523593791921183
Position 3629: 0.0023077547539015718
Position 13201: 0.002286115292010357
Position 14515: 0.002227468442102294
Position 15240: 0.002156559186105481
Position 17842: 0.002110143916098155
Position 13131: 0.0020967815010829926
Position 12045: 0.0020374200981324165
Position 1501: 0.0017690513905755584
Position 19866: 0.0017454588892434912
Position 12401: 0.0016766835085266305
Position 11772: 0.0015845331385529815
Position 3610: 0.0014974441802174832
Position 4294: 0.001493970915271941
Position 17816: 0.0014081405062250367
Position 3676: 0.0013168822978583885
Position 16949: 0.0012261685049766637
Position 12691: 0.0012147491144987193
Position 16424: 0.0009647406076147293
Position 13026: 0.000888526368019446
Position 11119: 0.0008490660975391968
Position 11945: 0.0008268966604259898
Position 2939: 0.0007598857546217668
Position 12757: 0.000755729209573616
Position 12786: 0.0007505252221308564
Position 1608: 0.0006478460148061048
Position 12910: 0.0006469661852972242
Position 15946: 0.0006340205610340219
Position 12772: 0.0006113636871674546
Position 3703: 0.0006071428179850561
Position 11446: 0.0005290575602851399
Position 2725: 0.0005198194055368694
Position 12041: 0.0005194673884587115
Position 12438: 0.000499702016947828
Position 10882: 0.0004907731057915245
Position 10838: 0.0004586145694812832
Position 12066: 0.00041305451963681615
Position 1315: 0.00038350100258140076
Position 1430: 0.00037573792701963647
Position 7145: 0.00037536870877683383
Position 14518: 0.0003722996101811497
Position 12556: 0.00033351643170788603
Position 12737: 0.00032534032770090875
Position 5374: 0.00031839283745684326
Position 11884: 0.0002966762922193396
Position 14231: 0.0002890268716505721
Position 13900: 0.0002622892321213849
Position 3749: 0.00023212670898027545
Position 2981: 0.00021970818914582237
Position 11983: 0.0002091236573067734
Position 4219: 0.00018096138046503452
Position 3076: 0.00017766278664307753
Position 12441: 0.00015681785672455557
Position 11980: 0.00015385476937387449
Position 1575: 0.00015253606783198476
Position 1082: 0.00014089489131650573
Position 1671: 0.00013413859516219785
Position 11069: 0.00013380909852988724
Position 939: 0.00011275199184038885
Position 4237: 8.968584646003552e-05
Position 12246: 8.31897234036632e-05
Position 6306: 8.25760384655091e-05
Position 4372: 8.232786319364476e-05
Position 12601: 8.017884014887671e-05
Position 12821: 7.868293963251099e-05
Position 12815: 6.727570322507688e-05
Position 790: 5.7841211111012126e-05
Position 6252: 4.661523134592152e-05
Position 642: 4.217346928766076e-05
Position 13706: 3.389884033708064e-05
Position 1532: 3.342850450138024e-05
Position 7440: 1.6668015272182313e-05
Position 822: 1.0968268769535862e-05
Position 4407: 1.0162231615318366e-05
Position 844: 9.922397502900873e-06
Position 903: 9.533625025984267e-06
Position 2439: 7.827082034903748e-06
Position 5950: 7.1215167230988396e-06
Position 2806: 5.790230259774886e-06
Position 2749: 5.444262852586861e-06
Position 1159: 5.307555638313174e-06
Position 970: 5.1487757332261295e-06
Position 443: 4.596704620380465e-06
Position 7141: 4.378272715529517e-06
Position 2957: 3.887863390548953e-06
Position 4867: 3.771259982069166e-06
Position 13078: 3.7342040517728995e-06
Position 2885: 3.700165379385619e-06
Position 540: 2.440535664715357e-06
Position 352: 2.0113628245922265e-06
Position 882: 1.7882590642116774e-06
Position 1369: 1.780614322793936e-06
Position 1143: 1.7592267920336656e-06
Position 4922: 1.7505082537376719e-06
Position 818: 1.5381663440158504e-06
Position 226: 1.2915627507307269e-06
Position 247: 9.638929310324232e-07
Position 12353: 8.824009965822457e-07
Position 12278: 3.214691328078789e-07
Position 3924: 8.120712594347873e-09
Position 2168: 7.483715357581167e-09
Position 3900: 6.339051370056234e-09
Position 2242: 5.115947946484468e-09
