Gene = PEA15
Position 5384: 0.002939841164989118
Position 7613: 0.002885695563523663
Position 998: 0.002771527633104239
Position 9805: 0.002724614069593999
Position 1728: 0.0024030178665018173
Position 278: 0.0023487129189764247
Position 8098: 0.002201247639712538
Position 449: 0.002152269396320327
Position 1496: 0.002065918198563571
Position 2768: 0.001989683030741448
Position 3900: 0.0018834066516693953
Position 4050: 0.0017653485477651493
Position 8329: 0.001735887243159993
Position 6573: 0.0017066525521588494
Position 2820: 0.0016739319912925156
Position 5111: 0.001627110901275654
Position 4423: 0.0015992717878262088
Position 4308: 0.0015073631587441542
Position 8902: 0.0014368938803804372
Position 2179: 0.0014196839880836524
Position 2219: 0.0013375701382272306
Position 472: 0.001235429116706901
Position 4560: 0.0010510637671354737
Position 4756: 0.0010153328710614353
Position 1650: 0.0008946099992048432
Position 4824: 0.0008472910208478626
Position 9729: 0.00080464294362539
Position 4506: 0.0007629224706676348
Position 8622: 0.0007251158022058631
Position 8140: 0.0006978679676421065
Position 2465: 0.0006740185638170485
Position 9223: 0.000669712298010618
Position 1088: 0.000632162418952268
Position 4593: 0.0006232189794072527
Position 2333: 0.0006110002097353345
Position 2291: 0.0005894876847478954
Position 1155: 0.0005710911615262221
Position 3699: 0.0005556648854873295
Position 3924: 0.0005044516697855593
Position 553: 0.0004959549975228475
Position 1835: 0.00047577902426279984
Position 7632: 0.0004295234371771989
Position 1565: 0.00041433711919207307
Position 7635: 0.00038214560914898274
Position 2635: 0.00037358982771354903
Position 418: 0.0003342942825052308
Position 2985: 0.0003221223527808743
Position 9173: 0.0003197387669157629
Position 9876: 0.0002884035643781227
Position 8498: 0.0002686468218031566
Position 1051: 0.00025141030937721523
Position 1759: 0.00024865296525790494
Position 3840: 0.00024411236735332736
Position 358: 0.0002302950257451563
Position 8525: 0.00022835859208736783
Position 2840: 0.00022284478951983377
Position 3879: 0.0001849384093958081
Position 8143: 0.000180396633700044
Position 7314: 0.0001711084253914802
Position 3790: 0.00014154476811182107
Position 8352: 0.0001396239822510243
Position 2603: 0.00012897843610732053
Position 2531: 0.0001197749660065161
Position 396: 0.00011594452711165778
Position 305: 0.00011183634099332742
Position 1652: 0.00010153038299766207
Position 377: 0.00010098681372398161
Position 9119: 9.197392880525164e-05
Position 2079: 8.91613362844164e-05
Position 485: 8.569359831895576e-05
Position 7545: 8.410798396191704e-05
Position 2709: 8.354876798993977e-05
Position 1583: 8.254788338846303e-05
Position 2948: 8.1512047302616e-05
Position 1660: 7.537454466832749e-05
Position 8720: 6.868496279979743e-05
Position 8772: 6.691036692334298e-05
Position 8407: 6.677280442113392e-05
Position 2042: 6.571081011197238e-05
Position 2056: 6.472072563503253e-05
Position 2729: 5.449451081303037e-05
Position 1314: 4.8900763999157e-05
Position 6751: 4.035076666328762e-05
Position 810: 3.776765603532852e-05
Position 3313: 3.2101175183851024e-05
Position 3669: 3.068259653611087e-05
Position 8111: 2.951671206489244e-05
Position 2139: 2.8276947197450602e-05
Position 2259: 2.7941495144337063e-05
Position 1431: 2.50308328259935e-05
Position 740: 2.4045236339890212e-05
Position 2247: 2.366517742525362e-05
Position 5158: 2.0882167464764865e-05
Position 456: 2.083579972593797e-05
Position 3263: 2.072362369327284e-05
Position 1095: 1.8598944106621468e-05
Position 1008: 1.772471564441537e-05
Position 1243: 1.7379331870288084e-05
Position 1735: 1.6945529758995712e-05
Position 2593: 1.6723644636949895e-05
Position 8113: 1.633063738544653e-05
Position 8017: 1.5791002828551255e-05
Position 3531: 1.3792277962908412e-05
Position 3815: 1.3346721908810238e-05
Position 2365: 1.2757958304410282e-05
Position 1892: 1.1929549980131028e-05
Position 365: 1.0594056259705078e-05
Position 286: 9.239419849379088e-06
Position 1180: 9.003575630495254e-06
Position 2831: 8.595620525468094e-06
Position 490: 8.202057077542956e-06
Position 779: 7.914139075815554e-06
Position 3162: 7.439229654687718e-06
Position 1192: 6.709671863324264e-06
Position 1311: 6.6344423470265155e-06
Position 1091: 4.1027839360804886e-06
Position 1668: 3.496437833696475e-06
Position 2449: 3.4744128686439935e-06
Position 1328: 2.8728179578892356e-06
Position 241: 2.8419990718741916e-06
Position 1259: 2.7528762469789617e-06
Position 761: 2.3218799061027933e-06
Position 3852: 1.8609335912205816e-06
Position 2648: 1.6246085829625446e-06
Position 1504: 1.6042295053245502e-06
Position 925: 1.2069734287559828e-06
Position 945: 1.1917200726871167e-06
Position 940: 1.173356511287294e-06
Position 227: 7.150848640812358e-07
Position 902: 6.245682647838934e-07
Position 1202: 3.1466849422168053e-07
Position 1338: 2.398129730369475e-07
Position 1277: 2.2923924494287588e-07
Position 899: 1.7258170990396646e-07
Position 1114: 1.611540964999341e-07
Position 932: 1.5550973351512706e-07
Position 1119: 1.3407289641488341e-07
Position 1855: 9.864306468249116e-08
Position 1845: 9.84827508383182e-08
Position 1991: 6.460862640840703e-08
Position 8107: 2.3200786851335383e-08
Position 2045: 9.81411646338952e-09
Position 249: 8.319770023475884e-09
Position 1281: 6.164858605997908e-09
Position 84: 5.047453567623651e-09
Position 770: 4.0468464439298646e-09
Position 134: 3.4134136589961773e-09
Position 180: 2.740789774434285e-09
Position 957: 2.548321245773163e-09
Position 621: 2.224601226696854e-09
Position 815: 2.1821308966665776e-09
Position 221: 1.1559738857757433e-09
Position 1971: 1.1452759557755801e-09
Position 205: 3.0959746083839625e-10
Position 174: 1.792764130843434e-10
Position 105: 1.504263505333902e-10
Position 623: 1.273771105742145e-10
Position 81: 1.0581861379853045e-10
Position 149: 8.175974972863803e-11
Position 640: 8.103941773787931e-11
Position 426: 7.118720560617577e-11
Position 116: 6.514902709585991e-11
Position 674: 6.402713450561424e-11
Position 182: 2.7588968377950057e-11
Position 649: 2.4077946632559528e-11
Position 110: 1.9116181268216945e-11
Position 113: 7.990110070641774e-12
Position 1162: 6.894302092665038e-12
Position 200: 3.477519011072365e-12
Position 202: 3.4086074255306554e-12
Position 190: 2.362293989986036e-12
Position 167: 2.0861663709923827e-12
Position 152: 1.5627617042427258e-12
Position 961: 6.635576094532425e-13
Position 192: 5.98767090921175e-13
Position 656: 1.3687204636050577e-13
Position 679: 7.341598701009279e-14
Position 651: 2.691050355498844e-15
Position 659: 2.4619410998048943e-15
