Gene = LVRN
Position 658: 3.7669098477898126e-06
Position 912: 3.634667929494208e-06
Position 1050: 3.2779994185127357e-06
Position 2018: 3.1863946362028467e-06
Position 898: 2.9665764882442643e-06
Position 1722: 2.411706513925526e-06
Position 57064: 1.2845607243124186e-06
Position 456: 4.297908812231446e-07
Position 294: 2.9642044626332585e-07
Position 344: 1.2621232831814938e-07
Position 1528: 1.1098372764313294e-07
Position 166: 7.728695297988029e-08
Position 217: 7.118472244360141e-08
Position 1660: 5.04562476622417e-08
Position 1875: 3.924351334978634e-08
Position 250: 2.449220115082094e-08
Position 430: 2.305941304466521e-08
Position 649: 1.7230346046468013e-08
Position 1012: 2.9398014246920268e-09
Position 900: 2.9092340171332207e-09
Position 989: 2.845297929923736e-09
Position 643: 1.2372106392571723e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 31246: 0.9818421748905563
Position 53133: 0.9696844104647854
Position 52757: 0.9675796238811173
Position 25318: 0.967328795239063
Position 15953: 0.9567216138209045
Position 5495: 0.9188902052199797
Position 40746: 0.9036337923622096
Position 37267: 0.8989785590531668
Position 63483: 0.8694785310752428
Position 20792: 0.8323600517011626
Position 22075: 0.8256905478356502
Position 43294: 0.8210186678810631
Position 1368: 0.8202608621071915
Position 59896: 0.8069397631678074
Position 51925: 0.7179938063547056
Position 37938: 0.7172438426444857
Position 17443: 0.6322738913877783
Position 32913: 0.6287775015586661
Position 62513: 0.5143302106949065
Position 19750: 0.47115221233794075
Position 32626: 0.46711110773599784
Position 58935: 0.4504532214137957
Position 62743: 0.4353298324921613
Position 40340: 0.4311658208227162
Position 2127: 0.39577356764482197
Position 39589: 0.31529154622101446
Position 10964: 0.30452537337759833
Position 38098: 0.28540849883775143
Position 17446: 0.2825731275085443
Position 29700: 0.25167923565963
Position 34131: 0.22864146128811338
Position 32465: 0.2091904927218694
Position 7910: 0.20710478781094793
Position 44026: 0.1958223436357156
Position 25987: 0.17880843732595503
Position 37542: 0.16945392723196306
Position 56436: 0.16888120272150095
Position 24935: 0.1570333336019618
Position 49879: 0.13905394294146373
Position 22475: 0.13623091110239038
Position 42077: 0.13045111436529477
Position 40539: 0.1302176246360863
Position 22494: 0.12334282981012304
Position 57154: 0.10898178959055706
Position 49802: 0.10420631039571888
Position 10025: 0.102117171796026
Position 62586: 0.09517040687828027
Position 41108: 0.08907513295206387
Position 20603: 0.08755908637829254
Position 25078: 0.08126342577833734
Position 37741: 0.08087366768244111
Position 32842: 0.0749708227097615
Position 2731: 0.07469337779368065
Position 64750: 0.07260683545049354
Position 26103: 0.07144364714537295
Position 24399: 0.07017964820312109
Position 25637: 0.06790194963846893
Position 37308: 0.06518838225978
Position 34143: 0.06292799195987364
Position 60672: 0.05619605997585827
Position 23334: 0.055433332425078315
Position 60523: 0.05386573095301377
Position 1998: 0.050364741127749656
Position 38962: 0.05003641986651028
Position 62454: 0.04963795436884672
Position 3053: 0.04576017375498569
Position 42817: 0.04342688411149416
Position 42646: 0.043128483784915676
Position 64222: 0.04208892144625309
Position 8074: 0.04181031733522676
Position 58822: 0.040144555393065336
Position 60623: 0.039894381531038726
Position 39514: 0.038810074965849116
Position 2177: 0.03706912329174345
Position 22409: 0.03526739136262038
Position 38877: 0.034458893001231755
Position 19462: 0.03330125493266944
Position 1424: 0.0332251972303429
Position 5518: 0.0323845744383217
Position 42461: 0.03206028112838761
Position 29628: 0.03139406506241228
Position 43036: 0.03099361816834356
Position 2257: 0.02923666522023734
Position 42726: 0.02742038663909549
Position 41005: 0.024442269488818946
Position 1925: 0.024384303075237847
Position 875: 0.02425079707876746
Position 37794: 0.02330661526880328
Position 42556: 0.022709048890430416
Position 39566: 0.02243606094562191
Position 46946: 0.021568381501101096
Position 807: 0.02105301842253903
Position 10070: 0.019576267006801897
Position 37923: 0.019068700302192217
Position 53047: 0.01886971458142773
Position 42490: 0.01854415744164382
Position 11155: 0.017670247948073387
Position 2413: 0.017514298715933026
Position 3195: 0.016940554418425673
Position 54418: 0.01605650607140404
Position 1404: 0.015814965017392758
Position 39489: 0.014814289177888216
Position 41475: 0.014789331696305733
Position 40667: 0.014501726873249672
Position 25385: 0.01443991138507876
Position 16512: 0.014393746848215422
Position 54135: 0.014210827614453152
Position 43162: 0.014061040781035214
Position 41270: 0.013938984155733471
Position 1148: 0.013800431777212612
Position 64782: 0.013222090980521992
Position 3828: 0.013164808017358219
Position 43976: 0.013067795846988993
Position 41439: 0.01302934381826355
Position 16533: 0.012816704658851324
Position 2282: 0.012460867251617222
Position 2687: 0.012349073144624636
Position 39769: 0.011179343070755429
Position 7933: 0.011131611431224863
Position 59587: 0.010792113088981712
Position 24377: 0.009584774434137577
Position 4491: 0.008939040869177906
Position 43417: 0.008859265408595673
Position 9972: 0.00857604910671199
Position 634: 0.008486201006271553
Position 38572: 0.008139977206224853
Position 3281: 0.00812544448255773
Position 57652: 0.008056318958167925
Position 42531: 0.007623698094784334
Position 9887: 0.0075960070356928
Position 16406: 0.007575768077821396
Position 41132: 0.00743093248988883
Position 5963: 0.007212289746599924
Position 22613: 0.007087431598930181
Position 39657: 0.007057342576879832
Position 41273: 0.007051668485389083
Position 53645: 0.007016332859187303
Position 10458: 0.006786383395650832
Position 54587: 0.0063593570356020685
Position 8077: 0.006250219672505268
Position 42576: 0.006015343427659088
Position 1221: 0.00600655508046788
Position 41350: 0.005979139234953396
Position 54653: 0.005875841621114574
Position 41681: 0.005700614874067979
Position 2962: 0.005682214685044383
Position 42115: 0.005515692286213718
Position 43437: 0.005359122577153636
Position 57064: 0.005063589888274278
Position 2047: 0.005026897417210516
Position 25203: 0.0046720251543370065
Position 311: 0.004353243886186747
Position 725: 0.004350563351134974
Position 37772: 0.004158822535128545
Position 24602: 0.004099240748975529
Position 43746: 0.003980248936816296
Position 63736: 0.003930825671354466
Position 10454: 0.0039033926486358164
Position 54658: 0.0038460170490769935
Position 53773: 0.003796274940278208
Position 58651: 0.0037754163882826926
Position 3128: 0.0037676937523822315
Position 2709: 0.0037372034693008414
Position 39017: 0.0036659235975106384
Position 722: 0.0036627264444155307
Position 33922: 0.0036442151823865413
Position 7870: 0.003588357831846231
Position 1314: 0.0032564137064097854
Position 42344: 0.0032302925075905174
Position 6624: 0.003225599562046747
Position 43903: 0.0030967788406587727
Position 54621: 0.003016973785999322
Position 1773: 0.0029787667745381457
Position 2998: 0.002794683398118785
Position 43770: 0.002775554744081731
Position 762: 0.0027719284434322184
Position 42153: 0.0027214895277296643
Position 39808: 0.0027069154300308493
Position 8808: 0.0026170354863046526
Position 6167: 0.0025856232057201896
Position 23661: 0.002553590053024497
Position 39230: 0.0024780211518755204
Position 2327: 0.0023655749454239445
Position 54626: 0.002302845394598109
Position 39136: 0.002239051598612709
Position 37625: 0.0022064714376061273
Position 52680: 0.0021624340647186744
Position 60839: 0.002147249296756877
Position 53213: 0.002127031004977015
Position 6260: 0.002071002359270323
Position 2587: 0.0020379163281034375
Position 43014: 0.0020355179502307974
Position 20042: 0.002007053960144195
Position 1387: 0.0019984203947363693
Position 2343: 0.0019640510060349513
Position 9487: 0.0018951519195159576
Position 55080: 0.0017788233988981102
Position 43504: 0.0017579179403826239
Position 6962: 0.0017141031462191195
Position 2374: 0.0015057178951227179
Position 37650: 0.0014889063497626268
Position 23923: 0.0014556182354799857
Position 53801: 0.0014053342993101433
Position 701: 0.0013923070312950698
Position 931: 0.0013546834168388828
Position 1225: 0.0013100405858085154
Position 4064: 0.0012961396818492571
Position 3843: 0.0012938882917968347
Position 465: 0.001268849245082716
Position 43694: 0.00126465401460567
Position 43564: 0.00125223965929442
Position 1408: 0.0012265973052267096
Position 53702: 0.0011630130538243962
Position 53503: 0.001159208841802581
Position 38442: 0.0011421179307776659
Position 39465: 0.001132685656368131
Position 2298: 0.0011258775354652524
Position 1017: 0.001117868275273872
Position 52632: 0.0010518462905097072
Position 63489: 0.001040327532666727
Position 61486: 0.0010148041945471555
Position 25865: 0.0010120085074074255
Position 4673: 0.001011736392981918
Position 4117: 0.0009583914977185267
Position 3423: 0.0009491708202974819
Position 54489: 0.0009252869783755364
Position 57281: 0.0008488834068966347
Position 4538: 0.000800122105986535
Position 60805: 0.0007979855080022841
Position 56373: 0.0007799759792668102
Position 21927: 0.0007770317834045558
Position 1083: 0.000773622451975296
Position 4245: 0.000719617408161392
Position 738: 0.0007033433597294018
Position 55930: 0.0006783924356026962
Position 989: 0.0006607982888467934
Position 57412: 0.0006363056009659746
Position 38459: 0.0006142400146422369
Position 6120: 0.0005734374077020748
Position 60199: 0.0005282801214531498
Position 38423: 0.0004801817541385661
Position 63294: 0.0004650488006174385
Position 22290: 0.0004560960951491688
Position 995: 0.00044980472418474504
Position 8953: 0.0004428032937642134
Position 5497: 0.0004138264062010169
Position 766: 0.00041032587095555324
Position 344: 0.0004044908661691801
Position 341: 0.00039794937447711445
Position 37694: 0.0003947571331019359
Position 3692: 0.0003918981097792587
Position 7055: 0.00034475331239637824
Position 566: 0.00034276412840177057
Position 6139: 0.0003425555597873023
Position 3426: 0.00031689552690712143
Position 818: 0.00031462325387413584
Position 2319: 0.00031448879626248566
Position 60147: 0.00029770542864121594
Position 576: 0.0002948616939560554
Position 4273: 0.0002902291649091816
Position 2428: 0.00028989641604146895
Position 1977: 0.00026619045493043157
Position 53425: 0.00026516893576234113
Position 1280: 0.0002645898377312434
Position 408: 0.00024208988623914852
Position 1930: 0.00022829251043520127
Position 22325: 0.00022731331141286217
Position 38444: 0.00022359580627261865
Position 56828: 0.0002211744601334731
Position 1592: 0.00022000258474278673
Position 1068: 0.00021952445993559516
Position 60909: 0.0001997751235262408
Position 60375: 0.00019511606881071316
Position 3797: 0.00019168858595215637
Position 2267: 0.00018863389943134194
Position 55061: 0.00017195879300166902
Position 696: 0.00017051074803128626
Position 6734: 0.0001620786682351449
Position 3003: 0.0001574112360734078
Position 3285: 0.00015710746451626258
Position 53843: 0.00014932155647857297
Position 2132: 0.00014803734154226412
Position 905: 0.0001444445537311841
Position 773: 0.0001346453663371587
Position 60459: 0.00012787564422119148
Position 743: 0.00011150677723898754
Position 60701: 0.00010772298805141985
Position 6290: 9.927500748171035e-05
Position 61415: 9.298424824167307e-05
Position 7007: 9.150019833503802e-05
Position 54554: 8.746308243574235e-05
Position 1182: 8.24472838598959e-05
Position 1616: 7.247302332910573e-05
Position 59283: 7.115272070500868e-05
Position 1551: 6.919611471881507e-05
Position 1862: 6.632023189342699e-05
Position 1229: 6.348337979399568e-05
Position 888: 6.103150330319322e-05
Position 53688: 6.0011863130043985e-05
Position 315: 5.5261585015338085e-05
Position 453: 5.458902668913145e-05
Position 53876: 5.1754710955211376e-05
Position 59322: 4.899061361005525e-05
Position 6136: 4.6018875554138027e-05
Position 55652: 3.813817663284556e-05
Position 6063: 3.6348841628671085e-05
Position 1646: 3.513475643269132e-05
Position 42859: 3.235223958301453e-05
Position 60881: 3.1284370099774416e-05
Position 1470: 3.102049562158847e-05
Position 833: 3.0700144755715926e-05
Position 59243: 2.97876115740229e-05
Position 53564: 2.7951540966559824e-05
Position 813: 2.5507254951113394e-05
Position 10237: 2.4806146864298208e-05
Position 60214: 2.125270883152104e-05
Position 57243: 2.0453884322587975e-05
Position 1775: 1.907609009602412e-05
Position 1152: 1.790105188417705e-05
Position 2347: 1.6822044831534443e-05
Position 377: 1.668494494053533e-05
Position 1129: 1.4922952129560496e-05
Position 55341: 1.480729845797437e-05
Position 2302: 1.1195200160113617e-05
Position 594: 9.958184255762258e-06
Position 10251: 8.877123686858683e-06
Position 10265: 8.652036246548527e-06
Position 2023: 8.537003568651246e-06
Position 2829: 8.51036243850432e-06
Position 2419: 8.05574073527531e-06
Position 53398: 7.912869183609962e-06
Position 60598: 7.729171867750886e-06
Position 2610: 6.6822471226980015e-06
Position 1112: 5.7546993378858175e-06
Position 43594: 5.371623675127014e-06
Position 5411: 5.371026886242948e-06
Position 9595: 5.3435023580704164e-06
Position 2193: 5.108770783790392e-06
Position 2069: 4.929415421261823e-06
Position 318: 4.906640936217016e-06
Position 2434: 4.3290318481466365e-06
Position 1788: 2.9051344979412514e-06
Position 1282: 2.2476705068956984e-06
Position 1806: 2.1648047691268485e-06
Position 2467: 2.0665085437104385e-06
Position 278: 1.2531097996650858e-06
Position 53531: 1.077775231756576e-06
Position 2982: 1.0537685701062504e-06
Position 732: 9.945359194181166e-07
Position 354: 7.611200832469178e-07
Position 358: 7.539989364460219e-07
Position 705: 5.132204766875477e-07
Position 777: 3.6779482310406124e-07
Position 585: 3.314804914576092e-07
Position 264: 3.245394446205079e-07
Position 193: 3.2030515444547653e-07
Position 823: 2.580390730106487e-07
Position 38110: 2.4689070793424397e-07
Position 1800: 1.3159903287087017e-07
Position 7867: 8.469339301058438e-08
Position 140: 3.1266150349442084e-08
Position 5681: 2.22659102092402e-08
Position 246: 2.206461702695235e-08
Position 5965: 1.857206993456255e-08
Position 470: 1.5802847092758707e-08
Position 54458: 1.417789134437451e-08
Position 54513: 1.0467747726955014e-08
Position 54447: 9.485530523503848e-09
Position 480: 4.5983564524141055e-09
Position 289: 3.2278346854843507e-09
Position 166: 1.897608245158034e-09
Position 145: 1.8748344126789657e-09
Position 294: 1.0368516316849748e-09
Position 1490: 3.8203668149466605e-10
Position 158: 1.5355293152138713e-10
