Gene = LDLRAD2
Position 783: 0.0007224710765413269
Position 632: 0.0005794097440125535
Position 3481: 0.0005542036529311236
Position 8351: 0.000551414942997631
Position 3774: 0.0005351744362743833
Position 4516: 0.0005309074154261882
Position 1214: 0.0005201859714004964
Position 1120: 0.0005057154802484356
Position 2111: 0.00047677116869274214
Position 4407: 0.00047107692918500337
Position 4188: 0.0004562246287098081
Position 3886: 0.00045064256828735393
Position 1145: 0.00043120736303020894
Position 1283: 0.00041743245159093356
Position 665: 0.00038839123123423486
Position 2158: 0.0003796735659832835
Position 6449: 0.0003522430220154769
Position 5102: 0.0003243943595208588
Position 3566: 0.0002900874975152603
Position 4848: 0.0002884824746131298
Position 2995: 0.000285791131843789
Position 1651: 0.00023724427616193735
Position 3797: 0.0002350547038270813
Position 3729: 0.00022101440308245718
Position 1550: 0.0002143255401839837
Position 536: 0.00020908260232081676
Position 5628: 0.0002036717386577743
Position 241: 0.00019647495363450231
Position 761: 0.00018013317806897064
Position 2622: 0.0001757063534514894
Position 1107: 0.0001739667391423992
Position 3905: 0.00016935404142441935
Position 1523: 0.0001636828862414849
Position 5122: 0.00015793977418780656
Position 5652: 0.00014337504819233172
Position 4504: 0.00013712687360309321
Position 3939: 0.00012304588450703637
Position 6475: 0.00011683848089706934
Position 689: 0.00011110520843003442
Position 3407: 0.00010271732686115526
Position 4593: 0.00010127885522262079
Position 736: 9.778591216543806e-05
Position 2505: 9.363133762100937e-05
Position 442: 8.108099095626106e-05
Position 1597: 7.482030819993127e-05
Position 4214: 7.432470691342545e-05
Position 955: 7.104483973872564e-05
Position 7827: 7.061531291434309e-05
Position 5260: 6.588513989330401e-05
Position 2653: 6.458431917301277e-05
Position 2078: 6.313257280947969e-05
Position 4680: 6.223221530120832e-05
Position 2515: 6.072456157919769e-05
Position 6214: 6.0215919980778094e-05
Position 916: 5.993679032739801e-05
Position 2540: 5.8159490696083575e-05
Position 2563: 5.6194706456578123e-05
Position 1341: 5.1218940762987426e-05
Position 3070: 4.756100945588359e-05
Position 4656: 4.692422758948505e-05
Position 221: 4.493033737247759e-05
Position 5632: 4.365729099126613e-05
Position 4784: 3.986637576289258e-05
Position 1700: 3.86762386169779e-05
Position 1162: 3.7398664511323094e-05
Position 3045: 3.388551645960662e-05
Position 2398: 3.339751014320878e-05
Position 3264: 3.2105994389902274e-05
Position 2017: 2.877844337252304e-05
Position 598: 2.8006513740816516e-05
Position 210: 2.6481125158887566e-05
Position 3448: 2.313932966856984e-05
Position 9289: 2.150945486387376e-05
Position 176: 1.9439753036464624e-05
Position 1787: 1.7783367891043888e-05
Position 1570: 1.5998246809564548e-05
Position 1416: 1.593957044050959e-05
Position 1633: 1.5340868474495256e-05
Position 1724: 1.4631783052838354e-05
Position 1001: 1.3472811267836554e-05
Position 649: 1.161666940240829e-05
Position 1677: 1.1497900203938983e-05
Position 128: 1.0756984622860743e-05
Position 351: 1.0441146324429516e-05
Position 1841: 1.0217802275707587e-05
Position 1442: 8.909258101559331e-06
Position 800: 7.986752618631844e-06
Position 3457: 7.868715411632782e-06
Position 1790: 7.864505400014538e-06
Position 2599: 7.78406192080756e-06
Position 2575: 7.16986691946618e-06
Position 2261: 5.8412599428732715e-06
Position 2167: 4.936898575806985e-06
Position 3845: 4.9224947263546955e-06
Position 1125: 4.674477062448989e-06
Position 267: 4.122539283203706e-06
Position 3484: 4.057775957505343e-06
Position 3959: 3.7648383094039783e-06
Position 179: 3.710991541848435e-06
Position 3964: 3.371252857272755e-06
Position 453: 3.3576024829416755e-06
Position 347: 3.0175270270618933e-06
Position 1915: 2.3098683588159247e-06
Position 549: 2.196547725429747e-06
Position 1432: 2.0209426412573464e-06
Position 1816: 1.6759695963070051e-06
Position 119: 1.6440999141180505e-06
Position 3807: 1.6211082665810374e-06
Position 2071: 1.2788755978052885e-06
Position 1012: 1.1300578974039583e-06
Position 468: 1.1219923924790013e-06
Position 1557: 1.0378878719213222e-06
Position 1554: 1.0061979185295039e-06
Position 479: 9.443030663360593e-07
Position 330: 8.64245264078472e-07
Position 1986: 8.423344607321615e-07
Position 2083: 7.102610647894018e-07
Position 3908: 6.426319196317398e-07
Position 500: 6.272978061817276e-07
Position 1567: 6.20368398684415e-07
Position 2032: 6.051931240758948e-07
Position 959: 4.7604952105261773e-07
Position 884: 4.4835522658482254e-07
Position 972: 4.423789118335521e-07
Position 1748: 4.4012934702390314e-07
Position 937: 3.983315454624063e-07
Position 1792: 3.6005381580892035e-07
Position 476: 3.522295125174535e-07
Position 4352: 3.2634431257670526e-07
Position 4293: 3.120855859720202e-07
Position 933: 2.7195899225442557e-07
Position 4149: 2.2208955851496018e-07
Position 965: 2.047169418280225e-07
Position 482: 2.0432927497676644e-07
Position 4377: 2.0059631288301046e-07
Position 372: 1.9171667359129665e-07
Position 554: 1.803739021142495e-07
Position 927: 1.535525259505298e-07
Position 512: 1.297634123113446e-07
Position 816: 1.23571284882845e-07
Position 382: 1.1475673687892077e-07
Position 708: 1.0088161941876025e-07
Position 1399: 9.250987602357845e-08
Position 130: 9.155424017844058e-08
Position 138: 7.572964278281507e-08
Position 1345: 7.166977473772309e-08
Position 551: 6.969616846089427e-08
Position 1032: 6.6483768621935e-08
Position 1868: 6.640270704657728e-08
Position 1049: 6.419587494753678e-08
Position 2026: 5.752556265061272e-08
Position 4338: 5.4412049077339895e-08
Position 144: 4.7742737694566664e-08
Position 2638: 3.261266028762849e-08
Position 271: 2.372755546939862e-08
Position 4060: 1.8957340349358013e-08
Position 1421: 1.885939532877114e-08
Position 694: 1.8280439697272298e-08
Position 192: 1.6436251981685788e-08
Position 307: 1.612265531460319e-08
Position 1736: 1.4129494461939283e-08
Position 181: 1.3774374983757889e-08
Position 1663: 1.0716603621126933e-08
Position 1444: 1.0699231412218847e-08
Position 4067: 9.582712639205388e-09
Position 505: 4.4140756083516174e-09
Position 830: 3.94223369014605e-09
Position 304: 2.592583595618808e-09
Position 391: 1.2922167968357406e-09
Position 699: 9.969508452806807e-10
Position 1018: 9.133102975527456e-10
Position 332: 6.354715939545724e-10
Position 940: 3.5900338627576323e-10
Position 1295: 1.0032001494107563e-10
Position 1369: 2.8878570915456242e-11
Position 485: 1.5759655775507487e-14
Position 824: 1.018155502820766e-15
Position 282: 1.0579028224062558e-17
Position 276: 6.0896893134576956e-18
