Gene = SRP9
Position 8613: 0.0004019785758987629
Position 360: 0.0003890201162335785
Position 6606: 0.00038134982060598243
Position 6740: 0.00033649994316034825
Position 3457: 0.000300537781961506
Position 278: 0.00025185195776736746
Position 602: 0.0002422626457334534
Position 4162: 0.00023776309141110508
Position 1434: 0.00023715365587337732
Position 5574: 0.00023577843702267973
Position 2428: 0.000204738762088839
Position 2712: 0.00019051289433226875
Position 1140: 0.00018061197368626262
Position 912: 0.00017531526740960436
Position 3223: 0.00016219960781595005
Position 387: 0.00014879124912597804
Position 7430: 0.00012326164617631447
Position 974: 0.00012320706325748043
Position 3300: 0.00011264228094997495
Position 2208: 0.00010534095944061972
Position 4305: 9.837043991231423e-05
Position 1503: 8.564705114722858e-05
Position 7433: 8.420904968390866e-05
Position 6765: 8.020784560511823e-05
Position 183: 7.937104941124016e-05
Position 1578: 7.211458780989456e-05
Position 373: 7.121586548072897e-05
Position 312: 6.875004368263318e-05
Position 1131: 6.679194057177355e-05
Position 6313: 6.297529210317636e-05
Position 4518: 6.171231720146076e-05
Position 3185: 5.6220537747427744e-05
Position 2741: 5.612442394019815e-05
Position 661: 5.4489044531161086e-05
Position 1679: 5.398733904489775e-05
Position 4362: 5.340327796030964e-05
Position 5839: 5.2647988650545564e-05
Position 2379: 5.1684122145300725e-05
Position 159: 4.9846952872179845e-05
Position 2679: 4.897732626227587e-05
Position 1724: 4.68857733320585e-05
Position 2785: 4.5517925679436015e-05
Position 6085: 4.2565178694698703e-05
Position 1592: 4.029706499115232e-05
Position 678: 3.538052975857318e-05
Position 941: 3.469695564878172e-05
Position 3049: 3.465350271277978e-05
Position 615: 2.8076988043507396e-05
Position 2446: 2.7529791606764975e-05
Position 1030: 2.7351491360137073e-05
Position 4598: 2.363336262069091e-05
Position 4025: 2.0679931798629212e-05
Position 485: 2.0444386074154806e-05
Position 364: 1.3853070320781287e-05
Position 2831: 1.2828301992109181e-05
Position 1216: 1.1842726831060193e-05
Position 2847: 1.0500067123334605e-05
Position 224: 9.82744972068351e-06
Position 3001: 9.733670874594015e-06
Position 997: 7.676189505103855e-06
Position 143: 6.144729470502583e-06
Position 1386: 5.53943597054492e-06
Position 1250: 4.6123253861578025e-06
Position 1160: 2.5308522294546547e-06
Position 1295: 2.1281947700629567e-06
Position 1446: 1.9366873439731997e-06
Position 694: 1.7940448588780873e-06
Position 2009: 1.732957239581923e-06
Position 1247: 1.24178333783062e-06
Position 138: 9.563085612689557e-07
Position 135: 2.890136370114828e-07
Position 156: 2.4628066946527964e-07
Position 2022: 1.8438138990196605e-07
Position 953: 1.4362903393308454e-07
Position 1268: 6.228964169985051e-08
Position 630: 2.1172674612080032e-08
Position 833: 1.0399850796975999e-08
Position 822: 9.283861895885999e-09
Position 2025: 8.046584475518016e-09
Position 672: 1.3421770372515665e-09
Position 732: 8.109156909166345e-10
Position 553: 5.832225878209413e-10
Position 860: 2.8358538970012987e-12
Position 855: 2.3756592516841466e-12
Position 863: 2.232044253170303e-12
