Gene = NANS
Position 4021: 1.5104614652481385e-08
Position 749: 1.2918409335691371e-08
Position 3659: 1.2425991034491784e-08
Position 8923: 1.2038263545750132e-08
Position 1856: 1.2018468844059273e-08
Position 2006: 1.1987941585569908e-08
Position 2329: 1.1229535583862758e-08
Position 548: 1.0613915057178199e-08
Position 3967: 1.0505443137138262e-08
Position 3510: 1.032974250280198e-08
Position 2244: 9.9524039438341e-09
Position 2239: 9.68112185975029e-09
Position 2033: 8.162274692330694e-09
Position 1302: 7.702555353598055e-09
Position 3607: 7.3558654636183384e-09
Position 2561: 6.95989846317759e-09
Position 1669: 6.822142634176014e-09
Position 1761: 6.550516993352592e-09
Position 3618: 6.462012771607775e-09
Position 527: 6.341980044808308e-09
Position 1441: 6.092672839244556e-09
Position 1078: 5.864767277735738e-09
Position 2044: 5.7903739054331615e-09
Position 734: 5.788821951499076e-09
Position 3182: 5.783588842312699e-09
Position 2492: 5.168403905991131e-09
Position 3135: 4.733763569520075e-09
Position 1826: 4.575115495155445e-09
Position 2447: 4.281418543722404e-09
Position 2164: 4.201892840043352e-09
Position 1122: 4.1117747320304186e-09
Position 1755: 4.058033370430201e-09
Position 462: 3.5166153497849847e-09
Position 1568: 3.501378621839203e-09
Position 1116: 3.2419569560202628e-09
Position 2140: 3.2348968808226822e-09
Position 964: 3.2278110787118747e-09
Position 1862: 3.2079917537757374e-09
Position 1978: 3.0409194725918122e-09
Position 1916: 3.0369057840156015e-09
Position 1008: 2.8522085996293453e-09
Position 2281: 2.818161942298358e-09
Position 841: 2.78482714873189e-09
Position 6224: 2.3925502238099833e-09
Position 1949: 2.310001643180589e-09
Position 1228: 2.271213832904669e-09
Position 2625: 2.049916843614632e-09
Position 3049: 1.872193941173609e-09
Position 620: 1.8665361969093808e-09
Position 3240: 1.542352316752348e-09
Position 1955: 1.4241095801343742e-09
Position 2403: 1.4173734164314518e-09
Position 1364: 1.3660369930180053e-09
Position 466: 1.236929443185714e-09
Position 2311: 1.145412805829217e-09
Position 1327: 1.0860918667491798e-09
Position 2472: 1.0853452411689533e-09
Position 8294: 1.0566429162499678e-09
Position 8246: 1.0557380552303053e-09
Position 2746: 9.806589990598547e-10
Position 3952: 9.71451575609382e-10
Position 271: 8.104702953709511e-10
Position 1798: 7.419581126135891e-10
Position 3817: 7.174401343606681e-10
Position 5589: 6.110489968264391e-10
Position 3873: 4.365711802762877e-10
Position 7871: 3.4391669756446276e-10
Position 4506: 2.424334178144982e-10
Position 2054: 2.07370749555989e-11
Position 2106: 1.4621555707559093e-11
Position 1959: 1.4437489835362741e-11
Position 699: 1.3697994702798158e-11
Position 641: 1.3677347923484913e-11
Position 2584: 1.3412272098030357e-11
Position 1741: 1.2565500100061922e-11
Position 870: 1.2367411613319096e-11
Position 1414: 4.6810829448654785e-12
Position 141: 3.592825592528486e-12
Position 159: 2.946359304408098e-12
Position 1591: 2.7199794771390466e-12
Position 1314: 2.718635983965362e-12
Position 2087: 2.2399533397099248e-12
Position 1992: 2.2209540367101807e-12
Position 556: 1.5725887434434021e-12
Position 709: 1.5025669933070755e-12
Position 874: 1.3732557327437603e-12
Position 1408: 1.267934889324494e-12
Position 476: 1.1890383989222738e-12
Position 2078: 1.162323960878738e-12
Position 150: 1.1030770571196192e-12
Position 2061: 1.0374828206767276e-12
Position 1897: 9.796246888847311e-13
Position 905: 8.948060554107421e-13
Position 1285: 7.122407124180061e-13
Position 722: 6.916522403963685e-13
Position 971: 4.882597718843663e-13
Position 175: 4.772040021937888e-13
Position 1240: 3.946498060006302e-13
Position 651: 3.666987190391371e-13
Position 888: 3.64160754557904e-13
Position 267: 3.3153806309205676e-13
Position 529: 3.216088876034806e-13
Position 622: 2.856298463176382e-13
Position 862: 2.680029996233406e-13
Position 876: 2.1983929686523673e-13
Position 977: 1.593122314167887e-13
Position 1118: 1.5066551659972008e-13
Position 1010: 1.2839289548185938e-13
Position 2284: 1.0847767886461455e-13
Position 1149: 1.0025783204381007e-13
Position 201: 1.0465766774281076e-14
Position 81: 9.010888726636611e-15
Position 180: 5.405112909432937e-15
Position 87: 1.4041844756072072e-15
Position 213: 2.8662963365120104e-17
Position 206: 1.8105478754730044e-17
Position 244: 1.738866170497881e-17
