Gene = GGPS1
Position 984: 6.385360104206165e-07
Position 1410: 6.275809446209709e-07
Position 1307: 5.422498115138382e-07
Position 1223: 4.0490326442095405e-07
Position 1264: 3.823881184886257e-07
Position 1069: 2.2655478944966246e-07
Position 86: 1.22751980359614e-07
Position 1407: 2.358578124015794e-08
Position 1344: 1.08097112767422e-09
Position 1296: 2.1407807543165762e-11
Position 746: 9.775842008195326e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7891: 0.9707238073019505
Position 14357: 0.8103664099480471
Position 14660: 0.7068952272865126
Position 1021: 0.2284394631914016
Position 10055: 0.17234829072665275
Position 2370: 0.13323231544961647
Position 1906: 0.07689883018439914
Position 2012: 0.06159150246419286
Position 3956: 0.05406504754626635
Position 881: 0.04583302157763978
Position 4135: 0.03304550804294876
Position 1035: 0.03193646291350745
Position 10077: 0.02912833829402398
Position 2718: 0.027246386769160136
Position 8563: 0.024284019749513164
Position 14698: 0.023497079060311017
Position 15485: 0.02224332709692663
Position 14751: 0.021934851946962076
Position 14074: 0.020883234519346285
Position 928: 0.020712575282694035
Position 15079: 0.017210481482134173
Position 13534: 0.012759878917423563
Position 14679: 0.012280241544040187
Position 10571: 0.011605661775684884
Position 1776: 0.011543738939835006
Position 12874: 0.010578312273577351
Position 1361: 0.010519926967656542
Position 14145: 0.010480081586597013
Position 1948: 0.008456539834594889
Position 14721: 0.00752241712579118
Position 1762: 0.007330432243902652
Position 1699: 0.006476514000631828
Position 4090: 0.0064397771241786516
Position 1571: 0.006196465108775613
Position 3522: 0.006032283623012222
Position 15664: 0.006029478442172629
Position 1860: 0.005913300343648094
Position 2886: 0.005714651716502403
Position 488: 0.005484046614432531
Position 687: 0.00515730986551712
Position 8639: 0.0050933943929770305
Position 3615: 0.005040106615011828
Position 1878: 0.004908381907885384
Position 14873: 0.0046465623290241325
Position 9151: 0.004602106953572532
Position 14847: 0.004272069220563941
Position 1221: 0.003946636221594518
Position 714: 0.003526528819551921
Position 2445: 0.003375658122603123
Position 9195: 0.0032920610029861536
Position 1069: 0.0030513253541323607
Position 5392: 0.0030366774512505957
Position 3390: 0.003030651448402264
Position 3106: 0.002866393770290392
Position 949: 0.002443738994818462
Position 491: 0.0024366651219253615
Position 1711: 0.0022767261466520947
Position 8471: 0.0021639545816995523
Position 854: 0.002154280810064879
Position 8153: 0.0021012598987828522
Position 4298: 0.002096649873340381
Position 1681: 0.001976750384217362
Position 4520: 0.001925656910866784
Position 5233: 0.0017910863127925546
Position 2389: 0.0017886998858647888
Position 14673: 0.001446103186954675
Position 4778: 0.001222405339889543
Position 7896: 0.001205373824181843
Position 1951: 0.0012048076134317
Position 8096: 0.001152408814043932
Position 1798: 0.001128406543418659
Position 14386: 0.0011207901345054398
Position 15520: 0.0010742842637243666
Position 8675: 0.0010587880380858795
Position 14826: 0.001039828567785174
Position 10782: 0.0009458978840492463
Position 957: 0.0009083191421282535
Position 14512: 0.0008133474465595504
Position 8424: 0.0007956009087160387
Position 3998: 0.0007769774222976889
Position 8167: 0.0007352401455093374
Position 3455: 0.0006270041470379241
Position 15572: 0.0006179977047601724
Position 2336: 0.0005000517857708026
Position 9774: 0.0004955895745599692
Position 4523: 0.0003389668827503401
Position 319: 0.00029834351237480536
Position 4301: 0.0002800823988772364
Position 14169: 0.0002740865350556786
Position 14891: 0.00027092488721019374
Position 2663: 0.00021258523551084962
Position 12517: 0.00021164756194391108
Position 8794: 0.00020232644216528828
Position 657: 0.00019227982471075087
Position 10584: 0.00017294413086661083
Position 9580: 0.0001638572844855465
Position 11232: 0.00015894780009679805
Position 12488: 0.0001547526207562136
Position 9391: 0.00012125357021116389
Position 12601: 0.00011106138034599512
Position 7283: 0.00010476239199828421
Position 10172: 9.892841198702655e-05
Position 730: 9.846176892635567e-05
Position 9787: 9.611823207407059e-05
Position 8505: 9.096533764038315e-05
Position 8455: 8.985689421767465e-05
Position 11271: 8.679289080015465e-05
Position 362: 8.442203044166476e-05
Position 1913: 7.053981702462281e-05
Position 10750: 6.936376277643332e-05
Position 8536: 6.425825156502368e-05
Position 455: 6.34811874925873e-05
Position 8654: 5.93848202433843e-05
Position 8173: 5.6420562463706956e-05
Position 1381: 5.3978079030580735e-05
Position 689: 5.166489562827776e-05
Position 1051: 4.887389003033794e-05
Position 386: 4.021210351453125e-05
Position 9134: 3.752012277284373e-05
Position 2405: 3.4112825153629406e-05
Position 11413: 3.219549369533057e-05
Position 4420: 3.144993721246042e-05
Position 429: 3.143845222549206e-05
Position 1979: 2.5475283038654403e-05
Position 9352: 2.4634527509386644e-05
Position 3554: 1.8396745332591345e-05
Position 1407: 1.8258428430434423e-05
Position 6781: 1.3071943980290326e-05
Position 244: 1.2271547308355292e-05
Position 7004: 1.2219154205880347e-05
Position 1325: 1.1841687421951558e-05
Position 2775: 9.391506792373909e-06
Position 2593: 8.846479497766724e-06
Position 375: 8.228339855626105e-06
Position 1039: 8.133310613918265e-06
Position 1643: 7.851615884589198e-06
Position 530: 7.255485046446261e-06
Position 759: 6.724741551974125e-06
Position 1365: 6.5689635533181874e-06
Position 4330: 6.543953410561e-06
Position 2728: 6.307969852992316e-06
Position 545: 4.742998994251089e-06
Position 7409: 4.670137373546241e-06
Position 1736: 4.305630016931496e-06
Position 5007: 3.882348329851016e-06
Position 4597: 3.3553534719686177e-06
Position 2411: 3.1727054512186676e-06
Position 240: 2.9730564928556245e-06
Position 1307: 2.956875095477718e-06
Position 547: 2.5685866548369557e-06
Position 262: 2.544807661136464e-06
Position 5109: 2.2671633731276564e-06
Position 8048: 2.156428591553202e-06
Position 2450: 1.9706196602235155e-06
Position 736: 1.936770931426879e-06
Position 1193: 1.9164418812752994e-06
Position 3070: 1.8187163613128525e-06
Position 1578: 1.8034060026982003e-06
Position 3302: 1.7606758063346678e-06
Position 5131: 1.5662028357702402e-06
Position 1118: 1.5548904916255479e-06
Position 1196: 1.3093932552838957e-06
Position 434: 1.2627162531825112e-06
Position 3770: 1.207789432841683e-06
Position 3925: 1.094406584705299e-06
Position 504: 1.0942101432131991e-06
Position 457: 9.303438753239876e-07
Position 297: 7.413145107847475e-07
Position 1109: 7.001764579730243e-07
Position 389: 6.138181866111697e-07
Position 625: 4.5708213190363906e-07
Position 2130: 4.362585952063391e-07
Position 2821: 3.9138360829883747e-07
Position 291: 2.9526496941157885e-07
Position 765: 2.0934430794682452e-07
Position 405: 2.0870173016533335e-07
Position 1439: 1.4998233151256773e-07
Position 513: 1.468117006338877e-07
Position 1282: 1.246835359003143e-07
Position 1314: 1.2062367711600283e-07
Position 1336: 1.1369044976719585e-07
Position 225: 1.1066704108088661e-07
Position 502: 6.261635793346114e-08
Position 516: 5.648302739253999e-08
Position 1190: 4.884780559382352e-08
Position 399: 4.447971434941179e-08
Position 541: 4.2824917927098655e-08
Position 797: 4.2820851664877154e-08
Position 771: 4.58019136294301e-09
Position 170: 8.081153096266534e-10
Position 773: 1.9448120869067877e-11
Position 160: 7.818840427948452e-12
Position 118: 5.918834057395858e-12
Position 108: 4.958809483365261e-12
Position 153: 3.581999011496854e-12
Position 114: 2.7268027943316166e-15
