Gene = PLPP1
Position 1612: 4.5062784939997625e-07
Position 2099: 3.8563986136986687e-07
Position 775: 3.7162682703536953e-07
Position 351: 2.647683012145643e-07
Position 1020: 2.6400855600255745e-07
Position 540: 2.0814277773965527e-07
Position 878: 1.8056477340810249e-07
Position 7116: 1.7445731922938068e-07
Position 906: 1.4662353843968352e-07
Position 527: 1.4488740078663133e-07
Position 812: 6.48705866827712e-08
Position 1187: 5.9075408298096546e-08
Position 622: 5.528135350348633e-08
Position 931: 4.7787764017147165e-08
Position 872: 4.4793203993021966e-08
Position 417: 4.257576780571264e-08
Position 699: 3.2384179263821826e-08
Position 780: 2.4247740772759493e-08
Position 909: 2.1039539172355922e-08
Position 221: 2.0924654942709232e-08
Position 980: 1.6311734247476788e-08
Position 503: 3.414775960570815e-09
Position 694: 2.5566251508315434e-09
Position 848: 2.247075308936922e-09
Position 226: 1.0812297551302434e-09
Position 542: 1.0259174026385603e-09
Position 256: 6.134881526549919e-10
Position 127: 3.2744484071781923e-10
Position 183: 8.878088943033347e-11
Position 160: 2.48321124602641e-11
Position 145: 2.3210320230491306e-11
Position 202: 1.6288838452764027e-11
Position 142: 1.353314340596971e-11
Position 115: 2.565021368212066e-12
Position 153: 7.512112493320888e-13
Position 162: 2.0684925921981947e-14
Position 94: 2.418348642325707e-15
Position 92: 3.8545242360269216e-21
