Gene = MTHFR
Position 14909: 0.19174882166312368
Position 14929: 0.18905083257633262
Position 17028: 0.15847601798966438
Position 15236: 0.1469855190143653
Position 5253: 0.13507687402418442
Position 3995: 0.13022886999771915
Position 13392: 0.11388116995542841
Position 16909: 0.10937886287332187
Position 8743: 0.10767716790631973
Position 12424: 0.07639289510615063
Position 14956: 0.07396538798631976
Position 5512: 0.07293340543294942
Position 5195: 0.06643148669639996
Position 13308: 0.06587623758140101
Position 1904: 0.06407070684176958
Position 1883: 0.06089095041776681
Position 1845: 0.05755615840382131
Position 3909: 0.05299156010062524
Position 16881: 0.04847587182575447
Position 14869: 0.04829889297942986
Position 14099: 0.04559314956773206
Position 8418: 0.044248304830881414
Position 8950: 0.041815404126991515
Position 6943: 0.04108916765424937
Position 8459: 0.03955477103224853
Position 5285: 0.035676172714831894
Position 1828: 0.03147936960203431
Position 6805: 0.030989894769919455
Position 2931: 0.030752273077692977
Position 11951: 0.02905611233337718
Position 15077: 0.02790753969842475
Position 3115: 0.026669741503111615
Position 14102: 0.02659991724123224
Position 2008: 0.02617534254385057
Position 1328: 0.024136547428984637
Position 3752: 0.02233003145039171
Position 3959: 0.021757056942604144
Position 15794: 0.021608678452632195
Position 8671: 0.020158167196553063
Position 862: 0.018106020955439506
Position 2310: 0.01565009379254256
Position 815: 0.015510072229937777
Position 13105: 0.01542312689322786
Position 2822: 0.015331646925990088
Position 6857: 0.014907185983014107
Position 12373: 0.014154004772913634
Position 6982: 0.013980411968097501
Position 14881: 0.013769905391974629
Position 12346: 0.013688366708061998
Position 6727: 0.01346463408323288
Position 1950: 0.012722510060147641
Position 9263: 0.01242313990795998
Position 16955: 0.012232420168211088
Position 3934: 0.010798631818481562
Position 6955: 0.010488676226358051
Position 8944: 0.01047097154440917
Position 9239: 0.010422804018574362
Position 892: 0.010262532314486116
Position 6701: 0.010082720805831964
Position 15849: 0.009361931226319448
Position 1901: 0.008737361659074825
Position 8769: 0.008534938922826597
Position 8773: 0.007486050631878284
Position 13443: 0.007446762351575922
Position 1865: 0.007400049451388848
Position 2659: 0.007345660173175447
Position 14436: 0.007184451136337279
Position 8737: 0.007048638768938635
Position 11890: 0.00698670236838623
Position 15941: 0.00692372651777545
Position 8340: 0.00683404346102799
Position 11094: 0.0059417862799799204
Position 15598: 0.005488864467073411
Position 15593: 0.005386956099941881
Position 181: 0.005335320421138426
Position 7941: 0.004417452813126979
Position 1978: 0.004151396188619156
Position 7950: 0.004088154594747464
Position 12623: 0.004016843572543813
Position 13172: 0.003986607120101119
Position 14382: 0.0038259624303219847
Position 12207: 0.003807317963359416
Position 14044: 0.003757677848467197
Position 2275: 0.00374503892737283
Position 5061: 0.0036781554989045655
Position 6771: 0.0036227290895517366
Position 9518: 0.003548715806510277
Position 16388: 0.003465092931801462
Position 7604: 0.0034211501003817515
Position 2470: 0.0034175789352884844
Position 13692: 0.0033778776954379443
Position 13412: 0.0033624869494282205
Position 15087: 0.0032276155319324175
Position 8840: 0.003140414296433911
Position 8252: 0.0031160081613385467
Position 12496: 0.0031054963221469074
Position 2851: 0.0030645348819236698
Position 12400: 0.0030491665864075326
Position 15846: 0.002938526657961919
Position 15202: 0.0029291211069306443
Position 1919: 0.002895224482494172
Position 2702: 0.002826024446582141
Position 8229: 0.0028214103471681014
Position 10875: 0.0028209996631239085
Position 14761: 0.0027900985672795657
Position 15717: 0.0027386947230952684
Position 10899: 0.002711266573687444
Position 15550: 0.0026707830651005147
Position 5981: 0.0025929431161552927
Position 15321: 0.0025812137628739755
Position 5488: 0.002539510594083943
Position 14644: 0.0023640405199470446
Position 8487: 0.0023523633364600756
Position 718: 0.002302326078942256
Position 7530: 0.00228236062217613
Position 115: 0.00227322836009808
Position 12268: 0.0022687318949550397
Position 7926: 0.002184139501105146
Position 9134: 0.002090501644551943
Position 13364: 0.0019826476394227324
Position 8065: 0.001953323503949502
Position 6706: 0.0019111317352111994
Position 9138: 0.0019003956287775446
Position 12188: 0.0018219344415338209
Position 9397: 0.0018039356064934904
Position 3850: 0.0017503905702214596
Position 13344: 0.0017342865642879346
Position 9487: 0.001718576587779325
Position 13037: 0.001676462500050991
Position 9483: 0.001655207794797308
Position 7698: 0.0016467554699347506
Position 13904: 0.001611274485859953
Position 1789: 0.001585901494901654
Position 9535: 0.0015569364805677385
Position 1324: 0.001543497516066707
Position 771: 0.0014061795126775762
Position 12528: 0.0013879846607702316
Position 13973: 0.001382746181861751
Position 2770: 0.0013504283615948546
Position 12824: 0.001348765292444178
Position 5789: 0.00132243300419924
Position 13310: 0.001182427625543568
Position 118: 0.0011550344082983549
Position 1484: 0.0011009797567807147
Position 6869: 0.0010634107096521093
Position 6872: 0.00105390706912018
Position 824: 0.0010454739586299962
Position 5083: 0.0010032327442521922
Position 3033: 0.0009454859021228957
Position 8782: 0.0008839131408493123
Position 8094: 0.000872823764262211
Position 1018: 0.0008543743922356925
Position 3843: 0.000853713410489805
Position 1862: 0.0008231998250618997
Position 4001: 0.0008011910007218075
Position 6051: 0.0008008739571257648
Position 905: 0.0007881586564859326
Position 1487: 0.0007681323624843652
Position 12779: 0.0007465087513885846
Position 14228: 0.0007262746850025012
Position 758: 0.0007182949900478143
Position 7467: 0.0006763183935291981
Position 2538: 0.0006278148379469023
Position 13951: 0.0006144928163401065
Position 4020: 0.0006046957120695051
Position 248: 0.0005987097634077227
Position 9197: 0.0005898152337513232
Position 13367: 0.000542320017230469
Position 3888: 0.0005055678337063606
Position 15295: 0.0004665817368148982
Position 838: 0.00046625783531079973
Position 8630: 0.00046240462903725986
Position 9212: 0.0004506241298522743
Position 4601: 0.00044531851850992515
Position 3645: 0.00043947208499961607
Position 9558: 0.00042849556602485316
Position 10625: 0.0004234383691159874
Position 10292: 0.00039128115101255115
Position 10121: 0.0003759164169859731
Position 10758: 0.00037449655947074874
Position 7162: 0.0003736590123079419
Position 8955: 0.000361242826818846
Position 9202: 0.0003602382351139838
Position 5815: 0.0003540303439367304
Position 12538: 0.00034704598415328966
Position 466: 0.0003465184286762402
Position 11450: 0.00034598637999196173
Position 14687: 0.00034579291379741224
Position 13281: 0.0003184210105037816
Position 2207: 0.0003179830599199644
Position 2553: 0.0003096683212666864
Position 10846: 0.00030035050400609165
Position 5330: 0.00028966279140853494
Position 13834: 0.0002835326090419757
Position 12896: 0.0002830560358068542
Position 1348: 0.0002744905003410698
Position 11732: 0.0002702605865125741
Position 11059: 0.00026784937303702224
Position 9016: 0.00025135949543757664
Position 13121: 0.0002487715973654882
Position 2042: 0.0002459480164561731
Position 10172: 0.0002454347195395828
Position 7232: 0.00024032768105046774
Position 741: 0.00023739020528242984
Position 11726: 0.00023448686976153607
Position 9832: 0.00023236687884538117
Position 11142: 0.0002289886501489118
Position 5465: 0.00022399628490368527
Position 10611: 0.00021616691940779583
Position 12883: 0.0002160940992042573
Position 2973: 0.00021334658077015698
Position 10895: 0.00021220308461718343
Position 7721: 0.00020988581469684128
Position 154: 0.00020260914046911626
Position 11469: 0.0001963032100111402
Position 2707: 0.00019339442268119847
Position 5666: 0.00019005359355661042
Position 1513: 0.00018738624112641682
Position 7104: 0.00018735250615371354
Position 10549: 0.00018667318967777538
Position 12385: 0.00018394703267010502
Position 2391: 0.00017707527064024948
Position 3653: 0.000173241967621766
Position 2132: 0.00016286621773993883
Position 11104: 0.00016050221177897023
Position 5318: 0.00016006915456434127
Position 3274: 0.00015348378576965696
Position 8864: 0.00015314948505314586
Position 176: 0.00014935923597046144
Position 956: 0.00013336887844359662
Position 8797: 0.0001332338943185474
Position 1793: 0.0001310972035471537
Position 9182: 0.0001263219946463056
Position 8788: 0.0001237145157626845
Position 8674: 0.0001217908448953274
Position 5129: 0.00011768161862487758
Position 681: 0.00011430178516060961
Position 11146: 0.00011401103636835709
Position 13335: 0.00011085495333436666
Position 1465: 0.00010541618344343572
Position 482: 0.00010451752861601136
Position 2144: 0.0001027542034567576
Position 10050: 0.00010110552408600027
Position 2322: 9.739632703158687e-05
Position 3876: 9.543634872005127e-05
Position 538: 9.50851834799705e-05
Position 3309: 9.401245086478376e-05
Position 9215: 9.246110642143713e-05
Position 617: 9.070702714566829e-05
Position 12701: 8.753801923634712e-05
Position 9491: 8.674780034840775e-05
Position 9335: 8.523182168904421e-05
Position 2017: 8.225259085354751e-05
Position 12927: 8.050416149674168e-05
Position 434: 8.034063836373098e-05
Position 7459: 8.020575494321362e-05
Position 875: 7.954915837890136e-05
Position 1038: 7.27600812040837e-05
Position 4689: 7.195074335435661e-05
Position 3242: 7.092268206684179e-05
Position 4811: 6.878922492318684e-05
Position 549: 6.592127506104189e-05
Position 141: 6.468650242459951e-05
Position 10334: 6.387564857586578e-05
Position 13074: 6.187310807208638e-05
Position 1691: 5.970508901569811e-05
Position 13220: 5.8224454395486614e-05
Position 272: 5.553570761345832e-05
Position 13396: 5.241601868298815e-05
Position 11697: 4.716878724557427e-05
Position 11220: 4.682253064986224e-05
Position 469: 4.620451344923006e-05
Position 2227: 4.606798758710124e-05
Position 9218: 4.494111919396227e-05
Position 9840: 4.3906723968490866e-05
Position 145: 4.360498298093028e-05
Position 12123: 4.330748674035412e-05
Position 9448: 4.244676587468654e-05
Position 8615: 4.230992036159906e-05
Position 190: 4.20375536000673e-05
Position 10803: 4.0600894376785845e-05
Position 8608: 4.053105364037674e-05
Position 8205: 4.0265534837990216e-05
Position 11466: 3.6616108533665124e-05
Position 11192: 3.649308858325603e-05
Position 259: 3.639226635787662e-05
Position 3122: 3.494619998634902e-05
Position 9529: 3.4555593093256483e-05
Position 12146: 3.419175261306571e-05
Position 12900: 3.417725037367155e-05
Position 3800: 3.351853265133001e-05
Position 11097: 3.168851118114416e-05
Position 10326: 3.0743043964144805e-05
Position 10512: 3.017713724700328e-05
Position 12783: 2.8914811757671127e-05
Position 12352: 2.8780778452687347e-05
Position 11510: 2.8384089245593572e-05
Position 3864: 2.3914754789783472e-05
Position 12022: 2.1712040442158308e-05
Position 8530: 2.0628649433424203e-05
Position 11043: 2.0469510105765252e-05
Position 4760: 1.980107944828786e-05
Position 1654: 1.9771668301813467e-05
Position 4739: 1.787364620357167e-05
Position 4032: 1.7083971750503238e-05
Position 1173: 1.5255747398226864e-05
Position 11109: 1.411039356687309e-05
Position 12855: 1.378026115982806e-05
Position 147: 1.3576197813728773e-05
Position 1222: 1.322979270460054e-05
Position 5370: 1.2939205534026906e-05
Position 5374: 1.245365542852287e-05
Position 1269: 1.2410352755837354e-05
Position 3158: 1.2226957926083096e-05
Position 945: 1.1260040350177302e-05
Position 187: 1.1005281802967823e-05
Position 12764: 9.535988079383952e-06
Position 12998: 9.389002275673769e-06
Position 646: 9.265215021360658e-06
Position 214: 8.73790524121908e-06
Position 364: 8.72533411063484e-06
Position 5144: 8.43763839718661e-06
Position 4105: 8.393259192141178e-06
Position 4882: 8.31432041343555e-06
Position 4173: 7.623312452598867e-06
Position 427: 7.574158446672774e-06
Position 12229: 7.151391668861488e-06
Position 11306: 6.60799965503434e-06
Position 220: 6.24262439254921e-06
Position 11455: 5.94646115798467e-06
Position 8611: 5.44188917898815e-06
Position 1042: 5.387336535460436e-06
Position 11282: 5.1913623263465024e-06
Position 11990: 5.117784558915216e-06
Position 302: 4.925365164202076e-06
Position 2939: 4.308300442997441e-06
Position 257: 3.5958680459331074e-06
Position 1555: 3.4959251257017154e-06
Position 10388: 3.2942976102195403e-06
Position 12270: 3.2638163931131412e-06
Position 12157: 3.1895296654727135e-06
Position 385: 2.694245366253121e-06
Position 210: 2.612627880404744e-06
Position 475: 2.464407670300646e-06
Position 12953: 2.320140225002319e-06
Position 126: 2.2854748132594064e-06
Position 5793: 2.061501163048458e-06
Position 196: 1.973850419986778e-06
Position 3415: 1.8778395635482068e-06
Position 1661: 1.797746760589404e-06
Position 651: 1.6465844990284112e-06
Position 5592: 1.4584929615137503e-06
Position 3364: 1.4476041869000448e-06
Position 1489: 1.3820215087171592e-06
Position 1095: 1.1893142966844481e-06
Position 1700: 9.994334865605281e-07
Position 1330: 9.673793748885494e-07
Position 157: 9.401471429139651e-07
Position 1404: 9.339298761072052e-07
Position 9098: 7.155363802651238e-07
Position 9316: 6.392100657097963e-07
Position 7877: 5.441005385297539e-07
Position 12958: 3.0655863481085197e-07
Position 200: 3.041773246761185e-07
Position 1421: 2.9771235276742815e-07
Position 341: 2.1971240926603352e-07
Position 9281: 2.0273761436710077e-07
Position 379: 1.6367921051868247e-07
Position 12009: 1.363161202484678e-07
Position 1084: 1.1010233279120596e-07
Position 1143: 9.82342309746082e-08
Position 565: 7.008851797637707e-08
Position 978: 6.922385161851811e-08
Position 1022: 6.3134976994163e-08
Position 666: 5.487677477827401e-08
Position 685: 5.4761993725854136e-08
Position 489: 5.41866680194487e-08
Position 486: 4.5332199756510714e-08
Position 492: 4.0161156693598377e-08
Position 556: 3.415487624927525e-08
Position 10014: 2.9410640158418847e-08
Position 10062: 2.0373432439045236e-08
Position 202: 1.884096432487058e-08
Position 10008: 1.6446934570059963e-08
Position 496: 1.608417062348141e-08
Position 11691: 8.817793865828878e-09
Position 277: 8.05431080441648e-09
Position 416: 7.658549384488045e-09
Position 345: 6.677476973477837e-09
Position 4204: 4.6926853457193205e-09
Position 641: 3.954587291030291e-09
Position 655: 3.4599742923890054e-09
Position 498: 2.643766505283476e-09
Position 9399: 1.9627006957026545e-09
Position 269: 1.4171842052211842e-09
Position 392: 3.8600485297818155e-10
Position 10967: 9.57395558600921e-11
Position 399: 3.8016424260250594e-11
Position 689: 3.5578217864239267e-11
