Gene = PI4KB
Position 10140: 0.004133419829800789
Position 25513: 0.0039498361909545724
Position 34624: 0.003668876697909716
Position 33215: 0.0034910884948643026
Position 4696: 0.0034758231524619947
Position 11743: 0.003364123008629491
Position 28561: 0.0030074976326482173
Position 32650: 0.0028822692206139384
Position 18460: 0.0027203283798595723
Position 2262: 0.002464267487919166
Position 33366: 0.0022499584991129114
Position 35212: 0.0022000736993727163
Position 35098: 0.0020151754229970485
Position 34030: 0.001892693303972599
Position 2107: 0.0017203615279150692
Position 35201: 0.001673609174970813
Position 173: 0.0015811122940273972
Position 34975: 0.0015221582398374288
Position 16058: 0.0014872049399775708
Position 2434: 0.0014583644154404797
Position 25796: 0.0014404006882167673
Position 14292: 0.0013568364958809766
Position 15422: 0.001307448917232295
Position 557: 0.0012831408862034972
Position 33239: 0.0012016720735338886
Position 1890: 0.0011389126733629127
Position 524: 0.001090042268629877
Position 1321: 0.001062226844609496
Position 2590: 0.0010180114773569245
Position 34133: 0.0009714011195967919
Position 6906: 0.0008119628038933756
Position 8528: 0.000779738039832719
Position 34835: 0.0005946860956981452
Position 2466: 0.0005699572890104077
Position 25473: 0.0004168913591739599
Position 34802: 0.0003867623675724433
Position 33909: 0.0003597646124908475
Position 1617: 0.0003297680546066497
Position 2625: 0.0003116715253393321
Position 28194: 0.0002991259326582186
Position 1821: 0.0002756491201637301
Position 26474: 0.00027492175563034163
Position 27269: 0.00023009463833623505
Position 2316: 0.00020255170486186783
Position 1108: 0.00019644665826192267
Position 8485: 0.00019555937666915137
Position 7764: 0.00018247463905038432
Position 29415: 0.0001754878905078747
Position 2584: 0.00016940674847563242
Position 25475: 0.00016767096068090676
Position 28801: 0.000152303124279918
Position 5247: 0.0001473854550831301
Position 32285: 0.0001332021351003556
Position 1785: 0.00012558956973303308
Position 33612: 0.0001232292593842227
Position 1656: 0.00012194265357657394
Position 5455: 0.00012188588534128458
Position 27805: 0.00011829515382811326
Position 17898: 0.00010228131612740961
Position 5139: 0.00010102691702110714
Position 152: 9.75266749206986e-05
Position 33734: 9.732848630191244e-05
Position 1228: 9.554535442840638e-05
Position 508: 7.73255376312281e-05
Position 149: 6.380003007852996e-05
Position 8309: 6.223635723202282e-05
Position 3162: 6.087877861170446e-05
Position 1722: 5.831194059209157e-05
Position 34195: 5.766767148464791e-05
Position 3285: 5.6399999558459155e-05
Position 34264: 5.301196475982353e-05
Position 991: 4.8361596031929324e-05
Position 428: 4.8007970100803456e-05
Position 143: 4.584229616860833e-05
Position 1811: 4.1540169380415935e-05
Position 1368: 4.032166435266451e-05
Position 1390: 4.0202939926132436e-05
Position 2888: 3.8772546265177855e-05
Position 376: 3.7182736298174975e-05
Position 646: 3.573116159558055e-05
Position 33953: 3.4868883308712035e-05
Position 2215: 3.4525084820429284e-05
Position 1731: 3.1551745689886104e-05
Position 1118: 2.7438271018874268e-05
Position 334: 2.552353805273254e-05
Position 33826: 2.446687660115066e-05
Position 1807: 2.3262791899570964e-05
Position 25479: 1.9663332152036477e-05
Position 1697: 1.964104406131328e-05
Position 6197: 1.9473660753150577e-05
Position 1467: 1.9264597390253063e-05
Position 22: 1.886390932099913e-05
Position 6957: 1.767398449038132e-05
Position 8064: 1.7615364868923584e-05
Position 1800: 1.7013766254312918e-05
Position 29083: 1.4719602686562126e-05
Position 5910: 1.3581807545348099e-05
Position 1401: 1.2690055859002449e-05
Position 2326: 1.2142864771319928e-05
Position 14097: 1.0347549823836562e-05
Position 1756: 9.936400790817719e-06
Position 3548: 9.885504887430481e-06
Position 34385: 9.442163999522825e-06
Position 506: 9.395397656133044e-06
Position 253: 8.683787991798343e-06
Position 2167: 8.390021847243554e-06
Position 13149: 8.295121675977532e-06
Position 4845: 8.195819159512075e-06
Position 730: 8.087275044057783e-06
Position 11102: 7.799734970499169e-06
Position 8823: 7.406596232983516e-06
Position 12300: 7.001734013404978e-06
Position 1825: 6.995029424390891e-06
Position 1422: 6.93536142027387e-06
Position 9848: 6.901302156838237e-06
Position 2274: 6.792964043916414e-06
Position 35029: 6.738163390846699e-06
Position 10265: 6.700605549389555e-06
Position 2872: 6.533343586829898e-06
Position 5486: 5.886155806387081e-06
Position 29357: 5.79853670481361e-06
Position 481: 5.4862934155777305e-06
Position 2118: 5.239112897628957e-06
Position 12116: 4.895520078890032e-06
Position 7972: 4.694918059624176e-06
Position 11284: 4.557303043549615e-06
Position 6610: 4.52871252048295e-06
Position 8013: 4.462249224451041e-06
Position 1239: 4.45339714086461e-06
Position 4703: 4.22323606487928e-06
Position 11338: 4.075952349926528e-06
Position 1316: 3.96733290005465e-06
Position 3846: 3.42666164125687e-06
Position 178: 3.1231224003944304e-06
Position 26903: 2.974713196104856e-06
Position 3665: 2.8080968472283905e-06
Position 34242: 2.3944210965468955e-06
Position 4784: 2.3559127230726893e-06
Position 5269: 2.296042236477809e-06
Position 4058: 2.281283862659359e-06
Position 7733: 2.2637198386646153e-06
Position 4729: 1.98739912412255e-06
Position 5127: 1.979160656910576e-06
Position 6046: 1.7671386314873148e-06
Position 176: 1.700965573446396e-06
Position 5313: 1.626297461142476e-06
Position 186: 1.442161127482539e-06
Position 25925: 1.2437319263943049e-06
Position 26662: 1.0197427204369416e-06
Position 25741: 7.627538034365228e-07
Position 26028: 7.54691955829421e-07
Position 26060: 7.26173044173087e-07
Position 26518: 4.81138396486994e-07
Position 26887: 4.7650951666298133e-07
Position 26184: 3.8471251499457594e-07
Position 26828: 3.151500844592626e-07
Position 26743: 2.54175811023386e-07
Position 26536: 2.4498049605351407e-07
Position 25756: 1.9857257857942278e-07
Position 27390: 9.813205545757707e-08
Position 33519: 6.789676143800841e-08
Position 195: 4.859739365710173e-08
Position 27128: 4.429098799755003e-08
Position 27516: 4.03166818078164e-08
Position 33545: 3.401003389134419e-08
Position 27849: 3.3066426966922e-08
Position 3448: 2.8491401454276583e-08
Position 3245: 2.084539109179975e-08
Position 311: 1.550914114871019e-08
Position 7265: 1.3522783560582334e-08
Position 3508: 1.2627940020611061e-08
Position 273: 1.1959557882986042e-08
Position 4153: 9.593936788303153e-09
Position 26101: 6.643556754415032e-09
Position 423: 2.69638090628912e-09
Position 332: 2.5340243056365332e-09
Position 2870: 1.1431706067895583e-09
Position 872: 3.4944955888054244e-11
Position 830: 2.4477314504559045e-11
Position 341: 9.651552781851518e-12
Position 440: 7.004723752534182e-12
Position 409: 5.936935092506823e-12
Position 670: 1.8383187096183175e-12
Position 786: 8.616139886244352e-13
Position 1205: 2.6165243331013213e-13
Position 1181: 1.0236762188658962e-13
Position 1114: 4.5952224592053526e-14
Position 1214: 3.6612155050802685e-14
Position 1020: 3.4757359736091573e-14
Position 456: 7.179901964698362e-15
Position 466: 4.1796071937977655e-15
Position 717: 4.0037816515558445e-22
Position 637: 2.0040989837765487e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 33518: 0.9994637662338354
Position 21293: 0.9992828666916098
Position 2739: 0.9846362485265369
Position 25689: 0.9839158766026302
Position 25358: 0.8303590898038294
Position 24006: 0.807727326488724
Position 33115: 0.7208576242645626
Position 34194: 0.642875757125081
Position 28697: 0.6340288586271429
Position 17401: 0.4850404392292019
Position 35542: 0.270078426858133
Position 34623: 0.2571250469914467
Position 32609: 0.22638142364072472
Position 15766: 0.18036968900687889
Position 25377: 0.1562985643967903
Position 32949: 0.15229124273220632
Position 34487: 0.1471555520036575
Position 11839: 0.13562859791288714
Position 33796: 0.1300533592458372
Position 32519: 0.10784802503924276
Position 11984: 0.10586624013757479
Position 28583: 0.09552204323630999
Position 17514: 0.09317018323932498
Position 8696: 0.08879113850662232
Position 28742: 0.08070859130146009
Position 34654: 0.07512613697852008
Position 35131: 0.06627575303752511
Position 32650: 0.06506144821397736
Position 11965: 0.060520055204209944
Position 11808: 0.058819085841696844
Position 34427: 0.05496674335981538
Position 33144: 0.04833588931336893
Position 33187: 0.04011353176893295
Position 19855: 0.03765233311571037
Position 8699: 0.037310844075928266
Position 34915: 0.03716951818697498
Position 35039: 0.035068618563653
Position 34484: 0.034179909037186325
Position 277: 0.03379794566148511
Position 2040: 0.03224264030962465
Position 28913: 0.03086216825255831
Position 8370: 0.029556432224369156
Position 22238: 0.027415331363952446
Position 34020: 0.027308703306700155
Position 8587: 0.026984599102333327
Position 35276: 0.025933055564914737
Position 34884: 0.02535335333614994
Position 35187: 0.023942498154688904
Position 29500: 0.022877035164110222
Position 4629: 0.015836953896373098
Position 8653: 0.0143796309613062
Position 34066: 0.01356534310784713
Position 4607: 0.013430664179740943
Position 23827: 0.01032044438891992
Position 33147: 0.01025415290299344
Position 4758: 0.00890596794008745
Position 32955: 0.008530971113899742
Position 28359: 0.008119461903896338
Position 1569: 0.007140539330355729
Position 25264: 0.006717206503798128
Position 28538: 0.0064209272662662424
Position 35293: 0.005776443681252637
Position 34125: 0.005505112946469292
Position 34674: 0.005191043892826317
Position 28948: 0.005064385211927192
Position 25795: 0.0049402404868794615
Position 27268: 0.004919727122899712
Position 33938: 0.004889977410813835
Position 1951: 0.004751971266271995
Position 1519: 0.004528717847173185
Position 32336: 0.004160023444639354
Position 10019: 0.004136419690217734
Position 28980: 0.0040713991986123755
Position 1283: 0.00406265209261871
Position 27077: 0.004060085845151838
Position 33878: 0.004040868845218872
Position 27413: 0.00390921318321259
Position 28598: 0.003812091319524856
Position 28654: 0.003649306938404443
Position 1882: 0.0035675914616549744
Position 28977: 0.0034498856115933204
Position 234: 0.003383238947806795
Position 11631: 0.003364123008629497
Position 33337: 0.003356192851147319
Position 8791: 0.00329576973440581
Position 2785: 0.003271234213726132
Position 258: 0.003183148783808499
Position 25396: 0.0031071737855232788
Position 8740: 0.0029718127706322745
Position 28477: 0.002749400948541418
Position 18098: 0.002720328379859571
Position 28887: 0.002695586064475309
Position 29543: 0.0026176499397042195
Position 32156: 0.00259069836454061
Position 29516: 0.0025057161778105513
Position 8669: 0.002494427327066071
Position 466: 0.002462993491352078
Position 35157: 0.0024341871352037392
Position 201: 0.002239068082322929
Position 32585: 0.002185934241758731
Position 29007: 0.0021344115253730117
Position 2097: 0.002034682231984613
Position 8674: 0.0019226470319959501
Position 34430: 0.0018824750783945844
Position 1153: 0.001875014112417518
Position 29289: 0.0018550217228789493
Position 34093: 0.0018429413284076622
Position 8366: 0.0017734350009437265
Position 35261: 0.0017575826361001094
Position 34727: 0.0016997080730665822
Position 242: 0.0015869114232934826
Position 28777: 0.0015170806868328502
Position 2106: 0.0015033672458365898
Position 15953: 0.0014872049399775702
Position 14166: 0.001356836495880977
Position 15332: 0.0013074489172322952
Position 35464: 0.0012940749940061052
Position 2741: 0.0012815622293304609
Position 28622: 0.0012513712307521839
Position 2320: 0.001232139504622677
Position 1606: 0.0012014285594710806
Position 29090: 0.0011871978240443695
Position 35219: 0.0011112834369154713
Position 27461: 0.0010787619696018714
Position 25227: 0.0010355222887802936
Position 34081: 0.0009498355916844844
Position 27296: 0.0009436552472462657
Position 2261: 0.0009066136458862605
Position 4821: 0.0009034772293299712
Position 25237: 0.0008904074018763908
Position 1788: 0.0007199433256937514
Position 34854: 0.0007102718802868325
Position 1754: 0.0006838669198613544
Position 28671: 0.0006238058256977942
Position 218: 0.0005873358601410049
Position 2782: 0.0005236277981652894
Position 34132: 0.0004898536780685933
Position 2355: 0.0004698214773566391
Position 28285: 0.0004601957011102039
Position 27052: 0.0004549344763015387
Position 6771: 0.000405190913820329
Position 1630: 0.0003845470211458452
Position 6750: 0.0003814436889535374
Position 29178: 0.00037571497886012975
Position 4691: 0.00037498528808452167
Position 25548: 0.00034428634420638715
Position 35561: 0.00034008398617042373
Position 1504: 0.00033619821529101696
Position 33403: 0.00033436920523703515
Position 2370: 0.0003341660390559546
Position 28703: 0.0003244281760378687
Position 25698: 0.00031619907918742357
Position 27919: 0.00030726855848221607
Position 25745: 0.0003053732987870686
Position 282: 0.0003012470420089791
Position 2398: 0.00029548344887922093
Position 4775: 0.00027086430027774825
Position 27243: 0.00027033087426548856
Position 1532: 0.0002603826904696271
Position 27310: 0.0002569539616705304
Position 1379: 0.0002358511156212737
Position 1328: 0.0002293470474330139
Position 960: 0.00022393949342352316
Position 2815: 0.00019910739621316993
Position 28219: 0.00019785996714601637
Position 7638: 0.00018473835888904898
Position 159: 0.00018330998614008546
Position 34330: 0.00018181029873077584
Position 34212: 0.00017621321720265036
Position 25628: 0.0001645499186276162
Position 25756: 0.00016184072813058443
Position 29121: 0.00016133297573937735
Position 29075: 0.00016010752094540578
Position 1637: 0.00015736251300555004
Position 1411: 0.00015364201723956487
Position 26390: 0.00015120455931426845
Position 1105: 0.0001428606824755797
Position 1961: 0.00014216216371556827
Position 29372: 0.00013995841404736205
Position 29407: 0.00013455373620915455
Position 27217: 0.00013287330620801293
Position 2130: 0.00013244802897882858
Position 33560: 0.00012840120897830392
Position 4834: 0.00012748807591389123
Position 34373: 0.00011665818580111604
Position 5370: 0.00011571187023369789
Position 27127: 0.00010455453873203238
Position 2211: 0.0001038129295424899
Position 287: 0.00010326689545055078
Position 1972: 9.748877099813777e-05
Position 5179: 9.262694603774213e-05
Position 34341: 9.084366202030648e-05
Position 1903: 8.220745711257535e-05
Position 2534: 8.002894067543215e-05
Position 25568: 7.928901360489578e-05
Position 28406: 7.603948743657699e-05
Position 28549: 7.554999895644497e-05
Position 25576: 7.440035619856156e-05
Position 1187: 7.429966939583206e-05
Position 208: 7.282305321149626e-05
Position 33777: 7.157389786850447e-05
Position 1358: 7.082165492743801e-05
Position 26433: 7.062289666702835e-05
Position 27431: 7.042888842582628e-05
Position 32210: 6.946661536993649e-05
Position 33755: 6.915063913396254e-05
Position 1727: 6.831529521283727e-05
Position 33691: 6.718122930778274e-05
Position 5182: 6.3567034390516e-05
Position 8165: 6.223635723202279e-05
Position 2358: 6.0669708311491116e-05
Position 27801: 5.9546419284632976e-05
Position 1440: 5.931914467780027e-05
Position 27420: 5.631602631599754e-05
Position 5002: 5.607720713786694e-05
Position 2701: 5.440890738949588e-05
Position 28193: 4.534277561515019e-05
Position 1121: 4.3206223788483986e-05
Position 2049: 4.3108228274835905e-05
Position 163: 4.0303805309045926e-05
Position 26310: 3.762125060661446e-05
Position 1706: 3.644577078490283e-05
Position 27336: 3.3483680982726234e-05
Position 786: 3.159103865789643e-05
Position 3144: 3.036406710503644e-05
Position 1889: 2.8540529407445587e-05
Position 28451: 2.7773923527898747e-05
Position 6694: 2.7353152081818005e-05
Position 3147: 2.6327473067777484e-05
Position 89: 2.5540352545425137e-05
Position 1363: 2.513072945648402e-05
Position 2110: 2.3731330396174727e-05
Position 1541: 2.3435628572902626e-05
Position 27480: 2.290931555066019e-05
Position 7949: 2.2125752539982866e-05
Position 34678: 2.1561149296281195e-05
Position 27214: 2.100836434662211e-05
Position 2688: 2.0225847581664925e-05
Position 167: 1.9537392396780307e-05
Position 512: 1.7218233025135443e-05
Position 27358: 1.6920013560894392e-05
Position 2950: 1.5949632998283265e-05
Position 26359: 1.540254382319426e-05
Position 1401: 1.5361091094446223e-05
Position 6804: 1.4448820032301374e-05
Position 1611: 1.429031463392648e-05
Position 1671: 1.2571059349595997e-05
Position 34143: 1.2299502367398334e-05
Position 2415: 1.220734574862673e-05
Position 2813: 1.170457880494357e-05
Position 692: 1.153019734463332e-05
Position 332: 1.0550616448028708e-05
Position 13841: 1.0347549823836562e-05
Position 172: 1.0272550097833183e-05
Position 5727: 9.90650585904875e-06
Position 27486: 9.58540560630296e-06
Position 4966: 9.287499159156757e-06
Position 823: 9.21036706490273e-06
Position 5096: 8.841372885999114e-06
Position 2502: 8.675542317806548e-06
Position 11147: 8.633255393476145e-06
Position 1309: 8.631968259315639e-06
Position 6072: 8.51428146543793e-06
Position 13001: 8.295121675977532e-06
Position 3430: 8.09979305186888e-06
Position 4999: 7.90831574005949e-06
Position 11015: 7.799734970499165e-06
Position 3021: 7.619068854687484e-06
Position 481: 7.609353142047399e-06
Position 916: 7.467985761472619e-06
Position 33482: 7.465721342741785e-06
Position 1386: 7.3743657970330025e-06
Position 1842: 7.140529842629843e-06
Position 1998: 6.8810794307114376e-06
Position 549: 6.52930728019995e-06
Position 170: 6.210488103564302e-06
Position 1981: 5.884089048846594e-06
Position 1349: 5.706454796779926e-06
Position 34157: 5.681564453913051e-06
Position 86: 5.62745697555484e-06
Position 5029: 5.619252397344373e-06
Position 9685: 5.600525614922441e-06
Position 1993: 5.453476865323394e-06
Position 1068: 5.028236524083912e-06
Position 1437: 4.758265041206277e-06
Position 5294: 4.671615877658382e-06
Position 384: 4.647741309202933e-06
Position 7966: 4.646779613015934e-06
Position 1020: 4.450471239739713e-06
Position 5791: 4.35409656262985e-06
Position 1390: 4.261458347226169e-06
Position 12264: 4.190355150821377e-06
Position 28545: 3.5903098342882238e-06
Position 3003: 3.3862151092556485e-06
Position 1366: 3.31261142456445e-06
Position 5949: 3.0061290353452984e-06
Position 3713: 2.9928525348065555e-06
Position 1325: 2.9110152933358745e-06
Position 12162: 2.8113788625836015e-06
Position 325: 2.7499939053827735e-06
Position 6487: 2.6839052373558793e-06
Position 308: 2.5303857532154545e-06
Position 3575: 2.5017448086519185e-06
Position 1306: 2.4745392991441584e-06
Position 29183: 2.468531098260748e-06
Position 6019: 2.34948427225511e-06
Position 341: 2.19638331291983e-06
Position 4969: 2.084402652032353e-06
Position 10159: 2.055865057048194e-06
Position 5787: 1.8836145736214997e-06
Position 3165: 1.8603362346283118e-06
Position 6358: 1.844807283127073e-06
Position 29200: 1.77790094596951e-06
Position 5049: 1.7506038835424215e-06
Position 3089: 1.7307150552482004e-06
Position 2888: 1.674530944707712e-06
Position 10181: 1.6448800753920362e-06
Position 26839: 1.6443448570793147e-06
Position 9578: 1.3007765419157955e-06
Position 5745: 1.2973671661369673e-06
Position 3936: 1.2038995263101756e-06
Position 6863: 1.2002134957711965e-06
Position 6141: 1.1931552449277723e-06
Position 6043: 1.1925928773550342e-06
Position 28982: 1.1577054833864895e-06
Position 26674: 1.1316472005653854e-06
Position 5952: 1.12537987322778e-06
Position 3960: 1.0816855056918544e-06
Position 2649: 1.0625392906924124e-06
Position 25994: 1.0323007899857442e-06
Position 2953: 1.0255967345653547e-06
Position 26395: 8.707568909572464e-07
Position 3330: 8.129030521382021e-07
Position 3092: 8.07536327327674e-07
Position 34250: 6.076343583880135e-07
Position 4641: 5.407705341366929e-07
Position 26570: 5.389707243072339e-07
Position 2746: 5.0272898750429e-07
Position 26781: 4.696136850786626e-07
Position 3811: 4.2839089804592656e-07
Position 3244: 3.3103185670490837e-07
Position 27501: 3.147589685299465e-07
Position 33739: 3.108392095358705e-07
Position 29432: 2.296267223100328e-07
Position 26812: 2.1292079270353118e-07
Position 26517: 1.8449127446428414e-07
Position 26641: 1.7253723327262012e-07
Position 26719: 1.3744388690222226e-07
Position 26575: 1.2438958636139298e-07
Position 26765: 1.1242648031087583e-07
Position 33711: 1.0945368089604823e-07
Position 26485: 9.326461502185107e-08
Position 26353: 3.974599830940222e-08
Position 33728: 3.9453704208464386e-08
Position 8550: 2.8479812156832346e-08
Position 26407: 2.7494711997420672e-08
Position 25906: 2.39805381913119e-08
Position 26011: 2.3660634881757144e-08
Position 26463: 2.1588924355729854e-08
Position 33347: 1.677246577030278e-08
Position 26122: 1.6290090278164857e-08
Position 26534: 1.4044139349931993e-08
Position 7176: 1.3522783560582334e-08
Position 27804: 1.3499922742709408e-08
Position 26442: 1.132463189777337e-08
Position 25804: 1.1320174215111795e-08
Position 33766: 1.0626638253787638e-08
Position 26096: 9.480769137665346e-09
Position 25876: 8.685682998902244e-09
Position 26149: 6.066045177420037e-09
Position 3284: 4.724897107193394e-09
Position 3207: 3.245934043093507e-09
Position 3447: 3.207339244326352e-09
Position 3753: 2.500851253504135e-09
Position 3197: 2.105548383417215e-09
Position 3327: 1.960476011656213e-09
Position 4008: 1.7949195274585705e-09
Position 3295: 1.7655072400691926e-09
Position 4101: 1.5133007022882584e-09
Position 3335: 1.4276837602167655e-09
Position 3023: 1.2679969592062775e-09
Position 26886: 1.1207110325604476e-09
Position 3942: 3.824924771020207e-10
Position 2619: 2.709540632708109e-10
Position 3465: 2.615699091068008e-10
Position 3061: 2.2034522360344905e-10
Position 33759: 1.4406946071557624e-10
Position 2891: 1.1932294737876893e-10
Position 2574: 1.1545797515097928e-10
Position 1128: 1.0269386623672205e-10
Position 1795: 9.8782061145723e-11
Position 670: 7.912966938603326e-11
Position 1585: 6.213025428225959e-11
Position 1546: 6.118854830587645e-11
Position 2555: 5.5700741717082634e-11
Position 920: 5.531511608597056e-11
Position 1911: 5.184345497247431e-11
Position 852: 4.590068325215e-11
Position 1900: 4.545204850372863e-11
Position 591: 3.898177087701594e-11
Position 1107: 3.760501910336283e-11
Position 1340: 3.624345086380038e-11
Position 1398: 1.9832129661268786e-11
Position 26350: 2.7498395600551785e-12
Position 1334: 2.662896389412201e-12
Position 26278: 2.0881304782423515e-12
Position 26413: 8.807381804385912e-13
Position 26331: 8.649100458520916e-13
Position 26288: 8.453704747792951e-13
Position 26436: 8.052920180836617e-13
Position 1181: 2.8583026698699726e-13
Position 991: 7.20898838881517e-14
Position 935: 6.94048364920109e-14
Position 103: 2.2530633817920448e-14
Position 1137: 9.47451774617486e-16
Position 846: 4.721883174451463e-16
