Gene = LDLRAD1
Position 7249: 0.00031885708988492576
Position 9118: 0.0002820340202458038
Position 4166: 0.0002703864807554094
Position 6584: 0.00023504665194783636
Position 7855: 0.00020313619286537138
Position 1072: 0.00020201585455977897
Position 4596: 0.000177296826703958
Position 4735: 0.0001729601356554911
Position 4401: 0.00016610471255532503
Position 1210: 0.00016215257099432264
Position 1452: 0.00015940662932775303
Position 1151: 0.00015533892144780698
Position 2571: 0.00015386046786192912
Position 1859: 0.00015119583725828876
Position 1436: 0.00012950758506560434
Position 4360: 0.00012566456224750574
Position 2701: 0.00012143423173700588
Position 1318: 0.00011491327082330473
Position 334: 9.802692051922596e-05
Position 451: 7.759985139674805e-05
Position 6453: 5.225154640142696e-05
Position 6783: 5.156669425146529e-05
Position 577: 4.4639566331015033e-05
Position 6767: 3.462288685221839e-05
Position 1846: 2.0105095930297002e-05
Position 1484: 1.5640253060796194e-05
Position 2075: 1.5460949248176985e-05
Position 1417: 1.463752734612947e-05
Position 229: 1.1705636491116014e-05
Position 1313: 1.1313423263863184e-05
Position 1685: 8.58792489166132e-06
Position 614: 7.320940328955286e-06
Position 8231: 4.7715641702909546e-06
Position 341: 4.6696565417586274e-06
Position 65: 3.933186502918045e-06
Position 215: 3.4790690772910903e-06
Position 222: 2.9729534802263844e-06
Position 296: 2.455099020461937e-06
Position 593: 2.2292620508955766e-06
Position 788: 1.4955245622456917e-06
Position 133: 1.4253505997654078e-06
Position 579: 6.545296919952878e-07
Position 1422: 6.523507308959885e-07
Position 1466: 6.519365574994478e-07
Position 515: 5.389561471843282e-07
Position 935: 4.34028372094777e-07
Position 1109: 4.2635035429192563e-07
Position 2708: 3.792471850422352e-07
Position 637: 3.4886647591752546e-07
Position 62: 3.135213610598417e-07
Position 294: 2.696551031690416e-07
Position 590: 2.2502134127957805e-07
Position 874: 1.786233782102152e-07
Position 883: 1.4483745277121594e-07
Position 811: 4.897287406601845e-08
Position 130: 2.962082169351074e-09
Position 48: 4.962101476846905e-10
Position 82: 3.2305253000201014e-10
Position 150: 2.2965158062396393e-10
Position 1026: 1.641761542609049e-10
Position 99: 1.2892020564125054e-10
Position 116: 9.586973028532366e-11
Position 328: 9.066139728874291e-15
Position 268: 6.405591210051904e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 4798: 0.8150498891476916
Position 8472: 0.7574312303126097
Position 7719: 0.7326204010285698
Position 3765: 0.5093409834028068
Position 5849: 0.45682815601429266
Position 5573: 0.3728087219815862
Position 8999: 0.3589689327130862
Position 5880: 0.28770795556714107
Position 4268: 0.19397861768160377
Position 702: 0.188337668470539
Position 7668: 0.14750747175741596
Position 7961: 0.14296063266943065
Position 2142: 0.11162116633251189
Position 5828: 0.08994636851531929
Position 8856: 0.0762601374167427
Position 5905: 0.07431143098839928
Position 7271: 0.06208664594006195
Position 3768: 0.060351490762222404
Position 9058: 0.05538131749690246
Position 5601: 0.049517980307664064
Position 3237: 0.047586389914078646
Position 8365: 0.04129490448059125
Position 7286: 0.04045335196966872
Position 7206: 0.03432737150825895
Position 6979: 0.029689562521029066
Position 9103: 0.028155640283272523
Position 6101: 0.024650976097847183
Position 4300: 0.024143981667520423
Position 8054: 0.021227390013887293
Position 7348: 0.020857576032109342
Position 7157: 0.019754789354928914
Position 7230: 0.018547062644036737
Position 3993: 0.017824905112214476
Position 2735: 0.015315200986925749
Position 7637: 0.015217204794537245
Position 7573: 0.014114911909495095
Position 3234: 0.014045346861380613
Position 4139: 0.01216395427451374
Position 7079: 0.01141632975731524
Position 9279: 0.011084384108833181
Position 8178: 0.010891162744493341
Position 3194: 0.01007030070652239
Position 604: 0.009551509710148553
Position 998: 0.009148523176475774
Position 2614: 0.009103544859852266
Position 1607: 0.008706155876414717
Position 5088: 0.007398028368351717
Position 2639: 0.007149199675909696
Position 3715: 0.006902522866773366
Position 8718: 0.006423166264671655
Position 7531: 0.005917765600502901
Position 7172: 0.005845136973866205
Position 3147: 0.0058344580530505395
Position 6385: 0.005612554992909108
Position 8426: 0.005423029174790457
Position 292: 0.005359689821258941
Position 8887: 0.005286829418988492
Position 3400: 0.004989036940362184
Position 6308: 0.004722154222311951
Position 1189: 0.004679211898767669
Position 3438: 0.0037260492802148135
Position 9078: 0.003654892975456379
Position 6067: 0.003632893772877378
Position 2811: 0.0034644926291717833
Position 5754: 0.0034466364241134847
Position 474: 0.003211369811133778
Position 6436: 0.003115185187769161
Position 6279: 0.002848279551494048
Position 651: 0.00266429727139668
Position 933: 0.0025248594855090843
Position 4347: 0.002493377810141067
Position 6332: 0.002480602811530048
Position 2738: 0.0023407132534313748
Position 2158: 0.0022919985754755916
Position 3586: 0.0021810251786916254
Position 3536: 0.002059674307172884
Position 5676: 0.0018092500069716165
Position 3358: 0.0016854813965169386
Position 6407: 0.0016382013362876934
Position 458: 0.001526766079150744
Position 2209: 0.001434162635760382
Position 3631: 0.0013776926223866817
Position 6203: 0.0013171831703071332
Position 320: 0.0011957353324184086
Position 8038: 0.0011428462731184845
Position 4333: 0.0010775592985119828
Position 3109: 0.001044764321678112
Position 1160: 0.0010028349803347756
Position 1351: 0.0009437879545559627
Position 8498: 0.000871886996951777
Position 6253: 0.0008584696880120551
Position 3894: 0.0008217197241352216
Position 736: 0.0008031304371026468
Position 3297: 0.0007537251081908044
Position 6018: 0.0007262879303549853
Position 6706: 0.0006423055976772465
Position 859: 0.0006135212225166643
Position 1547: 0.0005998981343691894
Position 8080: 0.0005959367213844519
Position 3381: 0.0005825061637059298
Position 5925: 0.000581589628662805
Position 6114: 0.0005608421781253431
Position 7041: 0.000558459698956485
Position 5218: 0.0005375651773190711
Position 3413: 0.0005375030563172961
Position 8949: 0.0005142612546745369
Position 8023: 0.0005118928027573851
Position 123: 0.0004895620276180393
Position 8100: 0.00048751607664403597
Position 8103: 0.00047065327620507115
Position 894: 0.00044896073972122556
Position 6874: 0.00044204047816955353
Position 2570: 0.00037340559169616553
Position 106: 0.0003407835412633602
Position 5394: 0.0003203263437181173
Position 5921: 0.00031558561401163115
Position 4872: 0.00030711139826498734
Position 1125: 0.00029390563128609405
Position 9223: 0.0002931946655773726
Position 358: 0.0002807765595226382
Position 3198: 0.0002740146128707437
Position 2057: 0.00024727715389937
Position 708: 0.0002467733225166135
Position 1935: 0.00023490693568479722
Position 4192: 0.00021656490719319566
Position 970: 0.00020597499325847478
Position 8917: 0.00016465959232028125
Position 145: 0.0001609592568637571
Position 4160: 0.00015788041412629852
Position 706: 0.00014182319570177723
Position 5307: 0.00011882097770590445
Position 2343: 0.00011770125474288612
Position 506: 0.00011219426387525506
Position 4152: 0.00011061062030322899
Position 3558: 0.00010235502477663069
Position 2534: 9.486924282530705e-05
Position 6140: 9.05578443689591e-05
Position 8432: 8.334959647926257e-05
Position 5246: 7.48690978728603e-05
Position 5353: 7.340758911922295e-05
Position 6798: 7.177350343087604e-05
Position 5363: 6.929938281740235e-05
Position 502: 6.890233354394726e-05
Position 2070: 6.794162217127131e-05
Position 8446: 6.688862636459954e-05
Position 542: 6.44866872458953e-05
Position 508: 5.996866941202543e-05
Position 1645: 5.768266285200783e-05
Position 1034: 5.661684379945963e-05
Position 1501: 5.5486163539032824e-05
Position 614: 5.481074831397072e-05
Position 408: 5.2766253032110106e-05
Position 1165: 4.717329064429164e-05
Position 1774: 4.63293295441591e-05
Position 1109: 4.464079040178777e-05
Position 416: 4.40092145151522e-05
Position 1192: 3.7578666397525234e-05
Position 6747: 3.3111776720053525e-05
Position 157: 3.233450623041455e-05
Position 568: 3.173747327015467e-05
Position 804: 3.14717592995978e-05
Position 432: 2.885167218546167e-05
Position 177: 2.7123266045527606e-05
Position 673: 2.6413433344706323e-05
Position 128: 2.3713529667432986e-05
Position 1507: 2.3280838529396137e-05
Position 658: 2.2354161896247903e-05
Position 8453: 1.6580421006981614e-05
Position 447: 1.3021632505568359e-05
Position 1755: 9.448737071637538e-06
Position 333: 8.386782341629558e-06
Position 360: 7.341110026409925e-06
Position 485: 6.4757875743555445e-06
Position 1313: 6.433379233601746e-06
Position 1068: 5.923010200845239e-06
Position 1579: 5.761334903560759e-06
Position 482: 5.688209778632908e-06
Position 299: 5.669268034320037e-06
Position 2177: 5.428862162411187e-06
Position 141: 5.010208426639089e-06
Position 8074: 4.983647986043443e-06
Position 2226: 4.164985750379802e-06
Position 328: 2.85181219560237e-06
Position 1016: 2.6050685811587404e-06
Position 435: 2.072880594605704e-06
Position 1525: 1.7307700310091906e-06
Position 262: 1.665277543219489e-06
Position 1667: 1.605364192512113e-06
Position 367: 1.5538016433118004e-06
Position 253: 1.3324740720069318e-06
Position 363: 1.2733388215970537e-06
Position 1627: 1.2135407522761104e-06
Position 405: 1.096394335253527e-06
Position 225: 1.0188457917211353e-06
Position 162: 7.817232766332163e-07
Position 194: 6.465193592038853e-07
Position 6078: 6.030557497220636e-07
Position 111: 5.491057041463157e-07
Position 215: 4.983373383228907e-07
Position 196: 4.789621424784569e-07
Position 422: 3.512882018444332e-07
Position 222: 2.8624432268703145e-07
Position 520: 2.7263529244774146e-07
Position 245: 2.2535930347881448e-07
Position 113: 2.1421150532216415e-07
Position 781: 1.599831684588445e-07
Position 906: 1.4330556809790054e-07
Position 378: 1.422497197451738e-07
Position 375: 1.3330910459931295e-07
Position 392: 1.3173477777567671e-07
Position 515: 1.2884182813327515e-07
Position 754: 1.2576827465586188e-07
Position 918: 1.1970213343269582e-07
Position 493: 1.0922687036715961e-07
Position 90: 7.91059672920989e-08
Position 341: 6.80158269031776e-08
Position 1195: 5.808256144664579e-08
Position 748: 5.441775595398156e-08
Position 147: 5.16696775927547e-08
Position 94: 4.916882113341783e-08
Position 383: 4.848840087899672e-08
Position 130: 2.558565444686968e-08
Position 526: 1.8267826181859386e-08
Position 385: 1.0602306152628727e-08
Position 212: 9.400217659407064e-09
Position 1356: 5.81206090790884e-09
Position 487: 6.914652527272143e-10
Position 164: 1.998298759018881e-10
Position 227: 1.9829326987559455e-10
Position 96: 1.6433286509120169e-10
Position 1392: 1.3024826156372295e-10
Position 229: 2.7438334840346844e-12
