Gene = GGCT
Position 4365: 3.722158895071591e-06
Position 188: 3.664736764829368e-06
Position 4338: 3.419834123736835e-06
Position 7181: 2.736252989860027e-06
Position 1170: 1.6125892454655688e-06
Position 914: 1.4374270233539372e-06
Position 1244: 1.2824393870198371e-06
Position 835: 1.1108522323991877e-06
Position 72: 9.667846390380033e-07
Position 259: 8.382594100519252e-07
Position 882: 7.012007861051493e-07
Position 60: 5.691306935507202e-07
Position 1649: 5.139137227618821e-07
Position 631: 4.0201302592013035e-07
Position 261: 2.6816171236536507e-07
Position 280: 2.557132179834244e-07
Position 115: 2.2735443121445203e-07
Position 159: 1.7565889830436893e-07
Position 604: 1.3606572271430436e-07
Position 370: 1.099282892839975e-07
Position 730: 9.909371299197214e-08
Position 679: 7.527580126728856e-08
Position 181: 7.377411464159242e-08
Position 128: 6.942771090900095e-08
Position 1827: 4.8419026015541116e-08
Position 669: 4.5094781665696905e-08
Position 13: 4.190513847434554e-08
Position 893: 3.8271747762552424e-08
Position 588: 2.5424050495700227e-08
Position 346: 1.8770395117004402e-08
Position 750: 1.5957495966722472e-08
Position 626: 1.2279470245586601e-08
Position 602: 9.484176065932825e-09
Position 887: 6.440777684682091e-09
Position 70: 3.755618859471731e-09
Position 544: 3.315283891206081e-09
Position 960: 2.240796786103116e-09
Position 818: 2.1850671115818914e-09
Position 88: 3.757311051926595e-10
Position 616: 3.275777756268565e-11
Position 251: 7.573938071915769e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5905: 0.9165310658982173
Position 6947: 0.524305689943368
Position 7608: 0.47577586438056246
Position 4027: 0.3593510923317573
Position 4162: 0.32642788649650967
Position 2936: 0.1738969088945217
Position 2646: 0.1595889388566519
Position 2731: 0.07115847911686024
Position 6978: 0.06614916940094348
Position 3960: 0.04327414368127374
Position 650: 0.03338919672027973
Position 7226: 0.0311647341323
Position 3922: 0.028618833712969867
Position 958: 0.027811297182879183
Position 1354: 0.026668963330748405
Position 5943: 0.025622263995730532
Position 1425: 0.021873010008539272
Position 6119: 0.021692876623177496
Position 6032: 0.02141331758167805
Position 7489: 0.020689324265230645
Position 3370: 0.0188877923728638
Position 1298: 0.017718139379459204
Position 3254: 0.017569633619593086
Position 835: 0.015457457050761018
Position 7856: 0.014228896482886482
Position 4588: 0.012184244537935845
Position 2344: 0.01162719854891992
Position 2399: 0.009314606991263392
Position 6126: 0.008460363914959907
Position 4041: 0.008198458876088983
Position 2674: 0.00810326638154921
Position 4920: 0.007110493828692379
Position 7820: 0.006866986716986724
Position 7314: 0.005887068355024967
Position 3217: 0.00560522795579753
Position 6901: 0.005163908183544742
Position 6585: 0.005002958101217417
Position 1393: 0.004937124741780944
Position 864: 0.004551133778599237
Position 2876: 0.004498052314815298
Position 7859: 0.004240106820627266
Position 1374: 0.004163770012688397
Position 6170: 0.003998533982078317
Position 7382: 0.003949981110926247
Position 7902: 0.003530975747663295
Position 4193: 0.002886287603149559
Position 2184: 0.0025935124786934057
Position 1737: 0.0025532378255223
Position 7650: 0.0022221106673349406
Position 3698: 0.0022161844646021132
Position 7334: 0.0021138456984480356
Position 5946: 0.0018907480955339963
Position 6869: 0.001825830708472836
Position 3631: 0.0018011496077692869
Position 4240: 0.0016700686486788034
Position 1368: 0.0016238627940516096
Position 7442: 0.001584747983574134
Position 7074: 0.0014700736029951385
Position 7140: 0.0013609646021900026
Position 7574: 0.0012820327633338807
Position 8055: 0.0012249541569056132
Position 910: 0.0010449464662940196
Position 2465: 0.0010389033348618328
Position 8033: 0.0010327964257057945
Position 887: 0.0009580130438861828
Position 3490: 0.0009092162211766856
Position 5159: 0.000902169817439939
Position 4044: 0.0008977905718803333
Position 3327: 0.0008542917144340906
Position 8126: 0.0008407392677062452
Position 4389: 0.0008398407762157534
Position 1716: 0.0008063651122308722
Position 6519: 0.0007834802283045066
Position 2368: 0.0007624251053456136
Position 1321: 0.0007331304658860366
Position 2952: 0.0007276510173907113
Position 2695: 0.0007248832755997597
Position 560: 0.000676015587376576
Position 2357: 0.0006535284602218779
Position 3444: 0.0006533641364002284
Position 392: 0.0006145174661882778
Position 757: 0.0005433563491362173
Position 1187: 0.0005319940855150134
Position 7815: 0.000504192251971926
Position 7119: 0.00048445344353830567
Position 813: 0.00048391741473463476
Position 3940: 0.0004829381790136302
Position 707: 0.00048008364618139346
Position 1780: 0.0004800589677852535
Position 2069: 0.0004397919443169248
Position 2574: 0.00042022803696424024
Position 1076: 0.00038092942153623746
Position 1981: 0.00037608339656348397
Position 1170: 0.0003681273616407894
Position 7047: 0.00035699464094555663
Position 1624: 0.00034254138518233495
Position 4433: 0.0003103947864727429
Position 1532: 0.00028828191494335864
Position 3734: 0.0002830367143850772
Position 3783: 0.00026856421753353876
Position 6546: 0.00026614563544190815
Position 6261: 0.00025888477447192433
Position 1459: 0.00025832134031201614
Position 1956: 0.0002572937727790975
Position 1510: 0.0002529992259886913
Position 2129: 0.0002466475234932451
Position 2836: 0.00023374201611213417
Position 6700: 0.00022943221982219618
Position 2890: 0.00022757687271870232
Position 3600: 0.00022497678591995286
Position 6333: 0.000216810126235508
Position 7378: 0.00021447952492011722
Position 7693: 0.0002135204604709169
Position 3707: 0.00021275367849573043
Position 917: 0.00021259802328692711
Position 900: 0.00020923568788495996
Position 3118: 0.00019578279236252388
Position 3872: 0.00019453703981189952
Position 2955: 0.00018239413045554294
Position 8198: 0.00017407961144201242
Position 761: 0.00014967704211068744
Position 5600: 0.00014963888580937437
Position 818: 0.00014935770315924624
Position 5774: 0.00013990804935549148
Position 3235: 0.00012759190735447558
Position 8111: 0.00012490133323930054
Position 8059: 0.00012299887117467738
Position 2610: 0.00012274501656357723
Position 2134: 0.00012256190445843968
Position 2170: 0.0001157125097793035
Position 2327: 0.00011370112636638735
Position 2373: 0.00010368316196169551
Position 3506: 0.00010307828189964663
Position 4350: 0.00010142128657722715
Position 6984: 0.00010124463818053908
Position 6887: 8.773836393894297e-05
Position 2407: 8.324267071442711e-05
Position 2289: 8.103166821893674e-05
Position 7630: 7.679185059210497e-05
Position 1886: 7.381277270893631e-05
Position 2524: 6.912388089952666e-05
Position 8200: 6.3025873833774e-05
Position 2788: 6.1610715457369e-05
Position 1602: 6.121142434910128e-05
Position 2770: 5.5245826220065004e-05
Position 1676: 5.2032073037684095e-05
Position 5442: 5.016446969182335e-05
Position 922: 4.667183124117548e-05
Position 1332: 4.5137017993616124e-05
Position 7103: 4.2211889037265836e-05
Position 1759: 4.1638359762566096e-05
Position 4079: 4.091576666363655e-05
Position 3831: 3.9420001778407634e-05
Position 1095: 3.941140832200883e-05
Position 205: 3.853219179122779e-05
Position 362: 3.827163364056321e-05
Position 384: 2.8398211851484e-05
Position 1627: 2.6613065702415667e-05
Position 2651: 2.4734407860297277e-05
Position 3451: 2.3831469421175328e-05
Position 1146: 2.1803545075037743e-05
Position 171: 1.8835930094341627e-05
Position 1139: 1.5635860931956858e-05
Position 2080: 1.5476644237856657e-05
Position 1766: 1.5165077892223168e-05
Position 3092: 1.375540207404713e-05
Position 2207: 1.2473482072432248e-05
Position 1989: 1.2110176678588183e-05
Position 275: 1.1480897725333602e-05
Position 1739: 1.1317491587153197e-05
Position 2418: 1.1294385806978322e-05
Position 1721: 1.0964762031209744e-05
Position 709: 1.0519792380783116e-05
Position 2030: 1.045458748268981e-05
Position 2045: 9.13784712931686e-06
Position 1555: 8.835284514550817e-06
Position 1658: 8.434264124595185e-06
Position 789: 8.179755472719573e-06
Position 487: 8.177831957595216e-06
Position 2114: 6.933293245080137e-06
Position 882: 6.296817150769413e-06
Position 1894: 2.6975474803816585e-06
Position 219: 2.3571312784610638e-06
Position 108: 2.355667764953792e-06
Position 4412: 2.307834938720635e-06
Position 1035: 2.2353481304258e-06
Position 1156: 2.1725281020715735e-06
Position 1104: 1.8746828848699414e-06
Position 924: 1.8458623080440608e-06
Position 1789: 1.8184391470122323e-06
Position 155: 1.7975164211591028e-06
Position 4652: 1.355986451370368e-06
Position 2085: 1.2701890632745176e-06
Position 4171: 1.217297854399273e-06
Position 2149: 1.111636651197682e-06
Position 933: 1.0333454308735999e-06
Position 2764: 9.818111051972302e-07
Position 1193: 8.248477626753531e-07
Position 1443: 8.00287387021356e-07
Position 370: 6.082676577354622e-07
Position 571: 5.041416467985826e-07
Position 1108: 4.957109274108826e-07
Position 1063: 4.3700386931227846e-07
Position 767: 2.1675092037390362e-07
Position 719: 1.7179674900136682e-07
Position 1005: 1.4790040216161055e-07
Position 1112: 1.185440707240768e-07
Position 1596: 1.1322687731955149e-07
Position 969: 7.237342258071648e-08
Position 1088: 6.401844476996342e-08
Position 1018: 5.391326991361651e-08
Position 120: 4.145982070317171e-08
Position 223: 3.8763976710486155e-08
Position 1150: 3.558150249249223e-08
Position 1122: 3.230611449334337e-08
Position 1115: 3.2247016909725564e-08
Position 1478: 2.6043670917687528e-08
Position 1559: 2.5967092432571457e-08
Position 588: 1.8008907449205702e-08
Position 998: 1.509835404278257e-08
Position 1514: 1.480673074861955e-08
Position 1536: 1.4370529995911952e-08
Position 115: 1.2714738822253858e-08
Position 176: 1.0760453682812268e-08
Position 1816: 8.757063464196064e-09
Position 1812: 7.89441874691885e-09
Position 1202: 3.598054465989506e-09
Position 181: 2.0408575126366367e-09
Position 179: 9.166493195789878e-10
Position 128: 8.129763233068401e-10
Position 586: 7.728514907370223e-10
Position 221: 2.688742994596258e-10
Position 322: 6.803533189847908e-11
Position 325: 5.1241101467426676e-11
Position 280: 3.2849913777190414e-11
