Gene = CDCP1
Position 1232: 4.467874559384006e-05
Position 388: 3.77271522138334e-05
Position 177: 3.5284271539737496e-05
Position 1029: 2.9951007103295526e-05
Position 593: 2.7213508962781532e-05
Position 941: 2.5224340187127462e-05
Position 939: 1.2092556600517906e-05
Position 7314: 1.0906549104959324e-05
Position 4756: 1.0417425344595335e-05
Position 410: 1.0163473507586098e-05
Position 349: 8.243592313617176e-06
Position 366: 8.18445206658523e-06
Position 713: 7.790022205988794e-06
Position 1016: 6.252850987110811e-06
Position 988: 4.504297093487389e-06
Position 1054: 4.357501814894579e-06
Position 955: 2.6619453958273978e-06
Position 1086: 2.1077003643325792e-06
Position 952: 2.032179069836755e-06
Position 703: 1.7901494916647624e-07
Position 393: 9.705598489761429e-08
Position 564: 3.370693401580122e-08
Position 132: 2.618638794241493e-08
Position 679: 2.344195719048885e-08
Position 745: 2.1269308367515614e-08
Position 465: 1.9170203537189398e-08
Position 1365: 1.7271028834818122e-08
Position 124: 6.482907470712293e-09
Position 630: 3.330510422293495e-09
Position 2874: 1.6653563477459605e-09
Position 2445: 1.0029363711421073e-09
Position 2402: 8.953012679529549e-10
Position 2745: 8.353292997463943e-10
Position 2556: 5.989090276178773e-10
Position 2923: 5.091069044546986e-10
Position 439: 7.095765973757572e-11
Position 221: 5.711199016769303e-11
Position 251: 3.921323882847596e-11
Position 101: 1.5962948454548815e-11
Position 352: 1.354530462994077e-11
Position 98: 5.402966718887755e-12
Position 246: 9.172479105256491e-15
Position 467: 4.0276633647400626e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 12404: 0.9798048014368129
Position 19315: 0.8024679125372813
Position 20957: 0.4596435092634022
Position 18490: 0.40204260864698943
Position 18645: 0.4011103253850599
Position 16809: 0.344740449595777
Position 27800: 0.28212110144018226
Position 16604: 0.2705345952579429
Position 16478: 0.25088349504144014
Position 8944: 0.22911049349409732
Position 13392: 0.1751208476112248
Position 9103: 0.17242838428139118
Position 28215: 0.14455186673365286
Position 1198: 0.1418686078354997
Position 19947: 0.11697168742679259
Position 9404: 0.10524466423492658
Position 16607: 0.09668574318526454
Position 11510: 0.07084005015220109
Position 21389: 0.06858275423847539
Position 24584: 0.06779816345548344
Position 14190: 0.06372751298036076
Position 8995: 0.061885157747098615
Position 11530: 0.05167596597272674
Position 4689: 0.0485805209219581
Position 22352: 0.0466553119024214
Position 15756: 0.04447251276792587
Position 13465: 0.044348951636641425
Position 19693: 0.04265899364685751
Position 18744: 0.04242513586687412
Position 20133: 0.041208516210234095
Position 2377: 0.03388368357393939
Position 13895: 0.03316810474111687
Position 6001: 0.031391638972583756
Position 16539: 0.030088773113865232
Position 21335: 0.028407137564426227
Position 6457: 0.028262932670854227
Position 8102: 0.02667510302028012
Position 18125: 0.026667721884788425
Position 22744: 0.026340736392722483
Position 22146: 0.02591470491508963
Position 6060: 0.024416243638406006
Position 9252: 0.02278080856073322
Position 21968: 0.022538642197992564
Position 14024: 0.017904864087876067
Position 21290: 0.01717907777468595
Position 14525: 0.015719076054138213
Position 19057: 0.014083847892067295
Position 1131: 0.012813191641836072
Position 6557: 0.012737236176334935
Position 21525: 0.012670910943946826
Position 18609: 0.012192904976157819
Position 16958: 0.011421256501394911
Position 18047: 0.01126455804230248
Position 20029: 0.011112824381117914
Position 1178: 0.011048856569018327
Position 12453: 0.009571790286334841
Position 7338: 0.008624146467004438
Position 8629: 0.008021673152130971
Position 7258: 0.007818413687369869
Position 7425: 0.006946091785044121
Position 19113: 0.006916958946850644
Position 2229: 0.006855091729410371
Position 7210: 0.006499390877750835
Position 3907: 0.006283438726753605
Position 6986: 0.006056584457029677
Position 8367: 0.006034867895399666
Position 13230: 0.005612296260120419
Position 20355: 0.004898834838815964
Position 3882: 0.004400740286183656
Position 7346: 0.004279722671199899
Position 12409: 0.004229412919681959
Position 6033: 0.003939982009236072
Position 16772: 0.003847209118828367
Position 2313: 0.00378982699732076
Position 19777: 0.0036756198440327653
Position 6872: 0.003491987280727857
Position 19697: 0.003436180299232818
Position 9883: 0.003370346615769417
Position 6021: 0.0033385841454448505
Position 19815: 0.002990277388883451
Position 13279: 0.0025071376550691343
Position 13335: 0.002466723446234993
Position 821: 0.0022550784874046134
Position 17189: 0.00209941762125168
Position 7000: 0.0018094327587448353
Position 6492: 0.0017277761698361064
Position 18987: 0.0016654267769836287
Position 23018: 0.0015968226788290124
Position 21163: 0.0015560521261569161
Position 18974: 0.0014137939288641909
Position 2343: 0.0012772624877105555
Position 1209: 0.001220924341748405
Position 5929: 0.001214987052137149
Position 20032: 0.00120097180784484
Position 13528: 0.0010326638795294838
Position 3843: 0.0009719299161420912
Position 2387: 0.0009344161684264348
Position 216: 0.0007977227526758508
Position 19021: 0.0007186146316188581
Position 730: 0.0006359534268085179
Position 3033: 0.000523042725932046
Position 115: 0.00048735005163187396
Position 17028: 0.0004267140676302119
Position 174: 0.00041934044181533224
Position 900: 0.00029726226649881977
Position 1281: 0.00029371179179363147
Position 3224: 0.00019860462588229416
Position 1215: 0.00016365142145191344
Position 862: 0.0001379920713555093
Position 2990: 0.00011944025450080438
Position 775: 9.93013305539079e-05
Position 1470: 7.555828285619784e-05
Position 12707: 6.589454785981737e-05
Position 9444: 6.079582151729853e-05
Position 971: 5.516733337522637e-05
Position 654: 5.1693987132018157e-05
Position 463: 4.9251739820770895e-05
Position 2452: 4.8543509252822447e-05
Position 121: 4.067282780518269e-05
Position 2175: 3.9445157866039244e-05
Position 1978: 3.5827763632603075e-05
Position 988: 3.5796989153736134e-05
Position 439: 3.4739008291390185e-05
Position 831: 2.018642000810703e-05
Position 1001: 1.9483160116317218e-05
Position 2601: 1.6638920727337514e-05
Position 11091: 1.5617154958691362e-05
Position 591: 1.5125561344616864e-05
Position 6311: 1.3056020261906995e-05
Position 523: 1.1541409832482867e-05
Position 1068: 9.14221924696021e-06
Position 3951: 8.349841366560465e-06
Position 7578: 8.065419400341243e-06
Position 1005: 7.28286961739139e-06
Position 1133: 7.262420144169907e-06
Position 684: 7.188817539020095e-06
Position 916: 7.1732214231243585e-06
Position 2861: 6.1794908885102694e-06
Position 10332: 5.661426997118767e-06
Position 952: 5.396280209698562e-06
Position 1035: 4.154801942337024e-06
Position 482: 3.88781651622628e-06
Position 3246: 3.3007595733165726e-06
Position 3220: 3.086838410196864e-06
Position 3121: 2.8930856838507325e-06
Position 465: 2.696757140677986e-06
Position 5224: 2.628292253560629e-06
Position 1444: 2.5069396751873752e-06
Position 498: 2.3328993155626834e-06
Position 504: 2.2510131457546943e-06
Position 236: 1.959251454020272e-06
Position 2192: 1.828422892138357e-06
Position 1346: 1.5222132029973688e-06
Position 305: 1.3472188055445646e-06
Position 520: 1.2668228217897405e-06
Position 132: 1.2608711054910671e-06
Position 286: 1.2377189810293348e-06
Position 864: 1.165541632611658e-06
Position 1285: 1.0343243738383917e-06
Position 781: 9.727120198737713e-07
Position 556: 9.435327020462364e-07
Position 622: 8.580161259137071e-07
Position 1450: 8.065387759071209e-07
Position 4749: 6.306344029503013e-07
Position 1585: 5.875204073469845e-07
Position 570: 5.163194251871416e-07
Position 1309: 4.927357020439087e-07
Position 837: 4.92561115364493e-07
Position 1753: 3.832320529832434e-07
Position 615: 3.786595630219623e-07
Position 1441: 3.0846270829777827e-07
Position 352: 2.714509203829526e-07
Position 803: 2.5904933550333086e-07
Position 626: 2.5724182920664587e-07
Position 911: 1.7752525065923847e-07
Position 336: 1.738553430531605e-07
Position 221: 1.7287534372640033e-07
Position 546: 1.1605353130558443e-07
Position 2938: 5.984739279737452e-09
Position 3068: 2.563366436597948e-09
Position 1997: 2.550400119345377e-09
Position 2128: 1.1141267959364305e-09
Position 2121: 8.319443285857025e-10
Position 1315: 3.0316234818943796e-11
Position 1111: 2.6316364682954775e-11
Position 1106: 2.061353244512213e-11
Position 262: 1.3315359051766722e-12
Position 258: 2.5417538795813275e-13
Position 251: 2.4235540293759604e-13
Position 297: 1.807346689212655e-13
Position 270: 1.1994977568427598e-13
Position 1523: 1.1089180413922133e-13
Position 266: 8.731540341432954e-14
Position 323: 1.3727514565833318e-15
Position 533: 1.1934114882705305e-15
Position 686: 9.586949852972713e-16
Position 536: 4.523253709444434e-16
Position 314: 2.1895724493463014e-16
Position 332: 3.5039517768452305e-17
