Gene = CTNNBIP1
Position 56962: 0.030313539332627093
Position 20070: 0.030238378719364828
Position 39621: 0.020395922163469086
Position 22964: 0.01961361261457652
Position 16364: 0.017462670156301825
Position 23153: 0.017301047219384774
Position 21128: 0.016833714608858543
Position 56916: 0.016328123775950602
Position 19284: 0.01582734519828222
Position 19358: 0.01574649574286255
Position 51087: 0.009840343443275628
Position 25776: 0.009221313773355368
Position 59576: 0.009110403952816107
Position 18707: 0.009061656997658015
Position 25706: 0.008664558083321328
Position 20708: 0.008170339850548493
Position 40305: 0.00799642821967879
Position 635: 0.006977972738154427
Position 57189: 0.0060055489823210365
Position 40377: 0.005917946733898265
Position 56841: 0.00530007805048501
Position 41940: 0.004974519921476525
Position 19550: 0.004848306930269927
Position 39891: 0.004001963248308809
Position 40291: 0.0029972541621594885
Position 38660: 0.001999019832914005
Position 1283: 0.0018625001760657388
Position 43289: 0.0018090921373668941
Position 42573: 0.0017562681603896528
Position 40645: 0.0017048562702924226
Position 20685: 0.0016284758505819203
Position 38256: 0.00142052774436761
Position 39358: 0.0012909872226006815
Position 1081: 0.0012521417280095452
Position 1066: 0.001160306359435819
Position 20447: 0.0009517213018589829
Position 795: 0.0008932447499773577
Position 778: 0.0008825302363261527
Position 1513: 0.0008179903859612369
Position 20234: 0.00077638692588432
Position 20217: 0.0007006327840965862
Position 155: 0.0005498498680991893
Position 21287: 0.0004723140833425212
Position 45144: 0.0004469983298963113
Position 38814: 0.00042770302825809615
Position 2739: 0.00042196003061445626
Position 25229: 0.0004076557979902707
Position 20254: 0.0003696755138166452
Position 23553: 0.0003259160280878418
Position 42154: 0.0003219682421418949
Position 1056: 0.00032178293008587876
Position 39569: 0.00023495435829913816
Position 39746: 0.00021672504774582126
Position 879: 0.00020963309488546285
Position 39678: 0.00019396826512447154
Position 39682: 0.00018738118086916145
Position 38535: 0.0001406819389971329
Position 404: 0.0001200049445402021
Position 38825: 6.302992804448742e-05
Position 447: 4.297674406110083e-05
Position 676: 3.9204491189583696e-05
Position 18675: 3.8557933466381785e-05
Position 981: 3.544718117744358e-05
Position 1073: 2.925888326571628e-05
Position 39518: 2.3972207996216923e-05
Position 642: 2.378197980441116e-05
Position 38652: 2.0971204176111314e-05
Position 843: 2.0765071966075672e-05
Position 39081: 1.557906756226916e-05
Position 44925: 1.4914658586017457e-05
Position 1258: 1.187375729785221e-05
Position 1106: 1.1084506812361925e-05
Position 329: 9.939539570752428e-06
Position 39612: 8.449397758719558e-06
Position 39031: 5.977776868307412e-06
Position 39599: 5.292220458516846e-06
Position 6: 5.291130009250859e-06
Position 38929: 1.7648638757813832e-06
Position 39028: 1.6193928437384856e-06
Position 39114: 1.3995081238664046e-06
Position 463: 1.2233227503479316e-06
Position 441: 1.2046282446409073e-06
Position 406: 9.297080422070483e-07
Position 39133: 7.965263076408915e-07
Position 39563: 4.83655487227972e-07
Position 252: 4.6047793300794043e-07
Position 391: 1.768326414747131e-07
Position 39583: 7.887667273544095e-08
Position 594: 1.6977870165229006e-08
Position 575: 8.886519462417876e-09
Position 424: 5.248070684526238e-09
Position 946: 2.4413539040618845e-09
Position 874: 2.291745035439727e-09
Position 39174: 2.2316940783180425e-09
Position 948: 1.0228315375331436e-09
Position 453: 5.980171299608597e-10
Position 856: 1.6279844683114996e-10
Position 909: 1.4939624924556079e-10
Position 927: 1.3010167692650402e-10
Position 865: 1.2204926294241173e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 38174: 0.9998131645217866
Position 32273: 0.959242865499758
Position 17170: 0.9271532967975523
Position 50928: 0.8847686123254376
Position 59486: 0.8823121102763555
Position 38985: 0.8273221919936075
Position 26524: 0.7497310319947146
Position 47243: 0.7377212744249645
Position 16316: 0.72272596313005
Position 49422: 0.6135583922115071
Position 51367: 0.5909362530826076
Position 39229: 0.5728270122146581
Position 16156: 0.5244799016925169
Position 60011: 0.4291007849370411
Position 16019: 0.41678492270492473
Position 26300: 0.3553571080689824
Position 19448: 0.3306310011424033
Position 38466: 0.28174447726471863
Position 61707: 0.24571550793302085
Position 54635: 0.22525954729759587
Position 54617: 0.2129539750081257
Position 16348: 0.19922873669415186
Position 57826: 0.19438899735631723
Position 38446: 0.18132467734357005
Position 51492: 0.1725088880926349
Position 40397: 0.17057404835304854
Position 38969: 0.15858251554540326
Position 25579: 0.13401584535235578
Position 39432: 0.1326358470593899
Position 25928: 0.13121136271233824
Position 34500: 0.12101694582863035
Position 35255: 0.11537333225359553
Position 20565: 0.1146963010159592
Position 34529: 0.11165659140352406
Position 19476: 0.10352763888460592
Position 39471: 0.07818491716193528
Position 43404: 0.0715959724290243
Position 37469: 0.06254070848803951
Position 39502: 0.06143720368441525
Position 1475: 0.05881439243259379
Position 19189: 0.05838622754704195
Position 5258: 0.05737207773815495
Position 56690: 0.05596123227094446
Position 48561: 0.05388398193092217
Position 20911: 0.05373617082443123
Position 23552: 0.05295515838733254
Position 41764: 0.04847199495384128
Position 21094: 0.04753973081310995
Position 41739: 0.04544820625321753
Position 23454: 0.04016792806388814
Position 39444: 0.03545207189121521
Position 16635: 0.035358955537666215
Position 578: 0.03504707741343401
Position 20033: 0.03056877804645396
Position 39283: 0.02975342062987141
Position 19249: 0.028117465876003084
Position 19931: 0.026849275522811623
Position 51452: 0.026437644574101575
Position 19896: 0.026263039147318604
Position 23267: 0.02593769045834566
Position 22850: 0.025232255794111296
Position 17110: 0.0245935531930111
Position 5137: 0.024421767457158138
Position 17140: 0.019875387541181223
Position 18782: 0.018834938416878114
Position 356: 0.018751760327467858
Position 17198: 0.01825259901365215
Position 20495: 0.017415360112760795
Position 403: 0.017085500547331364
Position 19383: 0.014950381701139458
Position 19153: 0.014582853942620424
Position 3731: 0.013654514459300972
Position 3965: 0.013379711231321232
Position 20533: 0.013100700921735639
Position 18962: 0.012880411059641335
Position 40507: 0.01195269381273125
Position 19451: 0.011916530648283224
Position 23028: 0.011682404039850004
Position 40147: 0.011249394706404939
Position 19416: 0.010384184290353132
Position 26152: 0.010285574214852855
Position 40304: 0.009960814218807944
Position 57018: 0.009881596204595399
Position 39145: 0.009658535954809283
Position 3951: 0.009161203315671175
Position 43445: 0.009124186453925659
Position 20908: 0.008450149985336549
Position 23248: 0.008434520876279383
Position 1414: 0.008431577906378588
Position 40467: 0.00829882569768793
Position 21185: 0.007773095892126252
Position 59810: 0.007121015774531022
Position 17176: 0.006764254077481452
Position 3869: 0.0066695327065841425
Position 25677: 0.006537756030773214
Position 3872: 0.006245217781217853
Position 4061: 0.005538594335469695
Position 59689: 0.00532826490613447
Position 3992: 0.0049034138550402865
Position 18868: 0.004704123915362546
Position 3923: 0.0046888046208245875
Position 40416: 0.0038493844910461286
Position 20513: 0.003721423360682497
Position 5099: 0.0036915961970275923
Position 38472: 0.0036573675436759267
Position 16584: 0.0035650430607288884
Position 19642: 0.0035617188068275832
Position 52465: 0.0034799598827256672
Position 38939: 0.003337766442526007
Position 18514: 0.0032576224115250393
Position 18557: 0.0030360606720661494
Position 39539: 0.0030287922874789675
Position 313: 0.002929643124707865
Position 19226: 0.0028387620737925978
Position 58043: 0.0028172969712377564
Position 1023: 0.0027470223176049293
Position 40165: 0.002732987772754804
Position 3558: 0.0026505827340730513
Position 57285: 0.002585896573808847
Position 39720: 0.0024215526782194706
Position 18989: 0.002371600311059907
Position 19667: 0.0022804682511026325
Position 53927: 0.002184143392113898
Position 38946: 0.0021464063056153173
Position 39025: 0.002067600314854256
Position 19510: 0.0020124375029576353
Position 43170: 0.001840416186998791
Position 39542: 0.0017714259759319922
Position 42408: 0.001702720386314486
Position 5217: 0.0015867092173983254
Position 3706: 0.0015538737325909184
Position 4028: 0.0015370183165143102
Position 19283: 0.0015226836785219916
Position 38992: 0.0014964796674097392
Position 3898: 0.0014796947865703526
Position 21101: 0.0014063606267674046
Position 18581: 0.0013953386952147103
Position 20947: 0.0013904518922297623
Position 1130: 0.001301805841819705
Position 19420: 0.0012917959263726196
Position 52017: 0.0012687146756461525
Position 39681: 0.001256305505002062
Position 20111: 0.0011375743437959493
Position 20091: 0.0011128567518668981
Position 39149: 0.0010947789689960332
Position 19205: 0.0010814885945934368
Position 4036: 0.0008974910193357949
Position 19263: 0.0008520321260614388
Position 18697: 0.0007828399979155024
Position 38594: 0.0007788740577480821
Position 5290: 0.0007602501489053796
Position 18620: 0.0007495789041483495
Position 40031: 0.0006925903225490307
Position 1390: 0.0006857715439552909
Position 40224: 0.0006829460331653382
Position 1477: 0.0006728102450994948
Position 1441: 0.0006418846335412646
Position 3806: 0.0006259876604490979
Position 38928: 0.0006118185454370946
Position 18646: 0.0005880290575339529
Position 3380: 0.0005684520887124289
Position 45041: 0.0005427111410119228
Position 1118: 0.0005395871409827568
Position 54122: 0.0005353300277753232
Position 39766: 0.0004711705809830773
Position 38402: 0.0004637881908993984
Position 19047: 0.0004383456757946865
Position 38920: 0.00042653920621142535
Position 19576: 0.00042536175688074533
Position 39497: 0.00041557614833167406
Position 25069: 0.00040765579799027064
Position 40221: 0.00039374893196473376
Position 53144: 0.00034691797505320346
Position 20596: 0.0003455171907335394
Position 41960: 0.0003414389652885187
Position 18736: 0.0003222707940451878
Position 41792: 0.00031554432462818296
Position 1393: 0.0002920707836763342
Position 19936: 0.000286135665372433
Position 54874: 0.00028380540127964274
Position 18670: 0.00028141775347080306
Position 19689: 0.00027953469505472624
Position 2615: 0.00026376285219124174
Position 52248: 0.00023409046194701022
Position 19303: 0.00022860930773870215
Position 878: 0.00022656321413604743
Position 18674: 0.00022494292246671795
Position 38524: 0.00020730423553852014
Position 50262: 0.00020640544757247997
Position 39381: 0.00018982835595756509
Position 53958: 0.00018974460052471643
Position 1282: 0.00018088352838545885
Position 20242: 0.00018071423606365908
Position 19357: 0.00017092881739557268
Position 19321: 0.00016583717480374118
Position 38378: 0.00016126867164254334
Position 19848: 0.00016052210947429355
Position 20357: 0.00015892660330036503
Position 44666: 0.0001515132623225173
Position 19216: 0.00014842069266387997
Position 51217: 0.00012960518143326617
Position 39447: 0.00012907914625849643
Position 52779: 0.0001256202125323113
Position 1261: 0.00012515014070894583
Position 1496: 0.00012388497102668096
Position 19485: 0.00012245420262967915
Position 38714: 0.00011815404195143486
Position 39555: 0.00011582941551796264
Position 38488: 0.00010809834810673457
Position 39191: 9.742798373445486e-05
Position 1427: 9.710690867996759e-05
Position 42495: 9.030956557649542e-05
Position 38371: 8.360977793694131e-05
Position 38573: 8.342229805048627e-05
Position 1491: 8.224357827136973e-05
Position 38996: 7.425022571481589e-05
Position 865: 6.980847006413037e-05
Position 18527: 6.240569099045893e-05
Position 18567: 6.205936649685361e-05
Position 39746: 5.996569188561165e-05
Position 39185: 5.971929753498998e-05
Position 2353: 5.883132783482924e-05
Position 19769: 5.525963809105141e-05
Position 37841: 5.070714031865538e-05
Position 40180: 5.040406489440258e-05
Position 38744: 4.772358426486762e-05
Position 39451: 4.7617951801903855e-05
Position 38842: 4.6385489415175084e-05
Position 19747: 4.5140360303568385e-05
Position 41849: 3.814019882895384e-05
Position 39231: 3.6863566785175e-05
Position 39006: 3.6159359261828325e-05
Position 2564: 3.612634095841873e-05
Position 38861: 3.4146799558969944e-05
Position 39201: 3.135688819889904e-05
Position 39213: 2.79837038666735e-05
Position 38762: 2.7719249332697304e-05
Position 1173: 2.6345368214025953e-05
Position 634: 2.555449980935001e-05
Position 38867: 2.210836103387101e-05
Position 43495: 2.2014651160605338e-05
Position 2705: 2.0141948364309784e-05
Position 1229: 1.998481888114089e-05
Position 622: 1.8916514428671414e-05
Position 38847: 1.816568333059595e-05
Position 1146: 1.800741436803737e-05
Position 45454: 1.765564616216656e-05
Position 3489: 1.4996742450480746e-05
Position 2569: 1.4828646640619212e-05
Position 2332: 1.4609126057737606e-05
Position 2406: 1.3659788567300084e-05
Position 39038: 1.3534065617235666e-05
Position 3625: 1.3170606457754427e-05
Position 19645: 1.2536003187865722e-05
Position 1376: 1.1513882015686197e-05
Position 3572: 1.0895437716593396e-05
Position 38809: 9.332033833629376e-06
Position 981: 8.799104974991246e-06
Position 43516: 8.747271235535482e-06
Position 519: 7.824638964062113e-06
Position 1194: 7.821126143888204e-06
Position 847: 6.888385555201551e-06
Position 38768: 6.19460353424383e-06
Position 973: 6.189564801595386e-06
Position 39154: 5.699555079755465e-06
Position 38702: 5.236559591179893e-06
Position 925: 4.616881405271818e-06
Position 38620: 4.099265287529443e-06
Position 42971: 3.9092754468180535e-06
Position 39075: 3.88956669718513e-06
Position 883: 3.6011149532833135e-06
Position 38674: 3.1563026855752697e-06
Position 38601: 3.0963030823716216e-06
Position 38803: 2.9141741537064294e-06
Position 39240: 2.336689748900652e-06
Position 42605: 2.1657729049273122e-06
Position 38657: 1.945092682632602e-06
Position 38749: 1.0859517337038687e-06
Position 39204: 6.978910030422439e-07
Position 39160: 6.790024531515686e-07
Position 39770: 5.979829979665494e-07
Position 38625: 5.194734073856493e-07
Position 39331: 3.131430429042569e-07
Position 39449: 1.533541505848224e-07
Position 39579: 1.1867379980710758e-07
Position 43333: 1.0104870523635827e-07
