Gene = PTPDC1
Position 588: 6.712160022028997e-06
Position 1763: 3.879310134884063e-06
Position 847: 3.230098700674463e-06
Position 1737: 3.20716238107367e-06
Position 615: 2.5791333750482708e-06
Position 2574: 2.4067942158469523e-06
Position 517: 2.222770402203489e-06
Position 408: 2.1042326511488517e-06
Position 724: 2.061637320993765e-06
Position 42: 1.3739271136852002e-06
Position 6198: 1.1206474608395616e-06
Position 912: 9.77424175857158e-07
Position 415: 9.148304178268082e-07
Position 413: 4.368576847660858e-07
Position 867: 1.1197601953497007e-07
Position 97: 4.4519139522630814e-08
Position 910: 2.336990941663242e-08
Position 257: 1.516293158110997e-08
Position 661: 8.482289746977004e-09
Position 1789: 3.0770911811962696e-11
Position 834: 2.3685303026926174e-11
Position 522: 1.3626605571683542e-11
Position 524: 4.567261141974385e-12
Position 263: 4.144163690981649e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10887: 0.9860186066109232
Position 3715: 0.9176492058381156
Position 821: 0.8249188196207771
Position 3401: 0.8017346721575824
Position 17136: 0.5397103503526864
Position 12891: 0.511292265533966
Position 10123: 0.4832298403391485
Position 17207: 0.4418124415208341
Position 21822: 0.43906637346773886
Position 23398: 0.43849383661937924
Position 15329: 0.24986572942863294
Position 19845: 0.22232144415404448
Position 23945: 0.2218253162901199
Position 19153: 0.21045477699493884
Position 15649: 0.18583711127733107
Position 10445: 0.1650392914220411
Position 7214: 0.15428779299914808
Position 19170: 0.14085798681397793
Position 9613: 0.13952810523624362
Position 10264: 0.1294607476742178
Position 5597: 0.10232750290885614
Position 9005: 0.08384353132500946
Position 15507: 0.06961323580075587
Position 14042: 0.06408488609010717
Position 164: 0.060199443054586986
Position 544: 0.05999819327222273
Position 24170: 0.05640308555640061
Position 3680: 0.05464977310577743
Position 3908: 0.04348625879054052
Position 1815: 0.039874345396913445
Position 19994: 0.039222660414309704
Position 275: 0.0366908432212765
Position 16534: 0.03403638400688094
Position 24437: 0.030746997779404643
Position 24193: 0.029565492031084523
Position 19122: 0.02738601526691996
Position 151: 0.026221545413343705
Position 9436: 0.025769152648851608
Position 7257: 0.025536717503311553
Position 15162: 0.02380872401140001
Position 24390: 0.02306248407034408
Position 7748: 0.021672990246051356
Position 9856: 0.021498855461407944
Position 3362: 0.019803916166872004
Position 20447: 0.01894851596997747
Position 6114: 0.018139971005316207
Position 3294: 0.016877433902542087
Position 16149: 0.016320712916581607
Position 7151: 0.016234895056294534
Position 588: 0.015704055880167975
Position 7727: 0.015593663885155675
Position 186: 0.015256448983870687
Position 10414: 0.01509219933398255
Position 3328: 0.014829153918261314
Position 20718: 0.014471010935662899
Position 13960: 0.014412128988538466
Position 22049: 0.014233916152370484
Position 15956: 0.01407095346355184
Position 673: 0.013525701060065927
Position 11761: 0.01344973921884565
Position 22164: 0.013434276211867428
Position 15519: 0.012825713136042105
Position 15718: 0.01278752787054718
Position 3311: 0.012309481256884074
Position 11421: 0.012247289518028835
Position 5936: 0.011923371802255115
Position 16480: 0.01189085348445095
Position 23368: 0.011774721188055377
Position 11958: 0.011701856782517386
Position 10479: 0.011618142634811226
Position 22338: 0.010669041876620919
Position 9211: 0.010599490515782142
Position 14565: 0.009967187986347598
Position 19707: 0.009704543140124653
Position 22545: 0.009424413497895768
Position 6994: 0.009237896244108347
Position 24110: 0.009182268350419312
Position 19105: 0.009079773187293227
Position 2058: 0.008973841755002772
Position 8966: 0.007961787525353283
Position 14455: 0.007889874776646077
Position 1020: 0.007831791258120457
Position 20838: 0.007522700557522688
Position 7793: 0.007493223293071036
Position 1287: 0.007321248629887754
Position 2139: 0.007266930174743215
Position 10947: 0.00718197862526326
Position 11778: 0.007124131304813107
Position 13997: 0.006827038895288625
Position 7658: 0.0065739741575970255
Position 2813: 0.006135990381431929
Position 11456: 0.00591873823343496
Position 20762: 0.005713657271738763
Position 10245: 0.005662265831254372
Position 9649: 0.005563682035265192
Position 3582: 0.005059744956935076
Position 14243: 0.004967988143032816
Position 10179: 0.004519958382271061
Position 18195: 0.004459690781746416
Position 19780: 0.004356694556676695
Position 20154: 0.0041973742576053765
Position 11689: 0.003957615464636074
Position 20428: 0.003952488445933446
Position 14283: 0.0038768739978319046
Position 16565: 0.0038616467196123873
Position 20898: 0.003823869285554878
Position 15361: 0.003819462922726045
Position 10582: 0.0036088682531806903
Position 7696: 0.0034672288690082904
Position 6333: 0.0033902149063997264
Position 19800: 0.0032636865960138685
Position 12903: 0.0031669311713516156
Position 23343: 0.0031589231036313276
Position 21949: 0.0028125757412085853
Position 2093: 0.0028097034601725253
Position 14632: 0.002781404880940808
Position 18916: 0.002752368704670246
Position 19249: 0.0027291720797301684
Position 363: 0.0027121227455137445
Position 7559: 0.002691906710735169
Position 609: 0.0026030910990341074
Position 3746: 0.0024668786094923997
Position 13919: 0.0024428729239174226
Position 12176: 0.0023586318523161035
Position 11798: 0.0023063153494187897
Position 5708: 0.0021724079820478644
Position 20255: 0.0021328605128010016
Position 17641: 0.0019866080428303724
Position 13915: 0.0019726067215407395
Position 18170: 0.0019460500540456175
Position 484: 0.00193965739790511
Position 1702: 0.0017940413554340684
Position 11346: 0.0017685102628135075
Position 11898: 0.0017590538046851681
Position 15186: 0.0017058390583667622
Position 2162: 0.0016526671184515208
Position 6243: 0.0016151129498505822
Position 10979: 0.001564820145587212
Position 23429: 0.001539266507966527
Position 7058: 0.0015304516324456197
Position 12915: 0.0014419667250303982
Position 11563: 0.0014397073054472139
Position 1660: 0.00138523842812157
Position 11589: 0.00134240241354233
Position 6187: 0.0012905210953308985
Position 11673: 0.0012335655657127324
Position 206: 0.0012231108547688366
Position 5638: 0.0011622593533405022
Position 1139: 0.001140292030256436
Position 699: 0.0010594511669963283
Position 1035: 0.0010426353236933068
Position 5831: 0.0009990052096821428
Position 10010: 0.000991676063517825
Position 9572: 0.0009735814743997495
Position 19944: 0.0009340895227868094
Position 10768: 0.0008739381860784169
Position 1184: 0.0008511020769142951
Position 9871: 0.0008477703899798166
Position 11942: 0.0008171436289248194
Position 12632: 0.0007931063812800273
Position 135: 0.0007653964919721619
Position 19432: 0.0007556759922339152
Position 6981: 0.000721068968617953
Position 5783: 0.0006946116853002031
Position 19333: 0.0006842255340587132
Position 3948: 0.0006456080610150339
Position 2519: 0.0006128188077975181
Position 19512: 0.0006007852522359312
Position 9244: 0.0005936300177525332
Position 1358: 0.0005913262259864281
Position 7095: 0.0005736295545036573
Position 3382: 0.0005531702432108396
Position 830: 0.0005480823261917188
Position 22060: 0.0005477086715407124
Position 440: 0.0005415161718696486
Position 11399: 0.0005399114611898563
Position 13877: 0.000539661498539579
Position 6330: 0.0005340324067415314
Position 12264: 0.0004970075582674402
Position 8916: 0.0004891568187554853
Position 17976: 0.0004871843902322958
Position 3369: 0.00048557672534907924
Position 20745: 0.000483244430480767
Position 12869: 0.0004689419492467451
Position 17676: 0.0004238877024825063
Position 12539: 0.000416337333658748
Position 8816: 0.0004108268238151649
Position 6884: 0.00038486116702436126
Position 5904: 0.0003492964538112961
Position 12284: 0.0003314327994163601
Position 10827: 0.00029230988846814555
Position 4703: 0.00028972529752503294
Position 847: 0.0002859755797718076
Position 251: 0.00026345363020105765
Position 17434: 0.00025635358062660253
Position 1226: 0.00025359824760879583
Position 1211: 0.00024615097603637796
Position 2487: 0.00023518100353509284
Position 20521: 0.00022665968036937497
Position 21925: 0.00022598948904866084
Position 1168: 0.00022493557536410643
Position 14812: 0.00022359225006277262
Position 2994: 0.00021869212479907346
Position 1726: 0.00021572635231980052
Position 13776: 0.00021570284182800036
Position 652: 0.00020284460922631237
Position 3281: 0.0001936249713096812
Position 4923: 0.0001853257650607327
Position 18527: 0.00016175079057636696
Position 3031: 0.00015929886451727948
Position 4681: 0.00015715761463873108
Position 209: 0.0001503588318473395
Position 1663: 0.0001460007192770551
Position 11518: 0.00013881550265389865
Position 705: 0.00013227348710578623
Position 19274: 0.0001270512926594378
Position 2374: 0.00012669510150449304
Position 2582: 0.00012443881197101749
Position 1269: 0.0001234268500758153
Position 2650: 0.00011922153124319841
Position 5621: 0.00011828363056793845
Position 14399: 0.00011089628018764606
Position 1763: 0.00010302333578532487
Position 4675: 0.00010146436768628316
Position 1684: 0.00010073818276317118
Position 1245: 9.931628898886743e-05
Position 12304: 9.348183668497648e-05
Position 17448: 8.939859234866002e-05
Position 921: 8.610215323310102e-05
Position 1561: 8.39207946133534e-05
Position 1118: 7.785213105537536e-05
Position 192: 7.586691784462742e-05
Position 2112: 7.578262138066143e-05
Position 12299: 7.130306480420977e-05
Position 11766: 7.031627103042508e-05
Position 3554: 6.997041803738404e-05
Position 681: 6.831828273104125e-05
Position 4119: 6.3499182520676e-05
Position 11271: 5.9952887680269166e-05
Position 4520: 5.949354027970766e-05
Position 3766: 5.644298769509732e-05
Position 13353: 5.53109396954273e-05
Position 11463: 5.302772772804681e-05
Position 11181: 5.076147678742417e-05
Position 4122: 4.438021438405249e-05
Position 1255: 4.427540761093907e-05
Position 860: 3.925928079814245e-05
Position 5641: 3.8281364268872493e-05
Position 297: 3.741279238160761e-05
Position 1122: 3.699723485470249e-05
Position 1314: 3.3434251626445454e-05
Position 1058: 3.211206166155352e-05
Position 17946: 3.1857670478335493e-05
Position 637: 2.9037350912590256e-05
Position 5536: 2.8571929124169242e-05
Position 5305: 2.6128519228778223e-05
Position 5131: 2.5332489059870703e-05
Position 13859: 2.411843620834568e-05
Position 5199: 2.2792748089125624e-05
Position 11632: 2.2564266689583482e-05
Position 6167: 2.2390130304597798e-05
Position 5205: 2.005311539271181e-05
Position 124: 1.8404945172363253e-05
Position 4161: 1.632326910901215e-05
Position 13785: 1.572180583593735e-05
Position 4969: 1.154018194053736e-05
Position 334: 8.95957779262612e-06
Position 13071: 8.302832105402187e-06
Position 3952: 7.2453742299303875e-06
Position 11114: 5.753405124521597e-06
Position 5269: 5.752002787287299e-06
Position 5134: 5.606218007516776e-06
Position 3789: 4.330178590180932e-06
Position 1098: 3.8125743384974138e-06
Position 4070: 3.571664049947824e-06
Position 5250: 3.522530973301361e-06
Position 5166: 3.4245956722285945e-06
Position 654: 3.4194971461610032e-06
Position 11612: 3.3562110634790113e-06
Position 386: 2.924320592238708e-06
Position 1083: 2.8521273739097734e-06
Position 4819: 2.8006259764190028e-06
Position 5766: 2.07967086850166e-06
Position 923: 2.0725027671367954e-06
Position 4197: 1.7330459041700904e-06
Position 1900: 1.4397370793673473e-06
Position 4083: 1.4203534159336112e-06
Position 1102: 1.2674137433297376e-06
Position 1849: 9.822681996197885e-07
Position 301: 9.69111697321573e-07
Position 620: 9.677579176444699e-07
Position 857: 9.673796950588978e-07
Position 1297: 9.257301544148386e-07
Position 5458: 8.121839876975734e-07
Position 107: 6.989899427937663e-07
Position 1905: 5.923040130020847e-07
Position 1061: 5.790532618022947e-07
Position 496: 5.319385912841852e-07
Position 961: 4.3306760145065534e-07
Position 405: 3.2480762999974207e-07
Position 340: 2.142373190419969e-07
Position 1273: 2.1202442956580005e-07
Position 2285: 1.9315623439448716e-07
Position 741: 1.4248504503126213e-07
Position 113: 9.091869356014759e-08
Position 392: 5.748726291286487e-08
Position 1039: 3.6732115843568776e-08
Position 345: 3.0093402609415846e-08
Position 498: 2.471462217854021e-08
Position 944: 2.30967569905493e-08
Position 309: 1.679028121880608e-08
Position 783: 1.494966937364923e-08
Position 6053: 9.750540521680088e-09
Position 3871: 2.0470652446822827e-09
Position 4024: 1.6443392570591013e-09
Position 785: 1.121143011332194e-09
Position 958: 1.0482181105777447e-09
Position 3917: 5.017112176903534e-10
Position 4004: 4.793098826720844e-10
Position 3958: 3.726091367213645e-10
Position 311: 1.940939079484097e-10
Position 753: 8.620293107849143e-11
Position 964: 1.1628635645457443e-11
