Gene = PRRT3
Position 3954: 3.417932731922447e-05
Position 842: 3.1354297213125264e-05
Position 407: 2.220988572221964e-05
Position 1661: 1.9660158289975977e-05
Position 643: 1.3210352718919744e-05
Position 1567: 1.1981270635789198e-05
Position 1970: 8.93966557994173e-06
Position 2540: 6.462061833277675e-06
Position 2838: 6.047684901366983e-06
Position 732: 5.760419403137373e-06
Position 2073: 4.4891939493255615e-06
Position 659: 3.238367385248906e-06
Position 582: 3.056832613736182e-06
Position 326: 2.147376038293615e-06
Position 619: 1.5925426181858496e-06
Position 740: 1.5202732149859206e-06
Position 664: 3.8702816869978873e-07
Position 630: 3.091423292750342e-07
Position 4335: 2.9763240069296223e-07
Position 3560: 1.914734557663762e-07
Position 3681: 1.3779882548881062e-07
Position 3574: 1.300106878231107e-07
Position 3457: 5.0204282041639076e-08
Position 123: 9.85364134337828e-09
Position 5406: 3.833884078197815e-09
Position 3706: 9.43049689213219e-10
Position 606: 8.748219384033893e-10
Position 139: 2.8372718463428234e-10
Position 457: 1.428870149889976e-12
Position 439: 1.395030927297894e-12
Position 484: 2.4216001817226955e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3480: 0.8915209093260054
Position 186: 0.6208251462421918
Position 4392: 0.5693951671160999
Position 3205: 0.26317282235183626
Position 805: 0.22190980715986908
Position 151: 0.14479163078401486
Position 2924: 0.14131846147874455
Position 3226: 0.1387320904036344
Position 1181: 0.13776342039444428
Position 4291: 0.13392374465211082
Position 3521: 0.09440084992235202
Position 2221: 0.08632343105829914
Position 6682: 0.07150967502847305
Position 1226: 0.040719794756837804
Position 5839: 0.03183570083577222
Position 6060: 0.03115479163531442
Position 2797: 0.030380450099921703
Position 3202: 0.02716877206093557
Position 6723: 0.026203476760666946
Position 1760: 0.024934748101203368
Position 3013: 0.022774949528323315
Position 5570: 0.02266921290733632
Position 1246: 0.01881913982245546
Position 3070: 0.014685031195539358
Position 4446: 0.011906230015797933
Position 1195: 0.01033021040323341
Position 4114: 0.009928390584796082
Position 2885: 0.008933537626848573
Position 4808: 0.008637243352666748
Position 414: 0.008612729069159516
Position 1106: 0.008235562899719544
Position 5436: 0.008223085693928456
Position 1809: 0.008044475267974664
Position 3372: 0.007544663445183602
Position 4704: 0.007234719927491893
Position 6015: 0.006865831096017661
Position 2155: 0.0067483483967994895
Position 3266: 0.006386521388380324
Position 4426: 0.006369537541505792
Position 3582: 0.005984593824879534
Position 310: 0.005848777929582463
Position 6139: 0.005650385359093153
Position 6086: 0.00560980086909664
Position 1066: 0.005142471556683887
Position 5027: 0.005027330084456127
Position 5217: 0.004525849769419729
Position 6698: 0.003837928369990271
Position 3041: 0.0037463561255489065
Position 881: 0.003378361034013807
Position 4437: 0.00304856795611649
Position 1625: 0.002908326875260471
Position 326: 0.0029077794564076978
Position 3879: 0.0028919137351153122
Position 5394: 0.0027495000271258755
Position 3787: 0.002706306907554396
Position 4537: 0.0025871746201591083
Position 1007: 0.0024199167010974434
Position 4451: 0.00240041022140377
Position 4117: 0.0023037034407122595
Position 5457: 0.002291933300421769
Position 1035: 0.002278389202104619
Position 1479: 0.0021921635331728605
Position 1205: 0.001922132550628754
Position 3755: 0.001820003679399163
Position 2757: 0.0016878158511021558
Position 3236: 0.0014465217032656307
Position 4716: 0.0014030770746113544
Position 3904: 0.00135167852927125
Position 3010: 0.0013326514651955195
Position 1055: 0.001265443711394809
Position 563: 0.0012612950866383464
Position 4331: 0.0012308491101294546
Position 3930: 0.0011800217667860544
Position 1845: 0.0011406102735159623
Position 4206: 0.0011325794899944965
Position 780: 0.0010974459992621132
Position 2980: 0.0010727097910786486
Position 338: 0.0009657689851030099
Position 5926: 0.0009468276302705892
Position 1258: 0.0009016820070224191
Position 6264: 0.0008960366056595017
Position 360: 0.0008520310146967532
Position 2438: 0.0008501892595313792
Position 3982: 0.0008451817494441239
Position 755: 0.0007559920160937668
Position 1803: 0.0007167343884213404
Position 5879: 0.0006940748231817384
Position 1633: 0.0006631684464754814
Position 2629: 0.0006619516878845719
Position 1592: 0.0006351175080680353
Position 4881: 0.0006340080969074333
Position 3108: 0.000619279231442928
Position 6831: 0.00059346670550754
Position 2561: 0.0005584393224422354
Position 498: 0.0005560505896380323
Position 995: 0.0005492146378015592
Position 2422: 0.0005487478392331701
Position 1728: 0.0005194279676608046
Position 1457: 0.0005134713587952131
Position 812: 0.0005047738969811981
Position 3847: 0.0004829798759676252
Position 3050: 0.00047372958692627846
Position 4950: 0.0004453157516935537
Position 5183: 0.0004373295595584834
Position 6148: 0.0004293350864082773
Position 4713: 0.00041091745481320154
Position 4173: 0.000410161580285968
Position 3504: 0.0004062440253850337
Position 785: 0.00040212266865436076
Position 6845: 0.0003945272450577021
Position 4191: 0.0003912503348098055
Position 4398: 0.00037163054194328774
Position 4551: 0.0003620952229871891
Position 5997: 0.0003604915259267256
Position 1277: 0.0003387422401735467
Position 439: 0.000318089966296421
Position 481: 0.0003147139936420374
Position 4971: 0.000312029187660866
Position 4496: 0.00031157861183463354
Position 6467: 0.00030244450267004146
Position 1260: 0.0002997980794219029
Position 6283: 0.0002927119006272126
Position 1264: 0.0002817019588016687
Position 2769: 0.0002629552395429705
Position 728: 0.00026202728528510827
Position 4018: 0.00025982432872368876
Position 5332: 0.00025220819129215347
Position 5782: 0.00024149286844514658
Position 5938: 0.00022432894534179682
Position 2084: 0.0002190613920202095
Position 1567: 0.00021785767146117308
Position 5461: 0.0002178089851932338
Position 817: 0.00020427917440189725
Position 4131: 0.00019446569326543695
Position 1267: 0.00019256470813884725
Position 5279: 0.00018580020178093903
Position 1304: 0.00018066291723174043
Position 3976: 0.00017934406211117139
Position 470: 0.00016330818187239936
Position 1070: 0.00015671183310485872
Position 5624: 0.00015337314956828421
Position 2475: 0.00014855584557968928
Position 2467: 0.00014490364005270617
Position 6810: 0.00014256482150228674
Position 1283: 0.00013294862390590315
Position 6583: 0.0001299773103459805
Position 4170: 0.00012366558332413044
Position 5173: 0.00012001110881160038
Position 3766: 0.00011693304040571675
Position 1411: 0.00010631627654369254
Position 3401: 9.316684548543697e-05
Position 4090: 9.289040714636277e-05
Position 3936: 8.895882752647729e-05
Position 6309: 8.676770603753304e-05
Position 1113: 8.436557526382664e-05
Position 5345: 7.727906045845956e-05
Position 869: 7.365069687926252e-05
Position 2051: 6.792700024739132e-05
Position 200: 6.664960825573824e-05
Position 652: 6.663776245181794e-05
Position 3632: 6.646823639855369e-05
Position 4268: 6.604549230503927e-05
Position 4485: 6.316767663616116e-05
Position 4030: 6.158833213696128e-05
Position 2114: 6.101146225592189e-05
Position 4511: 5.884834791618727e-05
Position 4264: 5.875840434428436e-05
Position 6292: 5.6141916900620875e-05
Position 1508: 5.509876930538171e-05
Position 1039: 5.452093402453611e-05
Position 4572: 5.415027204809671e-05
Position 985: 5.2882682060219426e-05
Position 1353: 4.705373567892689e-05
Position 2117: 4.615310191224584e-05
Position 6617: 4.522106339720956e-05
Position 1297: 4.4870744669228986e-05
Position 5665: 4.039190604276219e-05
Position 5659: 3.937846478748613e-05
Position 5690: 3.7397880235618405e-05
Position 5947: 3.6986914078795946e-05
Position 744: 3.6459306612365005e-05
Position 854: 3.588176126901654e-05
Position 5793: 3.5009218922840424e-05
Position 1781: 2.989289217305668e-05
Position 1522: 2.8921939661477412e-05
Position 5122: 2.8750746736446567e-05
Position 674: 2.8303228100621965e-05
Position 5443: 2.651120059268563e-05
Position 5524: 2.5338909528298925e-05
Position 679: 2.5322725363126835e-05
Position 5501: 2.456750131251436e-05
Position 520: 2.4557381256760905e-05
Position 3333: 2.3563918726441645e-05
Position 3594: 2.3020011493621843e-05
Position 4986: 2.2302253359691623e-05
Position 1884: 2.1397852048812228e-05
Position 159: 2.077169288051978e-05
Position 1308: 1.8471536231518387e-05
Position 1816: 1.637840261678323e-05
Position 977: 1.6007751700310915e-05
Position 271: 1.5807297028129475e-05
Position 3953: 1.5315171570053163e-05
Position 979: 1.4134616035869156e-05
Position 4333: 1.2522955288600292e-05
Position 3719: 1.1747113727873272e-05
Position 372: 1.1565132918709214e-05
Position 877: 1.118048944118324e-05
Position 883: 1.05476559201997e-05
Position 1288: 9.924154965254955e-06
Position 732: 8.833929012359637e-06
Position 1931: 8.719263622811464e-06
Position 659: 8.238077450546627e-06
Position 1596: 7.665423678756892e-06
Position 1076: 7.114779201491741e-06
Position 4078: 6.931874815709535e-06
Position 828: 6.219783201147542e-06
Position 212: 5.248868145362013e-06
Position 1578: 3.808109099262268e-06
Position 716: 3.337846872416703e-06
Position 445: 3.1707594199476643e-06
Position 1488: 2.9108742718353586e-06
Position 684: 2.7592798516821993e-06
Position 701: 2.7309910362689836e-06
Position 713: 2.4858742491211535e-06
Position 916: 2.441827301514403e-06
Position 369: 2.2347615005184975e-06
Position 902: 1.3726044943896502e-06
Position 223: 1.1314434727566404e-06
Position 4049: 1.1243642171923577e-06
Position 1407: 1.0404835765305187e-06
Position 822: 8.732164460488948e-07
Position 340: 7.328100654313476e-07
Position 1322: 5.219838362955436e-07
Position 238: 4.896593494479103e-07
Position 342: 4.895443476210209e-07
Position 121: 4.865889802725446e-07
Position 229: 4.1389244788392414e-07
Position 825: 3.7555786898280063e-07
Position 241: 1.5930133008914745e-07
Position 235: 7.915245146134081e-08
Position 1359: 7.882854533734693e-08
Position 374: 7.449598991251121e-08
Position 244: 6.753410498899798e-08
Position 278: 6.27428367529288e-08
Position 247: 4.785402172211026e-08
Position 220: 4.099725431688136e-08
Position 218: 4.0965709829631914e-08
Position 232: 3.341044242624181e-08
Position 208: 3.272639311999099e-08
Position 250: 2.755079277035596e-08
Position 2184: 2.3164208258114085e-08
Position 2168: 2.3118191223145043e-08
Position 1043: 2.1986118146373448e-08
Position 252: 1.9451682769610998e-08
Position 385: 1.890510870149624e-08
Position 449: 1.7158164480155026e-08
Position 1068: 1.4149286412008856e-08
Position 895: 1.1685920637055824e-08
Position 262: 1.0125537520317492e-08
Position 216: 4.735606803973604e-09
Position 1879: 3.5737922704200612e-09
Position 956: 2.68553631742003e-09
Position 396: 1.4132896337112823e-09
Position 380: 4.728830057802657e-13
Position 525: 2.114586015957214e-13
Position 533: 3.585621051906411e-15
