Gene = AK2
Position 15551: 7.10857041976025e-05
Position 20872: 6.576761540787426e-05
Position 5225: 6.120958027392684e-05
Position 287: 5.954507809735595e-05
Position 21114: 5.927861012564041e-05
Position 1255: 5.052506464008845e-05
Position 16154: 4.956708105351796e-05
Position 145: 4.5789037954575394e-05
Position 1627: 4.0456590353383454e-05
Position 325: 3.9998104995429755e-05
Position 1320: 3.7657256843255494e-05
Position 1360: 3.662537813390829e-05
Position 19604: 3.625458649088204e-05
Position 22705: 3.4270464978553276e-05
Position 22686: 3.385065477758218e-05
Position 1538: 3.338702003075474e-05
Position 1151: 3.3022218630554595e-05
Position 206: 3.011357288588913e-05
Position 188: 2.983350860601018e-05
Position 19895: 2.8796144197586665e-05
Position 2323: 2.7276669380052012e-05
Position 22028: 2.5204111729544268e-05
Position 182: 2.312149311064194e-05
Position 17291: 2.0474276845013898e-05
Position 18470: 2.0183672818824983e-05
Position 748: 2.0069695520499603e-05
Position 1649: 1.9643655260050038e-05
Position 21629: 1.895100500036191e-05
Position 492: 1.864100165176857e-05
Position 16012: 1.5473687435394246e-05
Position 16681: 1.4231035496769118e-05
Position 21132: 1.338141369470238e-05
Position 655: 1.2395421410148295e-05
Position 2659: 1.2062539949029279e-05
Position 15848: 1.0702871171970592e-05
Position 346: 1.0694197929974027e-05
Position 989: 1.0469986808445402e-05
Position 3198: 1.0285811523303911e-05
Position 2548: 1.0261442634131527e-05
Position 17681: 1.0090040341846832e-05
Position 256: 9.55047476321101e-06
Position 267: 9.38723033915724e-06
Position 1325: 9.190954713846696e-06
Position 1426: 7.476767807076774e-06
Position 2618: 6.8783400529396804e-06
Position 1230: 6.154085684672315e-06
Position 529: 5.5017151280268815e-06
Position 649: 4.591415742023986e-06
Position 16015: 4.413843913457212e-06
Position 18613: 4.010205529361447e-06
Position 1161: 3.968584849190207e-06
Position 553: 3.787187277520643e-06
Position 15873: 2.681479637515768e-06
Position 605: 2.543817601340194e-06
Position 2841: 2.323858235532366e-06
Position 1754: 2.247271911242638e-06
Position 15642: 1.966203094252489e-06
Position 1864: 1.7931761465938687e-06
Position 16585: 1.7755171085845635e-06
Position 1771: 1.3757909029178109e-06
Position 2562: 1.1056765258705304e-06
Position 1716: 2.939862380283167e-07
Position 1729: 2.864308230495369e-07
Position 1668: 2.4109647939830707e-07
Position 1215: 1.4434618314471038e-07
Position 1265: 1.3662377417085647e-07
Position 1157: 1.0889650132511834e-07
Position 855: 6.777558598389386e-08
Position 362: 6.251134466444773e-08
Position 824: 4.694561399784757e-08
Position 677: 3.861822032301782e-08
Position 636: 3.7413827595331497e-08
Position 328: 3.635429011905213e-08
Position 779: 1.0440992749757078e-08
Position 888: 1.0197572354895405e-08
Position 901: 9.543827670480342e-09
Position 319: 8.746018195237195e-09
Position 937: 8.249470702160747e-09
Position 151: 7.318375474670943e-09
Position 473: 7.046208998605784e-09
Position 842: 2.715948471100301e-09
Position 126: 2.5002206362959554e-09
Position 149: 2.4394176335710423e-09
Position 571: 2.1874546650780357e-09
Position 531: 2.115067741150957e-09
Position 449: 1.98682079697117e-09
Position 413: 1.8999310021298974e-09
Position 415: 1.750993632202765e-09
Position 547: 1.2951946976937402e-09
Position 111: 9.033388417904283e-10
Position 750: 7.613992577604158e-10
Position 439: 3.1347845830434674e-11
Position 502: 2.9014770865980404e-11
Position 555: 2.8355051507212203e-11
Position 196: 2.666138884394228e-11
Position 481: 2.344331690915251e-11
Position 261: 1.515939042143962e-11
Position 540: 1.2841862198204215e-11
Position 597: 1.204802031437547e-11
Position 429: 1.1726063624271195e-11
Position 465: 9.608572321333608e-12
Position 559: 4.4354632718361735e-12
Position 74: 1.6865298004198563e-14
