Gene = TMIGD3
Position 1966: 1.219518335597118e-06
Position 157: 4.1358857283247684e-07
Position 103: 3.706533683709131e-07
Position 2760: 3.048133769030726e-07
Position 2990: 2.689600099227938e-07
Position 21: 4.062615567008216e-08
Position 430: 3.96315516287513e-09
Position 344: 3.176658037623495e-09
Position 612: 1.1706459438124163e-09
Position 806: 9.717101478043032e-10
Position 1786: 2.349263365542659e-10
Position 449: 2.327241764781454e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14463: 0.9999119132125228
Position 17647: 0.7728217674284696
Position 7343: 0.6225994126967619
Position 4400: 0.5737819009600051
Position 16835: 0.553121430403722
Position 2190: 0.49199294794247084
Position 18026: 0.4637864825075964
Position 12725: 0.4498203684306042
Position 18935: 0.4245364335526337
Position 19385: 0.20824435839519664
Position 8009: 0.20377409337681113
Position 9698: 0.18957036251312656
Position 4424: 0.1650110451842021
Position 16674: 0.1574525541457809
Position 13893: 0.1543461942381307
Position 18463: 0.151855833561254
Position 16657: 0.1343332506185969
Position 19160: 0.11763290033316622
Position 19899: 0.07725347797865748
Position 13576: 0.06664957754114612
Position 18938: 0.06585431822139344
Position 4594: 0.06227169363487735
Position 12138: 0.05710494375621102
Position 12223: 0.05301143048738182
Position 16750: 0.04896393387559475
Position 7031: 0.04511137279429907
Position 5855: 0.04458679473189417
Position 19822: 0.042209696802869
Position 4886: 0.03888060499112258
Position 19666: 0.03697883942828141
Position 2128: 0.03394717633729483
Position 18044: 0.032515551397374026
Position 17975: 0.0323528147479391
Position 2931: 0.02996443357219003
Position 5187: 0.029330529751451218
Position 2889: 0.027650157635019566
Position 6594: 0.02176496252225998
Position 4179: 0.02173810438344882
Position 2867: 0.020735370868475125
Position 5122: 0.018967632521320252
Position 19942: 0.017536606506323056
Position 17329: 0.016081952813161694
Position 5065: 0.015509611685636299
Position 4918: 0.013466679738039024
Position 8316: 0.013273665583325942
Position 18012: 0.013221300891126636
Position 13731: 0.012974559226656194
Position 3576: 0.012503351638122178
Position 7982: 0.012248785866114466
Position 16577: 0.010392624167556262
Position 7376: 0.008318558146122024
Position 14018: 0.008026223772633175
Position 19730: 0.007753072580485225
Position 4662: 0.007252183612763013
Position 378: 0.007224346518320841
Position 16720: 0.007060819871311231
Position 19733: 0.006936603636511455
Position 18134: 0.006836125174005872
Position 4983: 0.006624895786877073
Position 7595: 0.006507255330624262
Position 19246: 0.006432914515639542
Position 19878: 0.006383127727334201
Position 19622: 0.006290704989923059
Position 19774: 0.005943008863242587
Position 5363: 0.005731379824965498
Position 12832: 0.005551725802312666
Position 4299: 0.005471866454333238
Position 9969: 0.005466359051790547
Position 7388: 0.005289696495123372
Position 8793: 0.005034783134389281
Position 4405: 0.0047870687233205166
Position 17417: 0.004759792918137817
Position 3818: 0.004308401214510832
Position 18154: 0.004135156235221114
Position 8049: 0.0038407978800561395
Position 15739: 0.0038260310365992446
Position 6467: 0.0038138143012638424
Position 7017: 0.003740490239605274
Position 6970: 0.0035205737096305274
Position 18871: 0.0034142095528113033
Position 18637: 0.0032606707662349425
Position 17372: 0.0032024215137471503
Position 6820: 0.0031868536271104867
Position 7401: 0.0031456902741908883
Position 3123: 0.002919750016066836
Position 18374: 0.0028007036595943287
Position 16017: 0.0027390948235277114
Position 7641: 0.0026685653814499397
Position 8968: 0.0026445421438602203
Position 9240: 0.0025457362137713533
Position 19063: 0.0024570077057980387
Position 17602: 0.00230911500328858
Position 2646: 0.002058621975202608
Position 8234: 0.002002907180698481
Position 5199: 0.001992903438913514
Position 17865: 0.0019799498174703205
Position 296: 0.0019654769260732323
Position 351: 0.0018916586106765495
Position 5317: 0.001853771302790452
Position 2469: 0.00184227105381495
Position 5037: 0.0018184956230902596
Position 6536: 0.0017860853232147854
Position 15059: 0.0017205118499621314
Position 9191: 0.0016694925684640814
Position 2491: 0.001650238918761562
Position 17980: 0.0016072299353603184
Position 8847: 0.0014701091827504565
Position 17917: 0.0014655753893596823
Position 19645: 0.0014386509262020288
Position 19795: 0.0014075206656617213
Position 2807: 0.0013585606188299024
Position 4620: 0.0012928572982526167
Position 2686: 0.0012619784384875089
Position 19598: 0.0012604523993581325
Position 4450: 0.001188012050958727
Position 6428: 0.001183876927521576
Position 8244: 0.0011501832053348233
Position 18517: 0.0010840051173052416
Position 3476: 0.0010589559832731765
Position 3749: 0.0010074833153731785
Position 2410: 0.0009983647307333344
Position 1515: 0.0009974607324951712
Position 2671: 0.0009026993783483742
Position 710: 0.0008533091919974864
Position 18468: 0.000825932568795629
Position 4217: 0.0007842330654755181
Position 19845: 0.0007689249244393378
Position 17187: 0.0007495111762825492
Position 851: 0.0007262979056505658
Position 4570: 0.0006547442553580883
Position 4648: 0.0005746736406430494
Position 18071: 0.0005388855427983599
Position 806: 0.0005240654012686585
Position 17221: 0.0005082105635270945
Position 2553: 0.0004827110028680156
Position 17617: 0.0004745945848731708
Position 5479: 0.00043892835781428997
Position 9083: 0.00042805261829661345
Position 5929: 0.00042244845558572563
Position 1570: 0.0004159604026369393
Position 5392: 0.0004155619377253095
Position 2755: 0.00041226234960037566
Position 1940: 0.00041033447685601083
Position 2804: 0.00037907953976700035
Position 3516: 0.00036461861509304837
Position 15911: 0.00036272965511836033
Position 5024: 0.0003527676337881684
Position 4788: 0.0003451642750157969
Position 914: 0.0003010431969412682
Position 16337: 0.00029823712091009663
Position 5015: 0.00029195424625006963
Position 19309: 0.0002706680106907294
Position 789: 0.000269105386479591
Position 3047: 0.0002552633723607357
Position 15871: 0.0002348982389245143
Position 733: 0.00021861540772099273
Position 5496: 0.00021693228965333642
Position 4854: 0.00019806853335462539
Position 2955: 0.0001978150806197667
Position 17875: 0.00019567639160879025
Position 3099: 0.00019504402722110066
Position 17895: 0.00019347604442810436
Position 2494: 0.00019083192851971452
Position 2063: 0.00018382652288296896
Position 3230: 0.00018262621207351928
Position 215: 0.0001800590526591265
Position 4889: 0.00017958193169346335
Position 9307: 0.00014340744712780295
Position 2269: 0.00012607677983169217
Position 4460: 0.00010838436961392521
Position 1850: 0.00010013411169002255
Position 1966: 0.00010011554461876347
Position 812: 9.566885172133072e-05
Position 3821: 8.574014653680004e-05
Position 2414: 8.5699552428511e-05
Position 1783: 7.274513752264469e-05
Position 2691: 7.171771563471649e-05
Position 2139: 5.684731014374577e-05
Position 4127: 4.5942391464122926e-05
Position 2348: 3.823909288241736e-05
Position 4185: 3.374605044461602e-05
Position 599: 2.9946106907477304e-05
Position 1822: 2.1027630317949508e-05
Position 1828: 1.603007986923278e-05
Position 4481: 1.5865089904196004e-05
Position 15283: 1.4328402592081721e-05
Position 5445: 1.4117208293156905e-05
Position 1522: 1.3491974554197597e-05
Position 1947: 1.1346954812368284e-05
Position 857: 8.083475650194408e-06
Position 8113: 8.044183788190062e-06
Position 644: 7.559179373206636e-06
Position 665: 6.059980961162056e-06
Position 854: 5.0643826954141125e-06
Position 832: 4.0092774397671365e-06
Position 247: 3.2447461850769286e-06
Position 1652: 3.017654375699835e-06
Position 4946: 2.592247313462039e-06
Position 601: 2.5166695556860744e-06
Position 3236: 2.3040431716758615e-06
Position 2698: 1.9654178032217513e-06
Position 1806: 1.5271468915926032e-06
Position 472: 1.491946314560026e-06
Position 1853: 1.1306324845659346e-06
Position 265: 1.0911211706272998e-06
Position 2273: 9.766507742698177e-07
Position 2252: 9.366709299617541e-07
Position 2597: 9.339782379316566e-07
Position 2148: 8.865710053096815e-07
Position 860: 7.508409142336168e-07
Position 636: 4.4233940634618553e-07
Position 81: 3.8415974531055144e-07
Position 17351: 3.389363508456399e-07
Position 2356: 3.321080544869755e-07
Position 824: 2.9456996843383446e-07
Position 2451: 1.8329038301163184e-07
Position 483: 1.7590241273183127e-07
Position 2673: 1.4503439433053518e-07
Position 2424: 1.284425762462889e-07
Position 3256: 1.1185615773861477e-07
Position 2361: 9.07449542034094e-08
Position 4960: 8.578492757641533e-08
Position 2958: 8.139362850089423e-08
Position 1717: 7.139708057770695e-08
Position 2604: 5.1756288113086094e-08
Position 2143: 4.395620618227702e-08
Position 2376: 2.8470844270815575e-08
Position 2512: 2.5113204892943933e-08
Position 2074: 1.811765042492039e-08
Position 508: 1.6736174403914637e-08
Position 2031: 1.5843838473667322e-09
