Gene = SNAP47
Position 388: 0.004701022519356058
Position 1338: 0.0043664714734015534
Position 21014: 0.0043117310568534664
Position 7861: 0.00419819220234297
Position 281: 0.0041020295788321524
Position 1447: 0.004013516117325562
Position 10242: 0.003786959464114385
Position 8052: 0.003542775265310078
Position 7694: 0.003488893524652591
Position 12895: 0.0034679260915888555
Position 8628: 0.0034378695124538997
Position 5077: 0.0032707987322178724
Position 503: 0.0031388156857021362
Position 2677: 0.0030979468847172837
Position 13316: 0.0029956005035844924
Position 3986: 0.0029492871947131077
Position 4849: 0.0029265742142619944
Position 25887: 0.002880610694624528
Position 7645: 0.00286573079511232
Position 710: 0.0024969020392500833
Position 4752: 0.0024725381059537564
Position 1712: 0.002435297818221401
Position 2616: 0.002391471838101127
Position 19670: 0.002263752381774405
Position 9172: 0.002178112605951875
Position 16493: 0.002157303645472974
Position 2449: 0.00211896079981984
Position 3452: 0.0020009573383903277
Position 1202: 0.0019723204289588776
Position 19557: 0.001953976096283407
Position 7889: 0.0019035858665951337
Position 5460: 0.0017528391855799528
Position 2128: 0.0015783866377618529
Position 2405: 0.0015756626716916032
Position 7864: 0.0014872080189966216
Position 3952: 0.0014482378747226864
Position 4024: 0.0013571804918484853
Position 11870: 0.0012302632510364313
Position 8146: 0.0011878462422181477
Position 18618: 0.0011745497494657737
Position 8919: 0.0011645573003804285
Position 4793: 0.0011588441398384711
Position 4081: 0.0010782437849101679
Position 3971: 0.0010654920442570179
Position 1335: 0.001037699111186089
Position 5089: 0.0009893897952837703
Position 12021: 0.000988212029551613
Position 3557: 0.0009469878713457277
Position 7476: 0.0009384528529123917
Position 3808: 0.0008753905420639965
Position 2005: 0.0008686392825224341
Position 5051: 0.0007688625196085449
Position 11465: 0.0007350936638369847
Position 2680: 0.0007221751690013216
Position 8996: 0.00072110939084839
Position 21541: 0.0007146409525765147
Position 8075: 0.0006817625193114371
Position 2646: 0.000645390396415122
Position 11409: 0.0006260970158581808
Position 1548: 0.000599148693578563
Position 1544: 0.0005971651369464857
Position 12196: 0.0005733412112730873
Position 6714: 0.0005644558572651375
Position 6304: 0.0005627416074473154
Position 232: 0.0005351553868481146
Position 2369: 0.0005242254504216388
Position 4450: 0.0004919935730042738
Position 6300: 0.00046294674419747155
Position 3673: 0.0004191381116232544
Position 14535: 0.000398511847043177
Position 5645: 0.0003601696772863654
Position 7422: 0.0003544134431168345
Position 5122: 0.0003175791062456923
Position 3886: 0.0003171976091847814
Position 5671: 0.0003053651361538598
Position 1718: 0.0003019322403831476
Position 2667: 0.00026649267087796983
Position 782: 0.0002517827923285665
Position 2326: 0.00022754017458085192
Position 358: 0.0002069567370858847
Position 4570: 0.00018057256418710612
Position 3864: 0.00018053080810093863
Position 5425: 0.000175956091891261
Position 18477: 0.00017168000795968397
Position 324: 0.0001705929946822374
Position 4550: 0.00014195424612817005
Position 4868: 0.0001365822926357261
Position 594: 0.00013293086751910025
Position 4266: 0.0001284135833937948
Position 4330: 0.00012534291883130243
Position 1414: 0.0001216025074835322
Position 571: 0.00011828255345562984
Position 4717: 0.00011650781505547495
Position 17144: 0.0001087868511776375
Position 14724: 0.00010712393198634785
Position 16051: 9.806174998519749e-05
Position 185: 8.775931782439447e-05
Position 1789: 7.396715395042533e-05
Position 2424: 7.208924092357694e-05
Position 8964: 6.439399361542842e-05
Position 2096: 6.350267220174165e-05
Position 179: 5.499010172136855e-05
Position 9130: 5.186548845416068e-05
Position 1803: 4.9585160358054486e-05
Position 1256: 4.818082161886388e-05
Position 942: 4.635297341986554e-05
Position 15240: 4.305546313940152e-05
Position 86: 4.048808626002725e-05
Position 745: 3.6176968697142975e-05
Position 158: 2.8136704246889323e-05
Position 201: 2.521257982413226e-05
Position 121: 2.36031656972906e-05
Position 2857: 1.7712103593031992e-05
Position 1233: 1.6167992086941474e-05
Position 1310: 1.532300158122206e-05
Position 2517: 1.2338629736394212e-05
Position 1289: 1.1493387672017494e-05
Position 2834: 1.0875819342620294e-05
Position 3838: 1.053873473667638e-05
Position 13851: 1.005002804333116e-05
Position 5020: 8.89762794948867e-06
Position 1737: 7.566993205392477e-06
Position 1714: 6.162357136098714e-06
Position 1861: 6.03725841484072e-06
Position 10608: 4.7175459264514526e-06
Position 1622: 4.713001159289447e-06
Position 1365: 4.337344832021796e-06
Position 542: 3.9914739884988955e-06
Position 897: 3.947078273860263e-06
Position 116: 3.4703850066039687e-06
Position 2769: 3.4018804519663607e-06
Position 9629: 3.4018670224910576e-06
Position 2045: 3.3152351715197642e-06
Position 1918: 3.075863110079249e-06
Position 4160: 2.6139144191020607e-06
Position 807: 2.5965611439742603e-06
Position 1402: 2.4023026412911536e-06
Position 10674: 2.27842297807745e-06
Position 130: 2.1976140677328332e-06
Position 98: 2.1847868598389083e-06
Position 666: 2.0625020832747324e-06
Position 9656: 1.5287348598017849e-06
Position 687: 1.5209792905778471e-06
Position 286: 1.3755675730590348e-06
Position 2185: 1.9064582599796318e-07
Position 2922: 1.703943749516249e-07
Position 1762: 1.6843173333367642e-07
Position 2014: 1.1400287252033805e-07
Position 355: 1.0547399125842651e-07
Position 2064: 1.0452553511544477e-07
Position 2192: 1.0308847430722176e-07
Position 1346: 9.36092325764132e-08
Position 747: 4.557023579805187e-08
Position 787: 3.822866041985395e-08
Position 652: 3.6442942432087883e-08
Position 751: 3.483671777388944e-08
Position 1072: 3.285200176705429e-08
Position 164: 2.9726419417817e-08
Position 3919: 2.7962490764995976e-08
Position 455: 2.4270244098184813e-08
Position 2217: 6.1509795157884584e-09
Position 149: 1.6358462172142278e-09
Position 1092: 2.490789329207608e-10
Position 852: 1.6948448739804635e-10
Position 977: 1.2886230685249958e-10
Position 929: 1.260977006533537e-10
Position 1181: 1.2003319203540527e-10
Position 826: 9.879192145924559e-11
Position 730: 9.509611387935118e-11
Position 242: 7.962564608022964e-11
Position 1224: 7.878468809916324e-11
Position 794: 7.37965679317414e-11
Position 298: 6.68127462296313e-11
Position 728: 6.471355476614363e-11
Position 1171: 5.534146129328181e-11
Position 1027: 5.365080836371181e-11
Position 1120: 5.125620098930626e-11
Position 957: 4.946981566908338e-11
Position 654: 4.608367823493607e-11
Position 256: 4.454005680586054e-11
Position 1833: 4.0067882316043464e-11
Position 1142: 3.9606560912678554e-11
Position 343: 3.933950363788803e-11
Position 912: 3.4288181960782226e-11
Position 364: 3.41336581177085e-11
Position 134: 2.9196138211330126e-11
Position 753: 2.6286861094890607e-11
Position 1457: 2.3469487761798937e-11
Position 600: 2.227654557688602e-11
Position 997: 1.995478092243325e-11
Position 1213: 1.8554333301697065e-11
Position 161: 1.6602216526918618e-11
Position 137: 1.529918876847496e-11
Position 804: 1.4971730927744867e-11
Position 1424: 1.4667891768532515e-11
Position 843: 1.220390466665193e-11
Position 337: 1.1552123556090525e-11
Position 547: 1.0795665171046812e-11
Position 955: 1.018476693523193e-11
Position 975: 9.214351490325972e-12
Position 463: 5.551228402022824e-12
Position 884: 5.468220966185231e-12
Position 824: 3.737700887059832e-12
Position 553: 2.9771872101246105e-12
Position 668: 8.829880197013293e-13
Position 910: 5.545472226792697e-13
Position 994: 3.422077795217892e-13
