Gene = GLIPR2
Position 17219: 0.0709098742383949
Position 8739: 0.06775379478217335
Position 5100: 0.06009308082527716
Position 9366: 0.05805282173773259
Position 26761: 0.05752732166558736
Position 3662: 0.05728098573523261
Position 11605: 0.040388747435902025
Position 992: 0.03700607074261518
Position 25959: 0.028662568127392284
Position 19787: 0.02852119401846766
Position 9317: 0.027810545028057108
Position 14105: 0.02708906881618125
Position 9012: 0.026636383266235877
Position 5488: 0.020213809617599797
Position 5277: 0.01828440385796823
Position 17553: 0.017174849929982753
Position 3286: 0.01691006208233281
Position 1902: 0.016118772690919
Position 9164: 0.015894956112355845
Position 2954: 0.01429487313184759
Position 8897: 0.01263437460651283
Position 15597: 0.012525155778510776
Position 5639: 0.011764664650575588
Position 2708: 0.011613857771591508
Position 5657: 0.011418291584780034
Position 4678: 0.011266032368208136
Position 13573: 0.0093908417942901
Position 5435: 0.008998066166963336
Position 11822: 0.00876167378115328
Position 9605: 0.008694315944832626
Position 10658: 0.008036487575275985
Position 8025: 0.007775646344711664
Position 9189: 0.0076852194713449545
Position 14857: 0.0074768168917907106
Position 7720: 0.007233418265193898
Position 19536: 0.007115787139016203
Position 10972: 0.006607209169737013
Position 17540: 0.00603366645319839
Position 878: 0.005533357612945317
Position 12895: 0.005423472063709035
Position 10700: 0.0053702283263893326
Position 3209: 0.004783793889313174
Position 11780: 0.0046948288208109035
Position 10073: 0.004513257370671763
Position 5663: 0.004481757479757478
Position 7177: 0.004387678261820388
Position 12739: 0.004340379545479268
Position 3675: 0.004069180550958219
Position 13922: 0.003957147545892633
Position 8091: 0.003777545395993602
Position 25707: 0.0036611535670849713
Position 11254: 0.0036513258603472964
Position 9707: 0.003593038198207444
Position 7209: 0.0035096059157440546
Position 8252: 0.0034415505768135768
Position 13925: 0.003343488229953861
Position 973: 0.0032835378089796263
Position 955: 0.0032705649227202983
Position 1060: 0.0031828720434442163
Position 5314: 0.003064364874332292
Position 3008: 0.0028955910419421337
Position 3245: 0.002718755437822248
Position 17229: 0.002711867267893904
Position 7320: 0.002691737684834292
Position 14953: 0.0026498599844378867
Position 12637: 0.0026252724718844006
Position 5715: 0.002467987165868795
Position 13653: 0.0022937387557166256
Position 10621: 0.0021411813649202948
Position 26507: 0.0021182631184586947
Position 15567: 0.0019364453342945902
Position 9730: 0.0017999027086267065
Position 2983: 0.001793631623092308
Position 14755: 0.001758855053723295
Position 11117: 0.0017375266271729742
Position 2923: 0.0014570239139993656
Position 1959: 0.0013092045385522336
Position 3107: 0.0012855726742425696
Position 13254: 0.0010446213850176537
Position 14355: 0.0009874808958116653
Position 4700: 0.0009594530201307576
Position 5718: 0.000928386840681606
Position 9771: 0.0009142429378788987
Position 13914: 0.0008598230283582943
Position 13897: 0.0008360789749591657
Position 3512: 0.0008055916133489556
Position 9765: 0.0007964082562565288
Position 801: 0.0007490227475033321
Position 15241: 0.0007147712219256879
Position 3075: 0.0006636513348394959
Position 4756: 0.0006469664504840424
Position 3032: 0.0006415302740328168
Position 2041: 0.0006234275178252384
Position 21534: 0.0006114281906184319
Position 11615: 0.0006095375664484715
Position 3697: 0.0005674026331960075
Position 2904: 0.0005486777025289018
Position 3739: 0.0005004362151955819
Position 4656: 0.0004941941453142312
Position 3478: 0.0004748338915116667
Position 1839: 0.000450139526610788
Position 13959: 0.0004395480241389644
Position 3903: 0.00041064160697749344
Position 2037: 0.00041031412890011996
Position 1926: 0.00040631500721776065
Position 743: 0.00040419600453353696
Position 20292: 0.0003769329403067438
Position 15626: 0.000349562689187897
Position 4428: 0.0003494622612700523
Position 17991: 0.0003371760797489441
Position 12777: 0.0003340426717072508
Position 13619: 0.0002851622566793927
Position 16646: 0.00028382440671411135
Position 890: 0.0002822426592056205
Position 14388: 0.00026860974925056594
Position 2011: 0.0002657972926445106
Position 1914: 0.00024554881730456246
Position 1809: 0.00024028790821433525
Position 1085: 0.00023696847511451424
Position 21512: 0.00023583062686003585
Position 16769: 0.0002237123392196198
Position 21088: 0.00020794939202681278
Position 995: 0.00018543000677663694
Position 2626: 0.0001523522675278147
Position 16734: 0.0001393498168637078
Position 16847: 0.00013023939540143125
Position 16879: 0.00012249656055196594
Position 4187: 0.00012124089687941852
Position 335: 0.00011468469693493682
Position 1500: 0.00010166394320906142
Position 2402: 9.516882763034212e-05
Position 1100: 8.643584543709141e-05
Position 1524: 8.619841927419654e-05
Position 3924: 7.986323272288541e-05
Position 19080: 7.239360452103883e-05
Position 16607: 7.014771479404872e-05
Position 13876: 6.924443704316375e-05
Position 11986: 6.156773525208529e-05
Position 17972: 5.863451474550461e-05
Position 2822: 5.763943207485339e-05
Position 12055: 5.289961682911064e-05
Position 16779: 5.013349712657831e-05
Position 1574: 4.9137312351716744e-05
Position 15531: 4.8999785462245995e-05
Position 1438: 4.524337408221465e-05
Position 20140: 4.1924728124104244e-05
Position 1342: 3.923898515977042e-05
Position 18920: 3.806066543300707e-05
Position 1661: 3.753982381374456e-05
Position 4712: 3.621201582729676e-05
Position 16504: 3.507938775187719e-05
Position 21644: 3.327638601250252e-05
Position 1664: 3.1529297734500956e-05
Position 20696: 3.072133379276226e-05
Position 5226: 2.8310730580404748e-05
Position 4093: 2.6750730432645917e-05
Position 5342: 2.3851251930614925e-05
Position 3029: 2.088347475423194e-05
Position 2399: 2.0718929856020473e-05
Position 3294: 1.9916811036434613e-05
Position 4953: 1.918082167212792e-05
Position 3951: 1.8428998852455646e-05
Position 3679: 1.8282010273792703e-05
Position 17812: 1.6760215586466277e-05
Position 1349: 1.659977704335819e-05
Position 1309: 1.631726277445305e-05
Position 628: 1.4375178422081809e-05
Position 1823: 1.264688677597052e-05
Position 17042: 1.1182782049680015e-05
Position 6935: 1.1018261148431088e-05
Position 6932: 1.00676570329216e-05
Position 1971: 9.916591525450754e-06
Position 2752: 8.681656859618149e-06
Position 4240: 8.070319611219403e-06
Position 19039: 8.015833254450755e-06
Position 17995: 7.986714590851345e-06
Position 1642: 7.8062706573033e-06
Position 14582: 7.775075245726348e-06
Position 14579: 7.1940681963595745e-06
Position 6774: 6.575699853965136e-06
Position 2459: 6.166631419298109e-06
Position 5905: 5.660847031811971e-06
Position 705: 4.317432250752677e-06
Position 15423: 3.910731060647269e-06
Position 582: 3.467485597967687e-06
Position 14452: 3.415753146250915e-06
Position 6029: 2.555680434329271e-06
Position 16523: 2.499384922128265e-06
Position 577: 2.322096152074397e-06
Position 1598: 1.895893988970193e-06
Position 6525: 1.878778570726149e-06
Position 14421: 1.7842559490506087e-06
Position 1021: 1.7071212124494907e-06
Position 3017: 1.703546280529053e-06
Position 2720: 1.6704424219194083e-06
Position 2375: 1.6010300598213017e-06
Position 5815: 1.5222241376371333e-06
Position 2404: 1.4717035875027274e-06
Position 1690: 1.382869266165349e-06
Position 2769: 1.338038532692804e-06
Position 2863: 1.3354401867633163e-06
Position 1731: 1.310533224728761e-06
Position 779: 1.283212311581763e-06
Position 14547: 1.039415428205938e-06
Position 6067: 7.27965584570347e-07
Position 15216: 6.938351789403048e-07
Position 338: 5.530593907081506e-07
Position 1471: 5.237515516976268e-07
Position 2596: 2.426618041193629e-07
Position 1069: 2.323705866518912e-07
Position 504: 2.2748636617938952e-07
Position 17444: 1.8466679687377613e-07
Position 421: 1.632884170348707e-07
Position 426: 1.502206701102984e-07
Position 1357: 1.3070764572470976e-07
Position 1164: 1.233092534634875e-07
Position 845: 9.499863613519463e-08
Position 849: 9.241689037747577e-08
Position 1622: 9.028330269573804e-08
Position 1199: 8.34020532184513e-08
Position 380: 6.893945947440332e-08
Position 2295: 6.638603478289309e-08
Position 1173: 5.7664959218611326e-08
Position 2498: 5.577800237834294e-08
Position 1666: 5.295819021455485e-08
Position 1028: 3.770131043638143e-08
Position 682: 3.0254057641980765e-08
Position 807: 2.7011430489560328e-08
Position 1031: 2.5658410725782506e-08
Position 1010: 2.4970041599536026e-08
Position 397: 2.2062659990800003e-08
Position 394: 2.0425177879634795e-08
Position 15622: 1.494801857394634e-08
Position 4244: 6.629086500708122e-09
Position 2453: 5.154469631287688e-09
Position 2053: 4.931438922493058e-09
Position 1786: 2.2216454326670034e-09
