Gene = LMLN
Position 4666: 0.0014890368025991094
Position 44452: 0.0014886820403784739
Position 14982: 0.0014656849703351454
Position 574: 0.001454866303753166
Position 44868: 0.0013909844414393337
Position 2932: 0.0013811507952555284
Position 2081: 0.001301378573621821
Position 1735: 0.0012953680394528478
Position 2325: 0.0009044419559418426
Position 1088: 0.0008481123600713986
Position 23682: 0.0006988016399048536
Position 43728: 0.0006281475190998118
Position 6737: 0.0006148601672077894
Position 2657: 0.0005921992046527244
Position 5390: 0.0005743799803270756
Position 15877: 0.0005433169632280642
Position 3148: 0.0005246182786015051
Position 3202: 0.0005112535030119094
Position 301: 0.0004539747069070821
Position 3413: 0.0004085988734378101
Position 105: 0.00036605696732648044
Position 965: 0.00035518925390931545
Position 43096: 0.00029750758791612385
Position 3819: 0.000269414420104342
Position 618: 0.0002634811425412178
Position 6290: 0.0002329297402561639
Position 6519: 0.00020585687714598123
Position 1814: 0.0001839343671672989
Position 1028: 0.00014976887733897214
Position 669: 0.00012495031970195588
Position 999: 0.00011960996747647828
Position 2105: 0.00011842657879270754
Position 1081: 0.00011505232790737058
Position 74: 0.0001044103436939397
Position 1663: 0.00010433005437546443
Position 444: 8.335027027317428e-05
Position 416: 7.025962980190054e-05
Position 20762: 5.9741186450465286e-05
Position 1846: 4.0471634650999274e-05
Position 927: 1.222386386587274e-05
Position 433: 4.829744710174067e-06
Position 3947: 3.867288826807414e-06
Position 3392: 3.6052009958923824e-06
Position 124: 3.525387968437958e-06
Position 707: 2.020777085545405e-06
Position 789: 1.8494805250858491e-06
Position 409: 1.7935927906133173e-06
Position 2251: 1.3671438531377807e-06
Position 3417: 1.13151439365257e-06
Position 3687: 1.1284468884137865e-06
Position 5099: 9.711733922814423e-07
Position 2301: 9.193168854996751e-07
Position 2880: 3.9545676437399055e-07
Position 187: 3.4042977738895416e-07
Position 150: 1.341164428154462e-07
Position 562: 1.2371708212413305e-07
Position 550: 9.531370664298342e-08
Position 311: 7.09921631403128e-08
Position 327: 4.636385111046097e-08
Position 499: 4.567484513703465e-08
Position 466: 4.295582240710053e-08
Position 453: 3.892550156050856e-08
Position 281: 2.7060953904332938e-08
Position 200: 1.3840525757722508e-08
Position 585: 5.847272646292157e-09
Position 223: 4.249815967750308e-09
Position 456: 4.1107916726440355e-09
Position 483: 2.3061901918098986e-09
Position 480: 3.1018497751611033e-10
Position 10: 2.8607427901945805e-10
Position 509: 2.421401979296463e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14176: 0.9990469315120436
Position 35974: 0.9920240103229724
Position 39065: 0.9418648825003133
Position 42814: 0.9281920478521549
Position 30358: 0.8397340389962666
Position 20125: 0.8280633357305123
Position 23742: 0.8176991601386256
Position 15828: 0.6422295038249388
Position 15125: 0.6280193095151831
Position 25595: 0.3860087448248744
Position 41637: 0.3555747518710531
Position 14522: 0.33397523262350975
Position 41956: 0.298329291290545
Position 25728: 0.2897518038967382
Position 16155: 0.25177880337523395
Position 57988: 0.2480908587024689
Position 14841: 0.21154652829072146
Position 46957: 0.20514660358142503
Position 6777: 0.1777937722716927
Position 38381: 0.17062310725350535
Position 23403: 0.16740497583184802
Position 7089: 0.15981474251499364
Position 2206: 0.1462233942485935
Position 34880: 0.14387953399447156
Position 25459: 0.1438333028239623
Position 47197: 0.11909632480305656
Position 15250: 0.1055125538325461
Position 41663: 0.10423238387774497
Position 51092: 0.09223087015360752
Position 38793: 0.06514636666962566
Position 41553: 0.06155440569978614
Position 15862: 0.06101703873993187
Position 48728: 0.05741251027676883
Position 11352: 0.05348069968418678
Position 49807: 0.050349546015551715
Position 34667: 0.04878896244218765
Position 6806: 0.04765217738856989
Position 22345: 0.043156734596810416
Position 23555: 0.04181011224229543
Position 22046: 0.04171375387634696
Position 46084: 0.038308313018814114
Position 8906: 0.031690057487877656
Position 35017: 0.030386715148679078
Position 45349: 0.02850254659402573
Position 16445: 0.02768115675374082
Position 19849: 0.02734025587015746
Position 38304: 0.026650174114342305
Position 16538: 0.025395379732387775
Position 16428: 0.024276832510603398
Position 6610: 0.024102726373604035
Position 39095: 0.02329369757245582
Position 43240: 0.021755307244260745
Position 41996: 0.021717968461226828
Position 2749: 0.021691219562632067
Position 40735: 0.021644287841649453
Position 2183: 0.02156130957970555
Position 15665: 0.018857967942818906
Position 47779: 0.01649535634192873
Position 52346: 0.016452575430864973
Position 38307: 0.015496679634279637
Position 45459: 0.015452137226921037
Position 16265: 0.015311681715800054
Position 50703: 0.014114795333084965
Position 16028: 0.01390526391239272
Position 14732: 0.01356603710301018
Position 48103: 0.013458319667420197
Position 16187: 0.013322324114781165
Position 36354: 0.01305971605017694
Position 40852: 0.012498168375214969
Position 1073: 0.012221930388214263
Position 7823: 0.012170311413510755
Position 41024: 0.010387259747006933
Position 42760: 0.010203063829630333
Position 47341: 0.009381436533642701
Position 39354: 0.008716259968327034
Position 42112: 0.008509387261100235
Position 42618: 0.008464008342820661
Position 43451: 0.008093519261742541
Position 14350: 0.00801483736095663
Position 38997: 0.007787279912158103
Position 16137: 0.007756542958387841
Position 6636: 0.0077198524692568765
Position 34376: 0.007716751594351283
Position 48277: 0.007639985766339648
Position 22289: 0.007524825346985746
Position 15724: 0.007517597685296488
Position 46224: 0.006955325891871477
Position 41602: 0.006432945954343834
Position 14424: 0.006254979179513683
Position 20078: 0.00620051135640249
Position 39375: 0.006122916915897519
Position 1989: 0.005876567753763057
Position 36200: 0.005737454214415457
Position 46145: 0.005677616633860458
Position 41504: 0.005511653264294527
Position 43503: 0.005444448517911891
Position 6406: 0.005291163137378542
Position 48833: 0.005184282188271463
Position 51197: 0.004717723594796073
Position 42642: 0.004699006406387802
Position 1121: 0.004556310843275585
Position 39749: 0.004517399784588601
Position 49646: 0.004515517248607468
Position 15628: 0.004464678521065913
Position 46190: 0.00445055575121638
Position 15095: 0.00426289858554081
Position 38147: 0.00418538208782251
Position 38814: 0.004064109029413442
Position 44955: 0.003814779450373178
Position 42645: 0.003813181447986887
Position 44435: 0.0036315364246579354
Position 22070: 0.003606290328131545
Position 40091: 0.0035798009851840513
Position 44487: 0.003415588877978344
Position 15847: 0.0033800335750680584
Position 48772: 0.003252085470169003
Position 44539: 0.0032283884114919018
Position 44591: 0.003163333795969857
Position 44903: 0.0031599440127911306
Position 42115: 0.0031110106321296303
Position 44643: 0.0030373043365220626
Position 40248: 0.002885031537398192
Position 44383: 0.002854665155377025
Position 44695: 0.002830201348415627
Position 1547: 0.0026742700736801716
Position 44851: 0.002663847563385136
Position 42886: 0.002593111443913538
Position 2784: 0.0025923440494239215
Position 4225: 0.0025821148596110255
Position 44799: 0.0024551928167855625
Position 16108: 0.002419141079031156
Position 23577: 0.0022825690801984294
Position 39537: 0.0022814352759380073
Position 43555: 0.0022584431947367256
Position 652: 0.0022349709557336565
Position 6616: 0.0022232068252959107
Position 44747: 0.0022050258636206587
Position 41972: 0.002202660800592413
Position 46607: 0.0020638657270092746
Position 45007: 0.0020454175642061864
Position 46006: 0.002043355967505618
Position 41421: 0.0020431833826283926
Position 44335: 0.001995241742259459
Position 43020: 0.0019852900308005195
Position 45111: 0.0018798604719544867
Position 2851: 0.0018337700315236832
Position 1015: 0.0017444975196182046
Position 40409: 0.0017417638218660853
Position 36159: 0.0017168152699747335
Position 39779: 0.0016730997811635485
Position 40095: 0.0015695778401851037
Position 14553: 0.0015583367722263228
Position 996: 0.001436312733879558
Position 39697: 0.0014256283728962724
Position 43167: 0.0014043495251153644
Position 25690: 0.0013478578838451755
Position 43607: 0.0012188411651493556
Position 15867: 0.0012145660845087293
Position 23667: 0.0011951710930410287
Position 43400: 0.0011168631431912562
Position 16670: 0.0010367732338474704
Position 39587: 0.0009510145409212453
Position 40463: 0.0009509488406093405
Position 1628: 0.0009352304709497147
Position 200: 0.0008627114906131838
Position 3030: 0.0008261406711023433
Position 2251: 0.0008240613495223758
Position 43659: 0.0008238676760505759
Position 14981: 0.0007587293381693031
Position 39700: 0.0007011125670523849
Position 44283: 0.0006986800015794138
Position 15908: 0.0005937990037757709
Position 1765: 0.0005916658572291112
Position 1117: 0.0005909700941498754
Position 5225: 0.0005743799803270745
Position 43763: 0.0005487499610487309
Position 15911: 0.0005460591183222489
Position 43867: 0.0005428552285976241
Position 43815: 0.0005407338569024945
Position 2009: 0.0005253702673628696
Position 43919: 0.0005085190605545867
Position 41933: 0.0005070412949004925
Position 903: 0.0005045353706181436
Position 40414: 0.0004883921275893437
Position 880: 0.000487791980580675
Position 41005: 0.0004862565335912062
Position 884: 0.00048530382670698827
Position 43711: 0.00048492949388934407
Position 2213: 0.0004796363926883976
Position 43261: 0.0004504685806203597
Position 40491: 0.00041502176781714305
Position 1869: 0.0004127047887314649
Position 1414: 0.00038755659287912443
Position 2070: 0.000373000215594443
Position 3194: 0.00036651956260376766
Position 1080: 0.0003439796493565935
Position 1176: 0.0003414231382554234
Position 44179: 0.0003348011642101533
Position 44127: 0.0003331105204622242
Position 44075: 0.0003315744514008723
Position 44023: 0.00032990010156831956
Position 43971: 0.0003282342066916597
Position 16515: 0.0003274409527760743
Position 466: 0.0003238280362228723
Position 2492: 0.00030005768789921334
Position 614: 0.00028401729004832305
Position 4221: 0.0002732545361294442
Position 1424: 0.0002622536500536125
Position 41289: 0.0002613105749929603
Position 1910: 0.00025240521499487296
Position 1019: 0.00023454979040882703
Position 6238: 0.00023292974025616398
Position 43123: 0.00021599551214398366
Position 41470: 0.00018978612846264918
Position 372: 0.0001858239335960287
Position 4245: 0.00018547858008798355
Position 44231: 0.00017257103063162687
Position 391: 0.00016980342793935837
Position 43363: 0.00016046795454274958
Position 3026: 0.00015749721578330291
Position 927: 0.00015082572950416226
Position 2464: 0.000139380862889244
Position 3716: 0.0001383608904927628
Position 2429: 0.00012844804415499094
Position 1891: 0.00010743479574968074
Position 39274: 0.0001041581413347865
Position 41073: 9.24343085494888e-05
Position 40438: 9.171945670932739e-05
Position 3666: 8.64403901572302e-05
Position 463: 8.04939886964091e-05
Position 4460: 7.57600425894721e-05
Position 4380: 6.606557386673534e-05
Position 39601: 6.518721604774114e-05
Position 1806: 6.360109416120115e-05
Position 39238: 6.140714978459994e-05
Position 3048: 6.0754403166562074e-05
Position 20657: 5.9741186450465286e-05
Position 1951: 5.607038736679123e-05
Position 39873: 5.107542265572992e-05
Position 43242: 4.668505200781788e-05
Position 3554: 4.625393249483928e-05
Position 40322: 4.097566267285448e-05
Position 3226: 3.82955177847918e-05
Position 451: 3.5151229330494e-05
Position 409: 3.4881219800885216e-05
Position 1481: 3.456322592876187e-05
Position 43306: 3.4440240685082015e-05
Position 43322: 3.37639397504762e-05
Position 39902: 3.106698258139353e-05
Position 420: 2.9768496045031606e-05
Position 2709: 2.4895263564180288e-05
Position 137: 2.4163750496003013e-05
Position 39835: 2.1170177053242302e-05
Position 42717: 1.9532949354604243e-05
Position 550: 1.3688742438180513e-05
Position 806: 1.2503950263303941e-05
Position 428: 9.490331818790166e-06
Position 39511: 8.426280624874718e-06
Position 1934: 7.975338845230592e-06
Position 1511: 6.867856552631741e-06
Position 1290: 6.822011314563132e-06
Position 39754: 6.670109282986841e-06
Position 509: 5.585007400095349e-06
Position 1727: 5.311197663006503e-06
Position 43049: 4.339734216831321e-06
Position 1714: 4.335478756278789e-06
Position 170: 3.8298642291431936e-06
Position 592: 3.573211282790507e-06
Position 1598: 3.3215691713590617e-06
Position 1042: 3.178526204498073e-06
Position 3872: 3.048272563829084e-06
Position 669: 3.0446290586065724e-06
Position 1486: 2.7641426648870045e-06
Position 1125: 2.3113014181205443e-06
Position 433: 2.2161184978379938e-06
Position 342: 2.1444136969176135e-06
Position 469: 1.9288828472251426e-06
Position 274: 1.8888902549759463e-06
Position 746: 1.801489384075154e-06
Position 356: 1.5426620316050217e-06
Position 2601: 1.4375576760634006e-06
Position 5003: 9.711733922814402e-07
Position 2105: 7.308054637990922e-07
Position 2508: 6.281564344903797e-07
Position 2812: 3.4513906777686303e-07
Position 3729: 3.0667011090165075e-07
Position 2228: 2.0530151854412104e-08
