Gene = MEAF6
Position 374: 0.0004975239214236047
Position 18159: 0.00041025630537164936
Position 5283: 0.00040695621655547205
Position 6371: 0.00038984174385992817
Position 1401: 0.0003800916108037333
Position 1358: 0.00037312463405805325
Position 5313: 0.0003623921816847878
Position 2746: 0.00031530544196108957
Position 919: 0.0002905840200287732
Position 2742: 0.00028975526185232064
Position 626: 0.0002704412948610846
Position 4986: 0.00026693517346289736
Position 1562: 0.00024870355435751526
Position 447: 0.00023468937966162517
Position 4942: 0.00023073249181524905
Position 5150: 0.0002234774771372129
Position 2209: 0.00021686379572447877
Position 4599: 0.00017990197867947868
Position 16941: 0.00017784926668288912
Position 2536: 0.0001768086055334984
Position 10162: 0.00015801218784969458
Position 4349: 0.0001526942458697801
Position 3813: 0.00015009927999798907
Position 1385: 0.00014945856321336746
Position 553: 0.000135758505478804
Position 14307: 0.0001312101413368429
Position 950: 0.0001306053414715654
Position 4233: 0.0001193110547508915
Position 6450: 0.00011833477648062751
Position 1118: 0.00011307131545621653
Position 272: 0.00011291441494586755
Position 288: 0.00010942649827191913
Position 13985: 0.00010249810044411732
Position 1108: 8.230665157252065e-05
Position 1835: 8.060352288407027e-05
Position 701: 7.566918580599037e-05
Position 14754: 7.446338506604788e-05
Position 532: 5.9016074448243474e-05
Position 5677: 5.8754401536079546e-05
Position 5319: 5.8637710459335684e-05
Position 13325: 5.695606424420581e-05
Position 14247: 5.550974225001335e-05
Position 581: 5.3850094629023646e-05
Position 996: 5.151419336546476e-05
Position 1031: 4.108861541012337e-05
Position 471: 4.081701569501377e-05
Position 778: 4.0341189882351635e-05
Position 1111: 3.8828115769012874e-05
Position 5294: 3.0771474802154916e-05
Position 802: 1.6067874761819625e-05
Position 6230: 1.5113456750837008e-05
Position 926: 1.4225837244766724e-05
Position 1132: 1.410995279099482e-05
Position 804: 1.0646047062663522e-05
Position 2320: 1.0334553548712858e-05
Position 5776: 7.988420375505983e-06
Position 6837: 6.832332745295474e-06
Position 726: 6.494362724539061e-06
Position 898: 6.380868396884236e-06
Position 2192: 5.582171545481041e-06
Position 1578: 5.500009804423179e-06
Position 2181: 5.48359792351951e-06
Position 5398: 5.4442014112341415e-06
Position 1538: 4.147217573287139e-06
Position 1441: 4.044238131256315e-06
Position 1347: 3.81862045778645e-06
Position 5190: 3.565947115421746e-06
Position 225: 3.5351681231295356e-06
Position 842: 2.8679850186519714e-06
Position 5927: 2.5447984392027654e-06
Position 2510: 2.45019035263103e-06
Position 2278: 2.429129192158136e-06
Position 126: 2.1571873344581807e-06
Position 489: 1.3620082836354508e-06
Position 5358: 1.1912379959246542e-06
Position 994: 8.07721284681906e-07
Position 190: 7.148984649494789e-07
Position 451: 6.870133430238394e-07
Position 1063: 5.698546561170321e-07
Position 2824: 4.918079386675081e-07
Position 2761: 4.477572845823375e-07
Position 562: 3.6980012027686977e-07
Position 597: 3.408122796938168e-07
Position 83: 3.018066525161185e-07
Position 1372: 1.0872004319416468e-07
Position 3641: 1.8915490896538137e-08
Position 1345: 1.1591245119235842e-08
Position 670: 8.670989969630612e-09
Position 2588: 7.3941888603232915e-09
Position 5515: 2.5748918790771114e-09
Position 5490: 2.1135167343621445e-09
Position 600: 1.8253846950490364e-09
Position 487: 5.852985484374968e-10
Position 605: 3.5202622291531007e-10
Position 360: 3.356978015903637e-12
Position 194: 2.72943085005682e-12
Position 513: 1.2024186271056802e-12
Position 543: 9.376778158139649e-13
Position 505: 5.655744376581427e-13
Position 541: 4.693265651661013e-13
Position 570: 2.798907367659702e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.950367716206184
Position 12766: 0.9231882578849283
Position 5220: 0.8300948726924404
Position 13745: 0.725344998519075
Position 20655: 0.5514514420162672
Position 5439: 0.44620081857164806
Position 18844: 0.4135221999679968
Position 9541: 0.37199760387278047
Position 15217: 0.3112206316097766
Position 9544: 0.22995183972442526
Position 13472: 0.1577232660253893
Position 5417: 0.15696005649606007
Position 5092: 0.1480094482983846
Position 2581: 0.13696241203573842
Position 17820: 0.10916223417764334
Position 15165: 0.05900248444409945
Position 20948: 0.04388577159110951
Position 7148: 0.04155569992571268
Position 6656: 0.04109969231168691
Position 13821: 0.03893304448659501
Position 7200: 0.038174251769315166
Position 13182: 0.03554190645804681
Position 18158: 0.02699215561036239
Position 19107: 0.024288851432744243
Position 12910: 0.023938611238404267
Position 13712: 0.023166358107362957
Position 7163: 0.022139087495564525
Position 1106: 0.020568681052553956
Position 16861: 0.01838827308006623
Position 13576: 0.018229075705013816
Position 16674: 0.01686309721490258
Position 882: 0.01490727718444186
Position 4728: 0.014437483173304995
Position 17221: 0.013788498606324641
Position 15001: 0.012663277234794882
Position 14153: 0.012455634386850661
Position 5047: 0.011878320074331167
Position 21171: 0.011356107607881073
Position 12819: 0.011154354016452787
Position 4720: 0.010714617815366926
Position 13429: 0.010692796394778199
Position 19232: 0.010557413516539608
Position 6652: 0.010390390595313756
Position 14473: 0.010229384672048944
Position 20599: 0.00699311687220353
Position 2655: 0.0065018239888898245
Position 2040: 0.006421005634415628
Position 11278: 0.006275257387204142
Position 14005: 0.0061004823800470615
Position 13951: 0.006053475517598927
Position 777: 0.005966229575207389
Position 13539: 0.005731845204194422
Position 3476: 0.005631996955132262
Position 13983: 0.005569846200330619
Position 16641: 0.005021514225093511
Position 13243: 0.004914053438483832
Position 13693: 0.004862911909962297
Position 10496: 0.004859338718330653
Position 5232: 0.004582586667486399
Position 2066: 0.004433495514667218
Position 13187: 0.0041808537084902205
Position 2499: 0.003986557497580487
Position 7470: 0.003684610221477219
Position 13489: 0.003471387873312923
Position 12557: 0.0034668770309871366
Position 1191: 0.003446018508847433
Position 6616: 0.003237441645917652
Position 9431: 0.0029131585643597567
Position 7343: 0.0028254852549072264
Position 7769: 0.0027136235829107484
Position 7449: 0.0026374911022891516
Position 7661: 0.002622014591638029
Position 14056: 0.0024906248251484174
Position 3777: 0.0024898288900542746
Position 2898: 0.002455401513615948
Position 7234: 0.0024360299500594007
Position 277: 0.0021618228036498588
Position 15588: 0.0019277870863232014
Position 4639: 0.0018778785156445335
Position 5099: 0.0018330696787453489
Position 12805: 0.0017947255354525675
Position 5167: 0.0017078977844128972
Position 7610: 0.0016366030533573528
Position 14495: 0.0016035798808745516
Position 15093: 0.0015848052699563733
Position 17296: 0.0015677204774539324
Position 6746: 0.0015156617779488338
Position 13724: 0.0014602604654066664
Position 2629: 0.0014069111149648632
Position 5443: 0.0013760281749921747
Position 1271: 0.0013566974519065027
Position 18345: 0.0013039194880078797
Position 7734: 0.0012869338628613653
Position 17850: 0.0012799507629860122
Position 15620: 0.0012112046616249723
Position 19435: 0.0011190420305874833
Position 1686: 0.0011170323605511978
Position 1737: 0.0010993237728759938
Position 18291: 0.001064893192267554
Position 11532: 0.001042831097881552
Position 3003: 0.0010229416880807242
Position 4554: 0.0010219178668547137
Position 15780: 0.0010114453053113
Position 12692: 0.0009345565460423622
Position 14119: 0.0009071721098288871
Position 5113: 0.0008156291481646829
Position 14021: 0.0007739787378106424
Position 14477: 0.000772026732420281
Position 16810: 0.0007536216718153985
Position 622: 0.0007450351611758457
Position 5397: 0.0007142513117841329
Position 17258: 0.0007098293093177687
Position 11306: 0.0006981334332676416
Position 10663: 0.0006717387503470265
Position 4115: 0.0006464955221088347
Position 7703: 0.0006328202991480655
Position 3607: 0.0006224771268083866
Position 3135: 0.0005811484019376014
Position 7445: 0.0005803853186596681
Position 8114: 0.0005776661692954358
Position 2602: 0.0005596595294722475
Position 11452: 0.0005504344053246212
Position 14097: 0.0005326324519639099
Position 1251: 0.0005305043064166642
Position 2943: 0.000511667929450045
Position 1740: 0.0005094901466821677
Position 13778: 0.0004964836094527448
Position 6510: 0.0004839569871930762
Position 16501: 0.00047185479833203303
Position 18433: 0.0004647789481342107
Position 5385: 0.00045965968356704093
Position 2109: 0.0004591203902884036
Position 15479: 0.0004583034852487421
Position 1028: 0.00044841095836106395
Position 16066: 0.0004425543134726341
Position 12711: 0.0004349181883352198
Position 1266: 0.00042082719646441573
Position 241: 0.0004134200678618491
Position 10236: 0.0003791262933078264
Position 6596: 0.00037697096239380616
Position 3909: 0.0003608149651043625
Position 9449: 0.00033734179526738337
Position 5515: 0.00032786253915118214
Position 19939: 0.0003270958163045164
Position 7128: 0.0003255074839860548
Position 4896: 0.000323906901937297
Position 2554: 0.0003182802744965956
Position 4427: 0.00031440544037556807
Position 12660: 0.00031299413577408136
Position 1648: 0.00030187472957370054
Position 6185: 0.0002970125381534636
Position 14867: 0.00028386001233990626
Position 13770: 0.0002705451117587948
Position 7811: 0.0002638676933751223
Position 14299: 0.00025266452562569086
Position 186: 0.00025132503679168715
Position 17582: 0.00025115856631060504
Position 13283: 0.00024906893165617546
Position 13747: 0.0002480633968358835
Position 787: 0.0002415347456960599
Position 2426: 0.0002362253007443245
Position 14221: 0.0002355028456070951
Position 2789: 0.000233773853507116
Position 1483: 0.00023127836772609376
Position 3958: 0.00022635032953306165
Position 13824: 0.00022129833016209
Position 17385: 0.00021861331636144316
Position 6629: 0.0001916612936802146
Position 6164: 0.0001893996502925254
Position 7210: 0.00018501441202596782
Position 765: 0.0001817578500763426
Position 2092: 0.0001763680044196373
Position 2043: 0.00017518399679225448
Position 2070: 0.0001718894085235277
Position 2261: 0.00016876413401684698
Position 9993: 0.00016288805235601346
Position 10210: 0.00016117698833236418
Position 7015: 0.0001555094195511279
Position 591: 0.00015392681245825633
Position 1683: 0.00014314827061256126
Position 6941: 0.00014162555783625
Position 9613: 0.00014101551313306257
Position 1168: 0.00013986526311539983
Position 1047: 0.00013819066208639767
Position 4416: 0.00013660630655777447
Position 1627: 0.00013409746638741704
Position 14779: 0.00013052857234046233
Position 17825: 0.000119755563057941
Position 7086: 0.00011804880075046655
Position 2095: 0.00011283596656002676
Position 2243: 0.00011176594278032502
Position 15825: 0.00011100213394694603
Position 5179: 0.00010818424477598698
Position 17338: 9.716770055734437e-05
Position 4604: 9.651997126114471e-05
Position 14038: 9.417414028512538e-05
Position 2434: 9.335238845802911e-05
Position 14957: 9.275458167419832e-05
Position 1396: 9.032545127326011e-05
Position 3989: 8.815539942708425e-05
Position 16905: 8.564656426433784e-05
Position 1594: 8.260411539419265e-05
Position 13049: 8.03938717794257e-05
Position 13038: 7.800280118858642e-05
Position 1898: 7.493640601896196e-05
Position 13317: 7.428297987478223e-05
Position 1878: 7.419641689602204e-05
Position 1412: 6.795377807911071e-05
Position 14440: 6.702654632966467e-05
Position 16433: 6.695021436651014e-05
Position 3956: 6.232797767758294e-05
Position 14843: 6.21600777649193e-05
Position 15431: 6.212101968307021e-05
Position 595: 5.978987648815152e-05
Position 16406: 5.906683208268778e-05
Position 4244: 5.823904135794182e-05
Position 1872: 5.819224686597349e-05
Position 1698: 5.813947717099175e-05
Position 14631: 5.7842183893548283e-05
Position 1009: 5.648228338339076e-05
Position 5458: 5.585147947701569e-05
Position 4827: 5.145700288710091e-05
Position 1984: 4.6722948937427054e-05
Position 1151: 4.642600479626265e-05
Position 6532: 4.076946307849066e-05
Position 4504: 3.960439478783089e-05
Position 1791: 3.9086897433898575e-05
Position 1508: 3.8990292007838575e-05
Position 5617: 3.859606895665237e-05
Position 625: 3.7498837541497405e-05
Position 2766: 3.728542835571767e-05
Position 3755: 3.692089572350725e-05
Position 5247: 3.685991188501566e-05
Position 1972: 3.63632216584792e-05
Position 3866: 3.446193942855963e-05
Position 3102: 3.401121363768336e-05
Position 15018: 3.1728465716165405e-05
Position 6190: 2.9468255704114593e-05
Position 2668: 2.9439397188365023e-05
Position 14634: 2.7242963148098953e-05
Position 748: 2.707192165584743e-05
Position 3723: 2.6403076556626586e-05
Position 5257: 2.4587171579865614e-05
Position 665: 2.4502679763107975e-05
Position 565: 2.324869008148592e-05
Position 4087: 2.2476339358030663e-05
Position 4078: 2.0974227523592793e-05
Position 822: 2.0658787326262808e-05
Position 1874: 1.999780004345479e-05
Position 3794: 1.966597924124361e-05
Position 970: 1.9351404733630723e-05
Position 930: 1.9074264584858892e-05
Position 2705: 1.6327101850550337e-05
Position 3349: 1.623560915132334e-05
Position 2709: 1.5535779568761635e-05
Position 2949: 1.5234738816781859e-05
Position 1742: 1.3847630397846649e-05
Position 2802: 1.3609446874043942e-05
Position 15183: 1.2131670864722963e-05
Position 676: 1.1781384059511068e-05
Position 797: 1.1456404103584334e-05
Position 1429: 1.0263698938296903e-05
Position 1433: 9.822146077944376e-06
Position 5671: 9.162204022050876e-06
Position 4940: 8.841976941120041e-06
Position 5632: 8.513928022670706e-06
Position 527: 7.492673808561827e-06
Position 5024: 7.382846029666679e-06
Position 709: 6.899232155264159e-06
Position 855: 6.801710026115949e-06
Position 301: 6.4296072469381725e-06
Position 6079: 6.403874375952066e-06
Position 5306: 6.2784529143411165e-06
Position 6662: 5.3516324415751286e-06
Position 580: 4.843432643424941e-06
Position 12574: 4.442654143016795e-06
Position 5527: 4.129930405710886e-06
Position 685: 3.8476124307745725e-06
Position 5303: 3.4537976816225284e-06
Position 1818: 3.4124959643738927e-06
Position 1053: 3.390157409028961e-06
Position 13888: 3.0557129511547846e-06
Position 1290: 2.9333450207637546e-06
Position 6229: 2.9277356473653835e-06
Position 2119: 2.735957613445758e-06
Position 6772: 2.477568729419859e-06
Position 172: 2.2341635295893595e-06
Position 14160: 2.204270462205236e-06
Position 1532: 2.0415241609198382e-06
Position 5447: 2.00419017293282e-06
Position 6347: 1.797563252256302e-06
Position 3013: 1.7790746814863983e-06
Position 632: 1.7330382304953029e-06
Position 6749: 1.538156375900619e-06
Position 393: 1.3782947452386434e-06
Position 2133: 1.3552138284607928e-06
Position 505: 1.2922831932253188e-06
Position 919: 1.18443748760964e-06
Position 6965: 1.0617577069693882e-06
Position 1832: 1.0358493794615093e-06
Position 1245: 9.835158249895534e-07
Position 1116: 9.109840398926093e-07
Position 1282: 7.878756410539336e-07
Position 644: 7.850490054365691e-07
Position 6604: 7.489504663743353e-07
Position 351: 6.574662777451671e-07
Position 4902: 6.264867831863978e-07
Position 1578: 4.66390595363956e-07
Position 1934: 4.569673758604681e-07
Position 1955: 4.30151297558907e-07
Position 401: 4.1575640399429835e-07
Position 1175: 3.609154485189596e-07
Position 1996: 3.360532961116863e-07
Position 1380: 3.2690492369053367e-07
Position 2510: 3.090503243635044e-07
Position 1555: 3.076488499557642e-07
Position 5970: 2.689520524602349e-07
Position 2189: 2.2061483085927944e-07
Position 312: 2.1761190176945846e-07
Position 1063: 1.5320049893555128e-07
Position 2445: 1.4141925116889357e-07
Position 1436: 1.3212322190668684e-07
Position 333: 1.244191912181846e-07
Position 339: 1.2294032492864182e-07
Position 391: 1.0194874849221236e-07
Position 2824: 6.915762927175721e-08
Position 2376: 4.417808595894665e-08
Position 3308: 4.405348286871079e-08
Position 3187: 4.153001335755891e-08
Position 904: 1.5191802382053798e-08
Position 2746: 1.2140176066549744e-08
Position 838: 1.1872966680192723e-08
Position 842: 6.946651651461093e-09
Position 467: 4.715831100947497e-09
Position 562: 4.241195642568349e-09
Position 5466: 3.7863330487946236e-09
Position 539: 3.1468235675836082e-09
Position 447: 2.8522535645243927e-09
Position 1634: 2.6707460545822027e-09
Position 482: 2.4425915603884323e-09
Position 658: 2.381370077474328e-09
Position 308: 2.0517189570752973e-09
Position 345: 1.970904580511582e-09
Position 310: 1.7076899229205634e-09
Position 479: 6.667292690258475e-10
Position 369: 6.418427557065393e-10
Position 487: 5.090792874056469e-10
Position 411: 3.0912367295671685e-10
Position 365: 2.9904745643105855e-10
Position 1126: 2.2528099369682126e-10
Position 354: 8.873990279502633e-11
Position 319: 4.329273120575554e-11
Position 164: 1.2971992353083498e-11
Position 438: 1.0302527244223589e-11
Position 405: 7.39999661275267e-12
Position 327: 3.1829605429110633e-12
Position 417: 2.3861688394692935e-12
Position 421: 5.67127683799243e-14
Position 495: 3.97393859202369e-15
