Gene = GRHPR
Position 5668: 0.03514990234378301
Position 7070: 0.034441241791605036
Position 5614: 0.03375860380448005
Position 8894: 0.03240315139294456
Position 6756: 0.02905723238903789
Position 9270: 0.028508120923574035
Position 3856: 0.027408044201782184
Position 1221: 0.027382383765070892
Position 11000: 0.0246187367679893
Position 9765: 0.023807983093523683
Position 13366: 0.022646703703301546
Position 1365: 0.021741026182462684
Position 10956: 0.0191392844652576
Position 6170: 0.019045538894471394
Position 10831: 0.01858612986000582
Position 11379: 0.01821734396579454
Position 2613: 0.01702323473468366
Position 8453: 0.01601350898457061
Position 4746: 0.015615369444268149
Position 7945: 0.014656949700002527
Position 9622: 0.014378211748554763
Position 2396: 0.01156574063410158
Position 6999: 0.011237136125918413
Position 6206: 0.011003527797860516
Position 3190: 0.010743435892566863
Position 6113: 0.010037654855981466
Position 8775: 0.009431937922828124
Position 13403: 0.009368537454261992
Position 1968: 0.009131948725543909
Position 7252: 0.008963999873357949
Position 9287: 0.008958252896095087
Position 8929: 0.008832298874369413
Position 5537: 0.008291151403522231
Position 1619: 0.007587580711724173
Position 7404: 0.007267503243997351
Position 3197: 0.006909381685090367
Position 14016: 0.006830418717238414
Position 8835: 0.006803893776912406
Position 7299: 0.006371941879344297
Position 6452: 0.006368977894422642
Position 12345: 0.0063496576055739155
Position 7338: 0.00583595135364044
Position 6793: 0.005831494339953353
Position 14057: 0.005814111190452399
Position 13487: 0.0052912793196554465
Position 1478: 0.0050529046022452714
Position 10953: 0.005019494069462547
Position 6175: 0.005003026465139282
Position 7930: 0.0047200972184919775
Position 8898: 0.004698923473200734
Position 7520: 0.004529403887779106
Position 2027: 0.004352747658164324
Position 6933: 0.004250357669995962
Position 7942: 0.004081811137401551
Position 9586: 0.004070190135072854
Position 5454: 0.00402662025468273
Position 2514: 0.003970442551420309
Position 3815: 0.0037689295511452218
Position 10803: 0.0036766822401891894
Position 2065: 0.0035804710696256516
Position 9375: 0.003559907412846193
Position 1266: 0.0035181308851194135
Position 3478: 0.003478713990634524
Position 7858: 0.0034637518143841427
Position 13537: 0.0034342025663646465
Position 5781: 0.0033556896074230977
Position 11957: 0.0032283503053200293
Position 13628: 0.0032207324627209614
Position 6936: 0.0031605248488358263
Position 307: 0.003101581476642635
Position 2159: 0.002862164148898771
Position 10592: 0.0028470280094926026
Position 2645: 0.00281426640465618
Position 320: 0.002750533361211845
Position 1345: 0.002714689398438162
Position 3087: 0.0026937982231427515
Position 3159: 0.0025978448387848256
Position 12976: 0.0024471545445101787
Position 6940: 0.0023913061280418915
Position 2883: 0.002226825142914961
Position 1274: 0.002183375658487537
Position 2224: 0.0021786313746666812
Position 8631: 0.0020240736294228298
Position 5406: 0.002016093160770604
Position 10977: 0.0019983009753624563
Position 12148: 0.0019667036444830756
Position 4726: 0.0019604497974828874
Position 3226: 0.0019205235862539537
Position 6598: 0.0018628183737486278
Position 3270: 0.0018343600061437426
Position 1019: 0.0018217025237967524
Position 4338: 0.0018068996553087797
Position 9360: 0.0018011972310107492
Position 8607: 0.0017576048990104681
Position 2760: 0.0017071285008892986
Position 3812: 0.0016970314198992869
Position 1756: 0.0016473190232253378
Position 6544: 0.0016130946478514513
Position 6336: 0.001596173748524374
Position 5700: 0.0015863280711106089
Position 14028: 0.0015724168396996226
Position 4392: 0.0015311582256821198
Position 2582: 0.001513374719698194
Position 13654: 0.0014949031557205744
Position 524: 0.0014886254649151276
Position 2856: 0.0014394242130653248
Position 7106: 0.001433881060257137
Position 994: 0.0014313898569524818
Position 9465: 0.0014247282530420395
Position 11528: 0.0014183603532347904
Position 7122: 0.0013996898851902717
Position 11785: 0.0013904961002942833
Position 7573: 0.0013496522059976543
Position 1457: 0.0013169042114064113
Position 10845: 0.0012639118022947336
Position 9692: 0.0012407647154992199
Position 6092: 0.0012128744995761657
Position 7509: 0.0012046344520651594
Position 8745: 0.0011722303529556326
Position 9641: 0.0011353475386683563
Position 7545: 0.001124840148657201
Position 8514: 0.0010485165677898934
Position 14198: 0.0010076376404811061
Position 12855: 0.0009875098343795493
Position 262: 0.0009644617569382487
Position 6066: 0.0009120606391436901
Position 2467: 0.0009023122687177825
Position 2928: 0.0008727010540354019
Position 10778: 0.000862848811691796
Position 3694: 0.0008610042453433915
Position 6266: 0.0008555537758098987
Position 3221: 0.0008463579750190627
Position 6972: 0.0008347434505578561
Position 2185: 0.0008227396372944077
Position 13371: 0.0008072418625079782
Position 1151: 0.0008060769460161829
Position 8642: 0.0008059952659616363
Position 1995: 0.0007605493548630925
Position 11303: 0.0006803952445143227
Position 3212: 0.0006662293227202175
Position 7375: 0.000656302670286316
Position 3750: 0.0006430052193064898
Position 6763: 0.0006018331342239175
Position 2950: 0.0006017865156742989
Position 1185: 0.0005934223180304356
Position 3768: 0.0005873037104412833
Position 10260: 0.00058019087741541
Position 6595: 0.000573593775778969
Position 9727: 0.0005633468989486328
Position 832: 0.0005587083543614507
Position 2819: 0.0005564079131775174
Position 886: 0.0005267828181435349
Position 4171: 0.0005035201418374435
Position 6024: 0.00047343739966037326
Position 2414: 0.00047290840282183304
Position 1246: 0.0004716750934264551
Position 1874: 0.0004715539545564774
Position 339: 0.00043411058093137216
Position 4319: 0.00042501814263369006
Position 7378: 0.00042469354317861414
Position 9009: 0.0004151943493995963
Position 520: 0.0004044865294950631
Position 2434: 0.00040315464030547484
Position 2717: 0.00040197031212195765
Position 406: 0.0003982896112980894
Position 7757: 0.00039305849247593113
Position 3117: 0.0003881398144874556
Position 9562: 0.00038694649853814603
Position 9782: 0.0003763953186666682
Position 11268: 0.0003572006372940071
Position 4261: 0.00035650194734137896
Position 6103: 0.0003149918384117238
Position 7977: 0.0003033703811868304
Position 4256: 0.0003025038745375859
Position 8704: 0.00030228676074662485
Position 11024: 0.00030190358664055494
Position 12601: 0.00029878243665942583
Position 7641: 0.0002968191735149956
Position 10361: 0.00027306475635941954
Position 10383: 0.0002728776592641325
Position 2772: 0.0002694974924248364
Position 3277: 0.000269391684107527
Position 6381: 0.00026061584196624896
Position 7816: 0.0002567428924578818
Position 1798: 0.0002414397769187515
Position 7441: 0.00022201186985938216
Position 11347: 0.00021789394260306614
Position 3839: 0.00021413833027539715
Position 2905: 0.00019884268497080972
Position 12713: 0.0001970570329116171
Position 12313: 0.00019489903357955705
Position 1085: 0.00019390822817006486
Position 3062: 0.00018938863392868407
Position 3818: 0.00018347591027351553
Position 1281: 0.00018224307189095002
Position 7359: 0.00018078604599935274
Position 2964: 0.00016131961842466574
Position 6503: 0.00016021050874556064
Position 4363: 0.00015816711137482418
Position 1973: 0.00015783666840503893
Position 8376: 0.00015629246502145205
Position 850: 0.000155041840033078
Position 4715: 0.00015036170034313042
Position 1516: 0.0001427446246191261
Position 542: 0.0001417904960032234
Position 2365: 0.00014107431395866385
Position 3136: 0.0001285687546125528
Position 11108: 0.00012745445386332362
Position 1044: 0.00012577078909152385
Position 1369: 0.00012353368686459116
Position 1061: 0.00011814582050115381
Position 6862: 0.00011423747894338792
Position 3530: 0.00011318408687116517
Position 6902: 0.00010962045493678282
Position 2989: 0.00010836222495558493
Position 5739: 0.0001022460396664816
Position 5411: 9.859133574561041e-05
Position 10192: 8.788445018084669e-05
Position 828: 8.606286139923748e-05
Position 2227: 8.599691838606925e-05
Position 7256: 8.400799398829588e-05
Position 4296: 8.27521520806525e-05
Position 2683: 8.245641790237404e-05
Position 3131: 7.518902003096952e-05
Position 7980: 7.030854438265613e-05
Position 2556: 6.911484533489215e-05
Position 9516: 6.782808995122015e-05
Position 2617: 6.758998085343873e-05
Position 10588: 6.456915798460048e-05
Position 10879: 6.187145963577141e-05
Position 13463: 6.086884534199294e-05
Position 2747: 6.080221238681585e-05
Position 3772: 6.0583956530452467e-05
Position 5949: 6.027506882599565e-05
Position 14169: 5.9796261303921997e-05
Position 10612: 5.9772461485742906e-05
Position 10364: 5.895629586471407e-05
Position 10430: 5.8295176940205967e-05
Position 292: 5.707454095486947e-05
Position 11825: 4.652392581509424e-05
Position 1307: 4.292417989285499e-05
Position 2069: 4.189227936039858e-05
Position 10069: 4.1300529078040305e-05
Position 4214: 3.907394413146228e-05
Position 11247: 3.905995804948479e-05
Position 1475: 3.8747042860253304e-05
Position 1621: 3.814788888293846e-05
Position 2194: 3.793574892059544e-05
Position 8434: 3.323204675543484e-05
Position 1253: 3.2949738988026614e-05
Position 2134: 3.062183784538753e-05
Position 2961: 2.985472675324905e-05
Position 5760: 2.984285243669159e-05
Position 125: 2.8126232371976463e-05
Position 2566: 2.6488817271657655e-05
Position 6896: 2.5558609939999415e-05
Position 1827: 2.3866682632565984e-05
Position 1406: 2.3105161291643476e-05
Position 8201: 2.1173433489099724e-05
Position 8198: 2.0560441352715547e-05
Position 1481: 1.9781905398580452e-05
Position 9597: 1.8621259034531787e-05
Position 1310: 1.7777950056229454e-05
Position 1235: 1.7317215262275013e-05
Position 6051: 1.687807959367287e-05
Position 9647: 1.3822089456080846e-05
Position 1396: 1.2847544789892347e-05
Position 690: 1.0245275098614296e-05
Position 1071: 9.571795679333361e-06
Position 2191: 8.2500980538296e-06
Position 2517: 8.021931041248509e-06
Position 3021: 7.900724059607573e-06
Position 3105: 7.850415801791044e-06
Position 3323: 7.555781834993661e-06
Position 3119: 7.326379286768876e-06
Position 2231: 6.303384172090839e-06
Position 5983: 6.0822716957436e-06
Position 6027: 5.740826979318547e-06
Position 1898: 5.494340661110748e-06
Position 8465: 5.425582812817796e-06
Position 8410: 5.334018469116199e-06
Position 9798: 5.232857215792651e-06
Position 6008: 4.786464773865601e-06
Position 10749: 4.600528035186048e-06
Position 6301: 4.387325631396321e-06
Position 10752: 3.989310947634251e-06
Position 4211: 1.3402229534006765e-06
Position 9543: 1.3337191916422804e-06
Position 4418: 1.234194960646566e-06
Position 4368: 1.1608622484839964e-06
Position 907: 9.184032244871661e-07
Position 784: 7.854809931904636e-07
Position 4218: 7.282611535467332e-07
Position 2079: 7.055441998893842e-07
Position 4379: 6.372825423986976e-07
Position 6283: 5.568285486931909e-07
Position 606: 5.203026891816168e-07
Position 2448: 4.775371945199717e-07
Position 1199: 3.383882269071586e-07
Position 924: 3.246671300551491e-07
Position 288: 3.04509817772543e-07
Position 582: 2.8603912253249126e-07
Position 1519: 2.5567296291719174e-07
Position 1287: 2.4288020053501047e-07
Position 951: 2.3926194899437773e-07
Position 760: 2.1173357570796832e-07
Position 717: 2.012888282309612e-07
Position 1387: 1.8478542618317117e-07
Position 166: 1.5795978127502664e-07
Position 1659: 1.540550326445375e-07
Position 999: 1.397971599939113e-07
Position 462: 9.811078724474061e-08
Position 1579: 9.323712630671022e-08
Position 3968: 9.315307108487436e-08
Position 936: 6.119725957506803e-08
Position 1417: 5.066899976761628e-08
Position 1195: 4.7065860506494946e-08
Position 862: 4.399386482994042e-08
Position 443: 4.156548869237844e-08
Position 212: 3.7603668252299964e-08
Position 280: 1.1062980685037047e-08
Position 270: 8.674292116029044e-09
Position 1484: 7.825409751938411e-09
Position 933: 7.0862351468013805e-09
Position 743: 6.95287740532028e-09
Position 383: 5.582094182708435e-09
Position 353: 5.332403004656723e-09
Position 191: 4.461779179472893e-09
Position 223: 4.416270123798789e-09
Position 692: 4.163330512485838e-09
Position 360: 3.3858773894888843e-09
Position 143: 4.5468906199752213e-10
Position 377: 3.7345460349211336e-10
Position 5872: 3.587532076195632e-10
Position 554: 3.520471165700833e-10
Position 194: 2.934329254051415e-10
Position 770: 1.7321031737274432e-10
Position 201: 1.6618478950619073e-10
Position 168: 7.20483408757943e-11
Position 372: 6.245280450367673e-11
Position 355: 5.6234658876384155e-11
Position 632: 3.754253725075146e-11
Position 198: 3.6789326193524806e-11
Position 221: 3.043811311071305e-11
Position 172: 2.31356838243624e-11
Position 138: 2.189918297032375e-11
Position 421: 5.069958678079518e-12
Position 174: 3.156154638171189e-14
