Gene = SNTN
Position 4560: 7.002649198517296e-05
Position 1266: 5.673965806022993e-05
Position 628: 5.6182902453423444e-05
Position 880: 4.2937746872903786e-05
Position 1905: 4.137780386190292e-05
Position 3401: 2.649408558164202e-05
Position 460: 2.4745558331048026e-05
Position 1130: 2.334805650768107e-05
Position 2302: 2.1985801109080518e-05
Position 709: 1.9883131098299364e-05
Position 3489: 1.9549959134928437e-05
Position 465: 1.7574343684153634e-05
Position 220: 1.7414926970675664e-05
Position 2188: 1.725372314234664e-05
Position 235: 1.4726151406266267e-05
Position 39: 1.3356910943147022e-05
Position 1659: 1.0035471340735686e-05
Position 2186: 9.208012271972845e-06
Position 400: 7.63448186841454e-06
Position 1627: 7.248579477271569e-06
Position 1428: 6.244788170903745e-06
Position 1453: 6.227395825449904e-06
Position 2294: 5.3220111468600066e-06
Position 1377: 5.142650889591709e-06
Position 8164: 4.378736745847507e-06
Position 995: 3.6017405624090108e-06
Position 558: 2.9899093233235285e-06
Position 1563: 2.345911391243272e-06
Position 2282: 2.086748739523336e-06
Position 1737: 1.8930292023100267e-06
Position 24: 1.2976211838907328e-06
Position 2411: 3.5973324579623016e-07
Position 159: 2.390918881191251e-07
Position 230: 1.7443856930111938e-07
Position 193: 1.5243417142856046e-07
Position 2406: 1.261802577501969e-07
Position 479: 1.2340624772986736e-07
Position 926: 1.0084712923197266e-07
Position 867: 8.300153145461435e-08
Position 458: 7.646544268633916e-08
Position 702: 4.152457575608518e-08
Position 398: 3.7693912010693233e-08
Position 568: 3.749421445130792e-08
Position 912: 3.506165382091516e-08
Position 829: 2.1039295485770777e-08
Position 199: 1.3671009702394865e-08
Position 693: 1.0878165846409651e-08
Position 488: 1.0722179858056763e-08
Position 757: 7.471199576163588e-09
Position 686: 7.357338872401024e-09
Position 134: 4.719048028137631e-09
Position 1025: 9.849216868916987e-10
Position 147: 2.1972321345933947e-10
Position 440: 2.1270474084722012e-10
Position 527: 5.5866093943815745e-11
Position 470: 2.92128943106255e-11
Position 543: 3.1138387033216106e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2093: 0.7607255020173527
Position 11268: 0.5545994376219456
Position 7056: 0.4569342755424587
Position 7114: 0.367246312758609
Position 6198: 0.3452445409813074
Position 3404: 0.28024522704278043
Position 6457: 0.1569902136684683
Position 11641: 0.1374361613229253
Position 2034: 0.11733213623998184
Position 5463: 0.10468059734957574
Position 733: 0.10305266908406381
Position 5358: 0.07907968570869031
Position 6648: 0.0780564210673366
Position 6933: 0.05424165322726355
Position 3142: 0.05302985144637281
Position 11028: 0.052800472512041376
Position 3090: 0.05199346767338948
Position 1239: 0.047542342802524944
Position 11538: 0.036080469191801814
Position 6460: 0.029533931364887547
Position 3484: 0.02894726027578144
Position 10371: 0.02713317211211634
Position 6215: 0.02576724797703148
Position 10018: 0.022522280916619203
Position 11563: 0.01994056222228112
Position 1484: 0.014866091647754414
Position 6898: 0.012822086800350876
Position 2385: 0.01232674338563957
Position 2406: 0.01218966626347756
Position 6579: 0.011693893259152233
Position 1149: 0.009264816685673425
Position 7332: 0.009182434187847295
Position 1652: 0.008675740298640575
Position 2331: 0.00833458677259003
Position 3106: 0.007762576608543152
Position 1697: 0.00725736156705882
Position 2062: 0.006582937695801173
Position 626: 0.0065216575911276175
Position 9850: 0.00641152625248647
Position 4394: 0.006092714067938711
Position 3439: 0.005773654205770603
Position 11177: 0.005742603146533253
Position 2279: 0.005667724344084898
Position 3523: 0.005579765365669705
Position 4265: 0.005007338314072895
Position 9298: 0.004604691940774357
Position 9493: 0.004330341571853736
Position 7183: 0.004074468277984073
Position 8471: 0.003615701530886768
Position 513: 0.0035367452349614565
Position 9377: 0.0035260680362409775
Position 9262: 0.0034633484821077138
Position 3152: 0.0032072411004143214
Position 3270: 0.0031058720807525452
Position 10496: 0.003009335956563636
Position 3950: 0.002600834740603262
Position 6704: 0.0025964545290271283
Position 9420: 0.002473533498007797
Position 3559: 0.0024714340365629807
Position 4344: 0.0023851062832541494
Position 11386: 0.0021606879624065187
Position 9969: 0.002131995204043688
Position 1543: 0.0021297365893605024
Position 1761: 0.0021037032870435336
Position 2478: 0.0019027162099820418
Position 5971: 0.0018596988408763823
Position 2345: 0.0016858947746343244
Position 2735: 0.0015920274804695563
Position 3066: 0.0015109264575986156
Position 8415: 0.001445795200981624
Position 9007: 0.001405084451056883
Position 9374: 0.0013863525750366693
Position 8278: 0.0013761705571157183
Position 8524: 0.0013099642732966386
Position 2750: 0.0012819045080543245
Position 3003: 0.0012737727561237455
Position 4633: 0.0012238345744283092
Position 9019: 0.0012198353481449188
Position 9118: 0.0012052880571777791
Position 5404: 0.0011680533461985246
Position 8018: 0.0011236489852714992
Position 4089: 0.001123522471213697
Position 5858: 0.0010242912309928423
Position 8745: 0.0010100654191312803
Position 9333: 0.000987797564915828
Position 5429: 0.000981793553465964
Position 2700: 0.0009181132121010389
Position 1957: 0.000909162662486621
Position 4899: 0.0009021952810204792
Position 668: 0.0008985606474808204
Position 2943: 0.0008573598031536623
Position 1932: 0.0008417817218226194
Position 3283: 0.0008395958269401522
Position 6768: 0.0007788902412746183
Position 2937: 0.0007466775297164727
Position 1397: 0.0007332954659215732
Position 554: 0.000711499697427773
Position 1618: 0.000703907525629663
Position 7481: 0.000691797895446587
Position 1981: 0.0006613684103509682
Position 693: 0.000646975764073088
Position 9695: 0.0005843367560526909
Position 2883: 0.00048306329374779485
Position 7685: 0.0004041292609393367
Position 4456: 0.00035178629014208205
Position 7336: 0.0003436821241225576
Position 9023: 0.0003215369767347623
Position 2419: 0.00029938420799249457
Position 836: 0.00028161837256792315
Position 636: 0.00026526327508182734
Position 3535: 0.00024822737569111044
Position 8128: 0.0002458763527389969
Position 7360: 0.00024568980165562047
Position 4934: 0.00022803494447148743
Position 5317: 0.00021815944674858506
Position 7682: 0.00020510474246717417
Position 751: 0.0001880503684210589
Position 9217: 0.00018473450787261854
Position 4972: 0.00017182940662003265
Position 896: 0.0001637488322801744
Position 923: 0.00016182312208718862
Position 4014: 0.00016068655801807521
Position 1300: 0.0001493467718349228
Position 4691: 0.00014657323470325105
Position 7275: 0.00014305562885044302
Position 4729: 0.0001418748714449472
Position 2205: 0.0001364216895828702
Position 1174: 0.0001357293881175622
Position 2173: 0.0001322136886256043
Position 1555: 0.00012246736692956292
Position 8322: 0.0001176043528798981
Position 206: 0.00011606119684056297
Position 4964: 0.00011574953620932621
Position 2424: 0.00011331821769347631
Position 1365: 0.0001092164684291145
Position 1765: 9.880195449804647e-05
Position 2341: 9.652815856252599e-05
Position 1519: 9.608558106698522e-05
Position 1737: 8.716392361119958e-05
Position 3330: 8.668090663798432e-05
Position 861: 7.527457512137874e-05
Position 1671: 6.833642562937643e-05
Position 5018: 6.523308352035347e-05
Position 2551: 6.413801626358228e-05
Position 2433: 6.0054216404829675e-05
Position 2122: 5.8985196967726985e-05
Position 709: 5.809775744350641e-05
Position 2842: 5.671425674277151e-05
Position 912: 5.315632797849322e-05
Position 4174: 5.064299599257281e-05
Position 786: 5.036926403345217e-05
Position 2533: 4.862384051608129e-05
Position 1402: 4.84683970160812e-05
Position 1563: 4.4917753076946814e-05
Position 1453: 4.32146255147395e-05
Position 2447: 4.2637399166206055e-05
Position 1839: 3.937481031957742e-05
Position 300: 3.3087993736442435e-05
Position 753: 3.3021575267841895e-05
Position 3164: 3.2465837150314085e-05
Position 1033: 3.1560998948932284e-05
Position 1712: 3.0357654858898635e-05
Position 2677: 3.0251285517641436e-05
Position 2585: 2.5069096319429785e-05
Position 880: 2.3071029270181605e-05
Position 2442: 2.252723362160289e-05
Position 4790: 2.1417585924413417e-05
Position 2524: 2.0672931850855558e-05
Position 2845: 2.015724092472228e-05
Position 1602: 1.871275993989977e-05
Position 527: 1.8358156169084245e-05
Position 1490: 1.8037625229250107e-05
Position 3232: 1.7424786001181212e-05
Position 2488: 1.6020136946011022e-05
Position 812: 1.5828667051337708e-05
Position 430: 1.556653347743791e-05
Position 2305: 1.3095373595379707e-05
Position 3009: 1.2492523796059015e-05
Position 3564: 1.2316875288267371e-05
Position 1910: 1.1717152511350855e-05
Position 1657: 1.1618426233153123e-05
Position 558: 1.151916754335486e-05
Position 285: 1.1409834159680117e-05
Position 1803: 1.0879000049270768e-05
Position 877: 1.0339939295158836e-05
Position 516: 8.860519374673879e-06
Position 230: 8.702925805026137e-06
Position 1567: 8.53356212359493e-06
Position 403: 8.05006639382357e-06
Position 985: 7.372652590207814e-06
Position 760: 7.029962768713372e-06
Position 564: 5.5353984808268236e-06
Position 819: 5.51382134586945e-06
Position 768: 4.5536795140102315e-06
Position 783: 4.188117014461088e-06
Position 795: 3.8184322203870925e-06
Position 867: 3.056249086727961e-06
Position 926: 2.3861981314122863e-06
Position 1465: 2.289746234233592e-06
Position 4081: 1.7782805834850663e-06
Position 1892: 1.6029044574883773e-06
Position 581: 1.5392525710847605e-06
Position 645: 1.5166135301901659e-06
Position 849: 1.2781525847220459e-06
Position 6937: 9.444103807992346e-07
Position 5483: 5.464929008577266e-07
Position 215: 4.618281675658933e-07
Position 479: 3.643007576190917e-07
Position 2128: 3.213117010453759e-07
Position 1847: 3.054629943252414e-07
Position 1008: 2.3400903705596706e-07
Position 361: 2.2142861478234151e-07
Position 763: 2.1440629581851642e-07
Position 220: 1.9241404248552954e-07
Position 1874: 1.6403374712212487e-07
Position 465: 1.6175065553661543e-07
Position 314: 1.3413644528139065e-07
Position 114: 1.2933429050785274e-07
Position 587: 1.0552962751238172e-07
Position 672: 9.118520678804488e-08
Position 568: 7.031131146325274e-08
Position 771: 6.867996213644165e-08
Position 1035: 6.463231154550736e-08
Position 1315: 6.280376975690183e-08
Position 803: 4.266975101581825e-08
Position 1870: 4.010780868332564e-08
Position 765: 3.839903362783692e-08
Position 1183: 1.9633870947989945e-08
Position 2347: 1.8874404084953445e-08
Position 2148: 1.8429956483917165e-08
Position 321: 1.8246733225545057e-08
Position 1571: 1.3073314862038377e-08
Position 193: 7.455746132016605e-09
Position 590: 7.455147822012171e-09
Position 1504: 7.03878227128938e-09
Position 1037: 4.900787297108672e-09
Position 1577: 4.7096685372421865e-09
Position 89: 4.510192696708058e-09
Position 935: 3.52969854605208e-09
Position 159: 6.556634349626407e-10
Position 1371: 4.2458107842951634e-10
Position 432: 4.08417793708106e-10
Position 170: 3.0713001421551806e-10
Position 177: 2.1261862947091032e-10
Position 434: 1.8246255199512277e-10
Position 1781: 1.734900919344919e-10
Position 191: 6.563195133220865e-11
Position 576: 2.0389473927754878e-12
Position 129: 3.599576706460223e-13
Position 134: 7.291633684439644e-15
