Gene = FPGT
Position 1537: 0.04229478375297742
Position 697: 0.0385453369116635
Position 848: 0.035425668613984766
Position 3412: 0.031364860333073535
Position 1385: 0.02519327080280817
Position 6709: 0.025187646224466686
Position 4019: 0.022405400159019272
Position 7205: 0.022284198971729067
Position 7339: 0.021376514477248483
Position 8871: 0.020863998358220084
Position 6949: 0.015287484858864744
Position 5956: 0.01385247662169322
Position 2479: 0.012961925939451379
Position 4937: 0.0115369463895444
Position 6588: 0.011459408916767702
Position 1516: 0.010765072082660173
Position 8409: 0.010556629200491928
Position 3793: 0.010477812727656795
Position 6337: 0.009676406002916001
Position 6646: 0.009441836376957594
Position 5581: 0.009248300637075137
Position 5542: 0.00903357829727736
Position 5197: 0.008899914700749021
Position 8805: 0.008082363950480943
Position 4636: 0.008039612221817942
Position 7945: 0.006850723725697417
Position 8770: 0.006436289654787499
Position 6862: 0.005649900431168661
Position 3258: 0.004666803837946915
Position 3569: 0.004655609155494769
Position 3745: 0.004365438919636523
Position 2482: 0.003936576955004693
Position 3963: 0.00379146896635379
Position 4706: 0.0037295337769208234
Position 5919: 0.003462768039251685
Position 3595: 0.003300418162871473
Position 4368: 0.0030333533404925633
Position 1499: 0.0029474251921392043
Position 2113: 0.00286083492128468
Position 6045: 0.0028185451959577474
Position 7006: 0.0027227448551357396
Position 8924: 0.00264619119235936
Position 2073: 0.002593059048126067
Position 2337: 0.0022252969911009126
Position 2801: 0.002202991856955136
Position 4149: 0.0021545926149870763
Position 3903: 0.002102717344045815
Position 7892: 0.0020304287296994007
Position 902: 0.0020171435495054406
Position 3236: 0.0019307608530618006
Position 8383: 0.0018932544154057953
Position 1487: 0.0018905554348639896
Position 6625: 0.0017056106523366864
Position 499: 0.0014264121818503123
Position 925: 0.0014254547547733133
Position 4589: 0.0012951459560878048
Position 1324: 0.0012586838075368976
Position 3582: 0.0012343969846619195
Position 3313: 0.0011510911882703272
Position 1031: 0.0011183271491834329
Position 6409: 0.001084572719577007
Position 8079: 0.000993468271986115
Position 357: 0.0009318673920664425
Position 2809: 0.0008581331000650968
Position 1939: 0.0008558383232260746
Position 5221: 0.0008402785852631348
Position 2161: 0.0008363327900682071
Position 6525: 0.0007336628059710168
Position 2941: 0.0007154189135039044
Position 750: 0.0006797280535688237
Position 2817: 0.0006229876068801059
Position 7423: 0.0006040549889971433
Position 3468: 0.0005592012062797246
Position 1463: 0.0005496989970597307
Position 1726: 0.0005466661655513839
Position 7738: 0.0005384673156393822
Position 4535: 0.0005320135258096158
Position 2504: 0.0005123465312796602
Position 6261: 0.0005078921671223894
Position 2313: 0.0005033228392811017
Position 2593: 0.0004664130331863782
Position 2078: 0.0004409855683343797
Position 6433: 0.00042448932699522875
Position 7123: 0.0004121140666596467
Position 2559: 0.0004048767762744159
Position 6730: 0.00040402725078005037
Position 6566: 0.0003986799386532809
Position 4680: 0.00036667382362876033
Position 6460: 0.00035602000697365806
Position 4098: 0.0003441613954888499
Position 738: 0.0003259395185534008
Position 2002: 0.0003236243185811417
Position 4942: 0.00031676328084376097
Position 360: 0.00031637005664104375
Position 877: 0.00028598006620751817
Position 3822: 0.00028557675826595627
Position 1913: 0.00027192381560339556
Position 2889: 0.0002409692463641354
Position 6995: 0.00024003077748359716
Position 1882: 0.00023804431295829944
Position 4664: 0.00023737907369711232
Position 1544: 0.0002228915989250668
Position 2219: 0.00021817322054548425
Position 5178: 0.0002143976126032333
Position 4976: 0.00021337857995917372
Position 4230: 0.00021036475513654877
Position 1910: 0.00019137140425517707
Position 2316: 0.00018653304144604927
Position 827: 0.00018615514696290273
Position 879: 0.0001771597654134145
Position 6485: 0.0001689557242966839
Position 2484: 0.000164601941601102
Position 4689: 0.00016302244371428046
Position 1118: 0.000157761171210413
Position 2181: 0.0001571085707513002
Position 255: 0.0001463284508962503
Position 3644: 0.0001437272103487834
Position 1185: 0.00013389256352734158
Position 3911: 0.00013354593509836793
Position 3005: 0.00012566621649355296
Position 2387: 0.00011702416047111353
Position 2706: 0.00011247068764507966
Position 4332: 0.00010809323922932566
Position 580: 9.748596797940768e-05
Position 1769: 9.709876310031343e-05
Position 4267: 8.022473793321318e-05
Position 5362: 7.694874284044479e-05
Position 3508: 7.568342723532066e-05
Position 4659: 7.500626802562578e-05
Position 3485: 7.408180107899293e-05
Position 570: 7.402493688547199e-05
Position 2411: 7.330967864283629e-05
Position 4378: 6.953491400943185e-05
Position 766: 6.21812030723323e-05
Position 759: 5.866626924237533e-05
Position 677: 5.791303635151128e-05
Position 465: 5.552371526803272e-05
Position 990: 5.481373706203737e-05
Position 1330: 5.332936182545492e-05
Position 2234: 4.479266668692236e-05
Position 5365: 4.377499451935139e-05
Position 429: 4.212758371772581e-05
Position 5203: 4.064478457832687e-05
Position 1404: 3.8644384401478725e-05
Position 2393: 3.786738636339064e-05
Position 2573: 3.6143533439481345e-05
Position 3114: 3.503984225524547e-05
Position 1829: 3.475326723376076e-05
Position 2363: 3.2288712725691806e-05
Position 1344: 3.0125011088820133e-05
Position 613: 2.6575223756061177e-05
Position 1886: 2.442783848174992e-05
Position 211: 2.0340281032906153e-05
Position 3149: 1.8856071811570962e-05
Position 1698: 1.836686334166501e-05
Position 2167: 1.4008999649854909e-05
Position 1549: 1.3742786518052067e-05
Position 4052: 1.2256226976595253e-05
Position 273: 1.1042862884528231e-05
Position 3371: 9.99805523679856e-06
Position 3053: 9.137403502129288e-06
Position 3374: 9.036883818907233e-06
Position 2319: 8.676315370648961e-06
Position 3797: 8.600907299322484e-06
Position 2508: 7.948038961686702e-06
Position 3756: 7.132317925586274e-06
Position 4063: 6.717376136633882e-06
Position 443: 5.645731735160791e-06
Position 1651: 5.519551468307161e-06
Position 386: 5.368639538133168e-06
Position 617: 5.304293202747341e-06
Position 1261: 4.764715248555924e-06
Position 574: 4.666837703626475e-06
Position 4057: 4.582393299179866e-06
Position 3429: 4.072985891406e-06
Position 1078: 3.828493737670546e-06
Position 4717: 3.6987297993430255e-06
Position 1063: 3.390647564883672e-06
Position 956: 3.3831419253262625e-06
Position 409: 3.346772500484084e-06
Position 3260: 2.5472731762989487e-06
Position 473: 2.53360307896241e-06
Position 365: 2.2683821442305537e-06
Position 3059: 2.2312609408179944e-06
Position 3062: 1.7330719635008182e-06
Position 774: 1.3032736273768833e-06
Position 496: 1.243716143155048e-06
Position 4247: 7.67378995639793e-07
Position 1046: 7.555221981548132e-07
Position 379: 5.633939086319676e-07
Position 3018: 4.974898098816847e-07
Position 279: 1.7277863031541045e-07
Position 3379: 1.475654783941603e-07
Position 414: 1.441712899872203e-07
Position 393: 1.3570396923993164e-07
Position 506: 1.0323280544964988e-07
Position 478: 8.075731070048526e-08
Position 3720: 6.442732735297212e-08
Position 396: 5.256062892280893e-08
Position 390: 4.148759791466529e-08
Position 1773: 4.046559226036928e-08
Position 187: 3.6134695305642036e-08
Position 1220: 2.6334786978459124e-08
Position 1577: 2.418001018529576e-08
Position 146: 2.0703919014408102e-08
Position 141: 1.6019927875204648e-08
Position 1472: 1.3503717868347278e-08
Position 276: 1.28065806026649e-08
Position 1610: 1.1162186910753921e-08
Position 300: 9.99087253090121e-09
Position 131: 9.27335246518439e-09
Position 1941: 8.321745151667167e-09
Position 1167: 6.0599286645012344e-09
Position 214: 4.764427165801227e-09
Position 1638: 4.633272877836622e-09
Position 589: 2.465430724925288e-09
Position 109: 2.244256654651327e-09
Position 189: 1.79514388946714e-09
Position 1564: 1.6463045506758578e-09
Position 155: 1.622992469787676e-09
Position 148: 1.160891309984598e-09
Position 1125: 2.945941152354484e-10
Position 193: 2.430752182552197e-10
Position 283: 2.1199452322501573e-10
Position 881: 1.8095339846990033e-10
Position 160: 1.9834681221543714e-11
Position 169: 1.7387204937164297e-11
Position 106: 1.0599186888914764e-11
