Gene = GOLIM4
Position 806: 1.6937735577280924e-05
Position 1181: 1.6269197447726585e-05
Position 900: 1.528016546119522e-05
Position 2370: 1.2634456211718528e-05
Position 1811: 1.2477135372871014e-05
Position 2436: 8.288414501048086e-06
Position 1031: 5.1846465767040045e-06
Position 650: 4.350753459219908e-06
Position 1091: 3.5199214045673042e-06
Position 1016: 3.069521660235177e-06
Position 816: 2.258911736445083e-06
Position 1150: 2.2062226653410867e-06
Position 1196: 2.1223018944899225e-06
Position 1163: 2.1055892534033047e-06
Position 468: 2.088018905504278e-06
Position 876: 2.0599354787256744e-06
Position 414: 1.6387823666022085e-06
Position 423: 1.606760461754712e-06
Position 836: 1.5510457514523403e-06
Position 397: 1.3901821681162156e-06
Position 454: 1.16326693520973e-06
Position 1101: 1.081581407673482e-06
Position 1107: 9.802450089778404e-07
Position 845: 8.934619092140517e-07
Position 292: 6.248219967398316e-07
Position 1039: 5.28352461486458e-07
Position 402: 4.964408212450664e-07
Position 842: 3.75854211486153e-07
Position 1033: 3.2036312101379873e-07
Position 851: 2.746963816908839e-07
Position 1240: 2.744091018893724e-07
Position 471: 2.091536103052201e-07
Position 647: 2.0011880547137778e-07
Position 533: 1.8988052004661933e-07
Position 162: 1.5957885896434843e-07
Position 308: 1.4908211069299547e-07
Position 216: 1.0494489912353407e-07
Position 376: 7.288657685101924e-08
Position 351: 5.92595761775613e-08
Position 361: 5.128285391104975e-08
Position 266: 4.037820489345287e-08
Position 369: 2.778919008369847e-08
Position 322: 2.65734680054374e-08
Position 358: 2.575459006658809e-08
Position 460: 2.443574370092763e-08
Position 821: 2.2284042096419077e-08
Position 274: 2.053762535066939e-08
Position 1208: 1.737054907565947e-08
Position 1003: 1.548491950927429e-08
Position 158: 1.2939118694763934e-08
Position 1470: 8.945712852298824e-09
Position 854: 8.185690551117393e-09
Position 957: 7.644137669456971e-09
Position 373: 4.444412306157207e-09
Position 124: 1.9697257830598546e-09
Position 280: 5.307935059947151e-10
Position 301: 5.292443000377748e-10
Position 1008: 2.0322501432705616e-10
Position 103: 4.7816214956114426e-12
Position 112: 4.0865210363919113e-13
Position 85: 1.5702590128042914e-15
Position 88: 9.89437221088987e-16
Position 105: 3.2049684727632614e-16
