Gene = RP5-864K19.6
Position 8000: 0.003423678460770457
Position 3002: 0.0034122796286354703
Position 4297: 0.003323942160868989
Position 2030: 0.003143012325975257
Position 7364: 0.0028848869705534277
Position 6543: 0.0026970775609786862
Position 3118: 0.0026248744660859395
Position 2471: 0.002553926294702495
Position 5478: 0.00234283376116801
Position 4264: 0.002234929335596708
Position 8652: 0.0021027127270801817
Position 7837: 0.0018124802905743575
Position 15097: 0.0016715504282256524
Position 2114: 0.0015577344975038097
Position 9193: 0.0015322616564081668
Position 3094: 0.0014335599782082814
Position 5746: 0.001327830209273486
Position 11126: 0.0012786740768832062
Position 17015: 0.001251104515578459
Position 8235: 0.0012332900302917654
Position 3070: 0.0012262707858955292
Position 335: 0.0012098494233755937
Position 8255: 0.0011715414107229512
Position 6584: 0.0011243456232892678
Position 8164: 0.0011057904058112366
Position 513: 0.0010764784920696674
Position 7182: 0.0010678228346910211
Position 10252: 0.0010464917000526613
Position 13369: 0.0010132730817151133
Position 2737: 0.0009885211019186563
Position 9720: 0.000942493175610922
Position 12699: 0.0009320664007107879
Position 13699: 0.0009308870631676734
Position 309: 0.0008985698213341435
Position 1362: 0.0008410905294622457
Position 1226: 0.0008249037589989211
Position 14921: 0.0008092903186703345
Position 5672: 0.0007922555010220698
Position 6601: 0.0007671986283498053
Position 10739: 0.0007466444022047921
Position 8139: 0.000723602044933648
Position 8397: 0.0007044971087886554
Position 2603: 0.0006845806706094356
Position 1365: 0.0006597367450317439
Position 13863: 0.0006552781883655387
Position 8120: 0.0006202258890537014
Position 14851: 0.0005950492128190565
Position 1585: 0.0005786212978424405
Position 2926: 0.0005237262455876115
Position 15967: 0.00051066492608829
Position 8812: 0.0004733828527762284
Position 4855: 0.00047161868373466273
Position 4773: 0.00042754392001924374
Position 1202: 0.00035563115536131016
Position 474: 0.00030498752500735
Position 13721: 0.00027516384767391265
Position 823: 0.0002721718477289418
Position 4314: 0.0002685539029721965
Position 13674: 0.000261464204578149
Position 272: 0.00024753470505460817
Position 5572: 0.00024394927249828672
Position 4776: 0.00024115066180116338
Position 718: 0.00023291711969659283
Position 2447: 0.00022309161345725979
Position 4869: 0.00021188941240128198
Position 6203: 0.0002067075397509322
Position 1619: 0.0002054002632866084
Position 2705: 0.00020372618716662852
Position 4431: 0.00020279391073323795
Position 2073: 0.00020194627682047216
Position 4202: 0.00019055704425972536
Position 296: 0.00017375553771102023
Position 12089: 0.00017112225363293573
Position 1985: 0.0001670001256954827
Position 4802: 0.00016290579606968408
Position 1994: 0.00016176025706173878
Position 4242: 0.0001587100237788517
Position 2134: 0.0001383635943942425
Position 1392: 0.0001354456694316655
Position 11736: 0.00013509764063006265
Position 1534: 0.00013144868312029497
Position 13446: 0.00012035981244211252
Position 8888: 0.00011220630847638269
Position 10829: 0.00010830477681218937
Position 11435: 0.00010170595174459053
Position 9067: 9.849850260395847e-05
Position 10670: 9.517107373838111e-05
Position 2570: 8.769475670849937e-05
Position 6513: 8.737927012892195e-05
Position 6478: 8.662176216667866e-05
Position 10580: 8.130784103811743e-05
Position 9313: 7.799438976828279e-05
Position 2520: 7.69966318012888e-05
Position 1829: 7.226647884363006e-05
Position 1299: 7.080459654345944e-05
Position 12248: 5.926674067871631e-05
Position 1282: 5.72508215083228e-05
Position 9388: 5.670815064845123e-05
Position 2932: 5.605230307785517e-05
Position 847: 4.539755562803614e-05
Position 6053: 3.946347402353636e-05
Position 10526: 3.103831422134977e-05
Position 3026: 3.058440781371452e-05
Position 2620: 2.8764501435476235e-05
Position 5013: 2.7048521223388776e-05
Position 2088: 2.17577551543922e-05
Position 5030: 1.970636905556504e-05
Position 3623: 1.9563415340614433e-05
Position 2055: 1.612172631344581e-05
Position 6008: 1.5481802870859056e-05
Position 897: 1.3002229478087818e-05
Position 2043: 1.2407528763050148e-05
Position 8930: 1.233174221909413e-05
Position 1418: 1.126280233178409e-05
Position 7647: 9.700153834620263e-06
Position 3181: 8.574024560114431e-06
Position 4575: 7.912506397955739e-06
Position 2255: 7.426618879780295e-06
Position 2758: 7.141996020864182e-06
Position 195: 6.735374965980298e-06
Position 7466: 6.706512341616022e-06
Position 984: 6.696652330217485e-06
Position 987: 5.881618495978501e-06
Position 2120: 5.167498778861722e-06
Position 4929: 4.939829759557861e-06
Position 2786: 4.110160952594293e-06
Position 1459: 3.785866981876102e-06
Position 2657: 3.620861910448438e-06
Position 1013: 3.452383288707744e-06
Position 1064: 3.395714957168796e-06
Position 2673: 3.353548977243447e-06
Position 2171: 3.175615763012276e-06
Position 2624: 3.0250063464176857e-06
Position 2488: 2.897421749609443e-06
Position 2454: 2.6320334245907547e-06
Position 3694: 2.306026400709752e-06
Position 2581: 2.249042530915287e-06
Position 1556: 2.211437918679826e-06
Position 652: 1.971176848224573e-06
Position 2060: 1.5684939279072966e-06
Position 1445: 1.5671783790616653e-06
Position 3167: 1.2531469783850024e-06
Position 447: 1.1696742337609746e-06
Position 1553: 1.0335399161178916e-06
Position 2200: 9.060875029216994e-07
Position 1987: 8.312468571982653e-07
Position 2359: 6.919014673281207e-07
Position 2271: 6.345014594474806e-07
Position 1841: 6.295745853283865e-07
Position 3050: 5.809129214776905e-07
Position 671: 5.442889346193041e-07
Position 1208: 5.17024860484642e-07
Position 829: 4.105058597937069e-07
Position 1883: 2.0476051634155477e-07
Position 2076: 1.9598232916691683e-07
Position 4208: 2.2976576249761503e-08
Position 396: 6.65161719989421e-09
Position 2892: 5.362317290204036e-09
Position 410: 4.489385336323295e-09
Position 921: 1.6745805818194556e-09
Position 989: 1.0402924145896835e-09
Position 1367: 1.004865797971158e-09
Position 1078: 8.921133481143339e-10
Position 476: 7.971155476798248e-10
Position 1311: 7.390975779237687e-10
Position 687: 3.3965481765046965e-10
Position 1323: 3.311553636375148e-10
Position 1483: 2.15187969148926e-10
Position 1727: 1.679280488110876e-10
Position 859: 1.4260499734939599e-10
Position 945: 1.3018397556015734e-10
Position 1120: 1.0989313213933317e-10
Position 933: 7.059136451456632e-11
Position 1141: 2.54680851232382e-11
Position 208: 2.3148966037036556e-11
Position 204: 9.974553092441167e-12
Position 150: 1.0753443232098669e-12
Position 210: 1.522042615946344e-13
Position 170: 2.7889550438805533e-16
Position 110: 1.2156607454943636e-16
Position 96: 3.9668498989491655e-17
Position 166: 1.9197048909603744e-17
