Gene = CDCA8
Position 4679: 0.0003633996293230915
Position 10934: 0.000358308893079393
Position 5110: 0.00030270605476765756
Position 13250: 0.00029284508468406707
Position 6917: 0.0002905299133137272
Position 15958: 0.00027087857478533267
Position 1348: 0.00026667813367621393
Position 3722: 0.00023632708100589211
Position 2322: 0.00020932434897648914
Position 3079: 0.00020623283032239186
Position 6640: 0.00019214034580452912
Position 8511: 0.00018181928207522494
Position 4764: 0.00016065526040906798
Position 8757: 0.00015954013299814522
Position 4799: 0.0001523486702196162
Position 8422: 0.00014364634924426522
Position 5633: 0.00013239703020299522
Position 668: 0.000122481833252829
Position 1507: 0.00011548832797321493
Position 2588: 0.00011074331978845137
Position 9718: 0.0001072829543839995
Position 98: 0.00010319955493172365
Position 185: 8.779917914772197e-05
Position 15135: 8.754186533207537e-05
Position 6617: 8.554313575989319e-05
Position 8994: 7.242653020433108e-05
Position 6958: 7.046404671764998e-05
Position 6090: 5.885971261950438e-05
Position 6824: 5.83521274354764e-05
Position 8259: 5.5074174687030996e-05
Position 663: 5.297275568397776e-05
Position 8786: 4.607766787371357e-05
Position 63: 4.127018399836497e-05
Position 8839: 3.8347274157535524e-05
Position 8134: 3.7205097345950915e-05
Position 20: 3.442379617526495e-05
Position 91: 3.3594174097823334e-05
Position 85: 2.9252937000291915e-05
Position 3380: 2.46204779229664e-05
Position 401: 2.3208181671472173e-05
Position 2417: 2.1269265484259796e-05
Position 1572: 1.834210195955404e-05
Position 55: 1.807673164940379e-05
Position 3429: 1.743195831295684e-05
Position 30: 1.62646451154737e-05
Position 1082: 1.6136326624876718e-05
Position 8771: 1.3957898102403539e-05
Position 3275: 1.2679651742887752e-05
Position 9065: 1.19765912844466e-05
Position 194: 1.1194422816805464e-05
Position 1040: 1.050950558194337e-05
Position 865: 1.0306760963807076e-05
Position 3374: 1.0186660654534513e-05
Position 146: 9.12292093629087e-06
Position 3622: 8.633284258448369e-06
Position 3139: 7.4795473518462304e-06
Position 6682: 6.478684073759985e-06
Position 361: 6.2570666030530885e-06
Position 6709: 5.938033723449612e-06
Position 74: 5.86223263608285e-06
Position 902: 4.7119413301528746e-06
Position 188: 3.858579365767788e-06
Position 3683: 2.826875018565502e-06
Position 69: 2.7915860217774006e-06
Position 9492: 1.2348053216882411e-06
Position 9552: 1.2097908792795047e-06
Position 9424: 1.1955088565791842e-06
Position 33: 6.897673013031741e-07
Position 9344: 6.576222693395524e-07
Position 540: 5.398187123428119e-07
Position 165: 4.0468734365803327e-07
Position 300: 3.6658657046342226e-07
Position 3573: 2.994037073416116e-07
Position 218: 2.512806340948995e-07
Position 382: 5.3053483496444036e-08
Position 292: 4.401649406291284e-08
Position 207: 3.7458087053213955e-09
Position 452: 1.4703867483099601e-09
Position 295: 1.374637313252554e-09
Position 466: 1.1485571052243453e-09
Position 459: 1.0063720704660948e-09
Position 461: 6.381907199993198e-10
Position 512: 5.383182888828396e-10
Position 921: 4.6262819696457557e-10
Position 1076: 2.7240297740630684e-10
Position 1289: 2.2204606337522433e-10
Position 878: 4.970553653445517e-11
Position 761: 3.711414426307572e-11
Position 881: 3.598695629686753e-11
Position 804: 9.904311164672995e-12
Position 699: 9.71139738040032e-12
Position 807: 7.618485016713922e-12
Position 486: 7.540335992879233e-13
Position 8945: 1.5556748300779343e-13
Position 836: 9.267737975541834e-14
Position 830: 5.3498586693731274e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 486: 0.997437090066127
Position 257: 0.9555678828004972
Position 14559: 0.8629104251925097
Position 6486: 0.8102881379965364
Position 8017: 0.7930314845020292
Position 15903: 0.7609808764050449
Position 10833: 0.6765521658051709
Position 9335: 0.6398081522172931
Position 5589: 0.404372760998948
Position 13022: 0.2515900724663051
Position 3491: 0.14772742360735136
Position 4386: 0.144633676099985
Position 12695: 0.12708561479870203
Position 16279: 0.12597073867742725
Position 4301: 0.11994516619716444
Position 7921: 0.11818160727849146
Position 9313: 0.09395066589271679
Position 6185: 0.0925969154643536
Position 9924: 0.08567574439556756
Position 7985: 0.07438160280080099
Position 15291: 0.07377467526847492
Position 14802: 0.07204012767632013
Position 6221: 0.0707853537279456
Position 13239: 0.055616569999121866
Position 12692: 0.04423630482670584
Position 12250: 0.03891178884170885
Position 4368: 0.03176401494955841
Position 10862: 0.029082911966227427
Position 4360: 0.028529803954523113
Position 283: 0.02537273675119688
Position 5878: 0.02432318777903159
Position 10016: 0.022456105574986347
Position 12414: 0.019478600990105087
Position 16799: 0.01842001017988563
Position 15623: 0.01706039769200368
Position 10698: 0.015393799242726798
Position 5556: 0.015334494609684465
Position 4311: 0.014234766227646979
Position 16732: 0.01276935638257752
Position 5777: 0.012474207433269548
Position 6741: 0.01240865929524696
Position 7593: 0.011173181267542432
Position 4615: 0.01106903453963267
Position 3776: 0.010764440987658313
Position 9642: 0.01070649476744076
Position 6402: 0.01063755602308295
Position 14368: 0.010390754494992133
Position 3754: 0.010126525711855867
Position 3468: 0.010035506909624577
Position 8308: 0.00936778507080666
Position 14421: 0.009220780913525743
Position 6898: 0.009111237917188493
Position 2190: 0.008963402771807301
Position 14777: 0.00889554050872822
Position 4179: 0.007601797916371116
Position 15765: 0.006984263446100455
Position 2061: 0.006887017934877852
Position 16141: 0.00646800567113191
Position 12895: 0.005744565754007883
Position 8186: 0.005062566220280893
Position 7903: 0.004794878554455915
Position 10917: 0.00478218413209367
Position 15926: 0.0044414832890242355
Position 10701: 0.004390893052009671
Position 9895: 0.004159453353813885
Position 14825: 0.00415678499898079
Position 2502: 0.004116685979354192
Position 7739: 0.004028796711536488
Position 6456: 0.003974579884868213
Position 12465: 0.003884229995261453
Position 4411: 0.00360827850215866
Position 15684: 0.003601829161433412
Position 5440: 0.003491047724028167
Position 10904: 0.0033113752027347236
Position 5654: 0.00310129931870205
Position 12631: 0.003054723285544098
Position 14464: 0.0030463611098610057
Position 5257: 0.0029341545222419216
Position 3438: 0.0027765845385594222
Position 12274: 0.002628822498788112
Position 16679: 0.002609477584339783
Position 16018: 0.002587702593779258
Position 12719: 0.0023554283859622913
Position 16312: 0.0023456743029230827
Position 15807: 0.0022955130966615046
Position 5293: 0.0021733768364917824
Position 14852: 0.002141762622733692
Position 2625: 0.0021334391176936096
Position 5290: 0.0020568141750630996
Position 5423: 0.0020396088990474433
Position 15111: 0.00201558634595518
Position 7685: 0.0019962173394461736
Position 9856: 0.0019737972157424792
Position 13057: 0.00194881095250715
Position 8025: 0.0019471096055903535
Position 3942: 0.0019012333000575853
Position 5523: 0.0018896343544175388
Position 6227: 0.0018641526835885913
Position 13005: 0.0018256846582484965
Position 6006: 0.00177487443465662
Position 10676: 0.001751155360398908
Position 2458: 0.0017356518711150477
Position 1471: 0.0017058295744205591
Position 16650: 0.0016753605410796805
Position 16623: 0.0016100338269235113
Position 12440: 0.001604888675376035
Position 4395: 0.0015302600197193812
Position 15929: 0.0015065373198061285
Position 8195: 0.0013889717182466149
Position 8034: 0.0013806314876351987
Position 5661: 0.0013599790419636102
Position 10749: 0.0013152319327608844
Position 3285: 0.0013066271778348218
Position 15108: 0.001299727061148652
Position 7718: 0.0012860884615382487
Position 13308: 0.0012763368898388299
Position 15459: 0.001274361843274795
Position 6248: 0.0012244974279011982
Position 14996: 0.0012009382641493393
Position 5914: 0.0011990186747782836
Position 13084: 0.0011925136257160884
Position 12324: 0.001189208720534528
Position 4722: 0.001184884390168183
Position 6251: 0.0011689814094358964
Position 8465: 0.0011580770849039066
Position 4085: 0.0011567552929623907
Position 13109: 0.0011268513717298738
Position 7952: 0.0010729760488999893
Position 13054: 0.0009292422827417506
Position 8485: 0.0008888690142754737
Position 13413: 0.0008771988529138864
Position 7760: 0.0008566702551917711
Position 16626: 0.0008415621249587598
Position 17092: 0.0008410219103047944
Position 16965: 0.0008355533548787213
Position 4444: 0.0008182360438384014
Position 9900: 0.00081083942677334
Position 4423: 0.0007738357748787263
Position 3557: 0.0007525787314264153
Position 15127: 0.000748710377704429
Position 14713: 0.0007061741877790337
Position 10160: 0.0006639233620955969
Position 6189: 0.0006465986973521944
Position 4321: 0.0006385417559691708
Position 5347: 0.0006369293547243361
Position 3389: 0.0005969072068458453
Position 8489: 0.0005723173067722961
Position 864: 0.0005084452647679289
Position 5202: 0.0005070283868890749
Position 3511: 0.0004990238894947629
Position 4420: 0.0004687969973751768
Position 5561: 0.0004640234021152899
Position 1401: 0.00045391494165163165
Position 16993: 0.00044618334585511875
Position 503: 0.00044339983450156787
Position 8556: 0.0004429847590402287
Position 15296: 0.0004118034799902603
Position 536: 0.000392070069334855
Position 8671: 0.00037732519690438426
Position 9968: 0.0003734624116199986
Position 11701: 0.00036572060361811013
Position 5395: 0.0003446569863170104
Position 4130: 0.0003445524958090842
Position 6382: 0.00034422412314639555
Position 3847: 0.0003426842038027068
Position 5695: 0.00033810232987935957
Position 5492: 0.0003326491928054829
Position 2273: 0.0003325834581284157
Position 2861: 0.0003259545233765106
Position 6945: 0.00032089860754826996
Position 5643: 0.00030977417479215446
Position 6772: 0.00030906925077082775
Position 3232: 0.0003072620026230415
Position 4145: 0.0002914840076621212
Position 4864: 0.00028705457577840333
Position 5337: 0.00028365491107693784
Position 15440: 0.00028347754634462327
Position 12910: 0.00028293995544292596
Position 581: 0.0002787542379790155
Position 4196: 0.0002748046765736886
Position 9805: 0.00027025212158640995
Position 5479: 0.0002689251745577299
Position 9945: 0.00026237120652121816
Position 4133: 0.00025889032574366334
Position 15561: 0.0002552990448432383
Position 5482: 0.000254885253798578
Position 12013: 0.00024560939039154937
Position 3274: 0.00023763618824663475
Position 4434: 0.00023655294074027277
Position 4229: 0.00023607558477442052
Position 14903: 0.0002340117180030971
Position 3880: 0.00023388895106358967
Position 2542: 0.00023327588122932632
Position 3198: 0.0002262130505287734
Position 5174: 0.00022003568199516858
Position 13135: 0.00019417721106229288
Position 3267: 0.00019171749240009639
Position 15252: 0.00017884109410795285
Position 7887: 0.00017419763726665637
Position 3908: 0.00015820855667890467
Position 7615: 0.00015641723558074193
Position 1352: 0.00015351601264721837
Position 8188: 0.00015259164444096694
Position 3245: 0.00015046759876542214
Position 13576: 0.00014343521445243975
Position 2349: 0.000136042320496619
Position 7927: 0.00012867510941153032
Position 3289: 0.0001276124634447597
Position 1162: 0.00012302031344869555
Position 9141: 0.00012150113732407557
Position 9222: 0.0001163884815262092
Position 15007: 0.0001162095471146197
Position 5957: 0.00011611600437556608
Position 2391: 0.0001069310531399541
Position 3394: 0.00010605927599889764
Position 2366: 0.00010189322122975893
Position 9359: 0.00010163999398244053
Position 351: 9.821680082417262e-05
Position 2513: 9.478834780822471e-05
Position 17252: 9.421868823152705e-05
Position 3360: 9.389234202456506e-05
Position 1608: 9.307989918850411e-05
Position 2516: 9.290515000431045e-05
Position 1958: 9.206172040063353e-05
Position 8259: 9.025024581247317e-05
Position 516: 8.500196542393242e-05
Position 4623: 8.067581615801495e-05
Position 4679: 7.561901589886447e-05
Position 11049: 7.485131906276792e-05
Position 12846: 7.169985666348052e-05
Position 9831: 6.725207344349576e-05
Position 3718: 6.519086697327349e-05
Position 3500: 6.364497666203077e-05
Position 8200: 6.353603434242608e-05
Position 1438: 6.033375717106774e-05
Position 849: 5.9960965692131785e-05
Position 2129: 5.9256492378371585e-05
Position 1389: 5.87710713314246e-05
Position 4956: 5.762906004331097e-05
Position 995: 5.564031835573856e-05
Position 7855: 4.999530568162984e-05
Position 563: 4.9941400229948015e-05
Position 5146: 4.907406707504385e-05
Position 4447: 4.891867151017626e-05
Position 4183: 4.8509200107683874e-05
Position 1165: 4.5928691486256206e-05
Position 287: 4.589739645885263e-05
Position 11866: 4.5544261493142064e-05
Position 11560: 4.5492445565757126e-05
Position 1868: 3.972252777636057e-05
Position 3411: 3.947937808273101e-05
Position 11395: 3.553540112197555e-05
Position 2308: 3.5369111292593495e-05
Position 3255: 3.536656899200947e-05
Position 5209: 3.307158458028728e-05
Position 3317: 3.107693394056988e-05
Position 3417: 3.0905690560913434e-05
Position 8203: 2.8930580204438973e-05
Position 12493: 2.8243980098572705e-05
Position 9802: 2.7424155772075215e-05
Position 3251: 2.6549707812331532e-05
Position 8236: 2.5032039569994227e-05
Position 5151: 2.4973186268198805e-05
Position 12968: 2.4960001616832138e-05
Position 3666: 2.4644995294921302e-05
Position 13436: 2.4640240473393983e-05
Position 3365: 2.38925208214683e-05
Position 218: 2.115329914396524e-05
Position 3721: 1.907658670052201e-05
Position 3379: 1.823300848662628e-05
Position 3421: 1.7868611353875573e-05
Position 1917: 1.7784214967212028e-05
Position 3207: 1.7646829779561302e-05
Position 1191: 1.6826300258849472e-05
Position 3133: 1.628151737662579e-05
Position 3210: 1.4856360127443354e-05
Position 2279: 1.4801857455836077e-05
Position 1360: 1.4043217514141074e-05
Position 3883: 1.3663538714112286e-05
Position 4587: 1.3288910966952616e-05
Position 4094: 1.3165120261589643e-05
Position 1488: 1.2785096784233008e-05
Position 7032: 1.2644612552138768e-05
Position 5831: 1.1281887027441313e-05
Position 3291: 1.0188076319431624e-05
Position 3561: 1.0008312545557606e-05
Position 2570: 9.993920988497408e-06
Position 439: 9.760083442354852e-06
Position 3443: 9.717781956684788e-06
Position 268: 9.339475768243758e-06
Position 4556: 9.014062003429494e-06
Position 9343: 8.91812275300506e-06
Position 3812: 8.893855107665548e-06
Position 3948: 8.289828603138612e-06
Position 3699: 8.113537235286162e-06
Position 325: 8.081787424250206e-06
Position 9187: 7.660260870111082e-06
Position 9362: 7.573444844226659e-06
Position 160: 7.481842264471466e-06
Position 14779: 6.920644215743618e-06
Position 3055: 6.690450330833613e-06
Position 8238: 6.5869203818252885e-06
Position 2006: 6.165378744942563e-06
Position 1015: 5.837778825917676e-06
Position 745: 5.292714490452749e-06
Position 512: 5.2003888656903276e-06
Position 2071: 4.791669034807064e-06
Position 2901: 4.7386666142291235e-06
Position 3356: 4.531639038468488e-06
Position 2124: 4.02129942822931e-06
Position 2413: 3.3938907161796913e-06
Position 431: 3.3621657014015713e-06
Position 9464: 2.757274819836012e-06
Position 1891: 2.4829949958545486e-06
Position 1657: 2.351483287857604e-06
Position 1099: 2.3455349717427185e-06
Position 520: 2.256653613793483e-06
Position 1572: 2.2014303302887975e-06
Position 3078: 2.1352115944148897e-06
Position 3237: 2.121415013279982e-06
Position 2684: 2.1202120069029894e-06
Position 295: 2.109615111168368e-06
Position 308: 2.055600482015069e-06
Position 1655: 1.9349671753999505e-06
Position 1082: 1.8774090288514205e-06
Position 1496: 1.7883781227709943e-06
Position 539: 1.7802782474782565e-06
Position 1167: 1.7656944342809585e-06
Position 1233: 1.7058357877577433e-06
Position 1367: 1.6123517697941716e-06
Position 2318: 1.5595692520211025e-06
Position 1386: 1.5187792887269694e-06
Position 1482: 1.436624391165238e-06
Position 1629: 1.3603521807175456e-06
Position 1511: 1.3167807948364891e-06
Position 332: 1.2737211304331216e-06
Position 4398: 1.2585594957514049e-06
Position 3603: 1.1357305709936085e-06
Position 292: 1.1119643068281344e-06
Position 1217: 1.0638116865989719e-06
Position 968: 1.0015750365418308e-06
Position 4154: 9.783480228134489e-07
Position 4070: 9.590467889525804e-07
Position 2932: 9.254322673969873e-07
Position 2929: 7.404670638069259e-07
Position 2878: 6.849194005056439e-07
Position 714: 6.408228794724893e-07
Position 1990: 5.931158913965476e-07
Position 681: 4.977919866049276e-07
Position 6970: 4.6498854272453556e-07
Position 9060: 4.629342463609731e-07
Position 2410: 4.414439560700328e-07
Position 1258: 3.926902106272882e-07
Position 2207: 3.8372597883113983e-07
Position 524: 3.654750421041212e-07
Position 125: 3.3506853779518594e-07
Position 6314: 3.0874786977159546e-07
Position 1651: 2.916888856051608e-07
Position 2904: 2.524811638171293e-07
Position 2042: 2.2949433903984087e-07
Position 875: 2.1939450498984446e-07
Position 14806: 2.0977222473159885e-07
Position 2030: 2.000055120494359e-07
Position 2580: 1.6585294424074628e-07
Position 2548: 1.451878945860503e-07
Position 1541: 1.3946345786154739e-07
Position 2012: 1.347290608049013e-07
Position 1619: 1.2366948686112335e-07
Position 997: 1.1460041109215743e-07
Position 685: 1.0888717329827726e-07
Position 696: 1.0034501181361958e-07
Position 3521: 9.998968494861334e-08
Position 8266: 5.740271393184207e-08
Position 366: 3.3535075075567564e-08
Position 140: 2.7012199089019514e-08
Position 101: 1.7984431365816837e-08
Position 129: 1.4907805332496266e-08
Position 593: 3.5817764858893908e-09
Position 2322: 3.4884274719781696e-09
Position 371: 2.2306149120175003e-09
Position 1754: 2.076445993613908e-09
Position 378: 2.015732810515548e-09
Position 2285: 1.4048903531034162e-09
Position 2152: 1.2201751479947059e-09
Position 2147: 1.1668085099335321e-09
Position 2140: 1.1369930308371724e-09
Position 1362: 1.077849318265085e-09
Position 1374: 1.0537293261283796e-09
Position 2021: 9.039742398023424e-10
Position 1576: 8.632280532785644e-10
Position 2000: 8.392066231106615e-10
Position 1625: 7.924835658720204e-10
Position 1244: 7.321897189529708e-10
Position 1525: 4.960496137126012e-10
Position 1371: 3.7703865508037014e-10
Position 1520: 3.462602652813324e-10
Position 1282: 3.3355559667214494e-10
Position 1027: 3.004906124965551e-10
Position 103: 2.400301493592782e-10
Position 921: 1.6369822386617675e-10
Position 1809: 1.5392333800990362e-10
Position 1693: 1.5338779319492422e-10
Position 1514: 9.274265651282924e-11
Position 667: 4.5273579839752324e-11
Position 881: 1.0348377549159176e-12
Position 650: 6.465725148078057e-13
Position 620: 4.325600257259448e-13
Position 645: 8.890733334502383e-14
Position 622: 7.020988244086399e-15
Position 653: 4.348497514342796e-15
Position 628: 2.794969565644504e-15
Position 630: 3.901816256228921e-17
