Gene = AXDND1
Position 582: 7.219546711523238e-09
Position 596: 6.897430399964514e-09
Position 6040: 5.319165993620144e-09
Position 6110: 4.896460889091863e-09
Position 262: 4.3516166273364995e-09
Position 19755: 4.34644579139292e-09
Position 6343: 3.2985333060041583e-09
Position 29723: 3.287254486075653e-09
Position 1218: 2.9685529862934698e-09
Position 886: 2.4442881140705604e-09
Position 877: 2.4193071550374963e-09
Position 266: 1.958571780678941e-09
Position 884: 1.8512155427758106e-09
Position 585: 1.4974718424581053e-09
Position 4677: 8.210872123695405e-10
Position 1405: 2.870069413331669e-10
Position 1305: 1.4883028819146853e-10
Position 6436: 1.2043301641280146e-10
