Gene = SDHB
Position 32228: 0.0013711359285642555
Position 1856: 0.001328799335629256
Position 32964: 0.0012241440250534297
Position 6711: 0.0012178866697979847
Position 1991: 0.001173404346336067
Position 26960: 0.0011714082314252191
Position 33044: 0.00113615223738134
Position 30319: 0.0011103310674186984
Position 33326: 0.0010996967251039505
Position 3031: 0.001040844937350869
Position 31764: 0.0009968519735360389
Position 34048: 0.0009908394454151148
Position 26986: 0.0009662292750474512
Position 481: 0.000938822239366192
Position 30774: 0.000872701087029648
Position 34673: 0.0008333134076358831
Position 867: 0.0007941135685777674
Position 1888: 0.0006810729915281841
Position 795: 0.0006649221125229659
Position 5780: 0.0006635012793847392
Position 32129: 0.0006531849313016944
Position 2527: 0.0005982267288221066
Position 9217: 0.0005831337109081649
Position 4085: 0.0005717471384477765
Position 32263: 0.0005245679232467166
Position 3913: 0.000504657870210866
Position 32189: 0.0005020009436989075
Position 33109: 0.0004768263621949035
Position 30401: 0.0004634769550454693
Position 6490: 0.00045286929561540775
Position 31294: 0.0004452223770801424
Position 31834: 0.0004413579211219632
Position 28026: 0.0004193310882142367
Position 1933: 0.00041425273028346086
Position 30019: 0.000408232725194871
Position 34573: 0.0003891510450112222
Position 32134: 0.0003791164208630275
Position 30445: 0.0003750837557250633
Position 1097: 0.00037062059377842985
Position 32094: 0.00035827280036905665
Position 26169: 0.0003260020404685618
Position 2558: 0.0003181029103324176
Position 1171: 0.0003169654155111715
Position 2744: 0.00030942526142319006
Position 31989: 0.00030737675603318256
Position 35389: 0.00030177897998928893
Position 1738: 0.00030146628862147987
Position 819: 0.0002921893886941917
Position 337: 0.0002912927903453296
Position 601: 0.00028718420404135267
Position 31864: 0.00026933935634631455
Position 4066: 0.00026649267275225474
Position 31467: 0.00026584359117059775
Position 1685: 0.0002556581920297898
Position 35224: 0.00025009254746407314
Position 30804: 0.0002495875463430288
Position 30528: 0.00024298855723913827
Position 31935: 0.00023909565303588642
Position 2914: 0.00021165507214044243
Position 32618: 0.00020076195152371172
Position 32007: 0.000193701606203204
Position 32893: 0.00019040527978829859
Position 622: 0.0001897831297824101
Position 415: 0.00018776411857009172
Position 816: 0.00018707924399033406
Position 2648: 0.0001545002370268331
Position 893: 0.0001530105652696899
Position 32290: 0.0001433163541357985
Position 30917: 0.0001291927551268331
Position 1068: 0.00010838332922633658
Position 32835: 0.00010282418397632284
Position 2988: 9.46839184699861e-05
Position 32502: 9.237495060411774e-05
Position 34590: 9.096698470018311e-05
Position 2057: 8.943208361991151e-05
Position 30664: 8.807645001413852e-05
Position 30406: 8.638067398695617e-05
Position 1433: 8.307143087757198e-05
Position 33407: 7.787374636685498e-05
Position 2944: 7.783897107223579e-05
Position 1719: 7.320093771655996e-05
Position 30922: 7.132408987694079e-05
Position 1473: 6.946814315842514e-05
Position 32755: 6.027034801926661e-05
Position 2664: 6.009198739934023e-05
Position 34180: 5.730665869538429e-05
Position 2883: 5.457112510531775e-05
Position 32592: 5.3487588698069186e-05
Position 958: 5.203187825600657e-05
Position 2874: 4.9720324401818686e-05
Position 2757: 4.901316556428533e-05
Position 1194: 4.728694315641919e-05
Position 33798: 4.454909563288357e-05
Position 327: 4.338082230996508e-05
Position 2035: 4.2441492056542914e-05
Position 453: 4.1346103886187054e-05
Position 1238: 3.8208329486428766e-05
Position 1800: 3.501311085791146e-05
Position 30328: 3.475669545755556e-05
Position 3685: 3.3900641328887624e-05
Position 850: 3.2378168052093645e-05
Position 830: 2.843460986183794e-05
Position 30520: 2.723737268367293e-05
Position 2621: 2.7103161976799508e-05
Position 30562: 2.680146735700843e-05
Position 655: 2.4628506837230553e-05
Position 222: 2.3974670730232478e-05
Position 2533: 2.395633068945908e-05
Position 964: 2.3602318176422786e-05
Position 1022: 2.2935162459389227e-05
Position 31502: 2.213284663508865e-05
Position 32423: 2.1923353402596192e-05
Position 31030: 2.171412962966131e-05
Position 1920: 1.7397030293143817e-05
Position 6821: 1.721765938838157e-05
Position 992: 1.662289082799807e-05
Position 26842: 1.5976499937155846e-05
Position 1709: 1.4846457213219306e-05
Position 378: 1.4818903034212431e-05
Position 314: 1.348093466662066e-05
Position 513: 1.3162827657483553e-05
Position 912: 1.2796787433585448e-05
Position 31770: 1.2303780500399345e-05
Position 6891: 1.16176320059421e-05
Position 30567: 1.1359916680980762e-05
Position 31204: 5.992025221916302e-06
Position 391: 5.773018485770203e-06
Position 299: 4.301481934116488e-06
Position 2921: 4.14767864874806e-06
Position 7661: 3.4729953434515983e-06
Position 7710: 3.4500581371052645e-06
Position 31244: 2.516644844898155e-06
Position 2818: 2.0361635351707915e-06
Position 33041: 2.0222345514628734e-06
Position 839: 1.8061556738948232e-06
Position 31811: 1.689559196734472e-06
Position 562: 1.5165619979985853e-06
Position 750: 1.3431504240439153e-06
Position 32163: 1.263528306152385e-06
Position 1667: 9.2812250391026e-07
Position 31731: 8.1517656389834e-07
Position 31738: 6.424629575068024e-07
Position 1235: 6.318069731409818e-07
Position 1655: 6.305013989333097e-07
Position 2014: 6.080185124666369e-07
Position 555: 5.389067208130876e-07
Position 305: 4.307050312358156e-07
Position 320: 4.154741981335355e-07
Position 31792: 3.6222064744051615e-07
Position 31820: 2.946931917359463e-07
Position 309: 2.891228337856035e-07
Position 1819: 2.316713830516203e-07
Position 2561: 2.1906238544640796e-07
Position 179: 2.0718236331166172e-07
Position 1745: 1.6231159788774762e-07
Position 31026: 1.4704894228351316e-07
Position 31670: 1.346782206913364e-07
Position 1486: 1.1275932889239652e-07
Position 642: 1.0180878692590732e-07
Position 31712: 9.043543230246033e-08
Position 718: 8.936178470070061e-08
Position 297: 8.83257137256546e-08
Position 427: 7.94064716031243e-08
Position 1271: 6.220819240795091e-08
Position 124: 5.880934238965483e-08
Position 1186: 5.1362414620770303e-08
Position 1371: 4.281811996618297e-08
Position 1396: 3.725136315175124e-08
Position 1241: 3.444807420916894e-08
Position 1730: 2.890208275482889e-08
Position 690: 2.5706349290567778e-08
Position 142: 2.38431630866099e-08
Position 775: 1.8360184744320716e-08
Position 1198: 1.6507925016938274e-08
Position 1035: 1.3206804499898385e-08
Position 331: 1.141331697175084e-08
Position 211: 7.87089648276936e-09
Position 605: 7.044842491172743e-09
Position 1862: 5.104495131199447e-09
Position 2363: 4.0264484079574525e-09
Position 638: 4.004067257128797e-09
Position 241: 3.160908121655814e-09
Position 800: 2.441738192770267e-09
Position 916: 1.8678934069760902e-09
Position 663: 1.8619009782747971e-09
Position 150: 1.3858154333937159e-09
Position 106: 1.2343249314476626e-09
Position 669: 1.1019289188567585e-09
Position 145: 9.36513138868101e-10
Position 227: 4.501021397562694e-10
Position 267: 4.3417813200787044e-10
Position 252: 2.587596521087401e-10
Position 730: 2.149340245265961e-10
Position 108: 1.459118802323321e-10
Position 280: 8.005500599400813e-11
Position 736: 5.2600384754146083e-11
Position 423: 4.7949181341099305e-11
Position 724: 4.228667851936864e-11
Position 243: 2.6904062172557658e-11
Position 235: 1.8756771164439016e-11
Position 261: 9.057258464563723e-12
Position 256: 8.133076775162966e-12
Position 245: 5.673122186145036e-12
Position 269: 2.3260325845828957e-12
