Gene = ATP5J2
Position 6521: 4.4059307512488895e-05
Position 6187: 4.299690213483967e-05
Position 5997: 3.411670593936805e-05
Position 703: 3.134264541334024e-05
Position 7358: 3.112063121155141e-05
Position 39: 3.0313434253007667e-05
Position 788: 2.862819401393699e-05
Position 384: 2.7810783501952485e-05
Position 7567: 2.6066460909761574e-05
Position 6119: 1.734396890547662e-05
Position 1895: 1.4562975647439253e-05
Position 91: 1.4405722154374958e-05
Position 6472: 1.376152550211693e-05
Position 1758: 1.2598576580721963e-05
Position 98: 6.170556500708349e-06
Position 37: 1.6130329238268979e-06
Position 4273: 1.3094973623890531e-06
Position 59: 1.2320517922555575e-06
Position 73: 1.0664029451233448e-06
Position 1164: 8.851103641696998e-07
Position 316: 7.47683090422414e-07
Position 684: 6.44945321903829e-07
Position 800: 5.833185838643862e-07
Position 70: 5.617907260627946e-07
Position 688: 3.790454059313435e-07
Position 724: 2.291335978067759e-07
Position 962: 1.7043477537146617e-07
Position 461: 8.343528313955042e-08
Position 521: 6.377720657706613e-08
Position 575: 5.8162020391194895e-08
Position 732: 3.6312552467380464e-08
Position 797: 2.2668842381493434e-08
Position 639: 1.3711409714083428e-08
Position 252: 8.187735201943777e-09
Position 665: 4.310830537493416e-09
Position 366: 1.916021534095296e-09
Position 495: 3.918930506039193e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.9866164593881516
Position 6897: 0.8227538118439185
Position 5029: 0.31681473732854076
Position 7805: 0.18115468100787674
Position 415: 0.17898992912334113
Position 6413: 0.16639877590788013
Position 7517: 0.14628381964227843
Position 5126: 0.10665571042427545
Position 2894: 0.10330588755722242
Position 7150: 0.04203915080856575
Position 5445: 0.04118813516790957
Position 2944: 0.039830532563524174
Position 7665: 0.03786085664970413
Position 6327: 0.037623114965598586
Position 7775: 0.033571469677196125
Position 2090: 0.029891592816823333
Position 5249: 0.02692719679893093
Position 4099: 0.025150041635098732
Position 7283: 0.022256502000848905
Position 2180: 0.018566202578526238
Position 1951: 0.016343240351206118
Position 153: 0.012462198798882806
Position 1956: 0.012179881080696132
Position 5587: 0.011956502679339167
Position 4036: 0.011393734293270103
Position 388: 0.011033214533765113
Position 7315: 0.010711029076702865
Position 5056: 0.010333030740929776
Position 2828: 0.010056056590852454
Position 4788: 0.009717991088337248
Position 5491: 0.009199718715313235
Position 2122: 0.008630507799501889
Position 6254: 0.008487147143850023
Position 4752: 0.00820201708240581
Position 2808: 0.007903214930334213
Position 2035: 0.007228296676402863
Position 5459: 0.0071085222326476485
Position 2162: 0.006337493428511743
Position 7536: 0.005151078447915526
Position 2701: 0.004983242730168029
Position 3928: 0.004373823442272232
Position 7468: 0.004119941654002613
Position 2387: 0.004003441698230749
Position 2970: 0.003876267049259958
Position 1862: 0.0037024698410791116
Position 7594: 0.0035262740940444097
Position 1270: 0.003431999646198674
Position 4010: 0.0034006999527921773
Position 7318: 0.0031672749772586758
Position 6761: 0.0031448162298209777
Position 2412: 0.0031187144798600214
Position 5695: 0.003047395565696215
Position 6183: 0.0029583792738310305
Position 333: 0.00276809708750008
Position 7733: 0.00219470035569509
Position 5338: 0.0021944106393852443
Position 2094: 0.0019708486604047763
Position 7080: 0.0016784969561364539
Position 7105: 0.0016221389950670452
Position 1898: 0.0016186583716730784
Position 504: 0.0015699426919847913
Position 2905: 0.001535344022738307
Position 6163: 0.0014533582540069885
Position 6421: 0.001370823332345432
Position 3362: 0.0013163477574267978
Position 7366: 0.0013011014657414392
Position 228: 0.0012661171941857152
Position 7598: 0.0012536381096609002
Position 5159: 0.001249300283362148
Position 772: 0.0012133040823229934
Position 366: 0.0012117427241504618
Position 6275: 0.0012035046483717595
Position 6373: 0.001108449658306777
Position 1998: 0.0010292481054159724
Position 1805: 0.0010219131850894418
Position 6307: 0.0010185005938585946
Position 207: 0.0009966217828331456
Position 929: 0.0009563718641989045
Position 2184: 0.0009110160340531946
Position 6180: 0.0009042428255249997
Position 7169: 0.0008761016432207772
Position 5362: 0.0006939474076677223
Position 1365: 0.0006259601241916836
Position 599: 0.0005203637423303379
Position 904: 0.000516914030161041
Position 479: 0.0004944013292959798
Position 7454: 0.00044091917506179444
Position 7127: 0.0004385104913506168
Position 5973: 0.0004222438375819907
Position 6126: 0.0004198201081136206
Position 2954: 0.0003966131723996084
Position 7086: 0.00038152456484147497
Position 3944: 0.0003704500307455166
Position 6329: 0.0003668591130154765
Position 3091: 0.00033276196690539624
Position 7371: 0.00033000519283160937
Position 6614: 0.0003251942826044631
Position 6498: 0.00032372630404031445
Position 1911: 0.00032284427486982186
Position 1368: 0.0003084039954304245
Position 1879: 0.0003048611977769809
Position 7701: 0.00029061267728988595
Position 5351: 0.00026469975847503947
Position 6579: 0.0002404788382840367
Position 7216: 0.000235348115496807
Position 2549: 0.00023427105557426305
Position 2912: 0.0002212407432369513
Position 7044: 0.00021986135702686655
Position 4976: 0.00021839591852833333
Position 1733: 0.00021597839357722677
Position 1757: 0.00021153270593537895
Position 6862: 0.00020140162651442745
Position 2842: 0.00019861414691486103
Position 2552: 0.0001747963702743095
Position 703: 0.00017170421279478102
Position 7473: 0.0001631791536158632
Position 7712: 0.0001608472383367227
Position 7225: 0.00014994538050442573
Position 7392: 0.00014595641183469656
Position 6765: 0.0001208893219621295
Position 7121: 0.00011799451104647065
Position 527: 9.703793714243796e-05
Position 7836: 9.427781551352161e-05
Position 6218: 8.536483253577829e-05
Position 4111: 7.702006592965379e-05
Position 2462: 7.313508821574331e-05
Position 1969: 7.13907919322459e-05
Position 3874: 6.19298653639716e-05
Position 1908: 5.9153044183410194e-05
Position 1983: 5.891049580817393e-05
Position 2197: 5.7141374670939145e-05
Position 422: 5.494523798091305e-05
Position 2139: 5.352397914418211e-05
Position 2249: 5.253985061392714e-05
Position 2578: 5.1637655306182555e-05
Position 6350: 5.1088225408411015e-05
Position 3127: 4.745827039062029e-05
Position 1663: 4.6417315355787266e-05
Position 6867: 4.579241836856244e-05
Position 2252: 3.589567751506324e-05
Position 3255: 3.5797875013468674e-05
Position 1318: 3.5630115675496535e-05
Position 2199: 3.530286957770725e-05
Position 122: 3.518528547066502e-05
Position 3264: 3.0524794432561694e-05
Position 1119: 3.0377529481523934e-05
Position 1065: 2.8427183949725075e-05
Position 6822: 2.8155906783084517e-05
Position 7111: 1.975450274043566e-05
Position 394: 1.8103492389216266e-05
Position 1666: 1.603961378230243e-05
Position 178: 1.1345638537041802e-05
Position 6870: 1.0949255985723226e-05
Position 1501: 9.867970494705768e-06
Position 1223: 8.575180147585773e-06
Position 1068: 8.345627742822457e-06
Position 1926: 8.333245792820736e-06
Position 1294: 7.482079616762486e-06
Position 339: 6.173496558769627e-06
Position 5885: 5.460296458021207e-06
Position 6826: 4.744283057594944e-06
Position 1393: 4.433866109549812e-06
Position 866: 4.270116148028934e-06
Position 4152: 2.403209606588646e-06
Position 6988: 1.9060169714910647e-06
Position 6774: 1.3560283416300602e-06
Position 1971: 1.0554318834511529e-06
Position 1810: 1.0404617351199833e-06
Position 506: 1.0326366369789736e-06
Position 1205: 1.0187216712737223e-06
Position 986: 9.31098173239695e-07
Position 2008: 8.462892707227384e-07
Position 5848: 8.273440835487726e-07
Position 619: 6.777726264542244e-07
Position 187: 6.375176828986754e-07
Position 1094: 6.115727893191314e-07
Position 755: 4.992476583255372e-07
Position 1525: 4.982913894521122e-07
Position 1419: 4.718274392013981e-07
Position 427: 4.3051581446712536e-07
Position 1643: 4.252752001926804e-07
Position 2069: 3.9640982105779975e-07
Position 1599: 3.9199349906302464e-07
Position 1147: 3.814244037375012e-07
Position 7176: 3.7041151797990096e-07
Position 2230: 2.0340413764448747e-07
Position 249: 1.9970308292743038e-07
Position 3043: 1.6612326583300472e-07
Position 126: 1.6416434858357095e-07
Position 3190: 1.233391117330216e-07
Position 103: 1.0590819437936157e-07
Position 2753: 8.871298948516674e-08
Position 96: 4.605829788793904e-08
Position 117: 2.061972597042848e-08
Position 1070: 1.7331370025638156e-08
Position 119: 1.475220188340543e-08
Position 871: 1.3680317471195727e-08
Position 1446: 1.3672158628832716e-08
Position 727: 9.287017236486609e-09
Position 1046: 9.27753890238318e-09
Position 450: 9.183587859451414e-09
Position 439: 8.626837689401033e-09
Position 707: 8.1196320175132e-09
Position 456: 4.895882103567154e-09
Position 616: 4.376316179764741e-09
Position 1370: 3.90897594450305e-09
Position 713: 3.0613899125757566e-09
Position 105: 1.902970663286991e-09
Position 433: 1.7053204814729292e-09
Position 569: 1.396295005131047e-09
Position 508: 8.65312151016152e-10
Position 445: 7.879686808669332e-10
Position 264: 6.305584205185017e-10
Position 724: 4.2096254967474876e-10
Position 442: 3.7531340980506063e-10
Position 134: 3.3447333427105727e-10
Position 551: 2.4458931155549743e-10
Position 544: 1.2931153254613602e-10
Position 513: 1.1258704283094561e-10
Position 257: 7.172660826595648e-11
Position 89: 6.499910791817595e-11
Position 630: 4.0717845422614017e-13
