Gene = PLGRKT
Position 3522: 0.0004201857610062804
Position 912: 0.00031238441447181616
Position 864: 0.00029751201409441465
Position 396: 0.00026797683475328853
Position 661: 0.0002492988012500582
Position 8181: 0.00023208912293214555
Position 731: 0.00020403454313980154
Position 7844: 0.0001718717078440869
Position 8380: 0.00015476696581680227
Position 7786: 0.00014707172483788131
Position 577: 0.0001458443738387756
Position 1277: 0.00010631822636773102
Position 94: 9.715448740358628e-05
Position 8073: 9.041769172523297e-05
Position 1547: 8.311007422839431e-05
Position 1581: 7.12811886168771e-05
Position 1017: 6.207689202306082e-05
Position 1502: 5.9422715501112054e-05
Position 68: 5.8613630421668965e-05
Position 583: 5.5687138999703394e-05
Position 921: 4.600359501291458e-05
Position 2135: 3.1448755583735256e-05
Position 879: 2.498297659384803e-05
Position 2717: 2.109700966434989e-05
Position 54: 1.9249815529246996e-05
Position 1468: 1.8189050873780213e-05
Position 482: 1.5019385615223365e-05
Position 60: 1.3801162977866829e-05
Position 1145: 1.3171675599320145e-05
Position 2460: 1.279194481024479e-05
Position 145: 1.2036408263109098e-05
Position 2345: 1.0299050878031339e-05
Position 2435: 1.0117953590527673e-05
Position 451: 9.942493209118236e-06
Position 1678: 8.462156585524242e-06
Position 2633: 8.37393919623029e-06
Position 555: 8.348090353302672e-06
Position 422: 7.175094990041605e-06
Position 282: 6.6866210126994765e-06
Position 2866: 6.5797038898683594e-06
Position 2199: 6.4294096981790814e-06
Position 1709: 6.396661074148713e-06
Position 12: 5.721892772349892e-06
Position 885: 4.135185781817447e-06
Position 311: 1.8739182138672306e-07
Position 346: 1.6585046926990183e-07
Position 1752: 1.0608213850772344e-07
Position 522: 4.3654479440168935e-08
Position 424: 2.3653948949293476e-08
Position 292: 3.3598552091824233e-09
Position 537: 4.7728582356879075e-12
Position 276: 2.4690542215051085e-12
Position 261: 7.75047495206618e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.9975783497945804
Position 1183: 0.8436686915576486
Position 14253: 0.5500086865667262
Position 18958: 0.2779037895559899
Position 1382: 0.2097248165884071
Position 24392: 0.16437673324953223
Position 5481: 0.13510629527747556
Position 10807: 0.10238978451470254
Position 21969: 0.1019571502759279
Position 25323: 0.09582666822166563
Position 20318: 0.08793692597005966
Position 11118: 0.07177027858946357
Position 10930: 0.0715370463635832
Position 19102: 0.06892892258901917
Position 2953: 0.06750852038507611
Position 5577: 0.05937519983980747
Position 19222: 0.0523768151428336
Position 1782: 0.04927857769597542
Position 15624: 0.03570383828586677
Position 9756: 0.033271456728663606
Position 1200: 0.03320348042894603
Position 1667: 0.03182537548285141
Position 5114: 0.031186421869050615
Position 7079: 0.02478210304420626
Position 4452: 0.023340253453280127
Position 1352: 0.02305921450946154
Position 17643: 0.02272867233648885
Position 10492: 0.02007132474873165
Position 10911: 0.01834861900393359
Position 6511: 0.015834218188795195
Position 5446: 0.01475623792326557
Position 434: 0.01423242697025583
Position 1408: 0.013862817420747377
Position 4412: 0.010654373937587341
Position 5511: 0.01064757139097157
Position 9315: 0.01012812771611999
Position 14848: 0.009313007161179014
Position 10086: 0.008390584699798857
Position 1978: 0.008383075895754072
Position 6898: 0.00827756968008921
Position 11533: 0.008245125163546885
Position 1610: 0.007887715669028718
Position 713: 0.007752811202770175
Position 2019: 0.0074539152198193764
Position 9772: 0.0069983338352004295
Position 1071: 0.006792015936207595
Position 7487: 0.006530018813096946
Position 1498: 0.006507859958588969
Position 12968: 0.006158148139155366
Position 1890: 0.005515511490831328
Position 6197: 0.005300261713866191
Position 1689: 0.005188949790076473
Position 1269: 0.00511367259001541
Position 12235: 0.005084540558211015
Position 1501: 0.004942062992438391
Position 5584: 0.004852529266159665
Position 19021: 0.0047511967463868985
Position 14464: 0.0038202435519018134
Position 6254: 0.003579835141562165
Position 10427: 0.0033600945989361386
Position 15878: 0.0032769703921193038
Position 2675: 0.0032648015955062284
Position 4489: 0.0032145847038120142
Position 11373: 0.0030769022674719177
Position 10935: 0.0030505632799182813
Position 8167: 0.0030438983595433146
Position 1929: 0.0030265712515336004
Position 1204: 0.0029539132904984086
Position 7003: 0.0028831034413014014
Position 11022: 0.0028394646241364976
Position 11096: 0.002668725847475286
Position 6944: 0.002667530996351627
Position 5260: 0.0025484570153861603
Position 9664: 0.0024981335861103907
Position 7725: 0.002494762450451274
Position 1671: 0.0024896633130240013
Position 10883: 0.0024488262228161053
Position 1913: 0.002412145376577655
Position 1535: 0.002296421447302402
Position 9869: 0.002167548977697707
Position 13559: 0.002043193059893107
Position 8490: 0.0017881696982474053
Position 1143: 0.0017563192014980016
Position 1756: 0.0017102369644389126
Position 11815: 0.0016942184271708661
Position 783: 0.0015884144665012597
Position 12540: 0.0015007230135187807
Position 5064: 0.0012285978827208455
Position 178: 0.0012252283392823018
Position 1843: 0.0011956082697543115
Position 8248: 0.0011462476626279805
Position 6166: 0.0010602067706568855
Position 6704: 0.0010568261181884704
Position 2004: 0.0010222351433607762
Position 984: 0.0009730433273043067
Position 7946: 0.0009586822889090533
Position 10001: 0.0009257748344509877
Position 1443: 0.0009195859183575609
Position 7086: 0.0008853276425381523
Position 4299: 0.0008480752013729165
Position 7287: 0.000834979160815926
Position 314: 0.0008086493106327263
Position 2913: 0.0007898076743168318
Position 11405: 0.0007753485360832439
Position 1868: 0.0007476029412696253
Position 1334: 0.0007037064113980314
Position 8536: 0.0007011086978003012
Position 2589: 0.0006794191707473712
Position 5776: 0.0006557965310134284
Position 1713: 0.0006451092167752159
Position 3159: 0.0006180884694431529
Position 1833: 0.0006102692992683278
Position 1945: 0.0005893721870497756
Position 4878: 0.0005851283281929422
Position 1726: 0.0005785961418844819
Position 2093: 0.000523595221690089
Position 1094: 0.0005188584124226421
Position 182: 0.0005175285090272004
Position 7033: 0.0005034616375358017
Position 8861: 0.0005000046874122743
Position 11317: 0.0004972882725255702
Position 6904: 0.0004918284926668267
Position 11743: 0.00048407363000659877
Position 1338: 0.00046538050708352994
Position 1025: 0.00046406335647512434
Position 3275: 0.0004633629052606384
Position 790: 0.0004597787791825528
Position 246: 0.00045759589234914687
Position 7244: 0.0004560304259151672
Position 2052: 0.00044620011313700546
Position 9710: 0.00044173844588544077
Position 3385: 0.00043296851586310743
Position 8910: 0.00042428812654340573
Position 1538: 0.0004219374277462621
Position 3806: 0.0003831433136183548
Position 635: 0.0003793039594932811
Position 9953: 0.0003772485725823187
Position 8224: 0.0003500903836748812
Position 8374: 0.0003482165031920134
Position 9721: 0.000342025445052782
Position 2769: 0.00032900177292872877
Position 693: 0.0003280165464950907
Position 8429: 0.00030752182121529894
Position 6537: 0.00029778330618642797
Position 7423: 0.0002939457376189453
Position 8070: 0.0002920871988359585
Position 650: 0.0002912131928953864
Position 3883: 0.0002796728497577407
Position 7655: 0.0002618610576848641
Position 6293: 0.00025110661523032254
Position 549: 0.00025079455267294873
Position 3236: 0.0002307601148741159
Position 6445: 0.00022457394164033747
Position 8496: 0.00021538883147015985
Position 9689: 0.0002086021546700209
Position 6626: 0.00018403096344599801
Position 8459: 0.00017640232878515826
Position 270: 0.00016718026243844466
Position 1691: 0.0001647252500069983
Position 6049: 0.00016150230108225968
Position 601: 0.00016031787593121682
Position 741: 0.00013668494386679257
Position 7132: 0.0001246900017980111
Position 8814: 0.00012459052605343193
Position 888: 0.00012439546326796917
Position 9389: 0.00011537939687062497
Position 6349: 0.00010585472666407828
Position 8620: 0.00010461624511023363
Position 6428: 0.00010230683234977428
Position 9420: 0.00010112648955532166
Position 6604: 9.769409020540855e-05
Position 8833: 9.436645219880626e-05
Position 731: 9.296378503119798e-05
Position 6513: 9.186928892137588e-05
Position 8414: 9.036276359754438e-05
Position 409: 8.955447381327014e-05
Position 7492: 8.121693420617194e-05
Position 7981: 7.82035633821071e-05
Position 396: 7.712113210858181e-05
Position 755: 7.099230270771426e-05
Position 8533: 6.522785263723513e-05
Position 8434: 6.327473562914515e-05
Position 325: 6.288783829155795e-05
Position 8251: 5.9615076154677587e-05
Position 793: 5.9405825868467964e-05
Position 365: 5.935006763206884e-05
Position 7730: 5.9270735552792286e-05
Position 4762: 5.835483718004814e-05
Position 7677: 5.548896096188553e-05
Position 2558: 5.482728425524096e-05
Position 1250: 5.3577255471758954e-05
Position 919: 5.173035090686263e-05
Position 6835: 4.7859999206142906e-05
Position 7613: 4.583062320497145e-05
Position 1027: 4.5307810661242776e-05
Position 6714: 4.162489326368578e-05
Position 358: 4.133303322972194e-05
Position 6874: 4.128453527918093e-05
Position 7461: 4.039698806699876e-05
Position 1021: 3.840560664833447e-05
Position 448: 3.79910507674885e-05
Position 476: 3.7280007233931826e-05
Position 4802: 3.5019655623770644e-05
Position 7300: 3.4843149926528364e-05
Position 6111: 3.438927580538954e-05
Position 6868: 3.301198385652259e-05
Position 1158: 3.1193662792915465e-05
Position 2256: 3.052489856279586e-05
Position 577: 2.840016840667964e-05
Position 832: 2.7797792657951505e-05
Position 2679: 2.6818880590583714e-05
Position 1898: 2.5589282915338345e-05
Position 4186: 2.2881230339450126e-05
Position 937: 2.0208046087820504e-05
Position 864: 1.8995824572090343e-05
Position 537: 1.7941271072501363e-05
Position 529: 1.6253991705115917e-05
Position 3923: 1.5665987242677037e-05
Position 885: 1.407492438973659e-05
Position 2730: 1.3668555097561753e-05
Position 1411: 1.3490213376227663e-05
Position 4682: 1.3141106215827065e-05
Position 206: 1.3109052903327099e-05
Position 6371: 1.238945195670147e-05
Position 1387: 1.2265530986388327e-05
Position 1515: 1.142396319761819e-05
Position 675: 9.079434037070811e-06
Position 6351: 8.075869248709143e-06
Position 6580: 7.762228046785719e-06
Position 3960: 7.543487661620111e-06
Position 4073: 7.472296265570498e-06
Position 671: 7.1785953596515995e-06
Position 3462: 7.055477856510525e-06
Position 3726: 7.015520382016975e-06
Position 953: 6.158491639236844e-06
Position 2329: 6.011468763909832e-06
Position 817: 5.76213917855205e-06
Position 417: 5.4793076679987e-06
Position 6353: 5.302495174744755e-06
Position 2072: 5.0218700774843384e-06
Position 3649: 4.453631731177028e-06
Position 3686: 3.336038530255118e-06
Position 1572: 3.333942787272982e-06
Position 2959: 3.297452286464802e-06
Position 858: 3.247061293983171e-06
Position 581: 3.1211497608608325e-06
Position 3539: 2.9206387702626334e-06
Position 6315: 2.849504813098907e-06
Position 3422: 2.802524419772911e-06
Position 802: 2.7054497647045604e-06
Position 813: 2.449760171487491e-06
Position 110: 2.4459960068126973e-06
Position 340: 2.2191171573705976e-06
Position 1030: 2.1714192627735917e-06
Position 1428: 2.1435824180839415e-06
Position 925: 2.124790492607296e-06
Position 1800: 2.056257367248919e-06
Position 1619: 1.9146850413954796e-06
Position 2365: 1.9125662001858415e-06
Position 1034: 1.75316966226518e-06
Position 763: 1.701820352048006e-06
Position 771: 1.6585986335443151e-06
Position 1288: 1.0758529725106756e-06
Position 2373: 1.0731225825317e-06
Position 1639: 7.856552516173963e-07
Position 819: 7.272189694243463e-07
Position 149: 6.595773548445813e-07
Position 1105: 5.097126644445704e-07
Position 1557: 4.888418217244085e-07
Position 346: 4.886667655322827e-07
Position 7208: 4.632742657806077e-07
Position 145: 3.003188396131354e-07
Position 1282: 2.808371780045106e-07
Position 957: 2.688354461321347e-07
Position 968: 2.571392031335849e-07
Position 1277: 2.5454239309393643e-07
Position 1421: 1.7302372156138892e-07
Position 1366: 1.4898920743574876e-07
Position 6231: 5.232737605055238e-08
Position 1616: 6.236259742868318e-09
Position 5638: 2.1046755116496507e-09
Position 413: 1.9816338636466945e-09
Position 327: 1.265772000826837e-10
Position 272: 1.0563235614995737e-10
Position 125: 2.6600346483118462e-11
Position 80: 3.502454918851423e-12
Position 131: 3.160703845539041e-12
Position 332: 1.6538812455474844e-12
Position 90: 5.3987850603148925e-14
Position 122: 2.9304448462220936e-14
Position 94: 9.483333153549666e-15
