Gene = URGCP-MRPS24
Position 490: 3.040695169268223e-07
Position 448: 2.816758821042382e-07
Position 4193: 2.1891007319544326e-07
Position 1519: 1.797372978065606e-07
Position 893: 1.6036969716835414e-07
Position 980: 1.5629446138914556e-07
Position 1333: 2.1983388002797876e-08
Position 873: 2.1842965227962183e-08
Position 6648: 2.1348432536258633e-08
Position 1152: 1.9883277014365086e-08
Position 480: 6.030579454012702e-09
Position 1707: 1.7602307594420684e-09
Position 19: 1.2358823117745301e-09
Position 949: 4.886910603727115e-12
Position 502: 1.2591861821039134e-12
Position 499: 1.0657047279002213e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24631: 0.9336337429292165
Position 5662: 0.7624490044425312
Position 10921: 0.4200743374972852
Position 25313: 0.3030781987609391
Position 24891: 0.22615692431975523
Position 27328: 0.2201776284880838
Position 1137: 0.21109990076429894
Position 3835: 0.14315714020782266
Position 5831: 0.10202414320989567
Position 8362: 0.08169310998305342
Position 6451: 0.048377805761661084
Position 10917: 0.0274201226194112
Position 9026: 0.022134073013602346
Position 5844: 0.019777282294723055
Position 3999: 0.01867254251579793
Position 2361: 0.018651028199090605
Position 3963: 0.01836529910897406
Position 11465: 0.016617577875709777
Position 5644: 0.015495130775706474
Position 1043: 0.015424126189605807
Position 5683: 0.013489841103320993
Position 4093: 0.013062556320001143
Position 2274: 0.012033180534606846
Position 681: 0.011583438414413325
Position 8644: 0.01067292402395373
Position 9393: 0.010635002992233801
Position 4027: 0.008393245071033947
Position 5043: 0.008038302884141486
Position 2292: 0.006968599758577488
Position 794: 0.005689779493210612
Position 4117: 0.005222751600497474
Position 6858: 0.005030892423900492
Position 10141: 0.00483876082779991
Position 5484: 0.0044138281538265755
Position 4080: 0.004183305267793717
Position 5403: 0.0038278011454475507
Position 2203: 0.003599484899464732
Position 7851: 0.0031487508856094418
Position 6447: 0.0030449481394424654
Position 839: 0.002742101238120924
Position 2255: 0.0026637228553643743
Position 4996: 0.0025916423447304056
Position 8333: 0.002477012926016304
Position 4548: 0.0024357056750073246
Position 1625: 0.0023542322884310307
Position 1301: 0.002289775040573289
Position 162: 0.002157906972617189
Position 8716: 0.001723354632495226
Position 1788: 0.0017069538973153399
Position 10013: 0.0017041198849558534
Position 2377: 0.0016680148430469725
Position 3667: 0.001624552277297532
Position 4597: 0.001493273107902016
Position 5025: 0.0014740713452422844
Position 11566: 0.0012618932666517415
Position 171: 0.0011189382983610682
Position 143: 0.0011126317434437317
Position 3967: 0.0010332672202613376
Position 2308: 0.0010140497819609738
Position 3843: 0.000980226483626407
Position 13764: 0.0009699887353997044
Position 9413: 0.0009634770776488262
Position 5698: 0.0009514757364860187
Position 13286: 0.0009375633739016191
Position 1184: 0.0008971638890623873
Position 1563: 0.0008716983599476286
Position 1081: 0.0008272240480641601
Position 4635: 0.0007682114946914673
Position 1505: 0.0007249525678326427
Position 908: 0.0006937885295625563
Position 3705: 0.000679796230065395
Position 2584: 0.0006397769360365886
Position 12418: 0.0006297318207155281
Position 816: 0.0005061913193231351
Position 4762: 0.000495084573143812
Position 7874: 0.0004941205238166078
Position 1604: 0.0004492958383506708
Position 13836: 0.00043688111909461115
Position 2764: 0.00042994828330727666
Position 2789: 0.00041801340992444065
Position 2332: 0.00035191507056643123
Position 1168: 0.0003246454100828417
Position 1747: 0.0003150756233988773
Position 5515: 0.000277052341133773
Position 2372: 0.00027158177519682195
Position 870: 0.00023725184056321212
Position 2863: 0.00022063701565370824
Position 843: 0.00019258803165154192
Position 2317: 0.0001751908364079576
Position 1813: 0.00017494387289049613
Position 1149: 0.00017476319133669617
Position 1711: 0.00017072806559396262
Position 2664: 0.00016680115357509576
Position 507: 0.0001658645984650913
Position 1994: 0.00014517731475349952
Position 2804: 0.00013301181666873076
Position 6380: 0.00013257085002918407
Position 11963: 0.00012020991514305286
Position 850: 0.00011798849714167812
Position 5872: 0.00010387469149887971
Position 557: 8.518900274836694e-05
Position 980: 7.841830413269252e-05
Position 1048: 7.63615611126204e-05
Position 6141: 7.263424934799231e-05
Position 8340: 6.485029831661814e-05
Position 7097: 6.359561823031917e-05
Position 10161: 6.294120416820698e-05
Position 8175: 6.271876045374254e-05
Position 6774: 5.216432955212351e-05
Position 10066: 5.0961138905156775e-05
Position 3321: 4.3694293077081076e-05
Position 7990: 3.307453226217908e-05
Position 7847: 2.9316069296754307e-05
Position 7482: 2.5420909947263054e-05
Position 6137: 2.3846460971537287e-05
Position 2462: 2.268766090412961e-05
Position 8015: 2.0243881727384948e-05
Position 5207: 1.9007138045227904e-05
Position 3471: 1.8502251617939646e-05
Position 6161: 1.8074382860213036e-05
Position 2974: 1.7664440511496477e-05
Position 7171: 1.6334393049275788e-05
Position 5850: 1.5878654147853916e-05
Position 4560: 1.3577301912479648e-05
Position 2898: 1.047127712770819e-05
Position 1654: 8.789410073906228e-06
Position 292: 8.116226691955575e-06
Position 924: 7.5344801177700785e-06
Position 1086: 7.060801332830977e-06
Position 3474: 6.568468429392414e-06
Position 2646: 5.680277696735601e-06
Position 4573: 5.509387433043322e-06
Position 3055: 5.468755053386368e-06
Position 1965: 4.970861871601868e-06
Position 2997: 4.706511986491584e-06
Position 1677: 4.667382496771935e-06
Position 3368: 4.6309270569943175e-06
Position 1721: 3.989291434838606e-06
Position 5248: 3.3485486339489847e-06
Position 968: 3.192510332523962e-06
Position 517: 3.0291535090059944e-06
Position 2725: 2.655552766156136e-06
Position 703: 2.4855841270927057e-06
Position 1898: 2.3930427295306688e-06
Position 1878: 2.26921074669329e-06
Position 247: 2.206427625731999e-06
Position 4272: 2.152687008810088e-06
Position 2227: 2.061780125614193e-06
Position 2916: 1.997487731317346e-06
Position 910: 1.5885890810206771e-06
Position 1755: 1.5488573470155596e-06
Position 2050: 1.5099512147174155e-06
Position 346: 1.440402468397883e-06
Position 857: 1.2879976395903163e-06
Position 525: 1.09225553509359e-06
Position 536: 9.118396010054229e-07
Position 542: 7.159835767410276e-07
Position 4003: 6.289177333611548e-07
Position 252: 3.554981353254593e-07
Position 718: 2.94951141135219e-07
Position 751: 2.7010433731049583e-07
Position 4120: 2.570745464577079e-07
Position 563: 2.563739442545105e-07
Position 958: 2.2999526338553074e-07
Position 411: 2.1595652010021023e-07
Position 944: 2.0784482050241627e-07
Position 1101: 1.8363043944378768e-07
Position 1196: 1.4741731127834563e-07
Position 1848: 1.3313390316625192e-07
Position 949: 9.81385441675474e-08
Position 1430: 8.938096542440797e-08
Position 1556: 8.545068898821522e-08
Position 321: 7.901693328556777e-08
Position 313: 7.590888896506884e-08
Position 342: 6.850570170556064e-08
Position 305: 5.8520602414783674e-08
Position 936: 5.563302228839891e-08
Position 1395: 5.537662372566973e-08
Position 93: 4.811180657434929e-08
Position 1306: 4.513632884114418e-08
Position 357: 2.5683980434069585e-08
Position 986: 2.208298872799256e-08
Position 2007: 1.648453206331035e-08
Position 480: 8.530876764589557e-09
Position 2219: 6.0994546505459e-09
Position 1374: 5.7219917023002145e-09
Position 1216: 4.973793018863717e-09
Position 1010: 4.670474639107695e-09
Position 1415: 2.4993134920167993e-09
Position 1105: 2.256618648833624e-09
Position 2167: 1.8075574919321633e-09
Position 2097: 1.438191918780219e-09
Position 565: 2.040145719086885e-10
Position 1633: 7.566666245930566e-12
Position 81: 2.251612067974104e-18
