Gene = RABL3
Position 15019: 0.0013181183028590864
Position 13043: 0.001307365720818627
Position 4343: 0.001297665494269337
Position 5826: 0.0012670471196529812
Position 1026: 0.001197919851663306
Position 867: 0.0011803764949832197
Position 2100: 0.001178362134513867
Position 4426: 0.0011005247948040412
Position 756: 0.0010100800174600501
Position 13048: 0.0009878931810154514
Position 48492: 0.0009696936980012508
Position 3871: 0.0008588675237379598
Position 417: 0.0008464403119856048
Position 10010: 0.0008134565900928177
Position 2968: 0.0008090179768359627
Position 141: 0.0007277262846525542
Position 1234: 0.0007172694707670935
Position 48453: 0.0006819975002531712
Position 2416: 0.0006278614603467235
Position 3946: 0.0006228527334046861
Position 12377: 0.0006198143927127047
Position 3418: 0.0006187863937702406
Position 184: 0.0005789333932081473
Position 554: 0.0004661012529655508
Position 1801: 0.0004356952521961589
Position 12382: 0.0004349136042477931
Position 49214: 0.00040679601222020105
Position 4801: 0.0003920700207091739
Position 49147: 0.00038216341367628337
Position 20224: 0.00036769973541754216
Position 217: 0.00036109440544898174
Position 11863: 0.00035290642299031167
Position 9075: 0.0003232732151413085
Position 8190: 0.0002923278648582711
Position 39543: 0.00025234677483090557
Position 2384: 0.00022144686945012353
Position 49311: 0.0002085088654499893
Position 22393: 0.0002046334966910112
Position 4242: 0.00019871352375368302
Position 194: 0.0001934922282668727
Position 49272: 0.00018408702360414212
Position 4491: 0.00017450776029025714
Position 935: 0.0001735586899738958
Position 4740: 0.00016701112701357306
Position 650: 0.00014660084952378868
Position 39372: 0.00014464278973928596
Position 424: 0.00014190158868580436
Position 2026: 0.00014028921380098666
Position 19649: 0.00013895417769629062
Position 982: 0.00012084719035689289
Position 629: 0.00011953317770135981
Position 664: 0.000115428925386915
Position 19481: 0.00011064355680193342
Position 449: 0.00010931864585961344
Position 2596: 0.0001019567801091909
Position 11917: 9.69576336264365e-05
Position 2049: 9.46196982841181e-05
Position 14070: 9.444648409606103e-05
Position 2498: 8.932005996520833e-05
Position 38562: 8.74469344243039e-05
Position 3610: 8.531532506396837e-05
Position 40357: 7.813704881327624e-05
Position 470: 6.877337913054936e-05
Position 1883: 6.494513262060805e-05
Position 1921: 6.391853430125136e-05
Position 3507: 5.624098294044739e-05
Position 610: 5.442326665259468e-05
Position 550: 5.4299869190767114e-05
Position 3103: 5.327873020481908e-05
Position 1638: 4.696691567218932e-05
Position 3394: 3.628300136690499e-05
Position 1554: 3.308068282033987e-05
Position 1179: 3.2126980770436325e-05
Position 1142: 3.205203697538636e-05
Position 11708: 3.1898403946334503e-05
Position 3353: 3.116006543475765e-05
Position 43524: 3.0827162461865e-05
Position 44195: 3.0382772707492672e-05
Position 38234: 3.0093021840097925e-05
Position 2466: 2.976341634727748e-05
Position 3327: 2.955295404056745e-05
Position 3324: 2.6210270658157285e-05
Position 41657: 2.222202377997225e-05
Position 1904: 2.1138508406218786e-05
Position 1238: 1.9760480209986986e-05
Position 1029: 1.794191547393831e-05
Position 39266: 1.7788807379029443e-05
Position 39020: 1.63134055199519e-05
Position 38864: 1.54241872464017e-05
Position 3694: 1.5237453652242053e-05
Position 1151: 1.5018202098978722e-05
Position 1348: 1.4930142500051492e-05
Position 1519: 1.3984751356357448e-05
Position 1340: 1.383466216339086e-05
Position 14601: 1.322601638005481e-05
Position 41017: 1.115744686527469e-05
Position 704: 1.0250291615153873e-05
Position 2105: 1.0237840200564154e-05
Position 835: 9.638452784226946e-06
Position 37226: 9.193568870329594e-06
Position 203: 8.612537594035873e-06
Position 1946: 7.620315146685611e-06
Position 1300: 7.122216552799978e-06
Position 16393: 6.996601177465147e-06
Position 2787: 6.470524754777504e-06
Position 42087: 5.552520519954529e-06
Position 37273: 5.323144914707788e-06
Position 38170: 5.182179632127183e-06
Position 37338: 3.7424698593615312e-06
Position 16355: 3.463069470792334e-06
Position 1370: 3.251269353397248e-06
Position 11930: 3.0755804516313235e-06
Position 12675: 3.06287170043803e-06
Position 3009: 2.91741880454868e-06
Position 16270: 2.757573504784743e-06
Position 38791: 2.7512257029395106e-06
Position 36816: 2.6456386408165136e-06
Position 2009: 2.56645480548185e-06
Position 4122: 2.429145622891895e-06
Position 14462: 2.3300448815669854e-06
Position 38111: 2.111155075783382e-06
Position 14923: 2.0519237889015714e-06
Position 36685: 1.991043143014654e-06
Position 37515: 1.967602587725941e-06
Position 12811: 1.926830585797784e-06
Position 2389: 1.9067941801519467e-06
Position 13977: 1.814284924412973e-06
Position 1696: 1.7709103081037558e-06
Position 37659: 1.66450757898155e-06
Position 12270: 1.523059654386331e-06
Position 14160: 1.4829773759673263e-06
Position 14985: 1.4331266795548205e-06
Position 37538: 1.325632377706945e-06
Position 37396: 1.248061236851758e-06
Position 36643: 1.2206994054747879e-06
Position 679: 1.1573155342470263e-06
Position 14015: 9.989417210070991e-07
Position 1212: 6.947956693460649e-07
Position 36971: 6.096685946687198e-07
Position 992: 5.554668556344239e-07
Position 36708: 5.040198891771724e-07
Position 12191: 4.5371337830105094e-07
Position 1119: 4.332952293586202e-07
Position 12916: 3.9953959995791545e-07
Position 12091: 3.7112431807282683e-07
Position 1411: 3.479029697088464e-07
Position 1631: 3.464080780562236e-07
Position 12610: 3.233988513295487e-07
Position 1084: 3.1985277713359696e-07
Position 1977: 3.0159525072327506e-07
Position 2020: 2.792899805001512e-07
Position 13046: 2.744110900883588e-07
Position 12460: 2.7238114045737017e-07
Position 2055: 2.4708111975067257e-07
Position 324: 2.3374271035277383e-07
Position 2139: 2.332431917572339e-07
Position 451: 2.196190571281908e-07
Position 12333: 2.1511869075169396e-07
Position 1210: 2.0287435813147637e-07
Position 1072: 1.9486038212539843e-07
Position 916: 1.5877719158033025e-07
Position 126: 1.4649977023502698e-07
Position 768: 1.2787815127878625e-07
Position 580: 1.0586867625334625e-07
Position 13380: 6.219605159815754e-08
Position 427: 4.839934641571938e-08
Position 2229: 3.998780548841163e-08
Position 13999: 3.830459132714448e-08
Position 2152: 3.4864208779265005e-08
Position 2317: 3.106203907316432e-08
Position 908: 2.6025089439918153e-08
Position 801: 2.4719911111011344e-08
Position 880: 1.517300660764056e-08
Position 12124: 8.019285447499489e-09
Position 12162: 7.3331062693206554e-09
Position 12176: 6.815435870682486e-09
Position 593: 2.8405019597151077e-09
Position 585: 2.5616705348353145e-09
Position 385: 2.1355513524258947e-09
Position 25280: 2.0611566478770584e-09
Position 595: 1.826522130350327e-09
Position 19343: 1.5652001563743994e-09
Position 16746: 1.2889045651804233e-09
Position 22147: 1.0499972434607638e-09
Position 1693: 1.037628118920425e-09
Position 17521: 7.794555141979199e-10
Position 2337: 7.65006153910521e-10
Position 21538: 6.558446468582631e-10
Position 15796: 4.768406340907259e-10
Position 18037: 4.0998071430696476e-10
Position 21819: 3.940450439813892e-10
Position 2614: 3.494768105546614e-10
Position 18388: 3.4750386824782023e-10
Position 517: 3.136456091841813e-10
Position 15665: 3.0970645782853737e-10
Position 589: 2.9242410332280517e-10
Position 17860: 2.852416528803449e-10
Position 434: 2.748139152457454e-10
Position 15459: 2.407603550974549e-10
Position 486: 2.3355673556759526e-10
Position 16851: 2.1125565930991295e-10
Position 1441: 1.5521782452437475e-10
Position 16080: 1.3873180205865133e-10
Position 281: 1.2235159612182278e-10
Position 582: 1.201565459541614e-10
Position 15546: 1.0100403595010844e-10
Position 118: 8.824011537946394e-11
Position 382: 8.504447536391506e-11
Position 14997: 7.090186513268938e-11
Position 14395: 6.419880735326243e-11
Position 14819: 5.797491081801093e-11
Position 500: 5.64495314741721e-11
Position 15285: 5.0230930630651725e-11
Position 12641: 3.970242771419211e-11
Position 13548: 3.7191240486211705e-11
Position 13663: 3.210530743204181e-11
Position 431: 2.4584924409963626e-11
Position 11976: 2.186799848704675e-11
Position 770: 2.1294234899121602e-11
Position 15213: 1.686807569146715e-11
Position 12738: 1.2507136784783848e-11
Position 334: 7.282275415790104e-12
Position 339: 6.4478424869927e-12
Position 107: 6.523061222269138e-13
Position 393: 8.334027529046046e-14
Position 75: 3.999689809117849e-16
Position 341: 1.8947624973169602e-16
Position 69: 1.5052221874122465e-18
Position 80: 1.3684570879042724e-20
