Gene = MUTYH
Position 2821: 0.0014901736243510745
Position 5110: 0.001447116262535488
Position 8484: 0.0014069178686590233
Position 5116: 0.0013332747871526555
Position 9093: 0.0012828179282417598
Position 4981: 0.001252917646629988
Position 4345: 0.0012300335223624098
Position 3346: 0.0011677912400795164
Position 4969: 0.0011393027426274379
Position 1969: 0.0009929089419477182
Position 3471: 0.000969146515996446
Position 7108: 0.0009681621981193144
Position 1100: 0.0009580772719430579
Position 1024: 0.0008891913741198885
Position 279: 0.0008800594094794922
Position 9230: 0.0007707318700831866
Position 203: 0.0007203035719931597
Position 8158: 0.0007148397412454821
Position 3605: 0.0006435769879719316
Position 9925: 0.0006289795105713863
Position 1547: 0.0006137320305169601
Position 10034: 0.0006071757936462747
Position 9932: 0.0005103854056432639
Position 162: 0.0004014141781193415
Position 2141: 0.0003212555502327977
Position 9701: 0.0003115551171677357
Position 8005: 0.0002890818129132982
Position 8020: 0.00027107186858816283
Position 9381: 0.0002321722426135519
Position 190: 0.00022761799977818404
Position 7841: 0.00022552709001883727
Position 9387: 0.00020819039852912783
Position 976: 0.000207028181932019
Position 1474: 0.0001890718064480086
Position 10689: 0.00018634269498371593
Position 7317: 0.00016487241013808697
Position 7253: 0.00016262227850524688
Position 124: 0.00015159496255312676
Position 8177: 0.00014884561180465147
Position 944: 0.00014875485434230843
Position 4039: 0.0001447290751219918
Position 9868: 0.00012579247764725379
Position 849: 0.00011766304935571132
Position 6231: 0.00011544408388753624
Position 999: 0.00010599917646362618
Position 8517: 0.00010393060715644227
Position 513: 9.666228185818712e-05
Position 7945: 9.037994518758264e-05
Position 8709: 8.272748478215749e-05
Position 479: 7.74779922265657e-05
Position 6714: 6.442234684507505e-05
Position 7981: 6.421026645621493e-05
Position 7701: 6.324890112194009e-05
Position 9054: 6.150357534864614e-05
Position 159: 6.091747586465823e-05
Position 10687: 6.0332009956773115e-05
Position 7933: 5.933470386091475e-05
Position 9566: 5.894385722980013e-05
Position 375: 4.635569989726801e-05
Position 1810: 4.082369955582704e-05
Position 1535: 3.821225564863747e-05
Position 6268: 3.113603276439082e-05
Position 8204: 3.051977710175308e-05
Position 7219: 2.5185588237583376e-05
Position 868: 2.1734471672679568e-05
Position 1270: 1.9783557308010664e-05
Position 253: 1.8962530112587913e-05
Position 681: 1.5531910053514525e-05
Position 665: 1.551339772878404e-05
Position 1351: 1.444142719138469e-05
Position 2016: 1.415829578507351e-05
Position 7907: 1.3837713045413948e-05
Position 242: 1.2993601767267156e-05
Position 7557: 1.1968040838588699e-05
Position 1732: 9.857964769812324e-06
Position 229: 9.779540834314e-06
Position 757: 8.927419501660735e-06
Position 85: 8.817547563156926e-06
Position 788: 8.742100009858304e-06
Position 1471: 8.472308445005895e-06
Position 708: 7.413941172585803e-06
Position 2169: 5.131753902981887e-06
Position 8832: 3.236773296212541e-06
Position 8860: 1.6783896246545125e-06
Position 2048: 1.5034803835208585e-06
Position 264: 1.4870572481303449e-06
Position 3672: 1.350404748786579e-06
Position 2956: 1.346003605489707e-06
Position 118: 5.57002044442907e-07
Position 2440: 5.070416839976609e-07
Position 350: 4.661021905475635e-07
Position 1906: 4.596544641959758e-07
Position 1971: 4.1990809817711775e-07
Position 2368: 1.7491582707114165e-07
Position 2090: 1.735271430304244e-07
Position 1796: 9.92524795886244e-08
Position 212: 8.449138597137462e-08
Position 272: 4.981305953351124e-08
Position 237: 3.332104547416022e-08
Position 505: 2.0409894751284708e-08
Position 459: 9.838558006497035e-09
Position 571: 6.809501341750163e-09
Position 328: 5.6164888324135876e-09
Position 7704: 5.2396338897582194e-09
Position 587: 1.5291127580262435e-09
Position 592: 1.2894532752245755e-09
Position 7732: 4.983396739261257e-10
Position 7666: 4.1938922959434103e-10
Position 457: 6.289653099185836e-11
Position 500: 1.5413271947522486e-11
Position 467: 2.167480819931942e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7553: 0.9879436480068414
Position 8831: 0.9456555954244178
Position 5876: 0.8599230482900151
Position 7899: 0.8354552800772846
Position 9830: 0.718430022760145
Position 7217: 0.6961295837765934
Position 10950: 0.661915854842398
Position 1731: 0.6115935086421382
Position 8077: 0.6109175743717729
Position 8301: 0.4990234187997973
Position 7063: 0.39881543323712854
Position 6890: 0.34025481316691064
Position 9053: 0.3286898211036353
Position 8538: 0.31807005630035456
Position 5420: 0.2735356042058004
Position 6892: 0.22465056265058328
Position 6826: 0.15737337075029142
Position 7700: 0.1373881032834795
Position 6823: 0.09246226127480744
Position 10535: 0.08110080565166239
Position 8555: 0.04923992826471482
Position 10166: 0.0479559019305569
Position 344: 0.04652352910910216
Position 6770: 0.04043704609333811
Position 9975: 0.0400787955883686
Position 8515: 0.039491637762506956
Position 4581: 0.036956915397607815
Position 8678: 0.035819405998409826
Position 1946: 0.03528889632416316
Position 8843: 0.03513206060899299
Position 4607: 0.0325757673970613
Position 7867: 0.029967497424911824
Position 10032: 0.02487514129677439
Position 8620: 0.023092148862430554
Position 7428: 0.022153592514003628
Position 3439: 0.021404572196931877
Position 10985: 0.019936607756880872
Position 10751: 0.019454596909346224
Position 1748: 0.018329025268125767
Position 7365: 0.017974012560919305
Position 5034: 0.016715149328999934
Position 10162: 0.01632469890882911
Position 7872: 0.016316845792411307
Position 2528: 0.015303460570966609
Position 10574: 0.01320941909886307
Position 3949: 0.011307322439613392
Position 269: 0.010485212597673368
Position 1823: 0.009596689054446265
Position 7737: 0.009558010323107958
Position 9910: 0.009394850932942523
Position 5382: 0.00874538053392876
Position 8168: 0.008216236713838143
Position 9080: 0.00814177231185503
Position 9306: 0.008059129835686967
Position 1243: 0.007903720062916541
Position 2056: 0.007488705673895755
Position 8714: 0.007384375872554394
Position 4072: 0.007237240146089147
Position 4791: 0.006608379581658874
Position 4695: 0.006340743579154858
Position 6861: 0.006314104135792729
Position 8882: 0.006312619038973514
Position 1881: 0.006142865581446166
Position 8582: 0.00557870421952605
Position 8594: 0.0052598476560616015
Position 7740: 0.005200057964378949
Position 7229: 0.005089680823359709
Position 477: 0.005002209235999678
Position 8624: 0.0048975403945221724
Position 5654: 0.00442785158658059
Position 7171: 0.0041973492506758225
Position 8085: 0.004009334425513848
Position 9605: 0.0039049496143979765
Position 4935: 0.00369642119295502
Position 9144: 0.0036797696498299783
Position 1363: 0.0034993169786628714
Position 8483: 0.0033537036497396583
Position 1270: 0.003329011301215241
Position 8058: 0.003310348854856272
Position 7556: 0.0031448176149609128
Position 4577: 0.0031248966813281795
Position 10401: 0.0031240798434440577
Position 9797: 0.0030591226066490032
Position 8061: 0.002997147029079976
Position 527: 0.0029468498488824566
Position 9848: 0.0028101736761820665
Position 7291: 0.0028070314417747316
Position 1316: 0.002739011431076926
Position 4698: 0.002473355370351425
Position 10717: 0.002360633419654583
Position 908: 0.002282208773657591
Position 7852: 0.0022785148015389226
Position 3317: 0.0022409412513144794
Position 5109: 0.0021589568529883124
Position 10348: 0.00196703912439656
Position 3549: 0.0019013080586488536
Position 9283: 0.001873350499071777
Position 10924: 0.0018708877599104559
Position 9330: 0.0018438565727599892
Position 6898: 0.0017938602056989288
Position 5457: 0.001630072020993579
Position 10415: 0.0016176452448459129
Position 2083: 0.0016151360728279408
Position 3102: 0.0016145668554428546
Position 7070: 0.001590012773305239
Position 8409: 0.0015306886897107322
Position 5523: 0.0014153304639432037
Position 7370: 0.0014107217343687507
Position 6754: 0.0013103479794755889
Position 7814: 0.001237668356449945
Position 298: 0.0011837491746585908
Position 4767: 0.0011621610346830486
Position 6784: 0.001136698162557946
Position 4724: 0.0011353259925282644
Position 6696: 0.001118170848658935
Position 1686: 0.001090569445641702
Position 9698: 0.0010804171720258547
Position 780: 0.001053703826213449
Position 9467: 0.0010402088323267365
Position 2134: 0.0010399363452459843
Position 10319: 0.0009898555441853398
Position 8644: 0.0009703912899975087
Position 7246: 0.0009179084440488897
Position 11143: 0.000866088438349946
Position 6793: 0.0008552985339519681
Position 4841: 0.0008102182149533457
Position 10515: 0.0007736224836549867
Position 8182: 0.000731910863270933
Position 7067: 0.0007316274085766912
Position 9470: 0.0007289840508015524
Position 10770: 0.0007242306822212482
Position 5386: 0.0007198171113403945
Position 8911: 0.0007194654384817272
Position 3210: 0.0006457123947916894
Position 1810: 0.0006367598052988052
Position 4824: 0.0006297185354831668
Position 10322: 0.0006232323358620006
Position 7243: 0.0006181890808738684
Position 7992: 0.0005622770123389527
Position 10961: 0.0005396891983241539
Position 8310: 0.0005315912943720223
Position 6544: 0.0005299750063545857
Position 7927: 0.0005100641669450563
Position 8106: 0.0005002597225075822
Position 10968: 0.0004891421460048935
Position 6454: 0.00048119132911514796
Position 3198: 0.00048011253969360316
Position 9119: 0.0004524753972489164
Position 9164: 0.00042268892931163313
Position 10078: 0.000389285115937937
Position 633: 0.00038099189567011095
Position 3845: 0.0003400994515505733
Position 4661: 0.00031694418464598805
Position 8307: 0.0003111621572430237
Position 4150: 0.00029385962816987147
Position 10070: 0.00028050992903936147
Position 1337: 0.0002750102263919343
Position 1968: 0.0002746913270355964
Position 11060: 0.00026827674016496585
Position 2655: 0.00025164075782297844
Position 7089: 0.0002503548333137577
Position 2069: 0.0002447623678559464
Position 8219: 0.0002401341659165078
Position 2167: 0.0002385054114261297
Position 8115: 0.0002246403737888452
Position 8458: 0.00022133643692274075
Position 7989: 0.00020661284655178522
Position 7446: 0.00020532258343879692
Position 7754: 0.0001976928960357877
Position 757: 0.00019223643363966452
Position 10187: 0.00019066734946910805
Position 2028: 0.00018456808649326795
Position 10011: 0.000180351719338129
Position 532: 0.0001671638036238705
Position 7973: 0.00015877636464347892
Position 605: 0.00015741537152502052
Position 9997: 0.00015468293253041056
Position 1446: 0.00015185980492773952
Position 294: 0.00015122838973417928
Position 1461: 0.00014886610193059344
Position 1395: 0.0001468497707541493
Position 9631: 0.00014623331363240334
Position 9607: 0.00014478289127224962
Position 1912: 0.00013994103192792215
Position 8090: 0.00013064392678417604
Position 8093: 0.00012905321201319648
Position 1487: 0.00012581085458345277
Position 1788: 0.00011935304659081434
Position 7610: 0.00011804053699874158
Position 2085: 0.0001143914877353576
Position 2001: 0.00011375330094055154
Position 9114: 0.00010501221410145212
Position 10581: 0.00010419403442450114
Position 8118: 0.00010049783990530581
Position 7782: 9.35331270629555e-05
Position 6133: 9.239384093410208e-05
Position 8449: 8.823302662490895e-05
Position 8133: 7.900351205465004e-05
Position 5069: 7.766109620639843e-05
Position 2161: 7.170641226825204e-05
Position 925: 6.759136067965388e-05
Position 9744: 6.714911962006665e-05
Position 602: 6.339377135104408e-05
Position 7742: 6.14749371609557e-05
Position 637: 6.0571051927989076e-05
Position 7751: 6.04155741974811e-05
Position 8186: 5.50254105437689e-05
Position 9727: 5.491213664400717e-05
Position 3259: 4.954286178609162e-05
Position 1131: 4.703010992986852e-05
Position 3312: 4.6764436621256574e-05
Position 8942: 4.4351243257343315e-05
Position 8154: 4.343642460413316e-05
Position 7431: 4.211081981663268e-05
Position 7126: 4.1131834042085806e-05
Position 9404: 3.936167207849051e-05
Position 875: 3.863360377458166e-05
Position 7970: 3.783074390358096e-05
Position 5719: 3.7820299187263025e-05
Position 730: 3.494554360014917e-05
Position 1281: 3.4445529074142915e-05
Position 7707: 3.1297849514685263e-05
Position 1366: 2.8213391285835437e-05
Position 8345: 2.6190901367858704e-05
Position 9183: 2.460559476224708e-05
Position 661: 2.1880287932983368e-05
Position 1404: 2.0457095531287387e-05
Position 1499: 1.9029373601977168e-05
Position 7709: 1.8844930917391768e-05
Position 706: 1.8668090502380053e-05
Position 1573: 1.8550771839947977e-05
Position 493: 1.7990785819387814e-05
Position 5711: 1.7622731321021406e-05
Position 2937: 1.6163595006139236e-05
Position 6607: 1.600633284761668e-05
Position 568: 1.5183786309701719e-05
Position 375: 1.4568068888743819e-05
Position 823: 1.3931472899866397e-05
Position 2964: 1.3122693989549496e-05
Position 400: 1.2504879342398009e-05
Position 387: 1.2120920906697419e-05
Position 865: 1.1830943904645946e-05
Position 7826: 1.126933776501602e-05
Position 9496: 1.055248230058038e-05
Position 360: 9.868893242606159e-06
Position 529: 9.506357861040267e-06
Position 665: 9.098303456876011e-06
Position 8042: 7.5777102695017495e-06
Position 4074: 7.2140025284282604e-06
Position 1372: 5.302398262300245e-06
Position 1493: 4.624194225002045e-06
Position 1199: 4.57430404803599e-06
Position 575: 3.975452761286281e-06
Position 3456: 3.960776229277158e-06
Position 999: 3.798857882028272e-06
Position 2047: 3.7587600327044894e-06
Position 788: 3.7092319885681816e-06
Position 1975: 3.54239924364479e-06
Position 1796: 3.2080506290232856e-06
Position 1398: 2.7973292009429682e-06
Position 1833: 2.785280349980805e-06
Position 1790: 2.5415584331926363e-06
Position 208: 2.4109510857073345e-06
Position 3293: 2.4081027312023644e-06
Position 1423: 2.332871352916827e-06
Position 8727: 1.8454308787637939e-06
Position 7712: 1.756321121733081e-06
Position 580: 1.6073788869122165e-06
Position 635: 1.5910180540110177e-06
Position 1091: 1.4392547623327232e-06
Position 919: 1.4316345200067981e-06
Position 571: 1.3062279068809809e-06
Position 9522: 1.3020321404808857e-06
Position 1093: 1.2846504154584328e-06
Position 735: 1.1891504773635444e-06
Position 2267: 1.1722170366314092e-06
Position 2316: 8.659454158676709e-07
Position 9563: 6.910533225709104e-07
Position 2036: 5.69443562418706e-07
Position 3410: 5.337767832450201e-07
Position 2751: 3.6127794375127404e-07
Position 1918: 3.3951443437395636e-07
Position 2735: 3.393439315410786e-07
Position 1951: 2.0731538415258885e-07
Position 9093: 1.1332216495402852e-07
Position 1982: 1.0961565823540248e-07
Position 402: 3.1119892788668144e-08
Position 559: 2.3050116415617622e-08
Position 547: 1.8506968738224396e-08
Position 1014: 1.6727082589460744e-08
Position 962: 1.6295800418903054e-08
Position 1055: 1.3976887861799156e-08
Position 867: 1.3431933982291648e-08
Position 1087: 1.1563497600535856e-08
Position 646: 1.0803476357048306e-08
Position 212: 8.779449406666008e-09
Position 805: 6.905469815756918e-09
Position 694: 5.460683887689671e-09
Position 644: 4.695277863102777e-09
Position 671: 4.228701160508525e-09
Position 697: 2.2169388087811323e-09
Position 820: 2.204968298824005e-09
Position 651: 9.793407396961282e-10
Position 714: 6.171540505336066e-10
Position 500: 5.670229974715673e-10
Position 552: 5.623084968350921e-10
Position 801: 2.046190976380036e-10
Position 159: 1.4588299585512132e-10
Position 583: 1.0862266507749849e-11
Position 412: 8.810294607793038e-12
Position 585: 3.706655968294012e-14
