Gene = FKTN
Position 608: 5.2910807122706554e-05
Position 5774: 4.418982793818651e-05
Position 5805: 4.3739284723105115e-05
Position 19410: 4.346123480268173e-05
Position 3812: 4.2277961929259075e-05
Position 416: 4.1220737213146366e-05
Position 17130: 3.974615176641112e-05
Position 1372: 3.853431927366701e-05
Position 19143: 3.481526044162775e-05
Position 3741: 3.2799833141048917e-05
Position 2198: 2.7996090029387612e-05
Position 17188: 2.715129119401296e-05
Position 372: 2.03582697360809e-05
Position 697: 1.9317684710989226e-05
Position 352: 1.5297448767745993e-05
Position 110: 1.4049553680501514e-05
Position 19351: 3.761704073033954e-06
Position 229: 3.3997397660807573e-06
Position 1761: 1.751589976266938e-06
Position 623: 1.1675433168074046e-06
Position 26: 1.1098164071684654e-06
Position 335: 6.191428200552855e-07
Position 338: 3.517610602785596e-07
Position 399: 1.8785137808853488e-07
Position 2430: 1.5858006465981633e-07
Position 2145: 1.4996965729268756e-07
Position 806: 9.591615095756816e-08
Position 251: 7.820230749476709e-08
Position 214: 4.5302787507498414e-08
Position 272: 4.047445221936152e-08
Position 837: 2.38991865897589e-08
Position 1039: 1.3486632505628975e-08
Position 3477: 1.1201847457107144e-08
Position 800: 1.0516302575573962e-08
Position 274: 9.538313522627719e-09
Position 1601: 2.757808626686247e-09
Position 1496: 2.638991995411196e-09
Position 1569: 2.4683817615574484e-09
Position 355: 1.477480213102944e-09
Position 1053: 1.2692403198002343e-09
Position 385: 7.022877112804071e-10
Position 491: 5.03047373836918e-10
Position 496: 3.7502773585170444e-10
Position 574: 2.0733339207239208e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16067: 0.9382734848550424
Position 12620: 0.937940220963778
Position 22995: 0.8699989020368754
Position 16814: 0.837660067073587
Position 38467: 0.831246091820954
Position 39377: 0.24882467664079722
Position 18985: 0.24187669645877588
Position 12438: 0.12928077284358952
Position 14435: 0.12797289800472492
Position 16305: 0.10783544498184275
Position 22386: 0.09499365315573581
Position 3951: 0.09467252145782258
Position 12993: 0.08060389493832412
Position 6126: 0.07872935587020427
Position 20600: 0.07164412479665781
Position 16974: 0.06874749428322671
Position 15524: 0.06684505361780249
Position 3429: 0.0657097787567037
Position 16849: 0.06411411110103905
Position 16687: 0.061269331962751826
Position 22818: 0.060014197694447595
Position 19324: 0.0585530020244035
Position 16401: 0.05021569974379624
Position 19502: 0.042392781094881156
Position 852: 0.040944365145806044
Position 5659: 0.038258984164122815
Position 16359: 0.033083757060431644
Position 20537: 0.030783538716343626
Position 11508: 0.02788165120279836
Position 20643: 0.027396369441045197
Position 22108: 0.026673104705043336
Position 23034: 0.026557179864959157
Position 17406: 0.026554200513393862
Position 23512: 0.02573940275632527
Position 773: 0.025682831394441167
Position 9645: 0.02508780684927896
Position 14781: 0.02459777405095331
Position 12937: 0.024374467759987375
Position 9241: 0.024173642760258286
Position 19046: 0.02380405133547991
Position 371: 0.018926208579320047
Position 4997: 0.01881685260779653
Position 3924: 0.018459891587621204
Position 3239: 0.017002773050379023
Position 11760: 0.016706098942219166
Position 21892: 0.01657017957956225
Position 16761: 0.014802978595832527
Position 3994: 0.013651777012742103
Position 27388: 0.01238588948519424
Position 23241: 0.012100006401505067
Position 16468: 0.0120568768060416
Position 843: 0.011670295938633675
Position 16446: 0.011495387539276045
Position 20380: 0.010776728392300148
Position 10859: 0.010584680354141975
Position 304: 0.010075788981627488
Position 21174: 0.009867177243402178
Position 559: 0.009810637953727448
Position 3969: 0.009799285798086688
Position 16495: 0.009643433392278869
Position 14548: 0.009306148262743695
Position 281: 0.009029935619698207
Position 886: 0.0071893515081551135
Position 23866: 0.006989544793613364
Position 16243: 0.006879547367098034
Position 21108: 0.006339405589290147
Position 795: 0.006301725345638617
Position 13782: 0.006242920430190126
Position 889: 0.006178755054482572
Position 399: 0.00616657179853536
Position 11925: 0.006096977295539003
Position 882: 0.0060761425717762345
Position 22347: 0.005985305237477353
Position 7266: 0.00565368332692957
Position 13547: 0.0053184692628965155
Position 23833: 0.0048868766265884695
Position 20940: 0.004544157790908155
Position 21217: 0.004534978227058862
Position 19026: 0.004455361110504564
Position 25161: 0.00399378253647307
Position 210: 0.003927122630400255
Position 678: 0.0038507205502394943
Position 22593: 0.0037454622171985124
Position 859: 0.0030650408637068914
Position 23256: 0.002960337135950403
Position 27525: 0.002871370522197205
Position 16431: 0.0026620155291328705
Position 16456: 0.0025966592610645995
Position 23399: 0.002544747068006052
Position 3836: 0.0023692110360326777
Position 24498: 0.0023099970994838646
Position 133: 0.002264370347217857
Position 19721: 0.0022511148271124326
Position 863: 0.0021990523780824607
Position 5599: 0.002091346509892695
Position 23441: 0.0020664050067349736
Position 25880: 0.0020085615009174953
Position 3462: 0.001778397248698374
Position 491: 0.0017609305162987728
Position 25449: 0.001736330940979671
Position 17355: 0.0016417619791419657
Position 25611: 0.0015823943761607887
Position 17840: 0.0013964374635234277
Position 5344: 0.0013503894955453407
Position 3366: 0.0013184168715673847
Position 24847: 0.0012974906301082866
Position 251: 0.0012682649365125095
Position 24587: 0.0012261653171746103
Position 17264: 0.0010838673410071909
Position 18311: 0.0010712613090298959
Position 868: 0.0009472590386262258
Position 22667: 0.0008267158691388182
Position 341: 0.0008109947168668142
Position 3636: 0.0007871654324498687
Position 20807: 0.0007477391297372624
Position 23653: 0.000745343323377837
Position 6105: 0.0007428498905678696
Position 563: 0.0007214013149840378
Position 4897: 0.0007174282950689174
Position 1120: 0.0006792676398511252
Position 26893: 0.0006749498803476244
Position 23948: 0.0006666199225121806
Position 4027: 0.0006352115072774361
Position 695: 0.0006018224550942696
Position 16692: 0.0005579388702896012
Position 19219: 0.0005461385285055033
Position 24712: 0.0005269422023274606
Position 167: 0.0005233041337272666
Position 24474: 0.00045398075251101486
Position 4051: 0.000451320769408888
Position 16607: 0.00044918058578906545
Position 20716: 0.0003788921036945118
Position 1986: 0.0003725303988883744
Position 22088: 0.00034705751066786494
Position 800: 0.00032292113761667386
Position 17816: 0.00031567677264599913
Position 18090: 0.0003130174517298629
Position 235: 0.0003050652019041345
Position 338: 0.00029382179489455745
Position 2054: 0.0002906886060376725
Position 25274: 0.0002838502136439081
Position 752: 0.0002233564241490265
Position 2710: 0.000222188382374828
Position 24459: 0.00022193267628837596
Position 822: 0.00021164346689065314
Position 178: 0.00021099085592251384
Position 1303: 0.00018970366996754707
Position 19171: 0.00018041352155001114
Position 22197: 0.0001775705390645663
Position 19798: 0.00017545780709965727
Position 5883: 0.00017375714644076392
Position 540: 0.00016113837796262446
Position 4540: 0.00015996369365991306
Position 17671: 0.0001459590957973098
Position 1172: 0.00014584098232013794
Position 2039: 0.00013639443562618814
Position 413: 0.00010539081969443308
Position 1675: 0.00010452268505178159
Position 18068: 9.494256266202876e-05
Position 17441: 8.2446909877016e-05
Position 17715: 7.502759702144937e-05
Position 20271: 7.081962873141189e-05
Position 3317: 7.031807066630872e-05
Position 22297: 6.790163211282584e-05
Position 1989: 5.3626311553461135e-05
Position 1934: 5.234094510114968e-05
Position 1954: 5.0895899117265266e-05
Position 1712: 4.6496991189855965e-05
Position 16537: 4.220675573945863e-05
Position 1898: 3.725248238623592e-05
Position 2682: 3.292108856279542e-05
Position 3030: 3.087748044715354e-05
Position 18357: 3.00353036009757e-05
Position 3549: 2.997198288587849e-05
Position 18062: 2.816094355247346e-05
Position 1889: 2.7704471809006402e-05
Position 19988: 2.5632575844277404e-05
Position 18519: 2.4868232366762116e-05
Position 18206: 2.434121571190933e-05
Position 3953: 2.037832529806215e-05
Position 17129: 1.9420615892496285e-05
Position 1489: 1.9276768120603845e-05
Position 164: 1.7462231655122957e-05
Position 893: 1.6247587675139084e-05
Position 19292: 1.537703406475933e-05
Position 1487: 1.5209266093609754e-05
Position 574: 1.4473621081932481e-05
Position 1027: 1.3979872352448354e-05
Position 2727: 1.375279600884844e-05
Position 18693: 1.2816663480168455e-05
Position 914: 1.2416922937682774e-05
Position 4570: 1.1649207730736568e-05
Position 18152: 9.709058571785688e-06
Position 214: 9.095594936909196e-06
Position 500: 7.304528674981366e-06
Position 311: 7.211393175940037e-06
Position 350: 7.19825916909204e-06
Position 1877: 5.60779258928159e-06
Position 1440: 5.6009335850627204e-06
Position 1753: 4.7519592862785784e-06
Position 528: 4.598101315803864e-06
Position 926: 4.066187643447371e-06
Position 521: 3.7662738038299574e-06
Position 811: 1.5231233733116711e-06
Position 2182: 1.4794210218597728e-06
Position 2107: 1.4183672173963685e-06
Position 1137: 1.0935203398796657e-06
Position 465: 9.094717173115559e-07
Position 355: 7.732822729158337e-07
Position 3929: 5.99445161619732e-07
Position 406: 4.883223676822506e-07
Position 2255: 1.317050251136705e-07
Position 2348: 1.0767115680155754e-07
Position 184: 9.204399681615084e-08
Position 1842: 8.73171325273902e-08
Position 589: 7.618478618693839e-08
Position 470: 7.026857459744284e-08
Position 809: 6.325934938501069e-08
Position 739: 5.735512246556382e-08
Position 328: 5.1684927428453844e-08
Position 318: 3.0024602782763996e-08
Position 222: 2.583583304998387e-08
Position 608: 8.504284699211473e-09
Position 642: 5.348688615935427e-09
Position 759: 3.7792311721066835e-09
Position 1320: 2.90183959994443e-09
Position 420: 1.6718903615893666e-09
Position 1408: 1.245349641821988e-09
Position 623: 1.1724681708106706e-09
Position 618: 7.401982665533323e-10
Position 1152: 6.699170390766532e-10
Position 980: 6.404297825282366e-10
Position 984: 2.330605715414952e-10
Position 990: 2.3183221216715738e-10
Position 1122: 1.363599818726135e-10
Position 91: 1.2856585713042747e-10
Position 1092: 1.1624033727408293e-10
Position 674: 1.0421770201924493e-10
