Gene = MAD2L2
Position 14680: 0.005321080054246003
Position 6247: 0.0052308302338774666
Position 4992: 0.004986717561566162
Position 17019: 0.004579980058623569
Position 12828: 0.0045458548393598145
Position 16121: 0.004418306818583699
Position 16202: 0.0043031827781484025
Position 14436: 0.004004179472248544
Position 14173: 0.0037256791607502017
Position 16237: 0.0035435937069339184
Position 8410: 0.0033339210399362168
Position 16935: 0.0032903145918286264
Position 15674: 0.003285433232477796
Position 7680: 0.0032341930316463386
Position 8488: 0.0032105875228560514
Position 15434: 0.0031556514324234514
Position 7896: 0.002936304936840236
Position 16966: 0.002721915932662412
Position 16104: 0.0024385572490164533
Position 3842: 0.0022622276706232023
Position 16730: 0.0020340695433430363
Position 1351: 0.002033650380266196
Position 16913: 0.0020159452189053464
Position 15933: 0.0020056323690371683
Position 7871: 0.0019648551820890593
Position 16646: 0.0019302922083424298
Position 8656: 0.0018645329534451392
Position 525: 0.001739584250023296
Position 6298: 0.0017065888813735735
Position 5705: 0.0016959420224293305
Position 17045: 0.0014722975883493582
Position 15564: 0.0014373272600533796
Position 1042: 0.0013321282645707983
Position 16748: 0.0012587367426874169
Position 16223: 0.001244028056730022
Position 12771: 0.0010137025519279515
Position 7231: 0.0009948761904526086
Position 17004: 0.0009836546848142587
Position 1268: 0.0009516213048091121
Position 1295: 0.0009315198580866276
Position 15014: 0.0009311554399926067
Position 15446: 0.000896136766476143
Position 15096: 0.00081671824554816
Position 11764: 0.0007947535781963873
Position 14234: 0.0007914553323631657
Position 11857: 0.0007826849329401208
Position 12650: 0.0007399365650720255
Position 15537: 0.0007056783275043721
Position 17082: 0.0006852063030444464
Position 1637: 0.0006697136752375324
Position 15879: 0.0006589082500355792
Position 3800: 0.0006553528842523028
Position 17149: 0.0005610868975002739
Position 8248: 0.0005550528088809311
Position 14576: 0.0005281583805590779
Position 758: 0.000525210894060387
Position 12653: 0.0005216737374062941
Position 1593: 0.0005126078866622209
Position 16080: 0.0004915078769487499
Position 13596: 0.000491001817400844
Position 15374: 0.00047690726395405
Position 2663: 0.0004048111634944929
Position 1514: 0.00040120081837271453
Position 16118: 0.00040066094152788355
Position 531: 0.0003962862088108088
Position 1247: 0.00039593309686184266
Position 16164: 0.00038627166742266823
Position 14273: 0.00038187746142926825
Position 5439: 0.000365629648611564
Position 14258: 0.00034115428643189023
Position 13759: 0.0003307447514111377
Position 14915: 0.00032924682300869846
Position 13756: 0.00032753673730025163
Position 7159: 0.0002849859254098697
Position 1310: 0.00027922417962531366
Position 1642: 0.00027668054222686363
Position 15179: 0.00027170983775089006
Position 8185: 0.00027028679456323547
Position 16258: 0.00026594636684640626
Position 14279: 0.00025962609816608935
Position 15055: 0.000251506461714149
Position 326: 0.0002437836924746326
Position 15696: 0.00023659828009505273
Position 15837: 0.00022228460991601545
Position 14237: 0.00021765095697528393
Position 16852: 0.0002090358368266042
Position 2518: 0.00020342633057765874
Position 16250: 0.00019956964486616074
Position 15408: 0.00015767650445901757
Position 14717: 0.0001414289254471541
Position 15739: 0.0001307833338101794
Position 3714: 0.0001249305429773287
Position 5208: 0.00011957528170373241
Position 14741: 0.00011829255330478645
Position 14802: 0.00011567393387151116
Position 16264: 0.00011328355515547734
Position 16356: 9.888400763529952e-05
Position 1073: 9.84905736240279e-05
Position 15247: 9.578221698688754e-05
Position 13627: 9.365723300513273e-05
Position 14831: 9.133684244204023e-05
Position 12313: 9.093819774308501e-05
Position 17048: 8.409806411134935e-05
Position 14957: 8.273091882326879e-05
Position 14994: 8.189427576252521e-05
Position 15471: 8.056945137364345e-05
Position 16505: 8.003053523260596e-05
Position 661: 7.992000909354464e-05
Position 5701: 7.920663292916076e-05
Position 12281: 7.767298542646207e-05
Position 16279: 7.674049104670815e-05
Position 16940: 7.633035879640139e-05
Position 1460: 7.259213522611107e-05
Position 14306: 7.259029104023447e-05
Position 1184: 7.116982032317088e-05
Position 1410: 6.954956520105273e-05
Position 3308: 6.440495000721896e-05
Position 15389: 6.264129617620324e-05
Position 17053: 5.6409576873132686e-05
Position 585: 5.144932399224893e-05
Position 1092: 5.0408756751257594e-05
Position 16684: 4.831707451099444e-05
Position 11388: 4.482584580018198e-05
Position 979: 4.342061250385152e-05
Position 455: 4.2237328240872995e-05
Position 1416: 4.213505417409434e-05
Position 3764: 4.137898546938726e-05
Position 2600: 3.692357396553012e-05
Position 16648: 3.4800908500535176e-05
Position 15021: 3.411064484588774e-05
Position 1140: 3.407124743558504e-05
Position 16871: 3.33058929781196e-05
Position 15954: 3.303005873411325e-05
Position 1234: 3.0424139468753555e-05
Position 2432: 2.975043884840364e-05
Position 4008: 2.971578708753427e-05
Position 4888: 2.929540862542967e-05
Position 15719: 2.782442091549916e-05
Position 2364: 2.7094270656296012e-05
Position 2521: 2.6903138263796953e-05
Position 16636: 2.3848513714287475e-05
Position 1600: 2.268682983737266e-05
Position 14946: 2.252593186995364e-05
Position 2922: 2.2236519423102198e-05
Position 17031: 2.189563914916815e-05
Position 15466: 2.1253745757853476e-05
Position 13242: 2.100828536335515e-05
Position 2782: 2.071650730009027e-05
Position 15073: 2.0625150557775767e-05
Position 15491: 1.9822802989274683e-05
Position 15016: 1.9701308423851888e-05
Position 2866: 1.920210031379849e-05
Position 15034: 1.870048746826384e-05
Position 2547: 1.8630911309524895e-05
Position 17159: 1.8598552666749923e-05
Position 3523: 1.791261689320841e-05
Position 3254: 1.7842315358410727e-05
Position 12411: 1.739690503639259e-05
Position 1192: 1.737599692797782e-05
Position 15031: 1.706564935565926e-05
Position 16568: 1.6050040221640377e-05
Position 3698: 1.5963948877371847e-05
Position 1645: 1.5647584008269724e-05
Position 2954: 1.5031220902747633e-05
Position 16129: 1.4203014521228552e-05
Position 937: 1.3988284990637154e-05
Position 15949: 1.372340671528718e-05
Position 15977: 1.347051342173146e-05
Position 5291: 1.2279544034853371e-05
Position 15397: 1.1957210822708597e-05
Position 1555: 1.0672138733367778e-05
Position 5865: 1.0637453177849554e-05
Position 16854: 9.63904474912113e-06
Position 3257: 9.34597476612081e-06
Position 2059: 9.015730949272888e-06
Position 416: 8.644619555680363e-06
Position 2572: 8.525755389394008e-06
Position 4959: 8.030623878520203e-06
Position 15569: 7.836431898820775e-06
Position 3092: 7.344550108827724e-06
Position 3391: 7.3224296499176025e-06
Position 15951: 6.873409329955333e-06
Position 15721: 6.180272459368201e-06
Position 3797: 5.8904840340134594e-06
Position 1689: 5.799933440696203e-06
Position 5886: 5.603914596411338e-06
Position 15866: 5.42562523225448e-06
Position 5315: 5.321557847791662e-06
Position 4094: 5.218196545569096e-06
Position 2810: 5.2085864495879695e-06
Position 798: 4.978479790734904e-06
Position 2934: 4.582553738651035e-06
Position 2081: 4.506010717188849e-06
Position 17135: 4.439070129606067e-06
Position 1144: 4.418111975000964e-06
Position 15062: 4.305653223963499e-06
Position 3970: 4.254226703355234e-06
Position 976: 3.989275606355265e-06
Position 769: 3.7168885280291666e-06
Position 421: 3.301901777989001e-06
Position 3116: 3.1746967481778e-06
Position 3279: 3.110348302397354e-06
Position 566: 3.0262438216003337e-06
Position 3743: 2.8538792056536945e-06
Position 777: 2.8059567161959124e-06
Position 16053: 2.6389001889353976e-06
Position 16364: 2.6033391602219128e-06
Position 16380: 2.52110665753038e-06
Position 802: 2.4962159281950197e-06
Position 16867: 2.479567772998658e-06
Position 1419: 2.414085559376213e-06
Position 3975: 2.407640279123057e-06
Position 3824: 2.4003774332866924e-06
Position 440: 2.3875680270691445e-06
Position 2384: 2.37275642770185e-06
Position 4111: 2.2191785151865573e-06
Position 1066: 1.9788524513786066e-06
Position 3899: 1.8576974606728621e-06
Position 466: 1.7933599215056222e-06
Position 3636: 1.7113407737821174e-06
Position 1455: 1.6825587331246632e-06
Position 1525: 1.6768874923671925e-06
Position 1009: 1.6632889820966586e-06
Position 1217: 1.65135760255348e-06
Position 1808: 1.5717250046056808e-06
Position 1745: 1.5146070960534823e-06
Position 1080: 1.5056961606143732e-06
Position 1743: 1.4650041872024127e-06
Position 3761: 1.4026253254299293e-06
Position 1204: 1.3998611466499953e-06
Position 1535: 1.3787205032398892e-06
Position 1686: 1.17636436403658e-06
Position 3350: 1.0993879541084134e-06
Position 3167: 1.0786854153868186e-06
Position 2270: 1.0688367571243805e-06
Position 16662: 9.65756670787859e-07
Position 2360: 9.631176743931703e-07
Position 16414: 9.587415555368905e-07
Position 4852: 9.54335327956461e-07
Position 2061: 8.893653540942431e-07
Position 2138: 8.853190943536056e-07
Position 1740: 8.477698518733805e-07
Position 2216: 8.326357984464705e-07
Position 1358: 7.962866390265607e-07
Position 2065: 7.580887490257062e-07
Position 16502: 7.501148788741412e-07
Position 1702: 7.281839828716089e-07
Position 4771: 7.051107292552123e-07
Position 568: 6.875103611145003e-07
Position 16672: 6.735400517191509e-07
Position 475: 5.396304719126494e-07
Position 606: 5.39612360301442e-07
Position 15604: 3.894057845424812e-07
Position 397: 3.87864141088454e-07
Position 615: 3.580796730986593e-07
Position 485: 3.4544154640165063e-07
Position 4818: 3.34880767249875e-07
Position 16428: 2.56763099151098e-07
Position 15125: 2.543114639765093e-07
Position 14743: 1.5323182656386743e-07
Position 15974: 2.8873005360952835e-08
Position 15833: 2.8395420445940806e-08
Position 16024: 2.0492571107227776e-08
Position 15261: 3.6448759015677056e-09
Position 14972: 2.269445003644729e-09
Position 15983: 1.5895211409120107e-09
