Gene = NAA50
Position 1180: 1.1554361302282588e-05
Position 605: 1.1017480872602444e-05
Position 230: 1.0615487644316648e-05
Position 390: 8.869405296418486e-06
Position 1066: 8.302084743856695e-06
Position 96: 5.51000160729641e-06
Position 871: 4.9940096646706225e-06
Position 1076: 4.458403767367685e-06
Position 760: 4.352807023457388e-06
Position 921: 3.596470009876557e-06
Position 587: 3.3681741332339656e-06
Position 948: 3.217909785490701e-06
Position 706: 2.459321525427787e-06
Position 629: 1.4737012874797094e-06
Position 977: 1.0276246941837211e-06
Position 698: 1.006959631392242e-06
Position 582: 8.063049734946502e-07
Position 910: 4.5526672299260127e-07
Position 90: 3.9230692264505747e-07
Position 284: 3.222143338264556e-07
Position 782: 3.1664753524148975e-07
Position 881: 2.0747134163704955e-07
Position 98: 3.387493229675018e-08
Position 235: 6.363120770531923e-09
Position 745: 5.675881003172798e-09
Position 465: 2.31790396181444e-09
Position 507: 8.621548062265727e-10
Position 709: 5.4216150705979713e-11
Position 184: 6.87711544569284e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4717: 0.6187383047966502
Position 7164: 0.5942633436889054
Position 8471: 0.5186877276738219
Position 3318: 0.27261772623529573
Position 13933: 0.26832903471725794
Position 4934: 0.23439276249521673
Position 12428: 0.20948034260414386
Position 1196: 0.17185152331778863
Position 6954: 0.17099528341230727
Position 12092: 0.15470946954208756
Position 1042: 0.15437846672253525
Position 7192: 0.14139747354917426
Position 10130: 0.11827113447175203
Position 9989: 0.10718219685876672
Position 9260: 0.0893140778069073
Position 7389: 0.08461449948345863
Position 2810: 0.05671363714746322
Position 4809: 0.05455194043625691
Position 4321: 0.04921049720138612
Position 9235: 0.04757603021352284
Position 1355: 0.04674848703560868
Position 5947: 0.04533090907398705
Position 5966: 0.03881453950193167
Position 6726: 0.03730151299988533
Position 11460: 0.03562555363982672
Position 14060: 0.03336878127273134
Position 1238: 0.033015636481208054
Position 6885: 0.030891763707870938
Position 9487: 0.03037250168316715
Position 11046: 0.025786006880643423
Position 11094: 0.023749147474808486
Position 4051: 0.022820005562909296
Position 3267: 0.02064157029533698
Position 9145: 0.01811444258690837
Position 11978: 0.017489562157546
Position 6474: 0.016883472116965396
Position 9111: 0.016825887292935663
Position 12448: 0.01667999728618019
Position 1153: 0.015525154476023987
Position 4737: 0.015133387873925439
Position 6493: 0.014352444725792944
Position 12833: 0.012431223165239225
Position 465: 0.011753240017003654
Position 7337: 0.01122382491880003
Position 10322: 0.01025085387041546
Position 6705: 0.010141333370530217
Position 5156: 0.009349965643151686
Position 5207: 0.009268941524617089
Position 9001: 0.009068626764567492
Position 9772: 0.008597877500024345
Position 5988: 0.008286122920614947
Position 11800: 0.008192990030807226
Position 12424: 0.007805543696053751
Position 2684: 0.007541083507612149
Position 10831: 0.007392601079547373
Position 3154: 0.007294990335340854
Position 7466: 0.007228497002747962
Position 7541: 0.007179074614552286
Position 8923: 0.006848586106195746
Position 8870: 0.006817965791299369
Position 1208: 0.0064606814096998125
Position 7673: 0.006244250399483411
Position 8533: 0.00608686967506924
Position 9631: 0.005984942857044262
Position 8088: 0.005767110397148772
Position 9969: 0.005633809977596961
Position 3245: 0.005420783512532189
Position 8262: 0.00501052959804493
Position 5579: 0.004248987911574106
Position 5000: 0.004186071696261424
Position 4939: 0.004175157709532853
Position 11162: 0.004099698824385536
Position 1414: 0.004037193093453283
Position 8182: 0.003977781040306382
Position 6679: 0.0037904911198415187
Position 10663: 0.0037072572243910624
Position 6568: 0.0036481772393946042
Position 12162: 0.003615763775096425
Position 11826: 0.0031133923058941893
Position 8128: 0.0025774180016704786
Position 10732: 0.0024633649316805313
Position 723: 0.002153866631697605
Position 7739: 0.001989253505318974
Position 2834: 0.0019070196220741414
Position 13897: 0.0018544678567931874
Position 6176: 0.001783015719970615
Position 3698: 0.0017484923920932755
Position 10812: 0.0017386481818690873
Position 553: 0.0016912587123027291
Position 6866: 0.001646017733070075
Position 6085: 0.0014546206950109897
Position 2273: 0.0014282823442759733
Position 5117: 0.0013984893527027725
Position 2764: 0.0013924831974552782
Position 5770: 0.0013249781172325848
Position 686: 0.0013085541971675646
Position 9909: 0.0012277900341852474
Position 5161: 0.0011688368105010748
Position 5866: 0.001161912882838899
Position 6352: 0.0011219450857447872
Position 760: 0.001119837871947777
Position 7439: 0.0011116623605359568
Position 8892: 0.0011022416909149335
Position 7513: 0.0009495347378252264
Position 1326: 0.0008627589070786361
Position 7985: 0.000845301040250247
Position 1282: 0.0007373393279077869
Position 1888: 0.000711355155454614
Position 8230: 0.0006874340665610213
Position 1296: 0.0006597813705125585
Position 1161: 0.0006061261282594265
Position 1837: 0.0005740282453990433
Position 2759: 0.00056075997891157
Position 2696: 0.0005407840848658984
Position 5557: 0.0005065062126917214
Position 1583: 0.00047898746935197027
Position 7018: 0.0004599765129362256
Position 8385: 0.0004556234150322213
Position 1098: 0.00044254608167201403
Position 2058: 0.00043863729202743465
Position 7837: 0.0004319417950020688
Position 3157: 0.00041983616652367575
Position 10771: 0.00038639421750639915
Position 10637: 0.00036086454272691166
Position 10158: 0.00034084491326895333
Position 2648: 0.00033899234978358587
Position 2919: 0.0003369993747334633
Position 1219: 0.00033022274192743894
Position 4495: 0.0002850177091238232
Position 2293: 0.0002469505482089005
Position 1978: 0.00023336851082457374
Position 3653: 0.0002103492519776586
Position 1608: 0.00020465671990841787
Position 2597: 0.000191830909371235
Position 4027: 0.00018047069218506113
Position 4631: 0.00017880286882822897
Position 5098: 0.0001782786641780685
Position 393: 0.00017231018324747753
Position 3206: 0.0001699323263298747
Position 2153: 0.00015397492633249603
Position 568: 0.0001237579669626414
Position 937: 0.00012074445735290722
Position 4468: 0.00011923092753307024
Position 1365: 0.00011609718887095933
Position 2875: 0.00010750756956142019
Position 1631: 0.0001047760529728041
Position 4601: 9.801564184539946e-05
Position 1246: 9.63988829109347e-05
Position 1817: 9.279173955874045e-05
Position 1589: 9.05182296063309e-05
Position 1378: 8.61992737285078e-05
Position 3637: 7.312170489152641e-05
Position 10238: 7.154367444863688e-05
Position 1264: 6.369486862937771e-05
Position 2072: 6.110001881551504e-05
Position 587: 6.000830675883823e-05
Position 980: 4.581246318480067e-05
Position 2609: 4.246698133864886e-05
Position 4431: 4.1933822858597815e-05
Position 6534: 3.804287930481422e-05
Position 521: 3.0091196398489547e-05
Position 787: 2.8920554127756726e-05
Position 597: 2.8653954828471943e-05
Position 692: 2.5283627195512006e-05
Position 483: 2.4563158315841693e-05
Position 4754: 2.2750901993071926e-05
Position 1240: 1.987590633081005e-05
Position 877: 1.930016927656031e-05
Position 2186: 1.7334629338966063e-05
Position 998: 1.685576059295358e-05
Position 913: 1.6162360740988553e-05
Position 1489: 1.5902377887193214e-05
Position 2520: 1.5437259799414534e-05
Position 622: 1.4452918088355978e-05
Position 1124: 1.407997977141709e-05
Position 8731: 1.3532098518497253e-05
Position 8734: 1.2310230094283e-05
Position 2453: 1.1219368656953459e-05
Position 2449: 1.027016903152247e-05
Position 634: 9.790440447536827e-06
Position 2481: 9.672253205907696e-06
Position 1019: 9.473967523295548e-06
Position 1449: 9.223373931797501e-06
Position 2307: 8.424516626699002e-06
Position 941: 6.6416122884009225e-06
Position 3323: 6.585402188399503e-06
Position 977: 5.597396285054199e-06
Position 573: 5.093427315833344e-06
Position 946: 4.640193210600326e-06
Position 427: 4.214387797025985e-06
Position 5279: 3.837720971039379e-06
Position 658: 3.0291377031683372e-06
Position 806: 2.994107600780332e-06
Position 959: 2.774126384984585e-06
Position 151: 2.7169535565391908e-06
Position 492: 2.2986746373160067e-06
Position 208: 2.2153313048704083e-06
Position 859: 2.087886183717374e-06
Position 527: 1.988606162048507e-06
Position 376: 1.611361264529982e-06
Position 2938: 1.511871414060877e-06
Position 373: 1.4905870596825984e-06
Position 803: 1.3706236655115446e-06
Position 196: 1.1006655617476787e-06
Position 3731: 1.0324664222381389e-06
Position 1005: 9.791160421977585e-07
Position 841: 7.548539468269869e-07
Position 1335: 7.413700871174065e-07
Position 395: 7.148719730294526e-07
Position 820: 6.764472689356649e-07
Position 799: 6.404623241652832e-07
Position 779: 6.206969371321938e-07
Position 5221: 4.007716530467818e-07
Position 594: 3.1974384886356154e-07
Position 537: 1.7850262354769542e-07
Position 434: 1.7476580566535944e-07
Position 3109: 1.706753864853169e-07
Position 213: 1.585500171401774e-07
Position 421: 1.4925198662185521e-07
Position 448: 1.3220946175994906e-07
Position 1055: 1.0009458096230955e-07
Position 106: 6.567448732496695e-08
Position 249: 6.519975601701453e-08
Position 497: 5.284235737624612e-08
Position 532: 4.999815573222016e-08
Position 1308: 4.800977288112119e-08
Position 956: 4.587109611295126e-08
Position 235: 3.7688917413734677e-08
Position 315: 2.6689872008587328e-08
Position 1305: 1.3619535090553233e-08
Position 1813: 1.301496827120397e-08
Position 411: 1.2358479025535384e-08
Position 1674: 1.127320229937445e-08
Position 444: 1.043478364316964e-08
Position 403: 9.130926646464464e-09
Position 265: 8.006593694843819e-09
Position 670: 7.4363589937032884e-09
Position 605: 6.9392511410316465e-09
Position 899: 4.768148464087956e-09
Position 847: 3.976830773642564e-09
Position 1911: 3.1011589725911208e-09
Position 401: 5.2176420010876326e-12
Position 419: 5.167453901652492e-12
Position 244: 2.154406525690725e-12
Position 216: 1.81070583826845e-12
Position 258: 1.72653846983335e-12
Position 158: 1.5262067226797658e-12
Position 118: 8.81712313169651e-13
Position 132: 5.897019502705182e-13
Position 103: 4.353435170678652e-13
Position 312: 4.188559460936881e-13
Position 416: 2.341030672665644e-13
Position 90: 1.4300701766445034e-13
Position 331: 1.4006363651187234e-13
Position 324: 3.1171615751340024e-14
Position 346: 2.4960538594578143e-14
Position 354: 5.954393385608739e-15
Position 341: 1.6107219440469861e-15
Position 337: 2.3519750592124036e-16
