Gene = DDX41
Position 468: 0.00015542379698950946
Position 321: 0.00013984959988640403
Position 129: 0.00013626839302946546
Position 2348: 0.0001330514937058287
Position 5638: 0.0001276351746814685
Position 5398: 0.00012543476374023808
Position 2773: 0.00012450750160962893
Position 4593: 9.5508272275625e-05
Position 2132: 8.778793435409443e-05
Position 5209: 8.211428306733397e-05
Position 378: 7.957917918569106e-05
Position 2438: 6.106027721158233e-05
Position 2126: 5.362932715530512e-05
Position 1010: 5.261623276611752e-05
Position 4883: 5.1435597661126174e-05
Position 3144: 4.5431523337731196e-05
Position 5186: 3.917289348354347e-05
Position 1545: 3.617037049601277e-05
Position 2740: 3.1319616816204236e-05
Position 5267: 3.0068407090450668e-05
Position 5145: 2.873658789256622e-05
Position 512: 2.8308448545980432e-05
Position 1086: 2.7000854071326844e-05
Position 2054: 2.573826153938001e-05
Position 370: 2.285595360878336e-05
Position 4141: 1.3171366611842316e-05
Position 5177: 1.269744023667764e-05
Position 2193: 1.2098568552008885e-05
Position 1788: 1.1788327250368618e-05
Position 844: 9.95832879130766e-06
Position 444: 9.200479480088586e-06
Position 212: 9.024603611149437e-06
Position 1554: 7.40680939490608e-06
Position 37: 6.768499889704008e-06
Position 5143: 6.7472135353709446e-06
Position 778: 6.556059195273068e-06
Position 720: 6.479344529121904e-06
Position 1335: 5.342004556426517e-06
Position 1491: 4.9971293183361194e-06
Position 715: 4.500009330867963e-06
Position 2288: 4.368713939522088e-06
Position 1388: 4.300936517688077e-06
Position 652: 4.033186884431469e-06
Position 1229: 3.917955519751074e-06
Position 5713: 3.312157193419207e-06
Position 356: 2.8872879724731105e-06
Position 333: 2.8347456016022644e-06
Position 1926: 2.8036503760812808e-06
Position 2382: 2.5113524877475383e-06
Position 5156: 2.420798472020584e-06
Position 4763: 2.3083706252084813e-06
Position 11: 2.0591283705604073e-06
Position 4877: 2.046922949307328e-06
Position 5197: 1.8201861664419572e-06
Position 532: 1.7285895877103245e-06
Position 999: 1.605134466862041e-06
Position 29: 1.5518295027265611e-06
Position 1561: 1.175787109701723e-06
Position 789: 1.1657034229883882e-06
Position 1129: 9.57019960026629e-07
Position 5504: 7.697515241018857e-07
Position 1242: 7.175102636130555e-07
Position 854: 6.217670534443103e-07
Position 706: 5.668525955478026e-07
Position 287: 4.6719467872193403e-07
Position 27: 4.317154175550542e-07
Position 578: 4.0546982153474373e-07
Position 1333: 3.786969656749702e-07
Position 145: 2.790915361880366e-07
Position 1413: 2.1264827600813557e-07
Position 5271: 1.3631493444395944e-07
Position 820: 8.225239198257802e-08
Position 3463: 7.3429693249601e-08
Position 2667: 4.719680754270147e-08
Position 576: 2.624531947098154e-08
Position 397: 2.4760895314162094e-08
Position 975: 2.3165142527951747e-08
Position 57: 1.3152016150965548e-08
Position 227: 4.711910492309032e-09
Position 5485: 3.6647123987320787e-09
Position 499: 2.6176814680271582e-09
Position 428: 2.073747031285414e-09
Position 590: 9.293838343061237e-10
Position 441: 3.7540166122987914e-10
Position 1286: 9.322821631739586e-12
Position 805: 3.1648182860859506e-12
Position 835: 8.717200166586362e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5075: 0.9978652348511583
Position 1275: 0.9938568034138496
Position 633: 0.993123383488374
Position 2631: 0.98468110167595
Position 5262: 0.9826858655298548
Position 5541: 0.9515818175144569
Position 1647: 0.9510912566914659
Position 4823: 0.8801806700004691
Position 4592: 0.7228420941394864
Position 3984: 0.603103488932707
Position 1479: 0.5594709545663121
Position 2399: 0.543908953067968
Position 3180: 0.5380101089819339
Position 3621: 0.535714212104763
Position 4386: 0.36173716552496876
Position 3968: 0.3135161558995059
Position 3673: 0.27887549820696794
Position 2210: 0.2618062937874471
Position 4252: 0.23529661485810055
Position 3237: 0.23100273530913587
Position 936: 0.15277348913627325
Position 1447: 0.13958468191352655
Position 4608: 0.13329945131771603
Position 4264: 0.12096833571441158
Position 2443: 0.1196609391805611
Position 4234: 0.10546381891293627
Position 1441: 0.10145646056667544
Position 5863: 0.09336157972849807
Position 2422: 0.08500059057433576
Position 1021: 0.08020670333190992
Position 876: 0.07634973272721539
Position 1444: 0.06615821577826923
Position 2263: 0.06105137718389021
Position 1425: 0.05722150007940608
Position 4802: 0.05659372063159902
Position 2129: 0.04958622778657643
Position 305: 0.0463539502031987
Position 3676: 0.044944221210867705
Position 4312: 0.04277292848525455
Position 952: 0.04095746297093125
Position 4828: 0.03326499248772618
Position 3941: 0.026080491468954827
Position 5833: 0.024985635879536713
Position 5704: 0.024021068039878236
Position 4286: 0.019305358564760438
Position 956: 0.017487904681288826
Position 3200: 0.016717439656903515
Position 2856: 0.01581536104708394
Position 2169: 0.0141049315388703
Position 2845: 0.012571119400428741
Position 2107: 0.0123157512416122
Position 1976: 0.01210779181349847
Position 1027: 0.011045569379667306
Position 4010: 0.010912615952008119
Position 1039: 0.010228058325005125
Position 1030: 0.010020272834098252
Position 4554: 0.009804839673221304
Position 3570: 0.00883445208221279
Position 2688: 0.008706138728903088
Position 1121: 0.007907180952188989
Position 4558: 0.006519656356877512
Position 378: 0.005732357836107319
Position 4443: 0.004847119542928498
Position 3601: 0.003919367167136374
Position 3990: 0.003605649517513115
Position 5706: 0.0035743309506784497
Position 4183: 0.0033998376380051164
Position 5544: 0.003395398926813062
Position 2968: 0.0030355110903431525
Position 5333: 0.0028588069641555234
Position 1153: 0.0028376205533747634
Position 4288: 0.0027679457264666533
Position 2101: 0.002560116573306454
Position 2866: 0.0025553189561617795
Position 4906: 0.002424502406261912
Position 4613: 0.0024192317815752862
Position 1942: 0.0022378615894353506
Position 4930: 0.0021990204298928443
Position 3908: 0.0020507169466116035
Position 4410: 0.0019827682814540855
Position 3679: 0.0018976745234220492
Position 4831: 0.0018821323925291996
Position 1685: 0.0016357900084843914
Position 2149: 0.0016293294236461547
Position 5221: 0.00154631441842523
Position 664: 0.0015265778501954718
Position 2948: 0.0014875755954131633
Position 1616: 0.001353955654779898
Position 1129: 0.001305316127886515
Position 1044: 0.0012885624975708676
Position 1674: 0.001230207301951398
Position 906: 0.0011763788063728516
Position 1491: 0.0010825543008730642
Position 4329: 0.0010649286964294097
Position 3289: 0.0010125744796838409
Position 3477: 0.0009756290201632651
Position 4272: 0.0009751073879815458
Position 354: 0.0009109886791515935
Position 1408: 0.0008486676840050565
Position 5875: 0.0008421731139046217
Position 830: 0.0008108634701562342
Position 5745: 0.0008091158705424422
Position 4886: 0.0008049621428005211
Position 668: 0.0008029961746043673
Position 5606: 0.0008014834090579067
Position 2187: 0.0007735701315813608
Position 5662: 0.0007425473850564617
Position 2649: 0.0006859015503263788
Position 3190: 0.0005870491053000153
Position 3946: 0.0005740855444917534
Position 517: 0.0005328190375606997
Position 1886: 0.0005277988439017026
Position 5888: 0.0005110585798158817
Position 2035: 0.0004994470672923544
Position 2494: 0.0004981249196624493
Position 1174: 0.0004958286974319303
Position 2269: 0.00048292114277790303
Position 1402: 0.0004610082845878242
Position 1450: 0.0004460291956442232
Position 1072: 0.0004333846244538758
Position 2517: 0.0004139306334840842
Position 5760: 0.0004116718419172555
Position 3574: 0.0004113345058820122
Position 912: 0.0003903011438879699
Position 3034: 0.00035574008568638687
Position 4116: 0.0003488437492035634
Position 3003: 0.00034537054660618177
Position 2920: 0.00033277528882535106
Position 4610: 0.00032645951847589706
Position 1982: 0.00031834677997980205
Position 5713: 0.00029487525948529203
Position 4468: 0.0002946843335636274
Position 5271: 0.0002939646654793862
Position 1140: 0.00029083779453922554
Position 1284: 0.0002882226694622607
Position 5412: 0.00026840487774397405
Position 4575: 0.0002663927420320611
Position 4389: 0.00026329483291073194
Position 2165: 0.0002559720801355468
Position 5546: 0.00025445586700036213
Position 4393: 0.0002462477321847036
Position 5267: 0.00023115622991692878
Position 1067: 0.0002293472153360303
Position 1925: 0.00020512518599301042
Position 917: 0.00019077198134991887
Position 2751: 0.00018028934588230544
Position 651: 0.0001797328236484182
Position 1169: 0.00017685968842106462
Position 2135: 0.00017665503010995658
Position 3208: 0.00017493926703002205
Position 2893: 0.00017357011490187285
Position 2347: 0.0001701545151056519
Position 5732: 0.00016976877864188517
Position 2903: 0.0001670240200993152
Position 3222: 0.0001633325957876054
Position 5615: 0.0001613980258225489
Position 1075: 0.0001604512463065125
Position 1454: 0.00015780746066857782
Position 3015: 0.00015030406912387744
Position 2005: 0.00014940401014571801
Position 4416: 0.0001465584061946359
Position 1051: 0.00014639143520826618
Position 885: 0.000146277713681259
Position 3370: 0.00014624064181697948
Position 1575: 0.00013873014519800037
Position 3925: 0.00012856051795135802
Position 2319: 0.00012483837075115599
Position 5748: 0.00011885107489034457
Position 5289: 0.00011436867304103461
Position 2934: 0.00011293331046954021
Position 854: 0.00011204026917210316
Position 479: 0.00011200061345479396
Position 424: 0.00010842815908360989
Position 4446: 0.00010557848126813472
Position 835: 9.161685224998876e-05
Position 1159: 8.869595955531177e-05
Position 5798: 8.855782982393653e-05
Position 2691: 8.753564859502005e-05
Position 4892: 8.482477340543124e-05
Position 5774: 8.3077850261657e-05
Position 862: 8.290124122634655e-05
Position 2915: 8.132457404735758e-05
Position 2610: 8.047744896794284e-05
Position 1860: 7.779616598046978e-05
Position 3996: 7.758674583688616e-05
Position 4029: 7.757179221853737e-05
Position 4870: 7.723492810062965e-05
Position 1496: 7.660116307594255e-05
Position 5766: 7.645679290520242e-05
Position 4562: 7.524140951369816e-05
Position 1865: 6.960446446165527e-05
Position 1100: 6.463106435104523e-05
Position 2288: 6.32382604442913e-05
Position 105: 5.9791600273647484e-05
Position 4883: 5.934914238121667e-05
Position 3054: 5.704345077751263e-05
Position 2496: 5.609293861899648e-05
Position 4026: 5.31466196080085e-05
Position 2054: 5.0898684358913986e-05
Position 2330: 4.9322117426584935e-05
Position 3784: 4.7588064562886774e-05
Position 5485: 4.668098311596338e-05
Position 1837: 4.618123259525834e-05
Position 2233: 4.492780630006863e-05
Position 1301: 4.365269229812089e-05
Position 5301: 4.223521581011627e-05
Position 1540: 4.1182845116580287e-05
Position 4434: 3.9338623517962496e-05
Position 1069: 3.906455715903079e-05
Position 5405: 3.8485105828585785e-05
Position 4873: 3.752253694042097e-05
Position 2179: 3.6662919291397246e-05
Position 4864: 3.641295245974004e-05
Position 4843: 3.623291225451884e-05
Position 2222: 3.611488241111854e-05
Position 1105: 3.44064796819661e-05
Position 2141: 3.421842880457868e-05
Position 4655: 3.339577704032193e-05
Position 848: 3.155423774006478e-05
Position 3721: 3.0158713855045986e-05
Position 2746: 2.8819928163271352e-05
Position 2316: 2.835512886132868e-05
Position 4616: 2.7602818347743243e-05
Position 5490: 2.6544779166345815e-05
Position 5304: 2.6523835804613877e-05
Position 1216: 2.610077586857604e-05
Position 5054: 2.594036909616893e-05
Position 4728: 2.4424799084100815e-05
Position 4524: 2.3307316991160872e-05
Position 1063: 2.054707724219083e-05
Position 1687: 2.0529785008447053e-05
Position 140: 2.0005234963730038e-05
Position 5114: 1.9542566497435913e-05
Position 4955: 1.9536802705643217e-05
Position 3916: 1.817177202159744e-05
Position 2936: 1.7272302848476e-05
Position 3805: 1.5524618549361398e-05
Position 1304: 1.5389359389950272e-05
Position 1606: 1.3829026325111894e-05
Position 1086: 1.2353767182088326e-05
Position 5041: 1.1850127178070589e-05
Position 5052: 1.1687781375774701e-05
Position 264: 1.108120945810377e-05
Position 1213: 1.100762667481205e-05
Position 5721: 1.0569329261604074e-05
Position 2523: 1.027216193198671e-05
Position 685: 1.0238294215628529e-05
Position 209: 1.0160977363586928e-05
Position 2696: 9.633949017611546e-06
Position 5228: 9.049317846766699e-06
Position 2868: 8.774588475851947e-06
Position 5462: 8.420757213965569e-06
Position 1601: 8.045729835102572e-06
Position 2637: 7.937339992301598e-06
Position 2220: 7.859124885932371e-06
Position 5686: 7.741080391567388e-06
Position 3283: 7.535306084998681e-06
Position 2558: 6.8816960467528894e-06
Position 3246: 6.572153339289308e-06
Position 1756: 6.219120288245393e-06
Position 1055: 6.140213967567837e-06
Position 827: 6.127581299958368e-06
Position 118: 5.741003874227876e-06
Position 3160: 5.568443007457234e-06
Position 522: 5.03108019599402e-06
Position 5383: 4.690699212669127e-06
Position 5624: 4.670766272667685e-06
Position 1508: 4.5386663471277676e-06
Position 1708: 4.431318729924956e-06
Position 5208: 4.015771068597013e-06
Position 550: 3.954758213514231e-06
Position 678: 3.808029935631818e-06
Position 1194: 3.7462793883583345e-06
Position 1696: 3.2015025841905073e-06
Position 4124: 3.1929586845031132e-06
Position 5779: 3.1304115969976962e-06
Position 1286: 2.9238582026337952e-06
Position 5141: 2.872336868555083e-06
Position 1461: 2.8137406082668295e-06
Position 1219: 2.6842654341262677e-06
Position 1784: 2.6237576362186703e-06
Position 2230: 2.560889124407655e-06
Position 1295: 2.3609799508580395e-06
Position 1298: 2.335525727601719e-06
Position 277: 2.194536887073469e-06
Position 1554: 2.1038096544937086e-06
Position 2562: 1.9229350127627017e-06
Position 2237: 1.864813294732028e-06
Position 485: 1.8316021262109246e-06
Position 605: 1.3946476242794325e-06
Position 5645: 1.3688919628809998e-06
Position 1080: 1.364887643640607e-06
Position 4062: 1.3028058974517957e-06
Position 1499: 1.2404153811420642e-06
Position 1181: 1.059211490959112e-06
Position 844: 8.433354000794747e-07
Position 2769: 6.058548728403587e-07
Position 1916: 5.555449027002062e-07
Position 256: 5.290488159888388e-07
Position 1171: 4.286178851039197e-07
Position 1362: 4.204610473861081e-07
Position 188: 3.8466096178761337e-07
Position 1729: 3.766811601042824e-07
Position 595: 3.688785836824384e-07
Position 172: 3.665428779471963e-07
Position 729: 3.3295916844462034e-07
Position 1901: 3.306193971597828e-07
Position 5223: 3.1356676629607713e-07
Position 1589: 3.128092884880921e-07
Position 738: 1.2128590143310224e-07
Position 3260: 1.0874346000831296e-07
Position 120: 1.0139753447046416e-07
Position 1561: 8.362692803045966e-08
Position 841: 8.206616105134158e-08
Position 1733: 7.876415999713985e-08
Position 4100: 6.532215433414798e-08
Position 2667: 4.536835011547796e-08
Position 1317: 4.3543755973168846e-08
Position 2579: 4.251782552049874e-08
Position 1343: 4.056407849401822e-08
Position 153: 4.0355628739608485e-08
Position 1310: 3.491908356514043e-08
Position 584: 3.47023371524142e-08
Position 529: 2.9065380272190826e-08
Position 554: 2.6292201741419072e-08
Position 1209: 2.5374092773196118e-08
Position 5439: 2.3262321571342682e-08
Position 1322: 1.8517120250930584e-08
Position 2824: 1.8356547323032844e-08
Position 795: 1.702651699685993e-08
Position 690: 1.5413926939275716e-08
Position 5420: 1.4316506146856187e-08
Position 532: 1.0709130397415245e-08
Position 699: 5.753302592228389e-09
Position 602: 4.731413125970552e-09
Position 170: 4.507129268623643e-09
Position 1910: 4.1181001239251906e-09
Position 1314: 2.5013312435083586e-09
Position 2896: 2.4921490394290896e-09
Position 561: 2.3468650492693136e-09
Position 557: 1.2453747293439794e-09
Position 2880: 4.744963730334047e-10
Position 3147: 4.334903291041995e-10
Position 597: 2.62260193391951e-10
Position 559: 1.1582298216118192e-10
Position 76: 5.852228876475351e-11
Position 81: 5.4940980721816475e-11
Position 5309: 2.5657905087336244e-11
Position 5312: 1.0561098202913682e-11
Position 566: 5.69193849527375e-12
