Gene = NDOR1
Position 1671: 0.0002822421551832191
Position 719: 0.0002800656706467707
Position 586: 0.0002664361816277202
Position 9548: 0.00026392698349639093
Position 7020: 0.00025549719168090757
Position 7509: 0.0002542393100558545
Position 391: 0.0002477659404857603
Position 10980: 0.00021754351656242033
Position 8226: 0.0001992815769781458
Position 8911: 0.00019175060274190372
Position 517: 0.00017332254524389412
Position 771: 0.00016757218394731149
Position 1113: 0.0001669100695791305
Position 396: 0.0001414589070544406
Position 468: 0.00012799229396541804
Position 10664: 0.00011535707517465232
Position 36: 0.00011329957654206703
Position 493: 0.00010990561469626572
Position 3571: 0.0001080208756592752
Position 1785: 0.00010068355949507364
Position 755: 9.71245067133461e-05
Position 498: 8.97398767135188e-05
Position 10000: 8.913269755157538e-05
Position 921: 7.825117265664562e-05
Position 1949: 7.352886295714212e-05
Position 1186: 6.371807025184326e-05
Position 3306: 6.332570199803393e-05
Position 8960: 6.154546855703843e-05
Position 305: 5.979858972984949e-05
Position 1055: 5.439507563795516e-05
Position 10149: 4.6507897782661493e-05
Position 2081: 4.543843856157972e-05
Position 8703: 4.306479280409823e-05
Position 1604: 4.050619470702902e-05
Position 8791: 3.952985402098919e-05
Position 9591: 2.8559344330850093e-05
Position 2077: 2.6023424537411144e-05
Position 78: 2.4194511636461458e-05
Position 9596: 2.2394683537465544e-05
Position 1401: 2.121565927736728e-05
Position 904: 2.0488569275106087e-05
Position 1046: 1.7598242130717552e-05
Position 267: 1.4076178267049306e-05
Position 1449: 1.2869909895709083e-05
Position 1321: 1.101821550262014e-05
Position 8919: 7.33108403175834e-06
Position 546: 5.716053226801326e-06
Position 1602: 5.6120208618374776e-06
Position 4940: 4.393824365919174e-06
Position 10465: 3.1904582903664725e-06
Position 7: 2.6909641092142586e-06
Position 10474: 2.283559839275791e-06
Position 10433: 1.8605374033286236e-06
Position 71: 1.636799815670465e-06
Position 10533: 1.1719983296766365e-06
Position 8916: 1.0938475883645815e-06
Position 9879: 7.840138421858744e-07
Position 9425: 5.343145565143215e-07
Position 289: 4.213661618358014e-07
Position 556: 3.3549798284510647e-07
Position 9178: 2.61462948133498e-07
Position 656: 2.4611002922618387e-07
Position 884: 2.2848987691426328e-07
Position 10544: 2.135587166621785e-07
Position 595: 1.5050693532831533e-07
Position 323: 1.446371137308987e-07
Position 548: 4.469447778324939e-08
Position 779: 3.550632691529939e-08
Position 899: 3.456401817281507e-08
Position 797: 2.28158631179585e-08
Position 908: 1.7159988470548573e-08
Position 599: 7.280727981371567e-09
Position 821: 3.4658083727519745e-09
Position 893: 7.585660799527306e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10423: 0.975951121911362
Position 8109: 0.9469347836778781
Position 9127: 0.938462933687029
Position 10228: 0.7963488317605685
Position 8876: 0.7517443347784906
Position 9449: 0.7120247012142311
Position 8699: 0.6487592446892136
Position 10601: 0.6315116793588993
Position 9757: 0.44862817117913273
Position 9988: 0.42852835085368157
Position 9736: 0.38012165482935006
Position 1883: 0.3560370951976175
Position 6831: 0.28451898843985257
Position 7405: 0.27567263717211743
Position 9424: 0.2718422830917602
Position 8296: 0.2703162666736089
Position 7860: 0.2224428550331445
Position 8899: 0.2203067595088313
Position 3996: 0.21655731563732447
Position 8533: 0.2137369259115803
Position 10656: 0.13985809008122613
Position 6787: 0.12327698235884156
Position 9626: 0.10951075350335275
Position 4596: 0.1073432145613667
Position 561: 0.10723712738588755
Position 4575: 0.09003111724483782
Position 11015: 0.08981910142786623
Position 610: 0.05888778548431253
Position 6885: 0.057846257701544605
Position 6813: 0.04317163228818923
Position 8672: 0.037493043101505384
Position 526: 0.03528036704895929
Position 8621: 0.03072178187833701
Position 10777: 0.026298422549148756
Position 8568: 0.02340516372260173
Position 4571: 0.02262511336841715
Position 2071: 0.020477498692966008
Position 472: 0.018784460757966068
Position 9146: 0.018225348904169218
Position 10039: 0.017942283144447502
Position 10980: 0.017012629480874893
Position 713: 0.016906070169050033
Position 6674: 0.016587075399188852
Position 8081: 0.014371482110863708
Position 9608: 0.013401023050558444
Position 7369: 0.012867667267401475
Position 8930: 0.01156477857674146
Position 7311: 0.011525325511264901
Position 7731: 0.0109883345992843
Position 1501: 0.010665446569351245
Position 9641: 0.010450282388074725
Position 7174: 0.00965340560172994
Position 752: 0.00935049903084071
Position 6225: 0.00873130100630401
Position 6703: 0.008338623679538975
Position 11205: 0.007921259431775225
Position 11301: 0.0074160887889919485
Position 9156: 0.0066892171112540024
Position 9335: 0.006313023788610366
Position 8969: 0.006283940835361551
Position 2090: 0.006275495836943813
Position 1646: 0.00603783269652477
Position 8957: 0.005095544710235224
Position 8518: 0.004694576146373981
Position 9085: 0.004577791018258663
Position 10160: 0.004419121365201906
Position 6608: 0.0043629513838405985
Position 8261: 0.004303732740044392
Position 8743: 0.004231012598363133
Position 9773: 0.004090865253032492
Position 6107: 0.004032101438419366
Position 10797: 0.003991589287408885
Position 9605: 0.003979370115546902
Position 5776: 0.003926201318454832
Position 9938: 0.003908197494920496
Position 8570: 0.0036243331562602955
Position 9203: 0.0035222020545344454
Position 10611: 0.0033076853308429436
Position 3839: 0.003305456734980986
Position 8546: 0.0031264937878894474
Position 8272: 0.0029728678676531986
Position 10182: 0.0029324534675300774
Position 6629: 0.0029093518976915436
Position 10850: 0.0028706924841897215
Position 2012: 0.002801492052385675
Position 1044: 0.0027916131534256733
Position 8624: 0.0027825954675418383
Position 3963: 0.0027079549791536755
Position 368: 0.0026115190587259153
Position 7412: 0.0025812643004318038
Position 9778: 0.002527408312481432
Position 10941: 0.002398558679495452
Position 10429: 0.0021929347332272325
Position 8634: 0.0021692043563888864
Position 7209: 0.0021228159927842473
Position 4647: 0.0019978921631416202
Position 2226: 0.001969974761833273
Position 990: 0.0018934778382146832
Position 3797: 0.0018170368602052971
Position 10732: 0.0018026006553615312
Position 9504: 0.0017873889785496994
Position 9689: 0.0017843294976254709
Position 10194: 0.001768164086719972
Position 11055: 0.0017600694821160113
Position 967: 0.0017251354200062783
Position 1888: 0.0016629017914536427
Position 639: 0.0016261910074790765
Position 1179: 0.0015642758169440503
Position 7040: 0.0015347403977806558
Position 871: 0.001477051379681016
Position 10426: 0.0014281677355664805
Position 3931: 0.0013797511551332416
Position 667: 0.001354803074571634
Position 9098: 0.001320104110477195
Position 10830: 0.0013149392171288013
Position 8241: 0.0012937291251154696
Position 917: 0.0012877019589232295
Position 8426: 0.0012766652297721893
Position 6756: 0.0011907576737758981
Position 10621: 0.0011886667521180012
Position 10659: 0.0010111250515257048
Position 1711: 0.0010096898724353486
Position 9927: 0.000987027422730138
Position 10102: 0.000982558417785806
Position 9949: 0.000943072284652989
Position 11020: 0.0009165451326477259
Position 3230: 0.0007833930442963803
Position 10172: 0.0007104632991104557
Position 8597: 0.0006944407243642209
Position 10872: 0.0006868024574352951
Position 10728: 0.0006568021878375969
Position 8341: 0.0006346842860340855
Position 9935: 0.000633206496530607
Position 1991: 0.0006305085868285099
Position 10854: 0.0005962318933091503
Position 9683: 0.0005769695584738906
Position 9665: 0.0005607892084289951
Position 1009: 0.0005399709673824974
Position 6287: 0.000523437685699384
Position 10687: 0.0005061020010739175
Position 9255: 0.0005002756331268428
Position 10041: 0.0004947170801014875
Position 10827: 0.00048610224751821044
Position 7957: 0.0004420150509176187
Position 7330: 0.000423142538153467
Position 10347: 0.00038122316049912027
Position 10517: 0.0003735416036033752
Position 10636: 0.0003176865875188623
Position 6451: 0.0002642768100087966
Position 10267: 0.00026341703747336155
Position 10662: 0.0002443775275147379
Position 3916: 0.00021779285641570617
Position 2094: 0.00021255888114303054
Position 9868: 0.00021012016568359822
Position 1024: 0.00020660821733721062
Position 9008: 0.00018206853308777072
Position 1532: 0.00018184731122144804
Position 3394: 0.00017834169307983814
Position 3397: 0.00016280137332822558
Position 10125: 0.0001563271730123498
Position 532: 0.00015429961699960133
Position 1599: 0.00014714988122654726
Position 1608: 0.0001413073460351813
Position 2032: 0.00014111548009453634
Position 10444: 0.0001327597387924409
Position 10956: 0.00013254569237895744
Position 10048: 0.0001303924147134053
Position 3254: 0.0001247920008325908
Position 719: 0.0001233523379490701
Position 933: 0.00012056608915446031
Position 11315: 0.00011898047968964425
Position 10147: 0.00011352793928623713
Position 1509: 0.00010909614009779187
Position 8825: 0.00010854118932931011
Position 10699: 0.00010715720661301988
Position 10703: 0.0001055200614427395
Position 5853: 0.00010120206997504577
Position 11160: 9.909829187140949e-05
Position 10403: 8.359364051117052e-05
Position 3464: 7.549672110817934e-05
Position 433: 7.485632556471485e-05
Position 11172: 7.318664801442021e-05
Position 1183: 7.179006796550952e-05
Position 3488: 6.859287837536465e-05
Position 11269: 6.430694751230092e-05
Position 11255: 5.463030830082812e-05
Position 2243: 5.093818343479893e-05
Position 4127: 5.040741670085217e-05
Position 1476: 4.7120941221727e-05
Position 9107: 4.347758867248283e-05
Position 1688: 4.212304996162076e-05
Position 483: 3.88934019134426e-05
Position 10952: 3.727338999383472e-05
Position 3878: 3.722215090293644e-05
Position 1185: 3.657961024335739e-05
Position 3756: 3.639210516982835e-05
Position 4004: 3.5089403956538666e-05
Position 2020: 3.447065093622271e-05
Position 10087: 3.2771908369435174e-05
Position 8993: 3.0886309619995335e-05
Position 10567: 3.0389333504164057e-05
Position 9784: 2.8315031913597805e-05
Position 478: 2.4230257658234734e-05
Position 9559: 2.2241898802996564e-05
Position 9300: 2.1733384137480048e-05
Position 754: 2.1446097453887866e-05
Position 1061: 1.856894131512702e-05
Position 3538: 1.838220779277355e-05
Position 320: 1.7900477370301232e-05
Position 8652: 1.727742109011794e-05
Position 9388: 1.7106128855938088e-05
Position 1506: 1.6473192708338276e-05
Position 9661: 1.5311924091613004e-05
Position 2124: 1.3961123094839965e-05
Position 9261: 1.3644638080085653e-05
Position 1021: 1.1695345131490208e-05
Position 1116: 1.0706471762577088e-05
Position 1452: 1.0458747188329552e-05
Position 339: 1.018982429632478e-05
Position 9284: 9.95265870403288e-06
Position 579: 9.322858740935637e-06
Position 9576: 8.979324428866911e-06
Position 1046: 8.29371319947422e-06
Position 1480: 6.977989549841392e-06
Position 893: 4.826294829751424e-06
Position 726: 4.51916240726333e-06
Position 1058: 4.2432686770382294e-06
Position 508: 3.9902930932031956e-06
Position 9295: 3.6705090162112898e-06
Position 1128: 2.7460458261806764e-06
Position 616: 2.5291448748408305e-06
Position 644: 2.3124523296271352e-06
Position 396: 2.30116580966628e-06
Position 428: 2.1775802693582386e-06
Position 4747: 2.0120307449976537e-06
Position 1825: 1.7332857415601154e-06
Position 498: 1.7188904774743239e-06
Position 9399: 1.2357645033957465e-06
Position 142: 1.2059018765701993e-06
Position 4803: 9.397805927734941e-07
Position 10495: 9.09181050959473e-07
Position 1897: 8.994254301385341e-07
Position 9796: 7.338886057906184e-07
Position 281: 4.393301418650757e-07
Position 341: 3.0796799816638794e-07
Position 122: 2.6838123960754584e-07
Position 247: 1.7970686448004898e-07
Position 413: 1.346132069062377e-07
Position 1131: 1.0738633996842822e-07
Position 221: 1.0641478034787823e-07
Position 373: 9.88717584657536e-08
Position 1304: 9.876726063024708e-08
Position 391: 8.670729671698484e-08
Position 146: 5.924875053575569e-08
Position 257: 5.5408762205588906e-08
Position 619: 4.856516909672349e-08
Position 1196: 3.932613467931902e-08
Position 410: 3.923092650823979e-08
Position 489: 3.6146662174973976e-08
Position 401: 3.574759107222994e-08
Position 1201: 3.501604459609748e-08
Position 1203: 2.808607500559213e-08
Position 486: 2.2079671678052036e-08
Position 1090: 2.1910032345052588e-08
Position 376: 1.825963148167986e-08
Position 386: 1.4265528332259043e-08
Position 824: 6.678854125890153e-09
Position 115: 1.7309456241039555e-09
Position 71: 1.721392158100542e-09
Position 278: 1.2662619159194213e-09
Position 430: 1.0899219033753495e-09
Position 161: 1.037450971832784e-09
Position 150: 1.0328586812949961e-09
Position 765: 5.114204296150177e-10
Position 78: 1.9753528726881307e-10
Position 175: 8.466290779957262e-11
Position 1239: 6.792724203341022e-11
Position 1113: 5.810410380105727e-11
Position 767: 2.2857484262776553e-11
Position 84: 1.2593432925471993e-11
Position 188: 5.864830058930234e-12
Position 173: 1.1430550813965535e-12
Position 89: 9.583583665459704e-13
