Gene = CASR
Position 2060: 0.038012056919670904
Position 3393: 0.03564960202096004
Position 5359: 0.03148542718769181
Position 735: 0.030864587458830407
Position 5414: 0.022534059130136567
Position 5389: 0.019830734539077445
Position 2256: 0.018592472996124435
Position 3852: 0.018042140753125668
Position 2310: 0.016606070372122136
Position 8841: 0.014848079180975887
Position 1524: 0.014577363878102186
Position 8858: 0.01337532819759914
Position 13704: 0.012690602436433284
Position 640: 0.012682024085525113
Position 11608: 0.011636941801856643
Position 2021: 0.011351539639100752
Position 1627: 0.01100004726735504
Position 7315: 0.010895668744747438
Position 9067: 0.010515041079888876
Position 4722: 0.01025195817142476
Position 3720: 0.009804683029719633
Position 14094: 0.009642434672246881
Position 3119: 0.009567737253570756
Position 7297: 0.009175224607770992
Position 3557: 0.008148838760100575
Position 8210: 0.008087016252974593
Position 6264: 0.007078511089384984
Position 717: 0.006206267029963531
Position 2587: 0.005618593041611627
Position 12875: 0.005301937588213631
Position 6286: 0.005238212615211835
Position 754: 0.004673884778552892
Position 9004: 0.004454000885124797
Position 1973: 0.004210836381262972
Position 6138: 0.004083219209159731
Position 6169: 0.003979450227277271
Position 3786: 0.003879910525511976
Position 2505: 0.0037673716581335726
Position 220: 0.003532004389601872
Position 7206: 0.003513966791575543
Position 642: 0.0034878375815092346
Position 7342: 0.003177560199170578
Position 391: 0.0030210194265411013
Position 2275: 0.0030172075749236218
Position 2827: 0.0028842840420682967
Position 1494: 0.0028142165256795845
Position 269: 0.002607248257150762
Position 8402: 0.002566926081263278
Position 3263: 0.0025461517424132346
Position 3933: 0.0024937691125685646
Position 8812: 0.002457331412851748
Position 11531: 0.0024005906897762684
Position 694: 0.0020414250612182604
Position 3605: 0.0017195392104854988
Position 8309: 0.001695460877807083
Position 3139: 0.0016621756622801189
Position 4307: 0.0016431281524347567
Position 10500: 0.0016276290502290364
Position 419: 0.0014953563052328932
Position 6894: 0.0014884925689022943
Position 3991: 0.0014107143068381514
Position 4526: 0.0013828571848037408
Position 1936: 0.0013294431106727067
Position 2235: 0.0013270340484646706
Position 1041: 0.0012291679285562573
Position 2145: 0.0012018847376409532
Position 6030: 0.0011150936500868994
Position 11157: 0.0009976369751624678
Position 3284: 0.0009289572689572792
Position 3625: 0.000912793587907237
Position 2460: 0.0008754444662412366
Position 2759: 0.0007601831126137024
Position 3428: 0.0007596102461858832
Position 1456: 0.0007334338538041856
Position 7673: 0.0007246914798644549
Position 3749: 0.0006653759823107569
Position 2044: 0.0006333238660497879
Position 1289: 0.0006051805032575229
Position 6924: 0.0005441433512498439
Position 7142: 0.00052899717408639
Position 766: 0.00035435292437170906
Position 4060: 0.0003331462544086767
Position 5611: 0.00032537747619874804
Position 590: 0.0002915557038082406
Position 2277: 0.0002914187607874517
Position 6460: 0.0002449499067758231
Position 3159: 0.00023321760072183857
Position 788: 0.00022025414312113245
Position 2690: 0.00021891630828539888
Position 8171: 0.00021778099366248998
Position 3936: 0.00020275025522508607
Position 1782: 0.00016668673849385218
Position 2111: 0.00015768484593237667
Position 2463: 0.00014571737938881888
Position 1669: 0.00011968625615332974
Position 1065: 0.0001174752936278606
Position 242: 0.00011467754811639713
Position 1716: 0.0001022585676560839
Position 431: 9.721948930313728e-05
Position 342: 8.538728393583322e-05
Position 272: 7.59409646703215e-05
Position 1268: 7.590699124116013e-05
Position 761: 7.432722166873841e-05
Position 4238: 7.038520947617062e-05
Position 347: 6.666101162058548e-05
Position 2878: 6.611788541757993e-05
Position 926: 6.536805180885278e-05
Position 3637: 6.382656016783704e-05
Position 2331: 5.6774955658314204e-05
Position 962: 5.116613927235076e-05
Position 1056: 4.5097435189476434e-05
Position 576: 4.1652235728249895e-05
Position 340: 3.5979891811801804e-05
Position 2344: 3.2474422504187975e-05
Position 189: 3.1414333801565674e-05
Position 1129: 2.8882778028119353e-05
Position 1334: 2.8601856252160236e-05
Position 303: 2.6025146570418138e-05
Position 568: 2.452428695946051e-05
Position 2908: 2.3334219769742695e-05
Position 2315: 2.1669227391178297e-05
Position 251: 1.9633977359667722e-05
Position 810: 1.85411024834751e-05
Position 3807: 1.4125427637351875e-05
Position 275: 1.3877398298594321e-05
Position 2847: 1.3502350637556673e-05
Position 1167: 1.319007681910439e-05
Position 944: 1.247710130176049e-05
Position 222: 1.2261815620631026e-05
Position 554: 1.2196564506718261e-05
Position 1068: 1.2116480859126647e-05
Position 829: 9.72086276669061e-06
Position 801: 9.044744381716658e-06
Position 739: 7.440845161435894e-06
Position 1727: 7.007018139245655e-06
Position 2591: 6.979102255901089e-06
Position 1951: 6.259251677292514e-06
Position 3245: 5.9853180438774495e-06
Position 1207: 5.970283821650088e-06
Position 472: 5.867389482744037e-06
Position 442: 5.548606791808481e-06
Position 1540: 5.442964389558541e-06
Position 698: 5.162348000253292e-06
Position 469: 5.1202225876946886e-06
Position 689: 5.024380139976745e-06
Position 3017: 4.824679449468751e-06
Position 825: 4.589005030127846e-06
Position 593: 4.338203267590289e-06
Position 1278: 4.23976316364522e-06
Position 1872: 3.835835939525296e-06
Position 360: 3.5859354339907206e-06
Position 1004: 2.932118038268815e-06
Position 702: 2.392798076799024e-06
Position 2412: 2.3693783298568532e-06
Position 2984: 2.3020832226299175e-06
Position 959: 2.2144029610922478e-06
Position 1250: 1.7497206069977353e-06
Position 282: 1.3531455997437326e-06
Position 968: 1.0996719204678182e-06
Position 1018: 9.782938847462223e-07
Position 1242: 8.642600871816501e-07
Position 771: 8.480364105109579e-07
Position 1200: 6.410232777249157e-07
Position 846: 4.649902108370777e-07
Position 444: 4.3523910662961347e-07
Position 1074: 3.8933901856485695e-07
Position 1101: 3.3848994999185576e-07
Position 294: 2.884447634588858e-07
Position 352: 2.729958984625948e-07
Position 503: 1.8957347261075164e-07
Position 311: 1.7874093301409902e-07
Position 289: 1.4441986530252137e-07
Position 773: 1.1048817972561267e-07
Position 536: 9.854663578483515e-08
Position 313: 9.139671835798285e-08
Position 448: 8.670592469400059e-08
Position 350: 8.651491735321946e-08
Position 1025: 8.59364352183008e-08
Position 1220: 8.247300359529994e-08
Position 1304: 5.5956820532454564e-08
Position 587: 4.917032838636845e-08
Position 513: 4.847756853429447e-08
Position 541: 4.3178357442359624e-08
Position 1011: 3.8132266747294274e-08
Position 595: 3.4613511406626466e-08
Position 453: 1.484576333572903e-08
Position 287: 1.0169579344914777e-08
Position 510: 8.387085062768491e-09
Position 481: 4.706074719012175e-09
Position 1237: 2.075238659299445e-09
Position 1311: 1.8986077781406973e-09
Position 1171: 1.2371270457276524e-09
Position 1001: 1.1886767067120726e-09
Position 603: 2.9180397616517234e-10
Position 517: 3.431022207822533e-11
Position 850: 5.323114230942694e-12
Position 866: 9.279858910639553e-13
Position 869: 6.463321210896096e-13
Position 124: 1.7284869236777328e-15
Position 134: 8.579675660198214e-18
Position 116: 1.4336776076981228e-18
Position 130: 2.20910092334034e-19
Position 136: 3.49907220172134e-20
