Gene = TPRA1
Sorted 3' Splice Sites (High to Low Probability):
Position 5171: 0.9904319650129706
Position 3543: 0.9762667804161029
Position 4931: 0.9646088712992896
Position 4386: 0.9493972767732008
Position 3360: 0.9368203635414751
Position 6648: 0.899669881775459
Position 564: 0.8379404832057749
Position 4627: 0.7888442765372372
Position 3740: 0.718757163189079
Position 4181: 0.4869895142704689
Position 2996: 0.31782185130170076
Position 3919: 0.2534096971871644
Position 273: 0.17710158456673714
Position 3895: 0.11685629932424658
Position 3726: 0.09937023409035564
Position 2594: 0.09564810469855771
Position 536: 0.09445510208322472
Position 5971: 0.059082470887172556
Position 2525: 0.044830373329962654
Position 6077: 0.04007771823124955
Position 3262: 0.038172048172754956
Position 2528: 0.033869342111325425
Position 4125: 0.033827817383485614
Position 631: 0.019508998238992218
Position 4136: 0.01871639136799381
Position 5805: 0.01653412470750951
Position 4426: 0.016338294483327475
Position 3970: 0.015188966259030602
Position 1587: 0.013882857945772372
Position 2560: 0.01381311797096898
Position 2091: 0.013243287645393429
Position 4895: 0.012978393867740448
Position 3316: 0.012879013639444012
Position 4598: 0.012858107010898184
Position 5777: 0.011873581742737333
Position 2803: 0.011227629413914648
Position 652: 0.010647795282941987
Position 1546: 0.009582419207849531
Position 4054: 0.009217495522429845
Position 2109: 0.00849696614604822
Position 1006: 0.007243134539229939
Position 4657: 0.006418015904871172
Position 1843: 0.005542225731346262
Position 2421: 0.0048431779030459225
Position 866: 0.00436089629076152
Position 7173: 0.004298670947274738
Position 2644: 0.004032009662875493
Position 2631: 0.003914729406452521
Position 4696: 0.0037708966246531557
Position 4216: 0.0035370431772191423
Position 6870: 0.0033624600705044936
Position 4609: 0.0032745017063716096
Position 5204: 0.0029705360695435356
Position 1454: 0.0028442063233731904
Position 2855: 0.0026581886592502513
Position 5675: 0.0024172735165609014
Position 209: 0.002411780561370946
Position 2472: 0.0023190015741888495
Position 2475: 0.0022474112861358237
Position 1363: 0.002228038841988675
Position 5427: 0.002196006658070195
Position 6614: 0.0021495669303177685
Position 4062: 0.0018404416126288504
Position 5815: 0.0017479222852698358
Position 3943: 0.0017371365917765844
Position 1639: 0.0017139469730042423
Position 5974: 0.001710838879715855
Position 6805: 0.0015314585219836526
Position 6782: 0.0012935971689632673
Position 939: 0.0012512797402403802
Position 4057: 0.0012312694975363705
Position 4987: 0.0011490340599964134
Position 4005: 0.0011374378998232377
Position 3318: 0.0010695465367401237
Position 4319: 0.0009731512643592094
Position 3515: 0.0009244709824941565
Position 3921: 0.0009140679120955324
Position 2126: 0.0009103671982751151
Position 544: 0.000897368490380394
Position 5708: 0.000888985247174786
Position 2658: 0.000861772308288835
Position 669: 0.0008481825522686822
Position 3993: 0.0008099138185228914
Position 4099: 0.0008064523948200939
Position 3903: 0.0007896349527430975
Position 1986: 0.0007858123978609305
Position 6581: 0.0007457701452093233
Position 5405: 0.0007068904425299859
Position 1391: 0.0007057815272613893
Position 246: 0.0007037922241324638
Position 4085: 0.0006940282616809005
Position 7292: 0.0006912474753913091
Position 364: 0.0006549518134197325
Position 7147: 0.0006389618619168936
Position 333: 0.0006174068149804576
Position 4187: 0.00060189517276925
Position 6509: 0.0005839609197055277
Position 2754: 0.0005233720274869537
Position 6212: 0.0005096786686086909
Position 6686: 0.0004516042223468338
Position 2805: 0.0004349981903904331
Position 4669: 0.0004247913975473164
Position 1747: 0.0004203523549403187
Position 893: 0.00041283673809934464
Position 7236: 0.0003886123132118123
Position 824: 0.0003696664159894674
Position 4077: 0.0003528752122202133
Position 5179: 0.00033991511260895784
Position 6344: 0.0003371742371025128
Position 4718: 0.00032592471878599205
Position 6516: 0.0003216325640340532
Position 7354: 0.0003051114777735174
Position 6024: 0.00028036174878261677
Position 964: 0.00027960024541554885
Position 7231: 0.0002705867880172188
Position 2601: 0.0002703618270665724
Position 540: 0.00026965686602615694
Position 6724: 0.00023341707631677913
Position 2916: 0.0002303164540925498
Position 1524: 0.00022639861562206458
Position 6116: 0.00022130933087448603
Position 5704: 0.0002201645598839184
Position 5942: 0.00019339165544567807
Position 2040: 0.00018488532294639947
Position 1239: 0.00018161728350399455
Position 4851: 0.00017671410716688497
Position 6187: 0.0001704859954271928
Position 3585: 0.00016787242840049824
Position 2495: 0.0001563460872544199
Position 1236: 0.0001516321288404656
Position 4938: 0.00013410120330514943
Position 510: 0.0001320568237337915
Position 781: 0.0001299352820803821
Position 1411: 0.00012898232085449733
Position 2662: 0.00012603762655388962
Position 4342: 0.00011983014337363096
Position 6661: 0.00011620871913238462
Position 496: 0.00011281160713282389
Position 5865: 0.00011261547961655302
Position 7017: 9.811441350020265e-05
Position 2606: 9.581936713008253e-05
Position 6149: 9.524205141499832e-05
Position 4464: 8.753035798230914e-05
Position 5702: 8.697756629225214e-05
Position 5918: 8.414229974180087e-05
Position 4035: 8.038265068863987e-05
Position 6526: 7.725463676046359e-05
Position 2698: 7.554757972654585e-05
Position 203: 7.538122740435417e-05
Position 4398: 7.427012239150082e-05
Position 7020: 7.28278670248622e-05
Position 3692: 7.249799676893963e-05
Position 305: 7.148536787388086e-05
Position 5356: 7.111816144254808e-05
Position 7160: 7.007810088229514e-05
Position 4879: 6.827430225202864e-05
Position 1644: 6.514157074109359e-05
Position 3820: 6.461019958958379e-05
Position 4013: 6.456697937454178e-05
Position 1426: 6.440749635950544e-05
Position 180: 6.0812001483599715e-05
Position 2360: 5.828060461215093e-05
Position 6879: 5.732081520225802e-05
Position 4110: 5.513197611001783e-05
Position 4224: 5.3812470610674215e-05
Position 2297: 5.373631214945706e-05
Position 399: 5.1544595256831544e-05
Position 5129: 5.131264215060307e-05
Position 6922: 5.048427312812632e-05
Position 5706: 4.858598799118007e-05
Position 970: 4.1713525484713684e-05
Position 1386: 4.080771143494862e-05
Position 4021: 4.0553679492328956e-05
Position 3791: 3.9637293843268355e-05
Position 4866: 3.682123632889025e-05
Position 6285: 3.153616482900426e-05
Position 165: 3.1468944417867983e-05
Position 512: 2.75437023117519e-05
Position 7360: 2.6490678038380466e-05
Position 308: 2.497185067585993e-05
Position 5839: 2.354092179934116e-05
Position 6098: 2.2049735005036365e-05
Position 215: 2.1869176506418704e-05
Position 5710: 2.1740992954027793e-05
Position 5922: 2.0991834775358084e-05
Position 4478: 2.0797405844909377e-05
Position 237: 2.0487884026180156e-05
Position 5886: 2.038457799830246e-05
Position 5684: 1.933301906800606e-05
Position 6486: 1.8255058719782916e-05
Position 3757: 1.64830610292535e-05
Position 4753: 1.6196501218201714e-05
Position 2384: 1.5605578274162317e-05
Position 224: 1.545654862624939e-05
Position 6333: 1.465384683494917e-05
Position 4881: 1.4612642000159582e-05
Position 2067: 1.363880407680172e-05
Position 1677: 1.3590409575075976e-05
Position 1032: 1.3558373449816682e-05
Position 4693: 1.2628800626621109e-05
Position 1868: 1.224635042716541e-05
Position 6789: 1.2223185324311716e-05
Position 5622: 1.2026707815201839e-05
Position 1993: 1.0605478018584152e-05
Position 712: 1.0278092730514938e-05
Position 4502: 9.938220598118201e-06
Position 4539: 8.261149850305883e-06
Position 6416: 8.212807719573474e-06
Position 5903: 7.655847232203228e-06
Position 6420: 7.3531748479606295e-06
Position 4325: 7.337423579193646e-06
Position 1044: 6.803823507993373e-06
Position 4066: 4.83208344801066e-06
Position 1370: 4.7391490454776885e-06
Position 229: 4.568173991708993e-06
Position 5488: 4.388016636798165e-06
Position 1460: 4.373217846333415e-06
Position 328: 4.2891237422633875e-06
Position 1948: 3.3826922266738395e-06
Position 3751: 3.3398966898288964e-06
Position 1078: 3.3080852491031312e-06
Position 1510: 3.018370784894872e-06
Position 4508: 2.9575662094205925e-06
Position 787: 2.608217800181741e-06
Position 1066: 2.4787333124652055e-06
Position 3094: 2.4587392106442016e-06
Position 4339: 2.312782779753527e-06
Position 5788: 2.1941157034426897e-06
Position 1332: 2.081010049794092e-06
Position 142: 1.8514820217683867e-06
Position 1316: 1.2317950747517537e-06
Position 4242: 1.058840845100704e-06
Position 1027: 1.0246006568741392e-06
Position 1260: 9.482892606906083e-07
Position 1892: 9.31337866575143e-07
Position 1681: 7.587749337260687e-07
Position 221: 7.498674425458944e-07
Position 901: 6.826098996260862e-07
Position 5140: 6.268319598101953e-07
Position 415: 5.929880283843247e-07
Position 871: 3.8223872543872267e-07
Position 3555: 3.7591694794230704e-07
Position 702: 3.6179823833829806e-07
Position 947: 3.606556693676038e-07
Position 803: 3.589446702429784e-07
Position 3476: 3.4679225466415914e-07
Position 1122: 3.458489466991228e-07
Position 1258: 3.306167296431262e-07
Position 1336: 3.227722739850198e-07
Position 1309: 3.2094146580538707e-07
Position 5821: 2.386153162543564e-07
Position 3590: 2.3479324415920383e-07
Position 975: 2.2464765589301946e-07
Position 3762: 2.0023453831176041e-07
Position 751: 1.7600869264609198e-07
Position 1658: 1.5839781501957057e-07
Position 474: 1.4210268955828568e-07
Position 5824: 1.1719383211299217e-07
Position 486: 1.1622856201949323e-07
Position 5817: 1.1022477685964159e-07
Position 5117: 9.212228458493298e-08
Position 719: 9.033034314182368e-08
Position 5143: 8.0577140407548e-08
Position 1398: 7.19739366512459e-08
Position 1048: 6.60150837676873e-08
Position 1053: 6.093022144205563e-08
Position 3825: 3.434522286665994e-08
Position 904: 3.3726741795498267e-08
Position 807: 2.5172829896066654e-08
Position 124: 2.3725729827194317e-08
Position 3852: 2.108133257494841e-08
Position 4299: 2.0966782919235295e-08
Position 1084: 1.912779249976482e-08
Position 136: 1.1010683089758985e-08
Position 153: 1.0188126334530716e-08
Position 5051: 4.398034861344227e-09
Position 1142: 4.3306987204869435e-09
Position 724: 1.6220724907220423e-09
Position 440: 1.565641822075463e-09
Position 5312: 1.2317416226304533e-09
Position 1073: 5.694367687569883e-10
Position 5332: 4.327460259146947e-10
Position 420: 2.595753898780707e-10
Position 1108: 2.521763949743486e-10
Position 914: 1.9611628977782242e-10
Position 1112: 1.4175798521108996e-10
Position 424: 1.1864764826157791e-10
Position 456: 9.456345608317023e-11
Position 450: 8.884585535402952e-12
Position 1089: 5.302959855169536e-12
