Gene = JAZF1
Position 1886: 0.0022358110864952206
Position 17486: 0.001703064237485876
Position 8080: 0.001516969087709163
Position 6311: 0.0015032712000646326
Position 1448: 0.0011442737155753363
Position 17472: 0.0009942344462595396
Position 7096: 0.0008105415821566956
Position 1874: 0.0006372367310239388
Position 1494: 0.0006093714726880705
Position 3256: 0.0005900182454011835
Position 10095: 0.0005463608482357981
Position 4167: 0.0005388579229200311
Position 3137: 0.0005102436904121133
Position 2130: 0.0005039631341054243
Position 4723: 0.00047684455577976984
Position 3825: 0.00047352278181315456
Position 414: 0.0004364772234786988
Position 443: 0.0003770600926911087
Position 3699: 0.00036695869005322714
Position 10064: 0.00034237997550999084
Position 3733: 0.00023032706318615938
Position 4635: 0.00021982331217685507
Position 3932: 0.0001918826193136194
Position 3087: 0.000177287964837456
Position 3160: 0.00016625390925680816
Position 3551: 0.00014851053419283658
Position 2661: 0.00014665297957531625
Position 1252: 0.00014466960872262091
Position 2475: 0.00014251949800804978
Position 4463: 0.00013932593164273533
Position 2177: 0.0001296815791608427
Position 914: 0.00012767628961973262
Position 3573: 0.00012004534439246692
Position 2061: 9.258780270529104e-05
Position 1585: 9.176539263265803e-05
Position 1978: 8.859028472692608e-05
Position 10087: 8.374069208533612e-05
Position 10640: 7.791095860699338e-05
Position 4611: 6.86447231587586e-05
Position 11952: 5.483911375920423e-05
Position 13203: 4.836046655252754e-05
Position 13245: 4.199393639144424e-05
Position 10564: 3.969713725471465e-05
Position 9478: 3.7428771052808287e-05
Position 10605: 3.6852899985099214e-05
Position 7181: 3.149647386567908e-05
Position 470: 1.9305550035403816e-05
Position 10161: 1.548916417966698e-05
Position 11260: 1.3720529553598044e-05
Position 10997: 1.2740596607211083e-05
Position 11041: 1.1181848944079526e-05
Position 496: 8.302358815875906e-06
Position 306: 8.075058130059724e-06
Position 5250: 7.71564494624906e-06
Position 400: 6.6520797010365895e-06
Position 21013: 4.7991529076530185e-06
Position 10501: 4.797269198962558e-06
Position 1097: 4.70000944019155e-06
Position 814: 3.989959769259168e-06
Position 11720: 3.881257452224323e-06
Position 1685: 1.967286966392198e-06
Position 2333: 1.806972166958406e-06
Position 1523: 1.6351208129502203e-06
Position 906: 1.0973807090946833e-06
Position 1336: 6.926807176470943e-07
Position 684: 4.051695627581009e-07
Position 1734: 3.8776229337845716e-07
Position 2463: 3.307772713870547e-07
Position 3308: 3.033356747195732e-07
Position 1869: 2.973068377018852e-07
Position 1090: 2.6218755118847796e-07
Position 1632: 2.5632812078044915e-07
Position 1381: 2.1266256103952015e-07
Position 3375: 2.089228197554827e-07
Position 158: 1.9518411802958423e-07
Position 1238: 1.6291269961827284e-07
Position 559: 1.6064555122868432e-07
Position 2374: 1.5734887634051025e-07
Position 896: 1.531815775353829e-07
Position 1457: 1.3057034692557836e-07
Position 780: 1.236577619489608e-07
Position 1838: 1.1781638138976153e-07
Position 2051: 1.0451249062498766e-07
Position 676: 8.353910000225248e-08
Position 1794: 8.084098887562258e-08
Position 420: 6.895464913115636e-08
Position 360: 6.427194882255415e-08
Position 1129: 5.447662265239969e-08
Position 923: 4.878135844298608e-08
Position 24: 2.674687350570061e-08
Position 19992: 2.574287805908274e-08
Position 1399: 2.081762569868736e-08
Position 1513: 2.070040116723025e-08
Position 612: 1.9164790417344868e-08
Position 593: 1.842491264747096e-08
Position 1496: 1.787167248891351e-08
Position 916: 2.335688924698979e-09
Position 1038: 1.670435392070718e-09
Position 698: 1.3993945765961402e-09
Position 707: 1.3746484654342197e-09
Position 701: 1.0991118903846153e-09
Position 1516: 6.121490764577571e-10
Position 833: 1.915345920905227e-10
Position 556: 1.9084031556012793e-10
Position 18814: 4.1390333942411154e-11
Position 688: 3.0068650755539626e-11
Position 29: 2.7711734865348287e-14
Position 538: 6.355594344731968e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 23965: 0.9835225298642054
Position 17355: 0.9782713371172415
Position 36146: 0.9386873130474026
Position 9975: 0.74911366058261
Position 9766: 0.6875886966818872
Position 6545: 0.6113932202269929
Position 30665: 0.5481601000663429
Position 9161: 0.5232868301550562
Position 23704: 0.4449099493760514
Position 9238: 0.40236181882319866
Position 15581: 0.38209696565850154
Position 4891: 0.2859324043085178
Position 18840: 0.27358523707544435
Position 32840: 0.2360549512290433
Position 33531: 0.15812976532993525
Position 17988: 0.14735271789930218
Position 29893: 0.12385636742133158
Position 4610: 0.09594982923311926
Position 5072: 0.06453037888585968
Position 1396: 0.057377038513377256
Position 9803: 0.05061150914546245
Position 6310: 0.04681158895168328
Position 18656: 0.045941199484786165
Position 10489: 0.04497932746246038
Position 6466: 0.04482358296822623
Position 9994: 0.04065365001145912
Position 18150: 0.03950159012972496
Position 7386: 0.03799577771196042
Position 8179: 0.03486936211016442
Position 9563: 0.031217355303541295
Position 8811: 0.03067571527053082
Position 30120: 0.02456731742860109
Position 18205: 0.02412901966106396
Position 10513: 0.02382795545444061
Position 26807: 0.022824950996012894
Position 8247: 0.021689593076320776
Position 4527: 0.020895258748802756
Position 14102: 0.020779944907111745
Position 25829: 0.020026341021251455
Position 30879: 0.01937965287525577
Position 25924: 0.015553150851453597
Position 6111: 0.015328773543301605
Position 8939: 0.015015022168768573
Position 4822: 0.014350753422101315
Position 13481: 0.013211815534481974
Position 6220: 0.013082662341711428
Position 6866: 0.012552140581738935
Position 10493: 0.011799812528204176
Position 30995: 0.011542664612702003
Position 8763: 0.010945203517938736
Position 18176: 0.01090892918331213
Position 4483: 0.01036397389811512
Position 18801: 0.010305330148581442
Position 26868: 0.010113167480379662
Position 9174: 0.008947844968540987
Position 29791: 0.008733251759694886
Position 1949: 0.008618211961375803
Position 6203: 0.008521236975828699
Position 9931: 0.008174118839415438
Position 1790: 0.00794456313583471
Position 8829: 0.007664135902777784
Position 17690: 0.007394490126667982
Position 9396: 0.0073241340847471775
Position 12526: 0.006934092866668827
Position 25864: 0.006909019478971799
Position 3480: 0.006511446034487961
Position 18006: 0.006491995469061041
Position 7632: 0.006485663513399676
Position 12365: 0.0064667875013051405
Position 1471: 0.006428257901126652
Position 30998: 0.00628230737311238
Position 1857: 0.006066127353799045
Position 4868: 0.005878723061915642
Position 9780: 0.005823062875239412
Position 2759: 0.005712926452702458
Position 1757: 0.005399711381044992
Position 7041: 0.005176297047127016
Position 7875: 0.0047311707532361885
Position 6472: 0.004718886067224996
Position 6257: 0.004706128820438763
Position 1599: 0.004589042224406961
Position 6944: 0.004491482812025199
Position 1443: 0.004459894797623522
Position 18187: 0.0037208803765914973
Position 7653: 0.0037065042149758277
Position 7062: 0.003484235560817131
Position 10539: 0.0033853369336493935
Position 4772: 0.00333276562463355
Position 3698: 0.0030365335649783142
Position 8701: 0.0030290584566890705
Position 15601: 0.0029606372791647945
Position 1819: 0.0027534436323632403
Position 18031: 0.0027084561015507415
Position 1734: 0.0024447803815770075
Position 9093: 0.0023766589083198983
Position 4365: 0.0023489283314188257
Position 27971: 0.00234184513358381
Position 7532: 0.0022062203411319244
Position 8919: 0.0018745441886602598
Position 777: 0.0016470569935765188
Position 1244: 0.0016064266410747293
Position 27918: 0.0014030679410982079
Position 7893: 0.001369605357282794
Position 9580: 0.0013638231225447679
Position 2818: 0.0013589378074738447
Position 8894: 0.001270741859487899
Position 2615: 0.00124371004145156
Position 2676: 0.0012192991708562387
Position 6999: 0.0011708978683434865
Position 4534: 0.0011565694295828694
Position 2590: 0.001143115950572352
Position 9824: 0.0011312720834741718
Position 9278: 0.0009845118903717193
Position 31346: 0.0009141608942323956
Position 3118: 0.000868295288952423
Position 2834: 0.0008622323069618818
Position 17290: 0.0008332769296185167
Position 4576: 0.0008318077902242184
Position 2877: 0.0007842371190184069
Position 28954: 0.0007707177834889823
Position 2999: 0.0007683124363479272
Position 24363: 0.0007621289658669108
Position 28618: 0.0007272594074353116
Position 1381: 0.0007194501482497006
Position 1696: 0.0007096250337133035
Position 27492: 0.0007012910019332224
Position 1493: 0.0006804140908924709
Position 1399: 0.0006643808589134456
Position 10620: 0.0006329202804672546
Position 24360: 0.0006327977166000038
Position 9494: 0.0006236694748520725
Position 3499: 0.0006217259545674694
Position 4661: 0.0006181025753167078
Position 5936: 0.0006096861001433778
Position 9954: 0.000599214459825398
Position 1292: 0.000594953726863336
Position 7916: 0.00057459135832056
Position 7086: 0.0005337543551482721
Position 2880: 0.0005117167586535789
Position 17965: 0.0004893985016940656
Position 9473: 0.0004810723810781811
Position 1334: 0.0004612506491192632
Position 6011: 0.00045952584331227994
Position 2593: 0.00040345489931385866
Position 4749: 0.0004012085567098606
Position 803: 0.0003836802963332011
Position 2562: 0.00034927516788238347
Position 4454: 0.0003413128847876191
Position 4639: 0.0003333282449096242
Position 1903: 0.0003306516649155974
Position 2933: 0.0003258252980582931
Position 4955: 0.0002933675322009311
Position 2822: 0.00028853486446048053
Position 4968: 0.00027332983084718646
Position 3764: 0.00027058659773282874
Position 850: 0.00026412985368178937
Position 1739: 0.00026134182956106584
Position 28411: 0.00024961419526061085
Position 2913: 0.000248905935946216
Position 4433: 0.00024142456643132127
Position 27425: 0.00024063449350599474
Position 4499: 0.0002388477364610924
Position 27481: 0.00023671632208456417
Position 28183: 0.00023358458813150552
Position 1885: 0.0002186691639882329
Position 4490: 0.00020306737627020935
Position 6081: 0.00020286834765889322
Position 1910: 0.00020243954299214257
Position 784: 0.00020186519707147407
Position 1119: 0.00020020400545366998
Position 5177: 0.00019789143941941417
Position 7643: 0.00018846320897188213
Position 27740: 0.00018292172232422697
Position 4121: 0.00017837927472133693
Position 9684: 0.00017579576372214707
Position 2723: 0.00016713601720573588
Position 25062: 0.00014907636984816148
Position 17840: 0.00014638758596677867
Position 1925: 0.000139483568010695
Position 2258: 0.0001352770936183509
Position 729: 0.0001254564491888854
Position 25255: 0.00012352288031691644
Position 2940: 0.00011802878507387156
Position 2952: 0.00011568523274219322
Position 913: 0.0001132325955383029
Position 27609: 0.00010444291489679325
Position 3203: 0.00010004655347205956
Position 2707: 9.804309111721487e-05
Position 21105: 9.744813750818716e-05
Position 17882: 9.60591391597157e-05
Position 19601: 9.518755928850468e-05
Position 3592: 9.288856098101852e-05
Position 13106: 9.035440294397198e-05
Position 900: 8.658371755211647e-05
Position 22629: 8.642641551019478e-05
Position 3131: 8.340870374822292e-05
Position 3806: 8.250285040452041e-05
Position 4046: 8.047575682374621e-05
Position 10014: 7.98126310603484e-05
Position 4722: 7.759709058405563e-05
Position 3441: 7.751107955765713e-05
Position 4053: 7.665492081094208e-05
Position 2072: 7.655826349585859e-05
Position 2643: 7.631186889637955e-05
Position 21009: 6.541648283483998e-05
Position 24290: 6.480559704345798e-05
Position 21705: 6.250439628247919e-05
Position 10040: 6.082013137124883e-05
Position 3066: 5.427231138636087e-05
Position 4137: 5.4238037910795466e-05
Position 1772: 5.1597868798177444e-05
Position 11867: 4.221667232853872e-05
Position 6599: 4.201473070565938e-05
Position 24509: 4.161136164828201e-05
Position 27286: 3.5937052795172495e-05
Position 3885: 3.4507850465358016e-05
Position 2530: 3.4126165554737364e-05
Position 1577: 3.269527729304909e-05
Position 22951: 3.0448082897217306e-05
Position 10035: 3.029284975190354e-05
Position 4825: 2.932114965557925e-05
Position 4272: 2.905883700987978e-05
Position 21496: 2.658392250439454e-05
Position 710: 2.4749691062470753e-05
Position 10752: 2.455245635672487e-05
Position 4002: 2.271795891331618e-05
Position 2297: 2.2046156855711354e-05
Position 21429: 2.200744557146797e-05
Position 3919: 2.161938549576704e-05
Position 2801: 2.146959493355771e-05
Position 24437: 1.963389070901436e-05
Position 20647: 1.892752867904289e-05
Position 1641: 1.8880101015666517e-05
Position 19487: 1.8374827970501975e-05
Position 21685: 1.6668492439521313e-05
Position 1309: 1.644597675573468e-05
Position 19950: 1.578115399644334e-05
Position 2038: 1.4552434754264148e-05
Position 1509: 1.3761213459232867e-05
Position 11835: 1.2622441430665574e-05
Position 2854: 1.2137534588082033e-05
Position 6909: 1.2024308092423239e-05
Position 3425: 1.1906053367847165e-05
Position 11152: 1.1259506073089247e-05
Position 10055: 1.12569121888422e-05
Position 2841: 1.0620193081571903e-05
Position 10126: 1.0502604159760725e-05
Position 18324: 1.0356013854905906e-05
Position 22339: 1.0215915572330182e-05
Position 1089: 1.0091588730539965e-05
Position 19797: 9.894835774272336e-06
Position 3551: 9.476660127010857e-06
Position 3050: 8.082577450411142e-06
Position 2365: 7.795151990521557e-06
Position 2527: 7.283168853214751e-06
Position 533: 6.987212344048235e-06
Position 1859: 6.5982973444558355e-06
Position 4691: 6.354837769017131e-06
Position 1251: 6.314627550424115e-06
Position 19446: 5.3624982601201965e-06
Position 19712: 5.081859722494713e-06
Position 1145: 4.889170609958233e-06
Position 11572: 3.881257452224358e-06
Position 19144: 3.3131730901086306e-06
Position 11173: 2.4610234805086605e-06
Position 3275: 2.3332809040332324e-06
Position 20890: 2.146727742090317e-06
Position 9897: 1.964521788808672e-06
Position 3501: 1.7330103176392327e-06
Position 10428: 1.5564540893320058e-06
Position 1447: 1.481871270455127e-06
Position 20937: 1.4335744898659968e-06
Position 2687: 1.409846891610244e-06
Position 18468: 1.3203304626225028e-06
Position 1603: 1.2459825593436692e-06
Position 987: 9.358456084898553e-07
Position 1531: 7.07238596885488e-07
Position 14758: 4.4255323267425366e-07
Position 1534: 3.5949638072576383e-07
Position 819: 2.491985017601376e-07
Position 674: 1.8440167860675385e-07
Position 556: 1.843182377717382e-07
Position 1627: 1.6423588194580052e-07
Position 2493: 1.3798732894715277e-07
Position 2488: 1.1307656661412189e-07
Position 14223: 7.811385183366917e-08
Position 724: 7.70163713577771e-08
Position 2090: 7.577494197863055e-08
Position 10713: 6.378741131981953e-08
Position 639: 6.126735265058453e-08
Position 1579: 5.939243891352668e-08
Position 1658: 5.726131373518057e-08
Position 1182: 5.2169226055973825e-08
Position 1993: 4.182720552939051e-08
Position 707: 3.791533217814895e-08
Position 2636: 3.63570568731742e-08
Position 813: 3.417670684841921e-08
Position 3078: 2.8060382153991378e-08
Position 132: 2.644209805553728e-08
Position 1822: 2.366252173337957e-08
Position 688: 2.2203525738813426e-08
Position 2766: 1.8477485864420455e-08
Position 3227: 1.8304590824581107e-08
Position 612: 1.5884906226291624e-08
Position 1540: 1.3582575246875316e-08
Position 495: 1.220431174502249e-08
Position 357: 1.0763040090952133e-08
Position 385: 1.0584855220464728e-08
Position 2261: 1.0569550710624704e-08
Position 716: 1.0256178369096234e-08
Position 2416: 9.200300012083321e-09
Position 2306: 9.052762845794203e-09
Position 1170: 6.826198384101047e-09
Position 378: 6.130144865681828e-09
Position 2697: 5.447645912346572e-09
Position 19829: 4.47493539703133e-09
Position 413: 4.0417787534056156e-09
Position 1172: 3.5655614893441807e-09
Position 374: 3.4912753706849637e-09
Position 996: 2.8947729697845597e-09
Position 1990: 2.662101933886812e-09
Position 684: 2.4580607107918254e-09
Position 1513: 2.071379686306937e-09
Position 1961: 1.7392685010858971e-09
Position 572: 8.862677397950078e-10
Position 394: 4.642591541209883e-10
Position 659: 2.2764734491101674e-10
Position 968: 1.9544392477686863e-10
Position 10100: 1.7781170102508107e-10
Position 442: 1.5798014828130486e-10
Position 10462: 1.4690861897692998e-10
Position 460: 8.639266020290118e-11
Position 1320: 6.371380549130447e-11
Position 161: 6.192544285310386e-11
Position 172: 5.653188131126963e-11
Position 478: 3.575632192839716e-11
Position 134: 3.260782750590722e-11
Position 565: 1.3056207331612896e-11
Position 258: 8.540990089241854e-12
Position 144: 5.046809224936328e-12
Position 267: 2.8197117538467385e-12
