Gene = DPH2
Position 763: 9.3366664995318e-05
Position 354: 9.17171631816399e-05
Position 364: 9.05926522959243e-05
Position 3130: 8.717246821625938e-05
Position 438: 8.12704980001796e-05
Position 1467: 7.488080423844342e-05
Position 675: 6.9874094078076e-05
Position 707: 6.398046680617724e-05
Position 3135: 6.352036064994857e-05
Position 423: 5.302704970938425e-05
Position 183: 5.1217386866727104e-05
Position 10: 4.5245357614223836e-05
Position 2257: 2.7809685025704873e-05
Position 3106: 2.7549249360130394e-05
Position 427: 2.5296631126290206e-05
Position 792: 1.9085835077992685e-05
Position 477: 1.7845855242417223e-05
Position 1953: 1.7269976022069528e-05
Position 2968: 1.5265556328504406e-05
Position 1775: 1.5186459051622234e-05
Position 165: 1.3570920722168799e-05
Position 2850: 1.3034352181824496e-05
Position 1680: 1.249699921790475e-05
Position 1745: 1.110527106256096e-05
Position 177: 7.44913113901902e-06
Position 1458: 5.2733858957010785e-06
Position 1171: 5.170283995082902e-06
Position 756: 3.714659833496095e-06
Position 578: 3.6219741867738743e-06
Position 265: 3.1530517032150313e-06
Position 2213: 2.731179019261687e-06
Position 549: 1.7493194779561024e-06
Position 1193: 1.7092561355027527e-06
Position 2197: 1.4955360075412974e-06
Position 1773: 1.3736604775842763e-06
Position 1146: 1.3579004263646439e-06
Position 794: 7.04970326070324e-07
Position 592: 5.561804822432122e-07
Position 2188: 3.93040954386424e-07
Position 126: 3.1397291148753736e-07
Position 1104: 2.464935537281214e-07
Position 2322: 2.0695099239099028e-07
Position 856: 7.042622378288402e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2153: 0.9789796569252432
Position 591: 0.8659270052579257
Position 1937: 0.7403026399387203
Position 3006: 0.38216803416552236
Position 2410: 0.3286882724560507
Position 961: 0.32276476929623055
Position 901: 0.2760052253696431
Position 1655: 0.11803546333591483
Position 1382: 0.09148092112368467
Position 1956: 0.07775533716036025
Position 603: 0.046272327528679165
Position 2423: 0.04459987833932229
Position 2971: 0.03951663362749179
Position 1916: 0.03741948197636067
Position 2626: 0.03420716657124744
Position 1269: 0.03261248835704304
Position 3327: 0.029340528256429663
Position 1520: 0.02518547595091733
Position 1036: 0.0250120848343987
Position 1945: 0.02454122637495072
Position 2024: 0.017385165418588845
Position 924: 0.01650433073534468
Position 1966: 0.012792364967214016
Position 773: 0.011889170229603126
Position 1348: 0.011227847693425065
Position 1295: 0.00771738529809439
Position 910: 0.0071282935384715225
Position 1628: 0.006063724125937903
Position 1044: 0.005834862779640249
Position 2812: 0.005657782506312879
Position 2302: 0.005609713219631748
Position 2192: 0.005219113385787812
Position 1314: 0.004986867591591308
Position 838: 0.0049334748906743366
Position 615: 0.004879292590438941
Position 1661: 0.004550476993524762
Position 927: 0.004245841684554001
Position 1109: 0.003675757657102982
Position 2934: 0.0036296198717547024
Position 1556: 0.003565512231271005
Position 2463: 0.002805066708796638
Position 2874: 0.0026062644919752427
Position 494: 0.0025675968446752834
Position 2807: 0.0024703686274968203
Position 3052: 0.0023011948298296155
Position 1822: 0.0019110889372617706
Position 2582: 0.001794742986948907
Position 3027: 0.0017783738803204673
Position 3247: 0.001297277075517733
Position 2836: 0.0012868463604570018
Position 2760: 0.0012461527778259616
Position 3013: 0.0012418119757120574
Position 434: 0.0012119541368920547
Position 1097: 0.0011722689017137533
Position 2210: 0.0011154271231600325
Position 2983: 0.0010649397155436254
Position 722: 0.0007472273634653632
Position 2188: 0.0007439315941899413
Position 3355: 0.0006681014881793102
Position 2591: 0.0006457053798106853
Position 3231: 0.0005846763471706147
Position 2878: 0.0005584240761198286
Position 3220: 0.0005486045163756248
Position 2673: 0.0005424404537395592
Position 1454: 0.000530200183858598
Position 2647: 0.0004608362315636977
Position 1595: 0.0004586846455257304
Position 2636: 0.0003894902012016474
Position 3276: 0.0003809659256898577
Position 2479: 0.0003529333081995201
Position 2373: 0.00034427345020857114
Position 3227: 0.0003402161635990483
Position 401: 0.00033092031328252043
Position 1384: 0.0003102765271740171
Position 625: 0.00029164898909082843
Position 3211: 0.0002771969270509801
Position 3297: 0.000271103611571187
Position 213: 0.0002512672982535097
Position 475: 0.0002503686742563302
Position 929: 0.00024447994891329405
Position 2257: 0.0002442438175035527
Position 1987: 0.00023813585254142176
Position 2470: 0.00023254442135393124
Position 2559: 0.00020706594860666477
Position 2231: 0.000201573950062121
Position 1583: 0.00019216518005177254
Position 694: 0.00018906334521143838
Position 2678: 0.00017679728710456218
Position 2476: 0.00016312692277001988
Position 2713: 0.00015711134373735247
Position 2432: 0.00015069092889065163
Position 162: 0.00012449936246743454
Position 505: 0.00012250430263552746
Position 2980: 0.000121801888899583
Position 191: 0.00010225286266668469
Position 1124: 8.664209635488283e-05
Position 1724: 8.286180571580684e-05
Position 3016: 8.10437031172073e-05
Position 2492: 7.202922404545868e-05
Position 993: 6.676068628729677e-05
Position 3172: 6.520427507657466e-05
Position 1329: 6.0362971995543564e-05
Position 3181: 5.605609482269201e-05
Position 3258: 5.46234309009504e-05
Position 1215: 5.022340465151249e-05
Position 2817: 4.9500842372174026e-05
Position 3252: 4.891279300267756e-05
Position 2277: 4.839232879804887e-05
Position 423: 4.803067974867012e-05
Position 3111: 4.5874869210562455e-05
Position 2767: 4.262807617748871e-05
Position 2356: 4.164467787828098e-05
Position 372: 4.088777351389965e-05
Position 1004: 3.701149146922411e-05
Position 539: 3.615661043138778e-05
Position 2553: 3.439949956143814e-05
Position 2440: 3.3923692541639826e-05
Position 2379: 3.306685870411414e-05
Position 2659: 3.183635232423023e-05
Position 1333: 2.6160889724212342e-05
Position 1140: 2.1100414067206346e-05
Position 477: 1.9061850621081916e-05
Position 664: 1.8807124883345467e-05
Position 657: 1.740272526575782e-05
Position 3135: 1.5887108234594338e-05
Position 542: 1.5418954041077198e-05
Position 704: 1.3775946245709256e-05
Position 3202: 1.2880889730829848e-05
Position 654: 1.2426667188249868e-05
Position 1118: 1.2359309608997045e-05
Position 3189: 1.1905407096469365e-05
Position 3115: 1.0679817513362838e-05
Position 731: 1.040768446907226e-05
Position 3240: 1.0201025923394344e-05
Position 188: 9.91378393435767e-06
Position 2523: 9.829466104517711e-06
Position 549: 9.139909174750105e-06
Position 1701: 8.89376951263722e-06
Position 132: 8.44733370374198e-06
Position 409: 6.547186875806595e-06
Position 1427: 5.8913139109631236e-06
Position 559: 4.22854381790752e-06
Position 511: 3.150206885507923e-06
Position 527: 3.089354643663725e-06
Position 75: 3.0449389623976434e-06
Position 374: 2.9802654873272503e-06
Position 407: 2.7783353046187147e-06
Position 177: 1.7057283620651178e-06
Position 2308: 1.5086642909217035e-06
Position 232: 1.411018778152334e-06
Position 105: 1.3163064099936315e-06
Position 265: 1.2623374317574178e-06
Position 1131: 9.874587994803992e-07
Position 136: 8.446253436099357e-07
Position 989: 4.835331026057528e-07
Position 2322: 3.54133127291331e-07
Position 219: 3.285703867134562e-07
Position 672: 2.9941405993921513e-07
Position 334: 2.6576487228569665e-07
Position 217: 2.487614873048342e-07
Position 94: 1.9610922508567486e-07
Position 107: 1.7980264811568644e-07
Position 999: 1.4518651346311274e-07
Position 1190: 1.2368721291830989e-07
Position 201: 1.213106974932705e-07
Position 1159: 7.264292646086672e-08
Position 123: 5.948734427825341e-08
Position 555: 4.208118381531828e-08
Position 114: 3.5507749334216475e-08
Position 328: 2.243379478432294e-08
Position 1163: 1.847328148422654e-08
Position 323: 8.922801653777605e-09
Position 279: 4.055702995707198e-09
Position 319: 3.883382484700756e-09
Position 339: 3.8572332334945705e-09
Position 517: 3.6555902977716258e-09
Position 557: 1.2652321585501438e-09
Position 273: 2.2970313580621882e-10
Position 283: 7.831626026432504e-11
