Gene = CCNH
Position 2006: 0.000400558041148964
Position 7398: 0.0003979299849632241
Position 10626: 0.0003796730290501191
Position 870: 0.00037753277320433295
Position 12382: 0.0003643872385969306
Position 3520: 0.0003282696059355285
Position 12329: 0.0003246884165986585
Position 7214: 0.0003191156883532849
Position 4630: 0.00029913080922945405
Position 4864: 0.0002957878176140996
Position 4110: 0.00028541996703374233
Position 15330: 0.0002776007617124735
Position 636: 0.0002619465588802272
Position 9264: 0.00025703990180009123
Position 1253: 0.00025480795089684685
Position 245: 0.00025358687224066526
Position 2090: 0.00024252841014370537
Position 4545: 0.00023908319912236697
Position 13807: 0.00022799931232283607
Position 14896: 0.00022009671889974784
Position 1349: 0.0002057940315320296
Position 15267: 0.00019307577709403275
Position 248: 0.0001913232521158518
Position 8731: 0.0001756550579801292
Position 9895: 0.0001629562926955955
Position 8644: 0.00016206911314079427
Position 1442: 0.00016163602276194556
Position 6539: 0.00015415444552775395
Position 11749: 0.00014725264917396876
Position 7000: 0.00013917601637172784
Position 2436: 0.00012191196778990366
Position 11752: 0.00011041269408715488
Position 393: 0.00010973561084298533
Position 6986: 0.00010460895165794281
Position 1743: 9.613179570153714e-05
Position 688: 9.13618919890181e-05
Position 2889: 8.809839806489151e-05
Position 5474: 8.782219456704669e-05
Position 486: 8.729773137873957e-05
Position 16562: 8.62425318729746e-05
Position 3523: 8.489341937705941e-05
Position 1206: 8.069227588485228e-05
Position 3720: 7.58025912126413e-05
Position 11700: 6.754244983539105e-05
Position 11108: 6.728348037864726e-05
Position 3158: 6.726675238491682e-05
Position 2915: 5.823265290752443e-05
Position 13722: 5.7926077027345176e-05
Position 1989: 5.790690663203615e-05
Position 13884: 5.666119372099075e-05
Position 16002: 5.391861123790668e-05
Position 16957: 5.1784942954960924e-05
Position 275: 5.118468287185228e-05
Position 692: 4.736537386579408e-05
Position 944: 4.702377872722642e-05
Position 16952: 4.6512613153434646e-05
Position 1775: 3.9967545908627926e-05
Position 1240: 3.7573139679092234e-05
Position 15210: 3.74314047633979e-05
Position 1603: 3.667565094611755e-05
Position 2231: 3.468981027341281e-05
Position 2621: 3.3834930785427013e-05
Position 786: 3.050917689188569e-05
Position 12912: 2.989800126837916e-05
Position 745: 2.8894427306141783e-05
Position 578: 2.883147364275574e-05
Position 802: 2.8020783956812874e-05
Position 18750: 2.7897788499852766e-05
Position 702: 2.764201095458552e-05
Position 3584: 2.7419317621601207e-05
Position 2675: 2.5012781398888693e-05
Position 3491: 2.5006928442355434e-05
Position 1832: 2.489800235349834e-05
Position 2531: 2.478467214847683e-05
Position 1310: 2.399973207619487e-05
Position 13781: 1.6144248710937373e-05
Position 341: 1.138816710317905e-05
Position 4719: 1.0963155048506377e-05
Position 731: 1.0744530583787622e-05
Position 165: 1.0002297415817037e-05
Position 8313: 8.821336527141527e-06
Position 14123: 8.360027641738177e-06
Position 2697: 8.129954420488015e-06
Position 605: 6.9144202924194394e-06
Position 1464: 6.715321792406762e-06
Position 8365: 6.693512789915212e-06
Position 1483: 5.916186726843964e-06
Position 616: 5.791309922180527e-06
Position 2342: 5.7868334658745615e-06
Position 2237: 4.954283112473079e-06
Position 8039: 4.184112505969122e-06
Position 8145: 3.117651663636866e-06
Position 4528: 2.5035996697976132e-06
Position 7932: 1.9379374379740102e-06
Position 1806: 1.6785939521893775e-06
Position 1957: 1.4042293670946038e-06
Position 2024: 1.216065207763201e-06
Position 4093: 1.0353670937774503e-06
Position 8401: 8.549006376464192e-07
Position 14236: 7.521023269678935e-07
Position 736: 5.855514526424705e-07
Position 917: 5.568537516606024e-07
Position 904: 5.322716001843243e-07
Position 14191: 3.8082166945801354e-07
Position 559: 3.4192542272713137e-07
Position 390: 1.754232566987676e-07
Position 90: 1.3008901853957842e-07
Position 552: 1.1994728186135357e-07
Position 324: 9.585334237827637e-08
Position 721: 8.73840618498331e-08
Position 2296: 7.867995847471402e-08
Position 727: 5.788398981554855e-08
Position 1098: 5.411509518864761e-08
Position 286: 4.9499005468771304e-08
Position 821: 4.3482415389626006e-08
Position 581: 3.287806231450071e-08
Position 121: 3.232413063109142e-08
Position 583: 2.4226514490059564e-08
Position 676: 1.8108541244512633e-08
Position 1087: 1.566187615928687e-08
Position 108: 1.2520449183269256e-08
Position 601: 1.1471460028698234e-08
Position 346: 9.911285929346664e-09
Position 2596: 6.903295510538454e-09
Position 132: 5.728014632133129e-09
Position 1037: 5.280997917306039e-09
Position 2630: 4.135952675271202e-09
Position 706: 3.803988982210661e-09
Position 618: 3.627729949762098e-09
Position 98: 2.1061616557534376e-09
Position 2589: 1.167227675451792e-09
Position 2492: 4.2099080858130305e-10
Position 402: 3.158763448413313e-10
Position 585: 1.2103164455271357e-10
Position 592: 6.753462078555593e-11
