Gene = SCNM1
Position 2832: 4.754190466709044e-05
Position 2216: 4.575840966758944e-05
Position 4011: 4.362770480250631e-05
Position 1229: 4.356500507052729e-05
Position 817: 4.310927818215634e-05
Position 2049: 4.301110455957236e-05
Position 724: 3.6708947972782895e-05
Position 2219: 3.5073721078979914e-05
Position 1493: 3.4974323061095434e-05
Position 2012: 2.9334653039589273e-05
Position 2033: 2.930474207184912e-05
Position 1372: 2.866940202948898e-05
Position 2629: 2.8386116781606557e-05
Position 1723: 2.578372896911548e-05
Position 1107: 2.5703779125875722e-05
Position 1498: 2.530665239251529e-05
Position 468: 2.527466378663523e-05
Position 3390: 2.3276256287563253e-05
Position 2263: 2.2196781621565433e-05
Position 3977: 2.1279777386071295e-05
Position 2984: 2.0112742160185738e-05
Position 122: 1.8755003482240178e-05
Position 3016: 1.8137443897120185e-05
Position 2109: 1.788836593771255e-05
Position 436: 1.783512786741002e-05
Position 2182: 1.653115771629356e-05
Position 1880: 1.645152816972149e-05
Position 3974: 1.5890722953853624e-05
Position 1846: 1.554023213745718e-05
Position 657: 1.4933432741742362e-05
Position 457: 1.4079691758635839e-05
Position 4026: 1.3673196786570889e-05
Position 1244: 1.1141349801123243e-05
Position 4072: 1.0851848942193993e-05
Position 3414: 1.0207843992232053e-05
Position 1558: 9.847000456127156e-06
Position 2552: 9.845641085742367e-06
Position 1454: 9.603967704793787e-06
Position 1441: 9.188502085443324e-06
Position 2260: 8.585794342639523e-06
Position 2418: 7.67236086261015e-06
Position 2004: 6.31576629626142e-06
Position 2357: 6.244969785348671e-06
Position 1252: 5.30573674074089e-06
Position 734: 5.181950251587014e-06
Position 1907: 5.1717053400206704e-06
Position 1473: 5.129037270790271e-06
Position 3561: 4.629521629873893e-06
Position 1552: 4.4982939709321264e-06
Position 2179: 4.330661864621053e-06
Position 1335: 3.862159600511722e-06
Position 1143: 3.763590516301836e-06
Position 2223: 3.6764050214570954e-06
Position 755: 3.3871461276980147e-06
Position 1761: 3.3384657122543615e-06
Position 1725: 3.1939169562146895e-06
Position 2509: 2.460377079470319e-06
Position 1576: 2.061063291569393e-06
Position 1685: 2.008951510148619e-06
Position 3555: 1.830294502361041e-06
Position 1888: 1.3452346806336699e-06
Position 628: 9.65263049498966e-07
Position 1205: 8.622840415181198e-07
Position 124: 7.645040155953506e-07
Position 2296: 7.298623807779596e-07
Position 670: 6.199465898138041e-07
Position 129: 5.979537201307588e-07
Position 470: 5.70362440007318e-07
Position 967: 5.591345725316541e-07
Position 2018: 5.357669682367691e-07
Position 1581: 5.340037124483914e-07
Position 1773: 5.066663635230879e-07
Position 764: 5.027977603450942e-07
Position 2859: 2.5227289770891665e-07
Position 166: 2.2795075465037083e-07
Position 263: 2.1776901195914656e-07
Position 1128: 2.1165948845649297e-07
Position 1501: 2.105128094062416e-07
Position 767: 1.9723291425414557e-07
Position 210: 1.9083605660972006e-07
Position 789: 1.7689964902623782e-07
Position 1697: 1.7688151752698327e-07
Position 1719: 1.7277526161880307e-07
Position 280: 1.4311864627188094e-07
Position 727: 1.1884193404243743e-07
Position 162: 1.1268785377892399e-07
Position 438: 7.73991285846474e-08
Position 1157: 7.509823764850635e-08
Position 1914: 7.134148787504443e-08
Position 1121: 6.910010604059541e-08
Position 1800: 6.652213794720779e-08
Position 271: 6.554681368202519e-08
Position 1116: 6.458581818753173e-08
Position 2021: 6.1967471959695e-08
Position 2497: 4.3588126166897155e-08
Position 265: 3.7459139228987336e-08
Position 197: 2.8093642776713246e-08
Position 772: 2.6428975156650885e-08
Position 1125: 2.5865941961659788e-08
Position 290: 2.266289139877636e-08
Position 132: 2.2086012881744083e-08
Position 476: 1.82823753810985e-08
Position 105: 1.639066770937667e-08
Position 542: 1.2937958338806788e-08
Position 188: 8.86210198679012e-09
Position 1162: 7.546707870951858e-09
Position 179: 7.508151713339347e-09
Position 985: 5.326668702954786e-09
Position 1154: 5.245699347211759e-09
Position 981: 4.4986675766913624e-09
Position 282: 3.932805716564078e-09
Position 1171: 3.129953457564817e-09
Position 1388: 1.758932026315227e-09
Position 504: 1.6627712729378985e-09
Position 172: 1.0561568326173073e-09
Position 544: 7.357637595346573e-10
Position 1431: 6.670999939287511e-10
Position 989: 3.1354265979223073e-10
Position 1392: 3.0509333331254503e-10
Position 142: 2.799780189282563e-10
Position 996: 1.457586549271294e-10
Position 1210: 1.2608769674183014e-10
Position 1687: 7.218843813292405e-11
Position 1418: 6.730065978639271e-11
Position 177: 6.413916839367907e-11
Position 222: 3.4777589811402684e-11
Position 219: 3.300253817022403e-11
Position 1237: 1.9999270216665997e-11
Position 1184: 1.8295011351502142e-11
Position 1394: 3.1894148040430215e-12
Position 1590: 1.4965965977870438e-12
Position 522: 2.1787373080710549e-13
Position 510: 2.1685645147586948e-13
Position 506: 5.064698076563191e-14
Position 528: 4.6677420368343706e-14
Position 553: 1.2910820930534427e-14
Position 513: 7.410564366392843e-15
Position 1186: 2.7534930149897878e-15
Position 1195: 2.3368611147822894e-15
