Gene = SLC51A
Position 1727: 0.5645089994681188
Position 1300: 0.5549115057324301
Position 2985: 0.5488071036734145
Position 16669: 0.5087263217070619
Position 327: 0.44106461012659637
Position 1337: 0.35142429490143756
Position 11159: 0.3078035140634823
Position 453: 0.10698918920575458
Position 11070: 0.10229408472079729
Position 1321: 0.07876369271174821
Position 9224: 0.07600820804656647
Position 11924: 0.06636043241086448
Position 16558: 0.06472587945150135
Position 14808: 0.06332181728338387
Position 11838: 0.05999684168863335
Position 10537: 0.058994537110425405
Position 16126: 0.05409517704284207
Position 11100: 0.0474805713316844
Position 11438: 0.04720202723539539
Position 15797: 0.04554186619046688
Position 14550: 0.03773747382679302
Position 10995: 0.036042993693518606
Position 16804: 0.03309663698625766
Position 16198: 0.03185918432801457
Position 11575: 0.024394255392561896
Position 15545: 0.022271277850896266
Position 16524: 0.02151146404388281
Position 15739: 0.01948775794983818
Position 1573: 0.01934096602456575
Position 11578: 0.01744133796623767
Position 14633: 0.016419244226309197
Position 1684: 0.015684082643877086
Position 2929: 0.014893274065801789
Position 7376: 0.01385914585645114
Position 15754: 0.013361125066232488
Position 1753: 0.01314892313878991
Position 15689: 0.01214629248564155
Position 14547: 0.011716214976468532
Position 2189: 0.011419917652372887
Position 11033: 0.011326320510633871
Position 16829: 0.011262260604163823
Position 13321: 0.011085117679961431
Position 11902: 0.010694935229644455
Position 3025: 0.010601728786346161
Position 3012: 0.010366614355896009
Position 1734: 0.009927998844437048
Position 11021: 0.009859755496672003
Position 593: 0.009712860941519762
Position 2950: 0.009189110432319238
Position 12356: 0.008466958225125247
Position 8905: 0.008370759009799972
Position 13557: 0.007760130490683188
Position 14853: 0.006605023279246657
Position 15486: 0.006257004860354869
Position 7380: 0.006182468073213434
Position 14296: 0.005806057259492736
Position 16161: 0.005564330245197647
Position 16736: 0.005495191612790925
Position 11340: 0.005338784380067073
Position 16628: 0.0052963719813684355
Position 15672: 0.004965179438351016
Position 15446: 0.004838830551687287
Position 14030: 0.00475127295388537
Position 14658: 0.004027855725240786
Position 1832: 0.0037750243261716605
Position 417: 0.0037549092669499993
Position 11720: 0.0037487452009986807
Position 7827: 0.0035317290860896336
Position 16306: 0.0034986206009539954
Position 12507: 0.003408078717206677
Position 11991: 0.003372681472691972
Position 16441: 0.003270388124194149
Position 16690: 0.0031968702958017465
Position 6663: 0.0029037297251655113
Position 16128: 0.0025962284368415745
Position 12308: 0.0025145333329877713
Position 11852: 0.0023765446928158012
Position 14944: 0.0022817020362742176
Position 432: 0.0021848938247070768
Position 13746: 0.0021578766416555763
Position 12209: 0.0020057047975902283
Position 12262: 0.0019725926861963415
Position 15941: 0.0018929636449397528
Position 3407: 0.0018867274214967658
Position 16012: 0.0018425694595568631
Position 15033: 0.001806835210690264
Position 550: 0.0017295498445953467
Position 16879: 0.0016211208308062157
Position 12206: 0.0015741259126093564
Position 8946: 0.0015679204347822293
Position 16352: 0.0014452364583068323
Position 16500: 0.0013968007615942754
Position 1348: 0.0013962192405051939
Position 1531: 0.0011725168562956676
Position 3525: 0.0011521302898903165
Position 12541: 0.0011300152608089782
Position 350: 0.00112266018315771
Position 10877: 0.0011025196405304537
Position 12311: 0.00096347111890076
Position 16098: 0.000947079977574102
Position 387: 0.0008386556046143327
Position 15957: 0.0008375101397498613
Position 16309: 0.0007584273498335422
Position 118: 0.0007498605434097211
Position 3193: 0.0007317339410098429
Position 13429: 0.0007308349563013294
Position 8543: 0.0007295545725229252
Position 16201: 0.0007180010777653252
Position 12094: 0.0007128793024892906
Position 14964: 0.0007024471363638043
Position 2301: 0.0007015763072085423
Position 527: 0.0006597451537581373
Position 16093: 0.0005826840934305923
Position 14387: 0.0005552397510051304
Position 11931: 0.0005431327202675809
Position 12061: 0.0005342712945751671
Position 13057: 0.0005292410054605399
Position 12080: 0.0005143110391669361
Position 329: 0.000513404983924137
Position 2957: 0.0004988826463950026
Position 3691: 0.0004966591420479702
Position 3178: 0.0004513047456959788
Position 16163: 0.00044784396357599115
Position 13508: 0.0004406635703333718
Position 6017: 0.00041194933051649286
Position 2490: 0.00040170360165424785
Position 16358: 0.0003803224789869163
Position 11862: 0.00036057312488627585
Position 2608: 0.00035990417052503016
Position 16905: 0.00034111717593313795
Position 4946: 0.00032306126117033056
Position 1404: 0.00031325199457849455
Position 2363: 0.0003080657734988041
Position 5067: 0.0002937460358578521
Position 4972: 0.0002928535851556542
Position 16248: 0.00028660503684140417
Position 9292: 0.0002650413617769207
Position 3181: 0.00025270620025612196
Position 10692: 0.00025268053883940937
Position 12414: 0.00024737110298743767
Position 468: 0.0002457522697596924
Position 492: 0.00023349860915678692
Position 1345: 0.00023123464070231765
Position 12067: 0.00022805114702964354
Position 1794: 0.00021897457811768971
Position 2262: 0.00020253297264073768
Position 6816: 0.00020157800329288718
Position 5025: 0.0001949044329490502
Position 13136: 0.00019302405824163287
Position 11997: 0.00019253640413832257
Position 16271: 0.0001813028488667603
Position 502: 0.00016114354239306597
Position 395: 0.00015382208212153125
Position 2087: 0.00015173948749608285
Position 2428: 0.00015148564932612282
Position 12894: 0.00014924529199430222
Position 8832: 0.00014770207121808876
Position 14890: 0.0001420320002185655
Position 2115: 0.00013223251465411908
Position 13230: 0.00013058875932081548
Position 14026: 0.00011876710749339866
Position 2657: 0.00011844776647277735
Position 3483: 0.00011586654421314417
Position 13108: 0.00010586012002036763
Position 11460: 0.00010526636917123792
Position 12759: 0.00010385067200754234
Position 16334: 0.00010348766517846468
Position 3844: 0.00010016241287204205
Position 12478: 9.132153159325469e-05
Position 2484: 9.034891258501953e-05
Position 1765: 8.505651196154691e-05
Position 1585: 8.395172399960397e-05
Position 2340: 8.364697135948871e-05
Position 12919: 8.02830817980257e-05
Position 2693: 7.615776640960068e-05
Position 377: 7.331951559700572e-05
Position 12411: 7.00550479205083e-05
Position 530: 6.941768257470084e-05
Position 2494: 6.7007068477813e-05
Position 13353: 6.534600717650927e-05
Position 1316: 6.401349496791512e-05
Position 3239: 6.337305015119425e-05
Position 2434: 6.284769582580083e-05
Position 12624: 5.789776157026167e-05
Position 1866: 5.7477485196838604e-05
Position 1617: 5.4288820959416936e-05
Position 2030: 5.384703328371618e-05
Position 12559: 5.31798843539076e-05
Position 1736: 4.789328684389233e-05
Position 1643: 4.6065987889189215e-05
Position 1774: 3.957824624897815e-05
Position 2387: 3.8675384378870846e-05
Position 13775: 3.8508488575183245e-05
Position 2576: 3.724956899398795e-05
Position 1368: 3.538795913899236e-05
Position 1622: 3.482753008990357e-05
Position 12317: 2.8766868424595773e-05
Position 11769: 2.869096288339321e-05
Position 2319: 2.787342710436708e-05
Position 2092: 2.6903889986627756e-05
Position 11314: 2.6099405628913994e-05
Position 13419: 2.4047025842382117e-05
Position 1599: 2.2091425698089957e-05
Position 1606: 2.132896326416193e-05
Position 1602: 2.098015638953573e-05
Position 13504: 2.0585641437730175e-05
Position 3207: 1.8407931921038665e-05
Position 12576: 1.8293184369351176e-05
Position 1996: 1.8128789869348964e-05
Position 524: 1.687999512195598e-05
Position 1359: 1.400135593437978e-05
Position 12517: 1.356621968947338e-05
Position 2110: 1.345970814254195e-05
Position 2042: 1.2058273485092685e-05
Position 1834: 1.18318200205458e-05
Position 761: 1.1739628021915716e-05
Position 12626: 1.158452213600315e-05
Position 360: 1.0902718912620002e-05
Position 1582: 1.062966845719776e-05
Position 1414: 1.0346246034193353e-05
Position 1897: 9.341911031023574e-06
Position 1257: 9.259367332085894e-06
Position 3487: 9.18065671925894e-06
Position 1453: 8.755191448960268e-06
Position 1645: 7.608687232695495e-06
Position 1417: 7.4617289384575424e-06
Position 2068: 7.1507782140938125e-06
Position 1275: 6.312640930204409e-06
Position 4410: 6.307410717035939e-06
Position 2316: 6.1025736266732595e-06
Position 6779: 5.6307420389880525e-06
Position 504: 5.59448441293021e-06
Position 2121: 5.419151181086956e-06
Position 1009: 5.287364548153085e-06
Position 1928: 4.880693907512476e-06
Position 5707: 4.459302674153222e-06
Position 464: 3.890786622636369e-06
Position 5804: 2.989292711126054e-06
Position 1043: 2.8315968833617567e-06
Position 514: 2.795853018069981e-06
Position 5692: 2.6840793967055967e-06
Position 708: 2.60715056208865e-06
Position 4952: 2.4152281606364795e-06
Position 1021: 2.2804969656496047e-06
Position 13527: 2.174183399892348e-06
Position 3559: 2.000437340418789e-06
Position 646: 1.82884143523369e-06
Position 726: 1.7439225726349552e-06
Position 625: 1.600342591530949e-06
Position 947: 1.4297693305608366e-06
Position 11287: 1.3939468081750477e-06
Position 4992: 1.3505280409024872e-06
Position 475: 1.1666890592262126e-06
Position 3293: 1.0779017267985539e-06
Position 3263: 1.0495592774169925e-06
Position 1478: 8.576932053472411e-07
Position 13357: 8.28913895275317e-07
Position 13359: 7.970878086115245e-07
Position 12113: 7.710668155324912e-07
Position 356: 7.067490489969445e-07
Position 962: 6.621254752392612e-07
Position 731: 6.568461064734203e-07
Position 13291: 6.289028443770346e-07
Position 7793: 6.17328661251973e-07
Position 971: 5.782614726198686e-07
Position 15130: 5.742700031031786e-07
Position 623: 4.886210949148869e-07
Position 123: 4.445346322975886e-07
Position 462: 4.397892925556686e-07
Position 778: 3.6992684895017507e-07
Position 3039: 3.472114625426479e-07
Position 3764: 2.3685468029036646e-07
Position 965: 2.128458626748261e-07
Position 3093: 1.8616284796759162e-07
Position 990: 1.8324462956024925e-07
Position 994: 1.825190425642886e-07
Position 1245: 1.5124823148127027e-07
Position 2401: 1.3465826302962698e-07
Position 3430: 1.203352460071611e-07
Position 1430: 8.437654870530171e-08
Position 1063: 8.42109784942005e-08
Position 2914: 7.466327970477467e-08
Position 3058: 2.620243166567473e-08
Position 3463: 2.5169016130844852e-08
Position 1630: 1.244626896613182e-08
Position 1514: 1.1378940610674905e-08
Position 12488: 1.122378021855708e-08
Position 3444: 6.378631674097561e-09
Position 197: 6.183334682717248e-09
Position 12543: 5.646864804746653e-09
Position 913: 3.1384630504098693e-09
Position 222: 2.3786944593214615e-09
Position 199: 1.217137071466858e-09
Position 1122: 7.624294548596493e-10
Position 1053: 7.199002378292131e-10
Position 229: 5.884541122350507e-10
Position 235: 4.782728866366813e-10
Position 2126: 4.732392515298892e-10
Position 2136: 4.345165821497847e-10
Position 275: 1.4021575527384269e-10
Position 214: 1.276852781083995e-10
Position 246: 7.225551871360161e-11
Position 286: 1.6744086695015913e-11
Position 1539: 1.1194555501136021e-11
Position 251: 1.731477795626641e-12
Position 477: 2.3610979752308685e-13
Position 255: 9.837295411602215e-14
Position 655: 5.382172220231507e-14
