Gene = UBE2H
Position 914: 1.5009464544405817e-06
Position 693: 1.4542245521734403e-06
Position 1029: 1.4171250256611395e-06
Position 221: 1.234527475666666e-06
Position 4699: 9.102411851686949e-07
Position 966: 6.560605999592628e-07
Position 4145: 4.719454860501785e-07
Position 230: 3.323731398162887e-07
Position 1328: 2.903589142963517e-07
Position 40: 2.6398157110050215e-07
Position 29: 2.520872455490242e-07
Position 1470: 2.4630432517210867e-07
Position 26: 2.054698255437187e-07
Position 288: 1.7666265353937534e-07
Position 1277: 1.701005490693719e-07
Position 1529: 1.6988998208206638e-07
Position 802: 1.4178218896206197e-07
Position 456: 6.871364660441145e-08
Position 711: 5.51001534755172e-08
Position 113: 2.8503058835456564e-08
Position 396: 2.1221547776521578e-08
Position 351: 1.4498661900559681e-08
Position 576: 1.47508467133336e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7442: 0.16650887495227668
Position 12403: 0.10554930079982859
Position 2815: 0.09787568507033895
Position 5561: 0.09644584430052952
Position 12339: 0.07833765653215392
Position 12993: 0.0770902924911472
Position 2856: 0.05609311496105538
Position 3846: 0.055094259128236615
Position 8596: 0.05040017026737161
Position 576: 0.04994644959543375
Position 3886: 0.04163644720178228
Position 3817: 0.03787301504872882
Position 4586: 0.03474836471909537
Position 12209: 0.03394202065275349
Position 1628: 0.030769812584513428
Position 14245: 0.025741597462870518
Position 9067: 0.025544140456943594
Position 1099: 0.025352809548581854
Position 643: 0.023098086495143534
Position 10263: 0.022689779483246044
Position 15210: 0.022450850875064977
Position 6490: 0.02142382392084036
Position 15623: 0.021316919990465324
Position 7304: 0.01975878968320919
Position 13622: 0.01757011576735073
Position 15281: 0.01616109546389899
Position 9071: 0.016073898156984314
Position 3923: 0.015329629232763818
Position 687: 0.014976359813537966
Position 3506: 0.014894730501570348
Position 3861: 0.01253106902376023
Position 332: 0.011849335042950998
Position 8268: 0.010560810230079511
Position 357: 0.010274108441071562
Position 9368: 0.009380251948643998
Position 5676: 0.009352021495023333
Position 5516: 0.007894500148224435
Position 5486: 0.006839336125411885
Position 7890: 0.006308222006458081
Position 4301: 0.0061693278170725134
Position 4823: 0.005672531307272697
Position 606: 0.005629468134249525
Position 12178: 0.0055010253405533924
Position 6375: 0.00514222363702157
Position 1016: 0.005098556589384609
Position 7871: 0.005045699574306496
Position 7278: 0.004749127080682342
Position 1131: 0.004255640313143491
Position 4062: 0.004233241430315501
Position 1083: 0.004075474558621897
Position 3466: 0.004054714003405287
Position 10489: 0.0040475853324730285
Position 4461: 0.003686950168453319
Position 9800: 0.0034858141779941024
Position 5773: 0.003132281278765533
Position 5977: 0.002981182969453387
Position 6019: 0.002945002198233045
Position 9266: 0.0028446057944228518
Position 872: 0.0026357889411481442
Position 5948: 0.00246915271786522
Position 4249: 0.0024555466933562954
Position 7348: 0.0024446702162107823
Position 5719: 0.0024307328447967626
Position 822: 0.0022883734755372843
Position 5576: 0.0022295317021142763
Position 8084: 0.0018729624239512712
Position 2561: 0.0016899533704876797
Position 3091: 0.001683329204248685
Position 7574: 0.0014984483736100304
Position 221: 0.0014918852275930918
Position 2685: 0.0012441300623867813
Position 3446: 0.001225657885184694
Position 545: 0.001155397789703658
Position 958: 0.001154537527781463
Position 2431: 0.001119241284413007
Position 407: 0.0010438449689035908
Position 2576: 0.0009937790824516644
Position 8959: 0.0009381985122875481
Position 2344: 0.0008646639476348248
Position 2449: 0.0008283916843742356
Position 8621: 0.0006883660384286005
Position 3719: 0.0006211879420103043
Position 1902: 0.0005693686887431976
Position 1020: 0.0005497020689711444
Position 7802: 0.0005328290703114333
Position 2200: 0.0004753446464929415
Position 7397: 0.0004698823779579939
Position 2452: 0.0004351792548162652
Position 3895: 0.0004234863131800401
Position 1404: 0.0004075111434995591
Position 787: 0.0004049273256138023
Position 3104: 0.0003848434274305507
Position 6416: 0.0003614730104302837
Position 4565: 0.0003614573908825279
Position 1034: 0.0003453991516924806
Position 3702: 0.0003421244645951052
Position 2659: 0.0003408435373575601
Position 194: 0.00033522271413797606
Position 6572: 0.0002988019017046019
Position 1736: 0.00029573615847822176
Position 994: 0.0002782436939627662
Position 2034: 0.0002750861722719551
Position 1671: 0.00025485945743342016
Position 5986: 0.0002539648278506236
Position 1875: 0.0002510122591019799
Position 1327: 0.00021942510895376691
Position 305: 0.00021806943637496648
Position 5909: 0.00021283839591096032
Position 308: 0.00019877852348312527
Position 1114: 0.00018779876799478157
Position 2590: 0.00016817000737674818
Position 1334: 0.00015136701822595028
Position 1390: 0.00014902799005531815
Position 2207: 0.00012034023609926739
Position 1162: 0.00011367782872237871
Position 998: 0.00011321967873584808
Position 3535: 0.00010531312771747002
Position 1965: 0.00010399572569999652
Position 1242: 9.998895141797643e-05
Position 2483: 9.412695978855816e-05
Position 2126: 8.544520312104192e-05
Position 1818: 8.364534678238875e-05
Position 2587: 6.866323214414942e-05
Position 3619: 6.633211451766934e-05
Position 1650: 6.366611699897279e-05
Position 1366: 6.099125506717304e-05
Position 1135: 5.949744817479322e-05
Position 689: 5.213778732039687e-05
Position 3153: 3.163614409927713e-05
Position 1370: 2.484243648429601e-05
Position 753: 2.3453320854314425e-05
Position 334: 2.2983969268961645e-05
Position 625: 2.0026507485741314e-05
Position 371: 1.734108786037144e-05
Position 1052: 1.7022655838119453e-05
Position 527: 1.6280085850006672e-05
Position 504: 1.4259127277936436e-05
Position 1277: 7.767460384654138e-06
Position 1410: 5.717320258678881e-06
Position 377: 5.220425004089027e-06
Position 1385: 5.026630981324044e-06
Position 161: 4.264535957567585e-06
Position 978: 2.252315027492435e-06
Position 1356: 2.215671939911177e-06
Position 4594: 1.5221383874948144e-06
Position 367: 1.008697206194606e-06
Position 3264: 8.944014562048313e-07
Position 558: 5.710830844901427e-07
Position 1465: 4.5158308589328036e-07
Position 142: 4.078797887615347e-07
Position 417: 3.3484920740738213e-07
Position 175: 2.865127856246856e-07
Position 419: 1.9666650933261212e-07
Position 1000: 1.5959761204607565e-07
Position 444: 1.5556761483389447e-07
Position 962: 1.2745595773051203e-07
Position 131: 9.376769683962013e-08
Position 379: 8.189488432206467e-08
Position 126: 7.284415956745734e-08
Position 375: 7.24927504847893e-08
Position 616: 5.487077354663894e-08
Position 181: 3.008160488892594e-08
Position 167: 2.3445003058047443e-08
Position 100: 1.9821819326603367e-08
Position 82: 1.3329924730670788e-08
Position 128: 9.885242587905058e-09
Position 614: 4.6961033429970296e-09
Position 725: 4.576673356000773e-09
Position 97: 4.072519556934303e-09
Position 461: 3.8320596028092915e-09
Position 923: 1.7691467502682737e-09
Position 966: 1.2770420938595842e-09
Position 169: 9.145113821704365e-10
Position 111: 7.182335160328798e-10
Position 104: 3.026372736451546e-10
Position 776: 1.1764871172808447e-10
Position 107: 9.456293221990481e-11
Position 72: 2.8267921714056796e-11
Position 66: 2.557314946938539e-11
Position 79: 2.1169007219559973e-11
Position 91: 1.538595908540101e-11
Position 87: 1.2851776079650916e-12
