Gene = HMP19
Position 1771: 0.0016810113700300167
Position 19319: 0.001553360554119206
Position 32212: 0.0014318480761370835
Position 23088: 0.0009835560437326803
Position 18741: 0.0009457292247342797
Position 19235: 0.0008073182345626383
Position 1203: 0.0008040180135077525
Position 20419: 0.0008011034824418957
Position 20423: 0.0007973378910134236
Position 378: 0.0007770181233021297
Position 358: 0.000734321255441857
Position 18793: 0.0006762165683536357
Position 638: 0.000631260511004614
Position 24725: 0.000596989036731606
Position 788: 0.0005949391430137381
Position 1146: 0.0005170594888752048
Position 26973: 0.0005004742908105075
Position 2597: 0.0004357685963988169
Position 1043: 0.0003501054073789217
Position 428: 0.00033622637096175943
Position 931: 0.0002892919621255549
Position 23476: 0.00028834436585768605
Position 7: 0.00021959860049200393
Position 1876: 0.00021188404842468448
Position 24561: 0.00019315235003318553
Position 1168: 0.00015594769020865648
Position 758: 0.0001384445009233978
Position 1102: 0.00011978160706661778
Position 25429: 0.00011317388900211222
Position 25741: 0.0001122302400140645
Position 1607: 0.00010900973768212284
Position 19542: 0.00010585365210460796
Position 20401: 9.84914998175781e-05
Position 2423: 9.127885329473519e-05
Position 2238: 9.070007025045211e-05
Position 363: 8.120349395273836e-05
Position 2930: 6.824017850188081e-05
Position 659: 6.80568824173408e-05
Position 24178: 6.070808261693404e-05
Position 612: 6.051940159905136e-05
Position 1155: 5.947045587095292e-05
Position 1850: 4.5716661269685365e-05
Position 24878: 4.2079599063620956e-05
Position 1548: 3.539592780416498e-05
Position 4152: 3.437944242692141e-05
Position 2142: 3.27826755590885e-05
Position 2800: 3.127359734047764e-05
Position 2124: 2.7750581281109452e-05
Position 3033: 2.6490421710725302e-05
Position 875: 2.1098884837321594e-05
Position 230: 1.802384566309424e-05
Position 1130: 1.7727393377931227e-05
Position 3435: 1.6258375519835167e-05
Position 2758: 1.6255533284561722e-05
Position 1053: 1.509377827645787e-05
Position 2477: 1.490505489830943e-05
Position 630: 1.4026467790217269e-05
Position 869: 1.3856371741243827e-05
Position 20656: 1.1842848203148744e-05
Position 865: 1.079925839521785e-05
Position 980: 1.0020290347113433e-05
Position 580: 8.907905139897578e-06
Position 720: 8.110907022086047e-06
Position 810: 7.46183591735446e-06
Position 1035: 6.375747039528172e-06
Position 956: 5.016491771646558e-06
Position 1748: 2.9986519121129694e-06
Position 1573: 2.3330086374858838e-06
Position 1816: 2.218127948368859e-06
Position 1802: 1.960831683084926e-06
Position 1570: 1.9156492666327795e-06
Position 9: 6.279351615658453e-07
Position 361: 1.1935416872884437e-07
Position 134: 6.036836643441043e-08
Position 24300: 3.892549040447487e-08
Position 24226: 2.313873416280293e-08
Position 444: 1.8278921215706313e-08
Position 318: 1.7525981640208355e-08
Position 313: 1.2962712750404374e-08
Position 435: 3.1038269339239176e-09
Position 18688: 2.5052832316354994e-09
Position 584: 9.500470145025504e-10
Position 254: 8.540945634618603e-10
Position 19: 7.217421390732338e-10
Position 326: 1.0136590244369346e-10
Position 1412: 6.40891266169224e-11
Position 668: 9.975185409533124e-13
Position 182: 1.2987768113586753e-13
Position 830: 7.62420839750942e-14
Position 652: 1.3153637108534008e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18627: 0.9999999980502854
Position 24125: 0.9447869822958522
Position 16586: 0.7725067730297823
Position 20599: 0.6726499498914084
Position 1129: 0.5785385697105755
Position 37823: 0.40431145407248353
Position 35990: 0.40234255672192887
Position 37514: 0.4014622051521495
Position 1456: 0.19746507670453775
Position 22052: 0.12919669028497463
Position 676: 0.12491066824047749
Position 23087: 0.0930770808804861
Position 32126: 0.0912818969322636
Position 596: 0.09022961703495821
Position 22012: 0.06541387927282859
Position 20567: 0.05467205688657488
Position 24724: 0.053338274066863596
Position 1308: 0.04995376160096742
Position 23140: 0.04804779591426514
Position 31665: 0.04728571992618362
Position 1415: 0.040903434216704906
Position 32053: 0.04057523493146412
Position 23193: 0.037359684797260144
Position 1533: 0.03099491332307592
Position 26698: 0.030796106638536845
Position 20613: 0.028937831431895898
Position 32359: 0.02855810577064056
Position 19020: 0.027189264821506024
Position 24066: 0.02475448529435863
Position 22495: 0.02400429286899853
Position 23246: 0.021906357071636542
Position 39814: 0.02124217786258147
Position 22077: 0.02121331403526119
Position 1544: 0.01855040414206576
Position 34983: 0.017057366956322657
Position 26339: 0.015199024227761551
Position 2683: 0.014977541732687784
Position 20618: 0.012320929580711942
Position 20490: 0.012210605153786185
Position 23034: 0.011907718002851337
Position 20542: 0.011874454226969085
Position 1109: 0.01162683927595447
Position 7120: 0.010792889134652688
Position 1074: 0.01047896612186305
Position 444: 0.010299660444908773
Position 22090: 0.009716469038051864
Position 23211: 0.009242751934055032
Position 21143: 0.009195497561183444
Position 23158: 0.008625000029727199
Position 21578: 0.008562940837942077
Position 21575: 0.008350702686313476
Position 4490: 0.007639484738074526
Position 3899: 0.00759585723662904
Position 21506: 0.007511397853080713
Position 2333: 0.007480625655888902
Position 9165: 0.007267555380817836
Position 143: 0.007153789574043332
Position 31968: 0.007153307696984348
Position 874: 0.006442446192126059
Position 1428: 0.006267710912955167
Position 23105: 0.006266176605442158
Position 22998: 0.006151935323740888
Position 6395: 0.006083958204044246
Position 21140: 0.0056664126555333845
Position 993: 0.005596891714240986
Position 1315: 0.0055739266522979135
Position 1331: 0.0052849783464897285
Position 29009: 0.005122267086708803
Position 26640: 0.004987908538911309
Position 21711: 0.004814879828347862
Position 1625: 0.004805430375950198
Position 1748: 0.004470567559062777
Position 3950: 0.004147991093835622
Position 103: 0.003941325414754981
Position 22782: 0.003920483173393886
Position 930: 0.003714366564107554
Position 31853: 0.0036833824069979816
Position 25636: 0.0036593481947881736
Position 29165: 0.003095028084980545
Position 23264: 0.002970572160351966
Position 23753: 0.002935853728748975
Position 4206: 0.0029052187490035374
Position 21102: 0.002662423175601044
Position 4258: 0.002629081460437427
Position 1706: 0.002543971788651584
Position 21938: 0.0023874697551310143
Position 22222: 0.002241893237507783
Position 23654: 0.002218154369002693
Position 22388: 0.002178383922320328
Position 28897: 0.0021702733336773257
Position 28112: 0.0020879741174954503
Position 1143: 0.0019606189436605363
Position 953: 0.0019469391647456255
Position 18846: 0.001843296489153162
Position 19195: 0.0018314820013887966
Position 26932: 0.001784130846151952
Position 30777: 0.0017073401581285045
Position 20202: 0.0016996538214613338
Position 25268: 0.001624774229135209
Position 636: 0.0016231587898601152
Position 106: 0.0016007872685931406
Position 26411: 0.001517830308677881
Position 26787: 0.0015122260602317436
Position 22981: 0.0014538202543860075
Position 2845: 0.001438054740416434
Position 28487: 0.0014178510587588677
Position 956: 0.0012971301927220253
Position 23604: 0.0011359329059446473
Position 24674: 0.0011284371562162291
Position 21912: 0.001098368984550701
Position 1262: 0.001096583187960594
Position 19059: 0.0010823251797859549
Position 22731: 0.0010713325519682785
Position 28330: 0.001028830262699597
Position 407: 0.0010020110424066486
Position 4151: 0.000988470518181699
Position 25018: 0.0009604199920414831
Position 21862: 0.0009541129986181496
Position 19161: 0.000885867227938578
Position 2799: 0.0007735399489338443
Position 22191: 0.0007260000140485844
Position 338: 0.0006890799992296123
Position 4553: 0.0006811588919779474
Position 28842: 0.0006469807700772874
Position 1606: 0.0006125360491789988
Position 30756: 0.0005959154760776486
Position 18821: 0.0005548895274838546
Position 27965: 0.0005418064970223174
Position 1275: 0.0005394345426233479
Position 1247: 0.0005369575036735131
Position 19215: 0.0005177892474039647
Position 2646: 0.0005166903836458819
Position 521: 0.0005161923879972768
Position 22056: 0.000502595058325704
Position 22579: 0.0004856047620350975
Position 18899: 0.0004497070646583705
Position 25151: 0.00044089417203674184
Position 31614: 0.00042765522311874395
Position 335: 0.0004044513976008833
Position 28589: 0.0003490737336606292
Position 27916: 0.00033638879351303676
Position 1756: 0.00033042625604426867
Position 25120: 0.00030219725025473277
Position 20946: 0.0002945957167449117
Position 24494: 0.00028635846017170707
Position 24767: 0.000284718547683332
Position 25614: 0.0002836195271968281
Position 20473: 0.00023017125968879633
Position 2757: 0.00022432352020394534
Position 26375: 0.0002180547280849688
Position 25206: 0.0002103285469449846
Position 28454: 0.00019713139530577885
Position 1849: 0.00019374359581741246
Position 1815: 0.00019277181988476783
Position 25061: 0.00018990568104442672
Position 24468: 0.0001893847226366246
Position 19040: 0.0001836273361659572
Position 1018: 0.00018211269419044903
Position 28088: 0.00016961070056491836
Position 25825: 0.00016079349453894664
Position 20735: 0.0001342697699581022
Position 25041: 0.00013300017442477888
Position 18793: 0.00013298353208537764
Position 21684: 0.00012124737448833078
Position 2378: 0.00012113981009565342
Position 18854: 0.00010933788886047378
Position 26610: 0.00010237252308367033
Position 19476: 9.494098142181484e-05
Position 21655: 9.424547879980894e-05
Position 24612: 9.224164134421471e-05
Position 117: 7.928349078582007e-05
Position 552: 7.683019258954797e-05
Position 24560: 7.307034023530989e-05
Position 24226: 7.022140732751714e-05
Position 880: 6.721366862744274e-05
Position 24294: 6.659671217720642e-05
Position 25374: 6.512952699957986e-05
Position 1139: 6.425737905857232e-05
Position 25344: 5.9959503768237954e-05
Position 2189: 5.840407155856346e-05
Position 24082: 5.7562863302955655e-05
Position 21750: 5.268011188537988e-05
Position 20665: 5.244690325167195e-05
Position 1177: 4.9589561696352186e-05
Position 1920: 4.782284150164355e-05
Position 25398: 4.633254331207027e-05
Position 20470: 4.25568587307893e-05
Position 18834: 3.685971835193475e-05
Position 1280: 3.676447141713218e-05
Position 2444: 3.479868064470815e-05
Position 20697: 3.0794651380405584e-05
Position 1944: 3.078758194618561e-05
Position 24354: 2.8895841624266874e-05
Position 24368: 2.8495083721721458e-05
Position 18789: 2.597046710407956e-05
Position 20770: 2.5751104288482335e-05
Position 22476: 2.3047214398214417e-05
Position 4311: 2.265739699581549e-05
Position 1160: 2.122741787226977e-05
Position 1220: 2.0797270688889568e-05
Position 1053: 1.755792972195245e-05
Position 1150: 1.7374094170398364e-05
Position 19401: 1.578796999792425e-05
Position 235: 1.5576733975647006e-05
Position 21079: 1.5198748721693115e-05
Position 3240: 1.4362879634804695e-05
Position 1203: 1.230132822326958e-05
Position 748: 1.2012947798509857e-05
Position 706: 1.2002685916242092e-05
Position 1569: 8.134514982393662e-06
Position 1343: 7.774615834912898e-06
Position 2618: 7.688167225476545e-06
Position 1340: 7.648214923109315e-06
Position 2449: 7.10164577737717e-06
Position 908: 7.048957318491353e-06
Position 152: 6.885489111724283e-06
Position 19929: 6.833515382770636e-06
Position 1184: 4.9880278620269035e-06
Position 1168: 3.2219882169461433e-06
Position 1631: 2.879252281528663e-06
Position 20917: 2.6908673229672445e-06
Position 1208: 2.213215270308985e-06
Position 558: 2.2110706364552096e-06
Position 417: 2.003586969907795e-06
Position 3128: 1.895495885030472e-06
Position 530: 1.89294076275472e-06
Position 999: 1.4898944312512807e-06
Position 20792: 1.3922685761584148e-06
Position 230: 1.0729008110145906e-06
Position 1509: 9.55463648351339e-07
Position 128: 8.809130628267843e-07
Position 1026: 8.119294169294379e-07
Position 1040: 7.407480517028178e-07
Position 1983: 6.917656731856781e-07
Position 649: 3.606845333088574e-07
Position 1688: 2.1303319258791795e-07
Position 1579: 1.9429847955843757e-07
Position 711: 1.7271873674298995e-07
Position 166: 1.3108995036127506e-07
Position 824: 1.227925319062162e-07
Position 1468: 3.938147173586398e-08
Position 389: 1.792865351783132e-08
Position 350: 9.298441386940598e-09
Position 2709: 7.1975449997710206e-09
Position 170: 6.668349090995536e-09
Position 769: 4.2035261824771e-09
Position 163: 3.967458547484947e-09
Position 569: 3.598830198141689e-09
Position 358: 1.843218855161355e-09
Position 565: 1.5598123811693967e-09
Position 384: 1.4009550852121193e-09
Position 368: 7.110716234534251e-10
Position 345: 6.478102562397729e-10
Position 718: 4.276087094143359e-10
Position 240: 1.8753621878957172e-10
Position 347: 1.102567759913842e-10
Position 69: 3.7733143614502596e-11
Position 788: 1.721408996838827e-11
Position 72: 9.281101391708277e-12
Position 247: 7.56474695299434e-12
Position 244: 3.115066814533909e-12
Position 727: 2.0351659122769163e-16
