Gene = MGLL
Position 27730: 0.01554956659277097
Position 2875: 0.014265633592988084
Position 19358: 0.013860668406745344
Position 14312: 0.01165132235954997
Position 23181: 0.010777674262262435
Position 3330: 0.010218272587132714
Position 1585: 0.010194248527747845
Position 25348: 0.009879908044026706
Position 1265: 0.009666498256419003
Position 951: 0.009169677377030576
Position 1252: 0.008356716635482313
Position 748: 0.007962823231026676
Position 1206: 0.007901852632915554
Position 805: 0.00654592212694605
Position 2504: 0.0058740764692838884
Position 42591: 0.005702972162270483
Position 3425: 0.004811702721089061
Position 18543: 0.004084041018181017
Position 2508: 0.0039045909585645575
Position 43462: 0.003710193617083347
Position 1269: 0.0035454335485620354
Position 42567: 0.0033262132342044923
Position 4037: 0.003268610910257808
Position 25078: 0.0029854773465343414
Position 2223: 0.0023536322308652774
Position 593: 0.0023291892829167375
Position 46510: 0.0019366530247198436
Position 4064: 0.0016804461604639509
Position 3068: 0.0016433844670286479
Position 5663: 0.0015903478871141987
Position 273: 0.0015795388630736196
Position 47410: 0.0015173580661578681
Position 3096: 0.0014179034535993233
Position 4675: 0.0013496296957512277
Position 17700: 0.0012799234187705277
Position 6298: 0.0012374512987832133
Position 3973: 0.001152636887786293
Position 1924: 0.00105520497168242
Position 2019: 0.0010518026159790062
Position 216: 0.0010461147984002787
Position 294: 0.000985937195816198
Position 488: 0.000951337661492437
Position 6635: 0.0009046928649572233
Position 45677: 0.0008637677331867418
Position 5520: 0.0007262748508968644
Position 2707: 0.0007195132339523332
Position 2871: 0.0006741940716210377
Position 3279: 0.0005634648377492339
Position 328: 0.0005315245167828218
Position 3927: 0.0005227129850065354
Position 500: 0.00048771058861045495
Position 7530: 0.000415755372334605
Position 6975: 0.00035394061177680236
Position 495: 0.000282389382787536
Position 799: 0.0002804825480326512
Position 987: 0.0002778915682476381
Position 318: 0.0002293602965527698
Position 667: 0.00021844333110488106
Position 1852: 0.00018595625466260397
Position 14570: 0.00017946829694383596
Position 1793: 0.00017639164876798657
Position 1072: 0.0001718788879875126
Position 18312: 0.00016650762018532913
Position 44848: 0.00016042198581765646
Position 14769: 0.00014799710688008884
Position 1182: 0.00014371602431160075
Position 8866: 0.00014171839764722663
Position 4650: 0.00013927439668059622
Position 3406: 0.00013026179918278717
Position 3921: 0.0001274908688715994
Position 7354: 0.00011657611402962137
Position 43314: 0.00011390154754435444
Position 2174: 0.00011356493334276657
Position 43408: 0.00011009751957729093
Position 614: 0.0001081777670549738
Position 279: 9.480841726705315e-05
Position 683: 9.441212394032139e-05
Position 300: 8.173992127873365e-05
Position 2592: 7.69345371218303e-05
Position 1133: 7.303056885979344e-05
Position 490: 7.027318916668889e-05
Position 271: 6.70200524479294e-05
Position 2266: 6.443163433721328e-05
Position 277: 5.768656672391669e-05
Position 606: 5.726988546552374e-05
Position 421: 4.5195245977347056e-05
Position 209: 4.4216386848403454e-05
Position 1066: 3.741072039992507e-05
Position 574: 3.370220014498857e-05
Position 2124: 3.343561254584308e-05
Position 281: 3.298650876366761e-05
Position 283: 3.0440462529622933e-05
Position 6716: 3.0411808455043078e-05
Position 2350: 2.546256450050621e-05
Position 448: 2.2087128380974766e-05
Position 310: 1.920124579984064e-05
Position 326: 1.873693681224842e-05
Position 2572: 1.835854327269175e-05
Position 316: 1.5053985905295005e-05
Position 2841: 1.234229209466958e-05
Position 1833: 1.2193848127027047e-05
Position 80: 1.1076446704199308e-05
Position 6678: 1.0748044334009807e-05
Position 3220: 1.0399007412940426e-05
Position 296: 1.0085151240257384e-05
Position 201: 9.937920786727964e-06
Position 2807: 9.798373355495717e-06
Position 1050: 8.128934250182656e-06
Position 881: 6.74305278085582e-06
Position 1498: 5.6097435211222206e-06
Position 252: 5.5195181537400226e-06
Position 1007: 5.252246022251713e-06
Position 2600: 5.03405717547104e-06
Position 234: 4.817899366141812e-06
Position 7202: 4.0582235731996425e-06
Position 17867: 3.246452092254156e-06
Position 298: 2.9931246658484142e-06
Position 1686: 2.8547829159381865e-06
Position 285: 2.715428374634359e-06
Position 308: 2.4932492720659696e-06
Position 1855: 2.479232079251416e-06
Position 2483: 2.192171792464389e-06
Position 656: 2.102597130824917e-06
Position 2405: 1.4820049964256555e-06
Position 1515: 1.2083921789873575e-06
Position 2883: 1.2065720232053353e-06
Position 2879: 1.2012611842107543e-06
Position 2700: 1.1141244321427746e-06
Position 1619: 6.847263463452431e-07
Position 1841: 4.212501398135439e-07
Position 1993: 1.7759576753914915e-07
Position 1718: 1.6376851192882225e-07
Position 41: 1.36940365285751e-07
Position 2277: 1.2093362916205653e-07
Position 287: 9.373961249819414e-08
Position 158: 9.17954708296398e-08
Position 381: 1.6578492482282818e-08
Position 94: 1.4920893541650528e-08
Position 1561: 1.4849299054671742e-08
Position 1575: 8.625564710742382e-09
Position 65: 5.077664451649139e-09
Position 405: 1.7749112799753773e-09
Position 1701: 1.116278656579167e-09
Position 905: 6.277508801559265e-10
Position 1630: 1.6511404735452954e-10
Position 902: 7.21784474247066e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 41354: 0.9999094323027717
Position 1411: 0.991458192086761
Position 24319: 0.8780738635692097
Position 10320: 0.8253928309839893
Position 13954: 0.7258806020246049
Position 7920: 0.7187035643566053
Position 29992: 0.6469206348999049
Position 22777: 0.5377618485223599
Position 14311: 0.45488457169374497
Position 5863: 0.44666064151261553
Position 4468: 0.4390260039430554
Position 14331: 0.3812783442492602
Position 25178: 0.3009744840715259
Position 5778: 0.25189293544506686
Position 22751: 0.24735483530899363
Position 426: 0.21165127190031738
Position 14612: 0.14638407081255728
Position 3830: 0.14499073998609943
Position 18278: 0.14332429207793165
Position 8089: 0.12850174305855042
Position 50682: 0.1257418548438547
Position 12717: 0.12060476152528496
Position 8440: 0.11985097501428701
Position 9018: 0.11708079656565917
Position 2379: 0.11275116308651642
Position 46884: 0.11051755971548397
Position 18236: 0.10901309643726428
Position 46046: 0.10289114377998834
Position 855: 0.10165285755357871
Position 46376: 0.0991484592215882
Position 53474: 0.09805375336980807
Position 6555: 0.0968655724171292
Position 4211: 0.09525435261722631
Position 10284: 0.0924095154141964
Position 895: 0.09090008389145703
Position 14650: 0.08996158254391166
Position 53268: 0.08742186261825927
Position 42382: 0.07534963388624821
Position 12739: 0.07507886608838554
Position 24340: 0.07423251717186287
Position 42212: 0.07380857934963411
Position 457: 0.06994265630532838
Position 26384: 0.06919730686171617
Position 49844: 0.06333452875893686
Position 4241: 0.06230582962773898
Position 29914: 0.05395955561876046
Position 46352: 0.05339960891567613
Position 47438: 0.046537368247810726
Position 43150: 0.04566185730633457
Position 9665: 0.044489182566340074
Position 2349: 0.03966684577013657
Position 51562: 0.038988855481081636
Position 47317: 0.03360636231294376
Position 2043: 0.031383084367102854
Position 10342: 0.031126833031595916
Position 8892: 0.029311864478785976
Position 4214: 0.02616442598846183
Position 2327: 0.025017294680773367
Position 14235: 0.024965991237748272
Position 42346: 0.024564023916579674
Position 2494: 0.0244045073054411
Position 46553: 0.023001720811338916
Position 47521: 0.02299544017284724
Position 45534: 0.021531968947777556
Position 2999: 0.0206856786575885
Position 13791: 0.02061944918519316
Position 43199: 0.01919043666929433
Position 18384: 0.019184601109627858
Position 14129: 0.018125430330342664
Position 7027: 0.015735524612686555
Position 27596: 0.015549566592770984
Position 42414: 0.01539620174115515
Position 2269: 0.015283670857360892
Position 2692: 0.014931240227732288
Position 45994: 0.014757326368946801
Position 47670: 0.01405853786891783
Position 5659: 0.013487257949725924
Position 46199: 0.013345800345014805
Position 12690: 0.013173001336337338
Position 43643: 0.012950502697837568
Position 6529: 0.012782506776244271
Position 12651: 0.012488643924893194
Position 24459: 0.011513775330952346
Position 42914: 0.011360477635957926
Position 6501: 0.011229872404838248
Position 15870: 0.011145662041963067
Position 22983: 0.010777674262262435
Position 9472: 0.010774887649186396
Position 1110: 0.010353081757641412
Position 5944: 0.009637536220333134
Position 405: 0.009275385603168073
Position 48505: 0.008955933050810001
Position 3630: 0.00864213926204369
Position 3054: 0.008238099576967342
Position 2072: 0.008189338930104156
Position 42695: 0.008162642360193496
Position 19264: 0.007821209362566724
Position 44662: 0.007737494450147609
Position 1467: 0.00744462545451861
Position 475: 0.007365045352488091
Position 3309: 0.007078278364843247
Position 9560: 0.006760222225489252
Position 1061: 0.0064295948594488665
Position 19209: 0.006039459044178634
Position 47956: 0.005933536658003986
Position 42184: 0.005875740937020407
Position 3691: 0.005682176803934441
Position 2093: 0.005524188111324393
Position 12630: 0.005461504552697953
Position 44847: 0.005449459991689463
Position 797: 0.005428415064723197
Position 45676: 0.005354732536461026
Position 25008: 0.005278494536225152
Position 2090: 0.005029094847103729
Position 3238: 0.00483450564823058
Position 968: 0.004714140808411388
Position 24106: 0.004611894467156359
Position 43107: 0.004527507119066761
Position 47181: 0.004283602656805163
Position 43234: 0.004185361882813302
Position 5983: 0.004116678841901743
Position 6878: 0.0040329125467990275
Position 1081: 0.003801349554443974
Position 2247: 0.0037911347451664887
Position 2285: 0.0037812794996542227
Position 3581: 0.0036200365999716397
Position 8480: 0.003590008404177744
Position 43394: 0.0032952341941621176
Position 43596: 0.0030379989821681976
Position 15874: 0.002969911503869448
Position 15642: 0.0029442735083067516
Position 8844: 0.002911097047379959
Position 42483: 0.0026486088148135875
Position 25069: 0.002494965433868275
Position 661: 0.0024427072969820537
Position 14335: 0.0023557959813362023
Position 6744: 0.0023030504315599844
Position 14586: 0.0022356747258987664
Position 2504: 0.002203264390554464
Position 2445: 0.002138596654899675
Position 44822: 0.0020547559114537286
Position 45452: 0.001995535671308728
Position 42491: 0.001982050457350641
Position 42594: 0.0019516776272161013
Position 4003: 0.0018938581191941285
Position 4036: 0.0018933009995743637
Position 42485: 0.0017406222764668761
Position 3250: 0.0015968330393738752
Position 42983: 0.0015115128624690298
Position 6698: 0.0014859481116557666
Position 43910: 0.0014018231492794713
Position 44589: 0.0013832257155303193
Position 1162: 0.0013659529315568652
Position 2157: 0.0013264258527959274
Position 44796: 0.0012210193513948271
Position 24837: 0.0012023251426861612
Position 1778: 0.0011809226699832855
Position 44639: 0.0011518247436056277
Position 793: 0.0011510342102749056
Position 41788: 0.0010927239890984961
Position 41751: 0.0010414882045996915
Position 41632: 0.001018467566272482
Position 3649: 0.0010076445139616931
Position 785: 0.0009939144172585632
Position 45142: 0.0009193553841018381
Position 6165: 0.0009046640253472972
Position 12546: 0.0008408451640123186
Position 1744: 0.0008152964992680005
Position 46275: 0.0008076029647323706
Position 3947: 0.0007880956461933101
Position 506: 0.0007836050698763487
Position 5329: 0.0007262748508968644
Position 43611: 0.000722265817940942
Position 42951: 0.0007098125272692052
Position 2394: 0.0006825043862830661
Position 3804: 0.0006406520861582351
Position 2160: 0.0006181637869027573
Position 43349: 0.0005953682646164579
Position 7285: 0.0004947832473674048
Position 41709: 0.000493677310881057
Position 45284: 0.00048076081425404234
Position 4270: 0.00046127600325613244
Position 17560: 0.0004428036451193455
Position 814: 0.0004358171160933632
Position 17607: 0.00042106173194272434
Position 1860: 0.0004193884175631515
Position 17492: 0.00041605804170846326
Position 18188: 0.0003967702650360629
Position 1033: 0.0003956282953974126
Position 365: 0.0003868585189828643
Position 44547: 0.0003651898947319283
Position 6121: 0.0003327872734359138
Position 43346: 0.0003265315131241013
Position 2661: 0.00030835293149511755
Position 867: 0.00030764501495367556
Position 1482: 0.00028905263110390377
Position 816: 0.00028790275744688433
Position 1341: 0.0002590869685114665
Position 1430: 0.0002569937888831677
Position 649: 0.00025226593925141655
Position 3695: 0.00024757525288151644
Position 43714: 0.00023113709562989446
Position 1041: 0.0002288541056632258
Position 43622: 0.00022878591500438312
Position 640: 0.00021602906751893604
Position 14740: 0.0002131917763847503
Position 1690: 0.0001626199736408985
Position 860: 0.00016175653608935464
Position 2002: 0.00014194109523297654
Position 1747: 0.00012641931214058254
Position 721: 0.00010813368410900477
Position 41853: 0.00010125637152087162
Position 8704: 9.764250305969608e-05
Position 764: 9.472767473890382e-05
Position 725: 9.364589795508216e-05
Position 683: 8.442643559041612e-05
Position 42555: 7.885316226565808e-05
Position 761: 7.669800505555509e-05
Position 1507: 7.350149089792787e-05
Position 1905: 5.938665410705378e-05
Position 439: 5.7717191703163004e-05
Position 42536: 5.576656394234442e-05
Position 777: 5.1848182093690857e-05
Position 686: 4.741779946763025e-05
Position 1045: 4.316788458037848e-05
Position 1438: 3.970022295857031e-05
Position 2417: 3.963771268573229e-05
Position 514: 3.9475144740751716e-05
Position 8617: 3.8569813542054716e-05
Position 1529: 3.789542799419657e-05
Position 7243: 3.7548238996822455e-05
Position 24834: 3.273781127294161e-05
Position 35244: 3.184999108191192e-05
Position 1454: 3.178061418644949e-05
Position 1222: 3.135306447689495e-05
Position 44700: 3.0587213446122644e-05
Position 1750: 2.9548994185779995e-05
Position 1420: 2.9407814438487715e-05
Position 925: 2.7418154106052783e-05
Position 1373: 2.5029918116080795e-05
Position 1241: 2.436804956298602e-05
Position 667: 2.127297271295829e-05
Position 2775: 1.8043378600978344e-05
Position 941: 1.7974028615692858e-05
Position 606: 1.7534606883704242e-05
Position 582: 1.6903286519976196e-05
Position 2194: 1.6716745997241652e-05
Position 2116: 1.4884738784942141e-05
Position 33554: 1.46129760872125e-05
Position 1972: 1.1052238837425359e-05
Position 35766: 1.103692855989324e-05
Position 1292: 1.0683696896384464e-05
Position 1206: 8.5702770827165e-06
Position 1892: 7.040297910718531e-06
Position 1841: 6.22126574696545e-06
Position 730: 5.773214551984135e-06
Position 1981: 5.417694993067439e-06
Position 699: 4.547892147364358e-06
Position 2120: 4.431031980392427e-06
Position 3003: 4.114225917335535e-06
Position 31189: 4.0041719121554546e-06
Position 30555: 3.5783530893729853e-06
Position 2447: 3.4273352272301047e-06
Position 17810: 3.2494628610367577e-06
Position 740: 2.509758118531952e-06
Position 30966: 2.297659463047926e-06
Position 754: 1.8732800435962903e-06
Position 2006: 1.4383463729254082e-06
Position 1546: 1.1299648415887618e-06
Position 1469: 8.420061224838748e-07
Position 2558: 8.215125697342158e-07
Position 1445: 3.842024584873931e-07
Position 28357: 3.378015406558151e-07
Position 2697: 2.679916506876943e-07
Position 614: 2.2576171732803602e-07
Position 21533: 1.9292971255010196e-07
Position 1440: 1.8775844144457474e-07
Position 534: 1.5118860851108737e-07
Position 316: 1.26767027812371e-07
Position 602: 8.590866464169054e-08
Position 1710: 6.380658577140404e-08
Position 518: 5.905260940327818e-08
Position 29947: 4.902651158175087e-08
Position 738: 3.8479163391282204e-08
Position 825: 1.7813578053077964e-08
Position 1924: 2.4950873101618595e-09
Position 1294: 1.173209252521828e-09
Position 523: 8.095530574150812e-10
Position 10497: 1.341381457415936e-10
Position 11352: 1.1084342239261706e-10
Position 193: 3.286644536284792e-12
Position 531: 4.863975805955258e-13
Position 213: 7.087383268507566e-14
Position 226: 2.8258140922105102e-15
Position 201: 2.7874440506863952e-15
Position 149: 1.222227506183587e-17
Position 121: 2.5012211942479475e-21
